method,seed,epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_aux_ce,val_aux_ce
l2_only,37,13.0,0.2160789814366858,0.1743386243386243,2.2936339452221555,2.3360157012939453,2.2936339452221555,2.3360157012939453,,
l2_only,37,14.0,0.2461011440807038,0.1812830687830688,2.264337825282716,2.314866781234741,2.264337825282716,2.314866781234741,,
l2_only,37,15.0,0.2838170017644212,0.1773809523809524,2.232680237847228,2.2853429317474365,2.232680237847228,2.2853429317474365,,
l2_only,37,16.0,0.2890490109122184,0.1738095238095238,2.19723948472133,2.25498104095459,2.19723948472133,2.25498104095459,,
l2_only,37,17.0,0.3240350333543082,0.2324735449735449,2.158971677343529,2.229567766189575,2.158971677343529,2.229567766189575,,
l2_only,37,18.0,0.3157355655265385,0.1890873015873016,2.122914809983692,2.2070653438568115,2.122914809983692,2.2070653438568115,,
l2_only,37,19.0,0.328623876551642,0.2719576719576719,2.087142371269594,2.1690127849578857,2.087142371269594,2.1690127849578857,,
l2_only,37,20.0,0.3513595978514139,0.2646825396825397,2.049875205642385,2.1390650272369385,2.049875205642385,2.1390650272369385,,
l2_only,37,21.0,0.3591639816056682,0.3080687830687831,2.011709714920713,2.106242656707764,2.011709714920713,2.106242656707764,,
l2_only,37,22.0,0.3950737949768223,0.309457671957672,1.9778339107762928,2.0915415287017822,1.9778339107762928,2.0915415287017822,,
l2_only,37,23.0,0.4098067702144712,0.3281084656084656,1.942587928599622,2.051884651184082,1.942587928599622,2.051884651184082,,
l2_only,37,24.0,0.4150536740408284,0.3336640211640211,1.909220847328436,2.019816398620605,1.909220847328436,2.019816398620605,,
l2_only,37,25.0,0.4353723844529982,0.2919973544973545,1.8773519637867837,2.0139474868774414,1.8773519637867837,2.0139474868774414,,
l2_only,37,26.0,0.4597666888247844,0.3691798941798941,1.84711274961186,1.9681938886642456,1.84711274961186,1.9681938886642456,,
l2_only,37,27.0,0.4422701828848821,0.3698412698412698,1.815647141453321,1.9563379287719729,1.815647141453321,1.9563379287719729,,
l2_only,37,28.0,0.4972535835918815,0.3787698412698413,1.7852145092827931,1.9253411293029783,1.7852145092827931,1.9253411293029783,,
l2_only,37,29.0,0.4763468267370517,0.3877344877344877,1.7602834231677031,1.9194327592849727,1.7602834231677031,1.9194327592849727,,
l2_only,37,30.0,0.4955934728992144,0.396993746993747,1.7255287605390697,1.886888146400452,1.7255287605390697,1.886888146400452,,
l2_only,37,31.0,0.4946121788156699,0.3946789321789322,1.7009051810443503,1.8675696849823,1.7009051810443503,1.8675696849823,,
l2_only,37,32.0,0.5247975064628977,0.395604858104858,1.6672276654465064,1.8541918992996216,1.6672276654465064,1.8541918992996216,,
l2_only,37,33.0,0.5405121176377427,0.3755651755651755,1.636473364961332,1.8270204067230225,1.636473364961332,1.8270204067230225,,
l2_only,37,34.0,0.5484300845680525,0.3760281385281385,1.6068667659661036,1.8290715217590328,1.6068667659661036,1.8290715217590328,,
l2_only,37,35.0,0.5682305926152368,0.3998075998075998,1.5812269927302245,1.7964274883270264,1.5812269927302245,1.7964274883270264,,
l2_only,37,36.0,0.5739712265519464,0.4150853775853775,1.5511937030621528,1.795122504234314,1.5511937030621528,1.795122504234314,,
l2_only,37,37.0,0.5935441088791832,0.4164742664742665,1.52468783207071,1.7671270370483398,1.52468783207071,1.7671270370483398,,
l2_only,37,38.0,0.6039179132350401,0.4187890812890813,1.499587897999972,1.7626630067825315,1.499587897999972,1.7626630067825315,,
l2_only,37,39.0,0.6031315896769829,0.4234187109187109,1.4760600927569574,1.729200005531311,1.4760600927569574,1.729200005531311,,
l2_only,37,40.0,0.6130466123435778,0.4254389129389129,1.4469964368823474,1.737184762954712,1.4469964368823474,1.737184762954712,,
l2_only,37,41.0,0.6225629979732651,0.4471981721981722,1.4252614632325822,1.7049071788787842,1.4252614632325822,1.7049071788787842,,
l2_only,37,42.0,0.6183985130753805,0.4323833573833573,1.3965012959481926,1.691458225250244,1.3965012959481926,1.691458225250244,,
l2_only,37,43.0,0.6346897449140626,0.4541426166426166,1.372370996901993,1.6863934993743896,1.372370996901993,1.6863934993743896,,
l2_only,37,44.0,0.6283539987233837,0.4166426166426167,1.3540557553148516,1.6582155227661133,1.3540557553148516,1.6582155227661133,,
l2_only,37,45.0,0.6627825183169976,0.4368446368446368,1.3290405115449284,1.6564104557037354,1.3290405115449284,1.6564104557037354,,
l2_only,37,46.0,0.6687120931539917,0.4396224146224146,1.297254183001034,1.6342849731445312,1.297254183001034,1.6342849731445312,,
l2_only,37,47.0,0.6781982740043527,0.4229557479557479,1.2756172584789756,1.6158705949783323,1.2756172584789756,1.6158705949783323,,
l2_only,37,48.0,0.6826152606538572,0.4501022126022126,1.2531462470758803,1.6066814661026,1.2531462470758803,1.6066814661026,,
l2_only,37,49.0,0.6986284288556629,0.3874338624338624,1.2276139031589133,1.6000922918319702,1.2276139031589133,1.6000922918319702,,
l2_only,37,50.0,0.7179476799775855,0.4578403078403079,1.2036135137183737,1.584178447723389,1.2036135137183737,1.584178447723389,,
l2_only,37,51.0,0.7289839685321408,0.4549362674362674,1.1876407590872655,1.5960416793823242,1.1876407590872655,1.5960416793823242,,
l2_only,37,52.0,0.7349598047511806,0.4541426166426166,1.1575692264225317,1.5536541938781738,1.1575692264225317,1.5536541938781738,,
l2_only,37,53.0,0.7426218958489926,0.456451418951419,1.1468316973179014,1.5542125701904297,1.1468316973179014,1.5542125701904297,,
l2_only,37,54.0,0.7432582232601551,0.4598244348244348,1.1237936099917465,1.5527961254119873,1.1237936099917465,1.5527961254119873,,
l2_only,37,55.0,0.7631478099495489,0.4118085618085618,1.1014265242624202,1.549937129020691,1.1014265242624202,1.549937129020691,,
l2_only,37,56.0,0.7534498366200074,0.432046657046657,1.080618140619511,1.5243053436279297,1.080618140619511,1.5243053436279297,,
l2_only,37,57.0,0.7708348943807155,0.4584716209716209,1.061219483973032,1.5313612222671509,1.061219483973032,1.5313612222671509,,
l2_only,37,58.0,0.7875779408687662,0.4389911014911016,1.0513264068022448,1.5193208456039429,1.0513264068022448,1.5193208456039429,,
l2_only,37,59.0,0.7858281037608518,0.4535113035113036,1.0327327789004617,1.5074315071105957,1.0327327789004617,1.5074315071105957,,
l2_only,37,60.0,0.7921032065332753,0.4687890812890812,1.012371700930308,1.5017123222351074,1.012371700930308,1.5017123222351074,,
l2_only,37,61.0,0.7985914257213621,0.4674001924001924,0.9921272564262612,1.4987375736236572,0.9921272564262612,1.4987375736236572,,
l2_only,37,62.0,0.8030795704186305,0.4598244348244349,0.9719455746898552,1.5041553974151611,0.9719455746898552,1.5041553974151611,,
l2_only,37,63.0,0.8239216995080776,0.4899170274170273,0.9522162231643926,1.470852613449097,0.9522162231643926,1.470852613449097,,
l2_only,37,64.0,0.8308277666035174,0.4786736411736412,0.9350213116089366,1.4664973020553589,0.9350213116089366,1.4664973020553589,,
l2_only,37,65.0,0.8384991283805028,0.4647847522847523,0.9187659252941506,1.457118034362793,0.9187659252941506,1.457118034362793,,
l2_only,37,66.0,0.8312412757936624,0.505098605098605,0.8990274794951159,1.4259024858474731,0.8990274794951159,1.4259024858474731,,
l2_only,37,67.0,0.8481567059220995,0.4934884559884558,0.8891434367880764,1.4352593421936035,0.8891434367880764,1.4352593421936035,,
l2_only,37,68.0,0.8467890790680657,0.497492784992785,0.8730472729456404,1.4188973903656006,0.8730472729456404,1.4188973903656006,,
l2_only,37,69.0,0.8549355507584268,0.4850228475228476,0.8599295521767333,1.428277611732483,0.8599295521767333,1.428277611732483,,
l2_only,37,70.0,0.8644345601627236,0.5143578643578642,0.844965473407312,1.3940083980560305,0.844965473407312,1.3940083980560305,,
l2_only,37,71.0,0.8564217890143607,0.5232864357864356,0.8342807918735707,1.3922899961471558,0.8342807918735707,1.3922899961471558,,
l2_only,37,72.0,0.8742588941790247,0.5163419913419913,0.8176386818007635,1.3951565027236938,0.8176386818007635,1.3951565027236938,,
l2_only,37,73.0,0.8665523249609852,0.5155844155844155,0.799282885562122,1.3752931356430054,0.799282885562122,1.3752931356430054,,
l2_only,37,74.0,0.8775821023796838,0.5213023088023088,0.7772607989032174,1.3785687685012815,0.7772607989032174,1.3785687685012815,,
l2_only,37,75.0,0.8874445184507556,0.5391955266955266,0.7690657541386642,1.3497564792633057,0.7690657541386642,1.3497564792633057,,
l2_only,37,76.0,0.8973316960568579,0.540151515151515,0.756492103643959,1.3542749881744385,0.756492103643959,1.3542749881744385,,
l2_only,37,77.0,0.8948228107519606,0.5288780663780663,0.7468323370060289,1.3514970541000366,0.7468323370060289,1.3514970541000366,,
l2_only,37,78.0,0.8950157613509861,0.5491161616161616,0.7365381129842618,1.330335259437561,0.7365381129842618,1.330335259437561,,
l2_only,37,79.0,0.8940244436687231,0.5169733044733045,0.7160224054848676,1.3500245809555054,0.7160224054848676,1.3500245809555054,,
l2_only,37,80.0,0.8917867893477357,0.5282467532467532,0.69857316296195,1.317547082901001,0.69857316296195,1.317547082901001,,
l2_only,37,81.0,0.906148817757999,0.5256313131313132,0.6939790998801922,1.315274000167847,0.6939790998801922,1.315274000167847,,
l2_only,37,82.0,0.901208203519472,0.556060606060606,0.6788589498877731,1.3286864757537842,0.6788589498877731,1.3286864757537842,,
l2_only,37,83.0,0.906449743683925,0.5914141414141414,0.664607641106013,1.3073307275772097,0.664607641106013,1.3073307275772097,,
l2_only,37,84.0,0.9130890724923716,0.533543771043771,0.6540995658777667,1.3132266998291016,0.6540995658777667,1.3132266998291016,,
l2_only,37,85.0,0.9114550855642668,0.5371753246753247,0.6437956789274429,1.2912518978118896,0.6437956789274429,1.2912518978118896,,
l2_only,37,86.0,0.9167470385277884,0.5587061087061087,0.6307601737894002,1.2890228033065796,0.6307601737894002,1.2890228033065796,,
l2_only,37,87.0,0.918644628047927,0.5611471861471862,0.6146533931389118,1.3026750087738037,0.6146533931389118,1.3026750087738037,,
l2_only,37,88.0,0.91895444134003,0.5093975468975469,0.6083553422133401,1.296341896057129,0.6083553422133401,1.296341896057129,,
l2_only,37,89.0,0.9242149714780112,0.5546717171717171,0.6002800676990909,1.2818784713745115,0.6002800676990909,1.2818784713745115,,
l2_only,37,90.0,0.9206934469551424,0.5659451659451659,0.5905982462141066,1.2895724773406982,0.5905982462141066,1.2895724773406982,,
l2_only,37,91.0,0.925876889806596,0.5232864357864357,0.5754242344485297,1.2789582014083862,0.5754242344485297,1.2789582014083862,,
l2_only,37,92.0,0.924025037954744,0.5163419913419913,0.5672464632331402,1.2805378437042236,0.5672464632331402,1.2805378437042236,,
l2_only,37,93.0,0.9241585849632912,0.567929292929293,0.5547570698027356,1.2854267358779907,0.5547570698027356,1.2854267358779907,,
l2_only,37,94.0,0.924888641943348,0.5470959595959596,0.5452068919979561,1.2766939401626587,0.5452068919979561,1.2766939401626587,,
l2_only,37,95.0,0.927746547926254,0.5401515151515152,0.5409819029284426,1.273572325706482,0.5409819029284426,1.273572325706482,,
l2_only,37,96.0,0.934364544127584,0.554040404040404,0.5287049321422479,1.2754398584365845,0.5287049321422479,1.2754398584365845,,
l2_only,37,97.0,0.9293491120288184,0.5490800865800866,0.5190352016287293,1.2672176361083984,0.5190352016287293,1.2672176361083984,,
l2_only,37,98.0,0.938562633619791,0.540151515151515,0.5060751303748297,1.270522952079773,0.5060751303748297,1.270522952079773,,
l2_only,37,99.0,0.9352833126321368,0.5470959595959596,0.5028653438243111,1.261601209640503,0.5028653438243111,1.261601209640503,,
l2_only,37,100.0,0.938909855842013,0.5470959595959596,0.4899335538458701,1.2648683786392212,0.4899335538458701,1.2648683786392212,,
l1_l2_joint,11,1.0,0.114880868050636,0.0549963924963924,2.4916296378675717,2.4793732166290283,2.4916296378675717,2.4793732166290283,,
l1_l2_joint,11,2.0,0.1203568519677935,0.1128968253968253,2.467834420951016,2.467108726501465,2.467834420951016,2.467108726501465,,
l1_l2_joint,11,3.0,0.1194426960968766,0.1289682539682539,2.4521474374551167,2.454241991043091,2.4521474374551167,2.454241991043091,,
l1_l2_joint,11,4.0,0.1228983004533318,0.1680555555555555,2.4388526302606843,2.4379708766937256,2.4388526302606843,2.4379708766937256,,
l1_l2_joint,11,5.0,0.1206238465122113,0.1819444444444444,2.4220396454691278,2.42360258102417,2.4220396454691278,2.42360258102417,,
l1_l2_joint,11,6.0,0.137047194448924,0.173611111111111,2.4083034274089767,2.410414218902588,2.4083034274089767,2.410414218902588,,
l1_l2_joint,11,7.0,0.1475897592682183,0.1825396825396825,2.391944953783859,2.3982367515563965,2.391944953783859,2.3982367515563965,,
l1_l2_joint,11,8.0,0.1702803871239405,0.169083694083694,2.376497155417674,2.378048181533813,2.376497155417674,2.378048181533813,,
l1_l2_joint,11,9.0,0.1918155212684439,0.1684523809523809,2.3559914931988346,2.354888439178467,2.3559914931988346,2.354888439178467,,
l1_l2_joint,11,10.0,0.2064709755858479,0.1634920634920635,2.335821132446525,2.336824655532837,2.335821132446525,2.336824655532837,,
l1_l2_joint,11,11.0,0.2327003359936674,0.2044011544011544,2.3122771139194143,2.3210196495056152,2.3122771139194143,2.3210196495056152,,
l1_l2_joint,11,12.0,0.2632127981413497,0.2601551226551226,2.2901223477315984,2.306314706802368,2.2901223477315984,2.306314706802368,,
l1_l2_joint,11,13.0,0.256509958993542,0.2532106782106782,2.2648653442395945,2.2820210456848145,2.2648653442395945,2.2820210456848145,,
l1_l2_joint,11,14.0,0.27928793835171,0.2456349206349206,2.238259063119937,2.2516462802886963,2.238259063119937,2.2516462802886963,,
l1_l2_joint,11,15.0,0.3096668198941136,0.2740440115440115,2.207850542002824,2.2252471446990967,2.207850542002824,2.2252471446990967,,
l1_l2_joint,11,16.0,0.3087954649418763,0.2816197691197691,2.1786186965935816,2.203385829925537,2.1786186965935816,2.203385829925537,,
l1_l2_joint,11,17.0,0.326540172336741,0.3114177489177489,2.147518710712557,2.175877809524536,2.147518710712557,2.175877809524536,,
l1_l2_joint,11,18.0,0.3397223539741112,0.3007395382395382,2.117011494152312,2.1475796699523926,2.117011494152312,2.1475796699523926,,
l1_l2_joint,11,19.0,0.3507004404729155,0.322564935064935,2.080659991492503,2.119816541671753,2.080659991492503,2.119816541671753,,
l1_l2_joint,11,20.0,0.3837168182867406,0.324549062049062,2.0489816706685318,2.0931410789489746,2.0489816706685318,2.0931410789489746,,
l1_l2_joint,11,21.0,0.3955567630616188,0.3529581529581529,2.0086078496069586,2.059063673019409,2.0086078496069586,2.059063673019409,,
l1_l2_joint,11,22.0,0.4063746965753994,0.3426406926406926,1.9746635044298155,2.0338923931121826,1.9746635044298155,2.0338923931121826,,
l1_l2_joint,11,23.0,0.4258782857603613,0.3751803751803752,1.9389513478632023,2.015419006347656,1.9389513478632023,2.015419006347656,,
l1_l2_joint,11,24.0,0.4142739746277482,0.3572871572871574,1.903672337326864,1.9765421152114868,1.903672337326864,1.9765421152114868,,
l1_l2_joint,11,25.0,0.4435663997900401,0.3960137085137085,1.871852280350848,1.9570285081863403,1.871852280350848,1.9570285081863403,,
l1_l2_joint,11,26.0,0.4528850159103581,0.3981962481962481,1.8287178489304243,1.9213688373565676,1.8287178489304243,1.9213688373565676,,
l1_l2_joint,11,27.0,0.4694408192912169,0.3622113997113996,1.8005504772297898,1.914812445640564,1.8005504772297898,1.914812445640564,,
l1_l2_joint,11,28.0,0.4811454891740237,0.4237914862914863,1.7662698385432336,1.8721210956573489,1.7662698385432336,1.8721210956573489,,
l1_l2_joint,11,29.0,0.4898432251759125,0.4440295815295815,1.7332588017704975,1.8520729541778564,1.7332588017704975,1.8520729541778564,,
l1_l2_joint,11,30.0,0.5182028113906597,0.3989538239538239,1.6994940251778818,1.8460899591445925,1.6994940251778818,1.8460899591445925,,
l1_l2_joint,11,31.0,0.5230269971010845,0.4182359307359307,1.665480010480766,1.818199634552002,1.665480010480766,1.818199634552002,,
l1_l2_joint,11,32.0,0.5277396218569481,0.400974025974026,1.6366887482431385,1.8163602352142332,1.6366887482431385,1.8163602352142332,,
l1_l2_joint,11,33.0,0.54166439600786,0.429383116883117,1.603236641613013,1.7763031721115112,1.603236641613013,1.7763031721115112,,
l1_l2_joint,11,34.0,0.5554430876592408,0.4324555074555074,1.574385051267693,1.7660986185073853,1.574385051267693,1.7660986185073853,,
l1_l2_joint,11,35.0,0.5575103196792135,0.4162518037518037,1.545122302337686,1.7622883319854736,1.545122302337686,1.7622883319854736,,
l1_l2_joint,11,36.0,0.5769120119956781,0.4307720057720057,1.5177183093794857,1.7317123413085938,1.5177183093794857,1.7317123413085938,,
l1_l2_joint,11,37.0,0.5767382101737074,0.423490860990861,1.4896907831018025,1.7375904321670532,1.4896907831018025,1.7375904321670532,,
l1_l2_joint,11,38.0,0.5866626775169703,0.4253427128427129,1.463626667677638,1.7092700004577637,1.463626667677638,1.7092700004577637,,
l1_l2_joint,11,39.0,0.592049136769273,0.4608645983645983,1.4329985993659435,1.6912286281585691,1.4329985993659435,1.6912286281585691,,
l1_l2_joint,11,40.0,0.6015594921999993,0.4171777296777296,1.4041482257350586,1.7004510164260864,1.4041482257350586,1.7004510164260864,,
l1_l2_joint,11,41.0,0.6347689636486508,0.432022607022607,1.3807801720197352,1.6597901582717896,1.3807801720197352,1.6597901582717896,,
l1_l2_joint,11,42.0,0.6392034259962219,0.4179353054353054,1.349301785076752,1.6716724634170532,1.349301785076752,1.6716724634170532,,
l1_l2_joint,11,43.0,0.6463939678604612,0.4374158249158248,1.3301029258668935,1.6477407217025757,1.3301029258668935,1.6477407217025757,,
l1_l2_joint,11,44.0,0.6574334514408268,0.4478956228956229,1.3002013074756695,1.62351393699646,1.3002013074756695,1.62351393699646,,
l1_l2_joint,11,45.0,0.6768843043396555,0.4423400673400673,1.2822088249373969,1.6150331497192385,1.2822088249373969,1.6150331497192385,,
l1_l2_joint,11,46.0,0.6846839397558283,0.4403559403559403,1.2558494276926562,1.6133131980895996,1.2558494276926562,1.6133131980895996,,
l1_l2_joint,11,47.0,0.6983682885757716,0.455633718133718,1.2389241381069058,1.6024237871170044,1.2389241381069058,1.6024237871170044,,
l1_l2_joint,11,48.0,0.7017071666873561,0.4946548821548822,1.206342615276934,1.5711877346038818,1.206342615276934,1.5711877346038818,,
l1_l2_joint,11,49.0,0.7023752000206178,0.4216329966329966,1.1843577459223709,1.595885157585144,1.1843577459223709,1.595885157585144,,
l1_l2_joint,11,50.0,0.7030354746551356,0.4761303511303511,1.163851885089776,1.5418246984481812,1.163851885089776,1.5418246984481812,,
l1_l2_joint,11,51.0,0.7252593247144478,0.4549663299663299,1.14783573048045,1.5640321969985962,1.14783573048045,1.5640321969985962,,
l1_l2_joint,11,52.0,0.7386050993361643,0.4590007215007215,1.1270144730549876,1.5399190187454224,1.1270144730549876,1.5399190187454224,,
l1_l2_joint,11,53.0,0.7332149596373413,0.4451118326118326,1.1007028309285334,1.5257885456085205,1.1007028309285334,1.5257885456085205,,
l1_l2_joint,11,54.0,0.7492971084319406,0.4623737373737375,1.0761512413287533,1.5095404386520386,1.0761512413287533,1.5095404386520386,,
l1_l2_joint,11,55.0,0.7559822961629123,0.4830747955747955,1.0608161802751472,1.5016323328018188,1.0608161802751472,1.5016323328018188,,
l1_l2_joint,11,56.0,0.7542768568490735,0.4699494949494949,1.0388604436396731,1.485226273536682,1.0388604436396731,1.485226273536682,,
l1_l2_joint,11,57.0,0.7781997022798312,0.4989838864838865,1.0235125175236424,1.4601770639419556,1.0235125175236424,1.4601770639419556,,
l1_l2_joint,11,58.0,0.7762444302951415,0.4749098124098123,1.0086044801492084,1.4790974855422974,1.0086044801492084,1.4790974855422974,,
l1_l2_joint,11,59.0,0.7810777477714974,0.5341690716690716,0.9912670325494264,1.4359694719314575,0.9912670325494264,1.4359694719314575,,
l1_l2_joint,11,60.0,0.7964802953744751,0.4758357383357383,0.9694982153618398,1.45262348651886,0.9694982153618398,1.45262348651886,,
l1_l2_joint,11,61.0,0.7942203881169249,0.4832431457431456,0.9494125945637846,1.4553667306900024,0.9494125945637846,1.4553667306900024,,
l1_l2_joint,11,62.0,0.8170631921670491,0.5449855699855699,0.930502440658576,1.4192514419555664,0.930502440658576,1.4192514419555664,,
l1_l2_joint,11,63.0,0.8231295266974037,0.5218374218374219,0.9149511234895704,1.427654504776001,0.9149511234895704,1.427654504776001,,
l1_l2_joint,11,64.0,0.8271764539959975,0.516576479076479,0.8983798172716019,1.3961375951766968,0.8983798172716019,1.3961375951766968,,
l1_l2_joint,11,65.0,0.8274546533798203,0.4996151996151996,0.8902725386537496,1.4141443967819214,0.8902725386537496,1.4141443967819214,,
l1_l2_joint,11,66.0,0.8386157973558025,0.5480579605579606,0.8615937838250717,1.382355809211731,0.8615937838250717,1.382355809211731,,
l1_l2_joint,11,67.0,0.8256481175902098,0.4748797498797498,0.854180573288627,1.396939754486084,0.854180573288627,1.396939754486084,,
l1_l2_joint,11,68.0,0.8506254965346192,0.5480579605579606,0.8350951513612127,1.3698055744171145,0.8350951513612127,1.3698055744171145,,
l1_l2_joint,11,69.0,0.8498247744288658,0.5337421837421837,0.816518332071846,1.3823881149291992,0.816518332071846,1.3823881149291992,,
l1_l2_joint,11,70.0,0.8568365172069838,0.5642616642616642,0.8003921836050365,1.354004979133606,0.8003921836050365,1.354004979133606,,
l1_l2_joint,11,71.0,0.8729600346922276,0.5582431457431457,0.7846718738288354,1.3488699197769165,0.7846718738288354,1.3488699197769165,,
l1_l2_joint,11,72.0,0.8657916877937195,0.5301707551707552,0.7717298122568508,1.3332659006118774,0.7717298122568508,1.3332659006118774,,
l1_l2_joint,11,73.0,0.8778619954765413,0.5394300144300144,0.7555990831577019,1.339900016784668,0.7555990831577019,1.339900016784668,,
l1_l2_joint,11,74.0,0.8775366815746902,0.5556337181337181,0.743211116314755,1.3214964866638184,0.743211116314755,1.3214964866638184,,
l1_l2_joint,11,75.0,0.8857745264939109,0.5533189033189033,0.7334806504635311,1.3120534420013428,0.7334806504635311,1.3120534420013428,,
l1_l2_joint,11,76.0,0.8793802396026255,0.5486892736892736,0.7201297045164388,1.3140599727630615,0.7201297045164388,1.3140599727630615,,
l1_l2_joint,11,77.0,0.8942010433270592,0.5828162578162578,0.704633246395551,1.284026026725769,0.704633246395551,1.284026026725769,,
l1_l2_joint,11,78.0,0.8976567161944969,0.5611892736892737,0.6947157241391233,1.2923742532730105,0.6947157241391233,1.2923742532730105,,
l1_l2_joint,11,79.0,0.8990539482717602,0.5791125541125541,0.6821679036916841,1.2904059886932373,0.6821679036916841,1.2904059886932373,,
l1_l2_joint,11,80.0,0.9073047094024234,0.5821849446849447,0.6630045932664723,1.2936527729034424,0.6630045932664723,1.2936527729034424,,
l1_l2_joint,11,81.0,0.9039209948054734,0.5611892736892736,0.6543800719018237,1.2884811162948608,0.6543800719018237,1.2884811162948608,,
l1_l2_joint,11,82.0,0.91162452573995,0.5471320346320346,0.6444120103438832,1.2981091737747192,0.6444120103438832,1.2981091737747192,,
l1_l2_joint,11,83.0,0.9103068968365368,0.5466690716690717,0.6351560649691268,1.2909703254699707,0.6351560649691268,1.2909703254699707,,
l1_l2_joint,11,84.0,0.9142396907674364,0.579407166907167,0.6246117094913161,1.2736459970474243,0.6246117094913161,1.2736459970474243,,
l1_l2_joint,11,85.0,0.9193987950074228,0.5735209235209235,0.6140245463885047,1.264533519744873,0.6140245463885047,1.264533519744873,,
l1_l2_joint,11,86.0,0.921188918464213,0.5831108706108706,0.5970195796526648,1.266380786895752,0.5970195796526648,1.266380786895752,,
l1_l2_joint,11,87.0,0.9238432394518672,0.6099627224627225,0.5899150479270752,1.266720175743103,0.5899150479270752,1.266720175743103,,
l1_l2_joint,11,88.0,0.9196255617475544,0.5738516113516114,0.5826293248522918,1.249680519104004,0.5826293248522918,1.249680519104004,,
l1_l2_joint,11,89.0,0.9309461583622688,0.5934283309283309,0.5778774793505053,1.2515851259231567,0.5778774793505053,1.2515851259231567,,
l1_l2_joint,11,90.0,0.93417021272626,0.5567219817219817,0.560272355908576,1.2699916362762451,0.560272355908576,1.2699916362762451,,
l1_l2_joint,11,91.0,0.9257271761825022,0.592039442039442,0.5468653248632631,1.2155756950378418,0.5468653248632631,1.2155756950378418,,
l1_l2_joint,11,92.0,0.9324317959570904,0.5576479076479076,0.5396612953914012,1.2583709955215454,0.5396612953914012,1.2583709955215454,,
l1_l2_joint,11,93.0,0.93773924953036,0.6108886483886485,0.5330175041844636,1.2168747186660769,0.5330175041844636,1.2168747186660769,,
l1_l2_joint,11,94.0,0.9425338839083276,0.5911135161135161,0.5251481300171804,1.223241925239563,0.5251481300171804,1.223241925239563,,
l1_l2_joint,11,95.0,0.9374069007788934,0.5827801827801828,0.5123177033283214,1.2219879627227783,0.5123177033283214,1.2219879627227783,,
l1_l2_joint,11,96.0,0.935792989544884,0.6053330928330929,0.5078534910682967,1.2100404500961304,0.5078534910682967,1.2100404500961304,,
l1_l2_joint,11,97.0,0.9397798129067074,0.5880411255411255,0.4973978827516717,1.199601411819458,0.4973978827516717,1.199601411819458,,
l1_l2_joint,11,98.0,0.951232804359699,0.5423701298701299,0.4858217103961412,1.227988839149475,0.4858217103961412,1.227988839149475,,
l1_l2_joint,11,99.0,0.9374418499437444,0.5656505531505532,0.4764316910925912,1.2003906965255735,0.4764316910925912,1.2003906965255735,,
l1_l2_joint,11,100.0,0.949604717939946,0.5628727753727754,0.4687165772853333,1.1950658559799194,0.4687165772853333,1.1950658559799194,,
l1_l2_joint,23,1.0,0.1001028363444675,0.0716269841269841,2.481673541044409,2.4813246726989746,2.481673541044409,2.4813246726989746,,
l1_l2_joint,23,2.0,0.1175636625552937,0.0951058201058201,2.473693165229233,2.4751908779144287,2.473693165229233,2.4751908779144287,,
l1_l2_joint,23,3.0,0.1147965013447362,0.0957010582010581,2.4651428717549204,2.468022108078003,2.4651428717549204,2.468022108078003,,
l1_l2_joint,23,4.0,0.1076033435467397,0.0685185185185185,2.4561070665435003,2.461625099182129,2.4561070665435003,2.461625099182129,,
l1_l2_joint,23,5.0,0.117966658603451,0.0787037037037037,2.444246565823711,2.4506995677948,2.444246565823711,2.4506995677948,,
l1_l2_joint,23,6.0,0.1244144089662957,0.095568783068783,2.4328479779156478,2.436832904815674,2.4328479779156478,2.436832904815674,,
l1_l2_joint,23,7.0,0.1274166801053593,0.1164021164021164,2.4188696209617,2.4248030185699463,2.4188696209617,2.4248030185699463,,
l1_l2_joint,23,8.0,0.1400415927538568,0.1240079365079365,2.406059444053243,2.41635799407959,2.406059444053243,2.41635799407959,,
l1_l2_joint,23,9.0,0.1641901619810425,0.1289682539682539,2.3907392299934425,2.407747507095337,2.3907392299934425,2.407747507095337,,
l1_l2_joint,23,10.0,0.1890264787041516,0.1359126984126984,2.3764040580920223,2.3982982635498047,2.3764040580920223,2.3982982635498047,,
l1_l2_joint,23,11.0,0.1907984039312655,0.1498015873015873,2.3574967273541447,2.3860738277435303,2.3574967273541447,2.3860738277435303,,
l1_l2_joint,23,12.0,0.2007378962174559,0.1590608465608465,2.3384294990007723,2.376232147216797,2.3384294990007723,2.376232147216797,,
l1_l2_joint,23,13.0,0.2263877242021896,0.1604497354497354,2.317493357059262,2.358175277709961,2.317493357059262,2.358175277709961,,
l1_l2_joint,23,14.0,0.2384421419484312,0.1775793650793651,2.290205452405237,2.3373305797576904,2.290205452405237,2.3373305797576904,,
l1_l2_joint,23,15.0,0.2601859328771556,0.1807539682539682,2.262663332812757,2.316869020462036,2.262663332812757,2.316869020462036,,
l1_l2_joint,23,16.0,0.2554455150602949,0.1787698412698412,2.2306082634425204,2.297338962554932,2.2306082634425204,2.297338962554932,,
l1_l2_joint,23,17.0,0.2925479089394184,0.2009920634920634,2.1977405777896744,2.2739627361297607,2.1977405777896744,2.2739627361297607,,
