architecture,training_family,regularization,seed,source,split,accuracy,balanced_accuracy,macro_f1
234x234,e2e_wc,task_only,37,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_only,37,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_only,37,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_only,37,probe_if_beta1_cap1,test,0.4589041095890411,0.43916222666222665,0.40138735411139165
234x234,e2e_wc,task_only,37,probe_if_beta1_cap1,train,0.6746987951807228,0.6546507303534218,0.6500865205977545
234x234,e2e_wc,task_only,37,probe_if_beta1_cap1,val,0.38095238095238093,0.3615079365079365,0.3218007846525051
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_only,37,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,11,native_e2e_lif,test,0.5068493150684932,0.4967927905427905,0.4980349639027344
234x234,e2e_wc,task_plus_reg,11,native_e2e_lif,train,0.8674698795180723,0.8637593540441183,0.8663059366567619
234x234,e2e_wc,task_plus_reg,11,native_e2e_lif,val,0.49206349206349204,0.4861592111592112,0.46216548487712356
234x234,e2e_wc,task_plus_reg,11,native_w_analog_sum,test,0.5342465753424658,0.5191523754023754,0.519716328158565
234x234,e2e_wc,task_plus_reg,11,native_w_analog_sum,train,0.8605851979345955,0.8568480794552632,0.8590155581490878
234x234,e2e_wc,task_plus_reg,11,native_w_analog_sum,val,0.4444444444444444,0.4404521404521405,0.42759594966018283
234x234,e2e_wc,task_plus_reg,11,probe_analog_sum,test,0.4520547945205479,0.446716477966478,0.4295744948106268
234x234,e2e_wc,task_plus_reg,11,probe_analog_sum,train,0.9759036144578314,0.9758392522444487,0.9778179700887399
234x234,e2e_wc,task_plus_reg,11,probe_analog_sum,val,0.5158730158730159,0.5136363636363636,0.5157762588201941
234x234,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,test,0.4178082191780822,0.4065039127539128,0.38190059608845844
234x234,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,train,0.7865748709122203,0.7866142106720525,0.7903808112176712
234x234,e2e_wc,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,val,0.3888888888888889,0.3729617604617605,0.3775835676764469
234x234,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,test,0.410958904109589,0.4104700854700854,0.3971694971694972
234x234,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,train,0.9621342512908778,0.9629777514112497,0.9650850374266039
234x234,e2e_wc,task_plus_reg,11,probe_if_beta1_cap1,val,0.46825396825396826,0.46284271284271283,0.469427046701074
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,test,0.3904109589041096,0.38107101232101237,0.3519977163359517
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,train,0.7538726333907056,0.7522023378446202,0.758754183163025
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap1,val,0.373015873015873,0.3562950937950938,0.3563143760613137
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,test,0.3904109589041096,0.38107101232101237,0.3514221073044603
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,train,0.7538726333907056,0.7522023378446202,0.7593742348409086
234x234,e2e_wc,task_plus_reg,11,probe_lif_beta05_cap31,val,0.373015873015873,0.3562950937950938,0.3563143760613137
234x234,e2e_wc,task_plus_reg,23,native_e2e_lif,test,0.5342465753424658,0.5240877178377178,0.5049468950692532
234x234,e2e_wc,task_plus_reg,23,native_e2e_lif,train,0.8898450946643718,0.8845964554814788,0.8876615683144603
234x234,e2e_wc,task_plus_reg,23,native_e2e_lif,val,0.47619047619047616,0.4612914862914863,0.4470647285341911
234x234,e2e_wc,task_plus_reg,23,native_w_analog_sum,test,0.541095890410959,0.5269515207015206,0.5090697654994948
234x234,e2e_wc,task_plus_reg,23,native_w_analog_sum,train,0.8812392426850258,0.8768974844373819,0.8809786428422232
234x234,e2e_wc,task_plus_reg,23,native_w_analog_sum,val,0.4603174603174603,0.4467712842712843,0.4347285547037645
234x234,e2e_wc,task_plus_reg,23,probe_analog_sum,test,0.5821917808219178,0.5700126262626262,0.5592917296444945
234x234,e2e_wc,task_plus_reg,23,probe_analog_sum,train,0.9225473321858864,0.9229986162566598,0.9267343715353369
234x234,e2e_wc,task_plus_reg,23,probe_analog_sum,val,0.48412698412698413,0.4708453583453584,0.4761384158926729
234x234,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,test,0.5342465753424658,0.5275765900765902,0.5085682957393484
234x234,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,train,0.8967297762478486,0.894770980748822,0.9012210273945485
234x234,e2e_wc,task_plus_reg,23,probe_if_beta1_cap1,val,0.5158730158730159,0.489033189033189,0.47203416149068317
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,23,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,37,native_e2e_lif,test,0.547945205479452,0.5291860916860917,0.4994885558773941
234x234,e2e_wc,task_plus_reg,37,native_e2e_lif,train,0.8623063683304647,0.864392305483126,0.8621978462248188
234x234,e2e_wc,task_plus_reg,37,native_e2e_lif,val,0.4365079365079365,0.4251443001443001,0.3916403041403041
234x234,e2e_wc,task_plus_reg,37,native_w_analog_sum,test,0.5205479452054794,0.5061341436341437,0.4813968253459377
234x234,e2e_wc,task_plus_reg,37,native_w_analog_sum,train,0.8416523235800344,0.8438497577490766,0.8409689316477289
234x234,e2e_wc,task_plus_reg,37,native_w_analog_sum,val,0.4365079365079365,0.4274591149591149,0.39855554205096544
234x234,e2e_wc,task_plus_reg,37,probe_analog_sum,test,0.541095890410959,0.5258581696081697,0.5075356380163255
234x234,e2e_wc,task_plus_reg,37,probe_analog_sum,train,0.8209982788296041,0.8053054685823086,0.8154660419658374
234x234,e2e_wc,task_plus_reg,37,probe_analog_sum,val,0.4523809523809524,0.4328162578162578,0.42637525201312965
234x234,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,test,0.4657534246575342,0.44623293373293377,0.4080578640190547
234x234,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,train,0.7314974182444062,0.7102299710310747,0.7203909438086559
234x234,e2e_wc,task_plus_reg,37,probe_if_beta1_cap1,val,0.3492063492063492,0.3289381914381914,0.2936745979736868
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,e2e_wc,task_plus_reg,37,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,11,probe_analog_sum,test,0.5958904109589042,0.5833825896325896,0.5842811190020444
234x234,local_tsce,task_only,11,probe_analog_sum,train,0.9432013769363167,0.9435885801780627,0.9466798768350418
234x234,local_tsce,task_only,11,probe_analog_sum,val,0.5317460317460317,0.5287457912457912,0.535986684503446
234x234,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,11,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,11,probe_if_beta1_cap1,test,0.5684931506849316,0.56129773004773,0.5597584238373712
234x234,local_tsce,task_only,11,probe_if_beta1_cap1,train,0.9225473321858864,0.9248245795635718,0.9258242793152887
234x234,local_tsce,task_only,11,probe_if_beta1_cap1,val,0.5079365079365079,0.49441438191438186,0.4925932050119357
234x234,local_tsce,task_only,11,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,11,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,11,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,11,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,11,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,11,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,23,probe_analog_sum,test,0.6095890410958904,0.5984279609279609,0.5875407585561886
234x234,local_tsce,task_only,23,probe_analog_sum,train,0.9328743545611016,0.932492847104942,0.9359075361370631
234x234,local_tsce,task_only,23,probe_analog_sum,val,0.5634920634920635,0.5513949013949014,0.5536938007526243
234x234,local_tsce,task_only,23,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,23,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,23,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,23,probe_if_beta1_cap1,test,0.5684931506849316,0.5549755799755799,0.5429900223852396
234x234,local_tsce,task_only,23,probe_if_beta1_cap1,train,0.9156626506024096,0.9156458134196727,0.9181708063851843
234x234,local_tsce,task_only,23,probe_if_beta1_cap1,val,0.5158730158730159,0.5095959595959596,0.5125593800322061
234x234,local_tsce,task_only,23,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,23,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,23,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,23,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,23,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,23,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,37,probe_analog_sum,test,0.6164383561643836,0.6044733044733044,0.6006619337959286
234x234,local_tsce,task_only,37,probe_analog_sum,train,0.8950086058519794,0.8910888506731909,0.8984770319886343
234x234,local_tsce,task_only,37,probe_analog_sum,val,0.5238095238095238,0.5041426166426167,0.5027132201878909
234x234,local_tsce,task_only,37,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,37,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,37,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,37,probe_if_beta1_cap1,test,0.547945205479452,0.527501665001665,0.4943582038454695
234x234,local_tsce,task_only,37,probe_if_beta1_cap1,train,0.802065404475043,0.7866561248792685,0.7932468965916927
234x234,local_tsce,task_only,37,probe_if_beta1_cap1,val,0.47619047619047616,0.4502765752765752,0.43848294701513574
234x234,local_tsce,task_only,37,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,37,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,37,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_only,37,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_only,37,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_only,37,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_plus_reg,11,probe_analog_sum,test,0.5753424657534246,0.5609369796869795,0.5642409250549066
234x234,local_tsce,task_plus_reg,11,probe_analog_sum,train,0.9707401032702238,0.9713806003350477,0.9731415954049462
234x234,local_tsce,task_plus_reg,11,probe_analog_sum,val,0.5634920634920635,0.5494167869167869,0.5475379688537584
234x234,local_tsce,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,test,0.1780821917808219,0.18292124542124544,0.16598255148741417
234x234,local_tsce,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,train,0.37521514629948366,0.37866029081874975,0.3951009658524857
234x234,local_tsce,task_plus_reg,11,probe_bipolar_lif_beta05_cap1,val,0.16666666666666666,0.1607142857142857,0.14492670028384314
234x234,local_tsce,task_plus_reg,11,probe_if_beta1_cap1,test,0.5547945205479452,0.5409985847485846,0.5443207257612507
234x234,local_tsce,task_plus_reg,11,probe_if_beta1_cap1,train,0.9690189328743546,0.969716376348404,0.9716743418368522
234x234,local_tsce,task_plus_reg,11,probe_if_beta1_cap1,val,0.5079365079365079,0.49957912457912457,0.4965248770073331
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap1,test,0.1780821917808219,0.18292124542124544,0.17126765778081568
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap1,train,0.37521514629948366,0.37866029081874975,0.4191070022882038
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap1,val,0.16666666666666666,0.1607142857142857,0.14184111343202255
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap31,test,0.1780821917808219,0.18292124542124544,0.17126765778081568
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap31,train,0.37521514629948366,0.37866029081874975,0.4191070022882038
234x234,local_tsce,task_plus_reg,11,probe_lif_beta05_cap31,val,0.16666666666666666,0.1607142857142857,0.14184111343202255
234x234,local_tsce,task_plus_reg,23,probe_analog_sum,test,0.547945205479452,0.5364371739371739,0.5263945528438282
234x234,local_tsce,task_plus_reg,23,probe_analog_sum,train,0.9724612736660929,0.972796722339405,0.9746389220579049
234x234,local_tsce,task_plus_reg,23,probe_analog_sum,val,0.5396825396825397,0.5262325637325638,0.5229306679255079
234x234,local_tsce,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,test,0.1917808219178082,0.19929029304029303,0.17357028281398032
234x234,local_tsce,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,train,0.4027538726333907,0.41425793139147027,0.41656683418918533
234x234,local_tsce,task_plus_reg,23,probe_bipolar_lif_beta05_cap1,val,0.20634920634920634,0.1982142857142857,0.20222041603620555
234x234,local_tsce,task_plus_reg,23,probe_if_beta1_cap1,test,0.5342465753424658,0.5259233821733821,0.5069236599563425
234x234,local_tsce,task_plus_reg,23,probe_if_beta1_cap1,train,0.9655765920826161,0.9652997380976448,0.9672112495911281
234x234,local_tsce,task_plus_reg,23,probe_if_beta1_cap1,val,0.5317460317460317,0.5255050505050505,0.5191927596833203
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap1,test,0.18493150684931506,0.19333791208791207,0.1602566501825418
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap1,train,0.3717728055077453,0.3820047434377614,0.40476807715728075
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap1,val,0.19047619047619047,0.18293650793650792,0.17914724164724163
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap31,test,0.18493150684931506,0.19333791208791207,0.1602566501825418
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap31,train,0.3717728055077453,0.3820047434377614,0.40476807715728075
234x234,local_tsce,task_plus_reg,23,probe_lif_beta05_cap31,val,0.19047619047619047,0.18293650793650792,0.17914724164724163
234x234,local_tsce,task_plus_reg,37,probe_analog_sum,test,0.6095890410958904,0.5995282495282496,0.5827943726300787
234x234,local_tsce,task_plus_reg,37,probe_analog_sum,train,0.9345955249569707,0.9338063718945101,0.938432227005258
234x234,local_tsce,task_plus_reg,37,probe_analog_sum,val,0.49206349206349204,0.4780483405483406,0.4695980641110649
234x234,local_tsce,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_plus_reg,37,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_plus_reg,37,probe_if_beta1_cap1,test,0.6095890410958904,0.6054285991785991,0.5769966144966145
234x234,local_tsce,task_plus_reg,37,probe_if_beta1_cap1,train,0.919104991394148,0.9202135776322762,0.9233226827004585
234x234,local_tsce,task_plus_reg,37,probe_if_beta1_cap1,val,0.49206349206349204,0.4827501202501203,0.45667206854333875
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap31,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap31,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
234x234,local_tsce,task_plus_reg,37,probe_lif_beta05_cap31,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
34x234,e2e_wc,task_only,11,native_e2e_lif,test,0.5136986301369864,0.5057504995004994,0.4957282098498021
34x234,e2e_wc,task_only,11,native_e2e_lif,train,0.8055077452667814,0.8030279939953778,0.8025090416201758
34x234,e2e_wc,task_only,11,native_e2e_lif,val,0.46825396825396826,0.4575877825877826,0.4410602396819157
34x234,e2e_wc,task_only,11,native_w_analog_sum,test,0.5,0.4908334720834721,0.4794121992768739
34x234,e2e_wc,task_only,11,native_w_analog_sum,train,0.7969018932874354,0.7959391323952804,0.7936811299675525
34x234,e2e_wc,task_only,11,native_w_analog_sum,val,0.46825396825396826,0.45695646945646956,0.4456064043934052
34x234,e2e_wc,task_only,11,probe_analog_sum,test,0.5205479452054794,0.5070498945498946,0.5066034353812098
34x234,e2e_wc,task_only,11,probe_analog_sum,train,0.8777969018932874,0.8755120205238502,0.8849713654894525
34x234,e2e_wc,task_only,11,probe_analog_sum,val,0.48412698412698413,0.47038239538239535,0.48265937103036083
34x234,e2e_wc,task_only,11,probe_bipolar_lif_beta05_cap1,test,0.07534246575342465,0.08333333333333333,0.01167728237791932
34x234,e2e_wc,task_only,11,probe_bipolar_lif_beta05_cap1,train,0.08950086058519793,0.08333333333333333,0.01369141653501843
34x234,e2e_wc,task_only,11,probe_bipolar_lif_beta05_cap1,val,0.09523809523809523,0.08333333333333333,0.014492753623188406
34x234,e2e_wc,task_only,11,probe_if_beta1_cap1,test,0.541095890410959,0.530757437007437,0.5268361630570652
34x234,e2e_wc,task_only,11,probe_if_beta1_cap1,train,0.8571428571428571,0.8536062432400655,0.862854399676714
