split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
train_mixed,0.7831050228310502,0.7823721434254188,0.7889095344377486,0.786616500272291,0.8089314121271014
val_mixed,0.6141732283464567,0.612310606060606,0.6134427087926103,0.6096036430782992,1.1972665918154979
test_raw,0.5748031496062992,0.5552849927849928,0.5615775018076151,0.5744801008843664,1.1774239540100098
test_reconstruction,0.5669291338582677,0.5499037999037999,0.5315672250454859,0.5425794107752341,1.2277640104293823
