configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_3_firing_rate
single_scale_3,Single-scale 3,timestep_ce,101,1,2.482328135872872,0.0963855421686747,0.09492202198570122,0.051987715053692984,0.0012611063191920546,0.0015845608555110791,0.003138939599488614,2.484696388244629,0.06349206349206349,0.09027777777777778,0.020879120879120878,0.0004464873584408744,0.0001851790887542797,8.778860503906593e-05,0.9761904761904762,0.0004464873584408744,0.0001851790887542797
single_scale_3,Single-scale 3,timestep_ce,101,2,2.480844787804477,0.0963855421686747,0.0943284797254923,0.06383169936838455,0.0012540405647579011,0.0016503770495921752,0.0024494615371731957,2.4847960472106934,0.05555555555555555,0.08333333333333333,0.00904392764857881,0.0004526599947326837,0.00021878566412079713,9.510432212565475e-05,0.9682539682539683,0.0004526599947326837,0.00021878566412079713
single_scale_3,Single-scale 3,timestep_ce,101,3,2.4796222019523846,0.10499139414802065,0.10260430665304877,0.07051711840183796,0.0012855747651029192,0.001837227000184233,0.0023294309433288113,2.484513521194458,0.06349206349206349,0.09027777777777778,0.020225694444444445,0.00046706281274690544,0.00028394126942322886,0.00019752436133789835,0.9603174603174603,0.00046706281274690544,0.00028394126942322886
single_scale_3,Single-scale 3,timestep_ce,101,4,2.4782868958176105,0.10843373493975904,0.10560298294181941,0.07063637539545124,0.001349820791531981,0.0021127914231162176,0.0027844306362738037,2.4842374324798584,0.07142857142857142,0.09722222222222222,0.031336805555555555,0.0005040986304977613,0.0003737874198928979,0.00035847013724285256,0.9444444444444444,0.0005040986304977613,0.0003737874198928979
single_scale_3,Single-scale 3,timestep_ce,101,5,2.475987106510366,0.11876075731497418,0.11597272617319787,0.0777437355396784,0.0014554145661312744,0.0025088662133418193,0.004023816302946053,2.4843108654022217,0.06349206349206349,0.09027777777777778,0.020948689553340717,0.0005575948116934422,0.0004890099640066719,0.000636467386533228,0.9285714285714286,0.0005575948116934422,0.0004890099640066719
single_scale_3,Single-scale 3,timestep_ce,101,6,2.474400480109525,0.13080895008605853,0.12733497285384077,0.09384794045126547,0.001606281508030884,0.003175794923543303,0.005132005739137231,2.4846856594085693,0.06349206349206349,0.09027777777777778,0.021091113610798646,0.0006453834167325081,0.0007297427793872355,0.001104673280074913,0.9047619047619048,0.0006453834167325081,0.0007297427793872355
single_scale_3,Single-scale 3,timestep_ce,101,7,2.4720027229256556,0.12564543889845095,0.12232026868426238,0.0916456967545153,0.0017915612909709078,0.0041564954695429345,0.006597495547702391,2.485262870788574,0.05555555555555555,0.07837301587301587,0.019047619047619046,0.0007674644456149591,0.0011446811078921957,0.0019313493108594506,0.8650793650793651,0.0007674644456149591,0.0011446811078921957
single_scale_3,Single-scale 3,timestep_ce,101,8,2.4694013094943075,0.1359724612736661,0.13208878720278092,0.09461253767286208,0.001970429555998459,0.0051742258026697035,0.008061589651687965,2.483971118927002,0.07142857142857142,0.09226190476190475,0.04156262098335269,0.0008765143534369239,0.0014862336493723116,0.0025312381119597343,0.8095238095238095,0.0008765143534369239,0.0014862336493723116
single_scale_3,Single-scale 3,timestep_ce,101,9,2.4656224903264268,0.13941480206540446,0.1363047514737766,0.10065366603262439,0.002187766928500846,0.006461894124642002,0.011334516890816822,2.480609655380249,0.06349206349206349,0.0853174603174603,0.029724499089253186,0.0010322019576858923,0.0021556217627951894,0.004967371901793814,0.7619047619047619,0.0010322019576858923,0.0021556217627951894
single_scale_3,Single-scale 3,timestep_ce,101,10,2.460267929119826,0.14457831325301204,0.1410873470228816,0.10313641822545892,0.0024422649354347062,0.008028921441372034,0.016994098961037513,2.4732282161712646,0.07936507936507936,0.0992063492063492,0.03926622418879056,0.0012022923799490826,0.0029114267843033973,0.008961753431071313,0.7142857142857143,0.0012022923799490826,0.0029114267843033973
