configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_3_firing_rate
single_scale_3,Single-scale 3,relative_10bin_ce,101,1,2.466231231229851,0.10843373493975904,0.09902484366320842,0.05136198218481388,0.0011857382718944178,0.0013965332791799957,0.0023950290585693468,2.4858086109161377,0.09523809523809523,0.08333333333333333,0.014814814814814815,0.00040533644982881223,0.0001598026951101747,6.584145377929945e-05,0.9761904761904762,0.00040533644982881223,0.0001598026951101747
single_scale_3,Single-scale 3,relative_10bin_ce,101,2,2.454418191400945,0.11359724612736662,0.10403018554355031,0.06099732450830839,0.001188093523372469,0.0014474328805667677,0.002522038175311661,2.488591194152832,0.09523809523809523,0.08333333333333333,0.014705882352941178,0.00041288078307435695,0.0001865507857080151,0.00017557721007813187,0.9761904761904762,0.00041288078307435695,0.0001865507857080151
single_scale_3,Single-scale 3,relative_10bin_ce,101,3,2.4365349025201057,0.11703958691910499,0.10762586455589601,0.06954915114356991,0.0012452737953673773,0.0016176652235081314,0.0031947677826720485,2.4877986907958984,0.09523809523809523,0.08333333333333333,0.014925373134328358,0.0004423722675796682,0.00023867526994996048,0.0002487343809440201,0.9603174603174603,0.0004423722675796682,0.00023867526994996048
single_scale_3,Single-scale 3,relative_10bin_ce,101,4,2.4154512874025484,0.12908777969018934,0.12008379024888459,0.09108420786932454,0.0013214269264910311,0.0018847245716582645,0.004333662719614116,2.485747814178467,0.09523809523809523,0.08333333333333333,0.015267175572519083,0.0004794080853305241,0.00029902993591431835,0.0005194159131478068,0.9444444444444444,0.0004794080853305241,0.00029902993591431835
single_scale_3,Single-scale 3,relative_10bin_ce,101,5,2.3956068727522832,0.12736660929432014,0.11909962998799477,0.08731325515940296,0.0014107956353526386,0.0021652611921550236,0.0058382322564076794,2.4880263805389404,0.09523809523809523,0.08333333333333333,0.015384615384615385,0.0005315325695724695,0.0003984779650601352,0.0009656746554297253,0.9365079365079365,0.0005315325695724695,0.0003984779650601352
single_scale_3,Single-scale 3,relative_10bin_ce,101,6,2.3681276743260185,0.1514629948364888,0.14215291216470463,0.11596378881833395,0.00144154475187164,0.0022493960088431843,0.006009903919696741,2.4845550060272217,0.09523809523809523,0.08333333333333333,0.015384615384615385,0.0005500504784478975,0.0004361996312878588,0.0011631990167676235,0.9285714285714286,0.0005500504784478975,0.0004361996312878588
single_scale_3,Single-scale 3,relative_10bin_ce,101,7,2.3487838787794524,0.16179001721170397,0.15243669124102902,0.13821279935224398,0.0014978090927361951,0.0024336290133485186,0.006961774442974303,2.486438512802124,0.09523809523809523,0.08333333333333333,0.015503875968992248,0.0005781702659994732,0.000491067509437275,0.001485090568577532,0.9206349206349206,0.0005781702659994732,0.000491067509437275
single_scale_3,Single-scale 3,relative_10bin_ce,101,8,2.3283493486000624,0.16351118760757316,0.15483295704993819,0.14663608104140038,0.0015688591789907382,0.002694145996281843,0.008751067714003384,2.4908719062805176,0.09523809523809523,0.08333333333333333,0.015503875968992248,0.0006145202352734615,0.0005575948116934422,0.001953296462119217,0.9126984126984127,0.0006145202352734615,0.0005575948116934422
single_scale_3,Single-scale 3,relative_10bin_ce,101,9,2.300682546760047,0.18416523235800344,0.17498731031680528,0.16503491646135746,0.0016329743581154639,0.0029228670842614767,0.010254241546217362,2.49396014213562,0.1111111111111111,0.09861111111111111,0.04292929292929293,0.0006440117197787727,0.0006337239926257572,0.0026775524536915107,0.8968253968253969,0.0006440117197787727,0.0006337239926257572
single_scale_3,Single-scale 3,relative_10bin_ce,101,10,2.273867375674223,0.19793459552495696,0.18925209990410843,0.18343746591435908,0.0017054637647177047,0.003182991525281793,0.011235421865666225,2.48500919342041,0.11904761904761904,0.10555555555555556,0.05312036122653052,0.0006899635677289088,0.0006975079009744536,0.0028970239662891757,0.8650793650793651,0.0006899635677289088,0.0006975079009744536
single_scale_3,Single-scale 3,relative_10bin_ce,101,11,2.2408606123801147,0.21514629948364888,0.20501679836585499,0.20884499454337527,0.0017912995963622355,0.0035962073123754334,0.012841877836769558,2.476363182067871,0.10317460317460317,0.09166666666666666,0.03971171802054155,0.0007420880519708542,0.0008367351417785971,0.0034822813332162817,0.8492063492063492,0.0007420880519708542,0.0008367351417785971
single_scale_3,Single-scale 3,relative_10bin_ce,101,12,2.1906163097453817,0.23580034423407917,0.2263392968615884,0.23621176051209705,0.0019340540053930024,0.004362449126568074,0.017701721182887546,2.4725558757781982,0.1111111111111111,0.0986111111111111,0.05341497270845097,0.0008271332631024493,0.0011268490474936354,0.005398999209902554,0.8174603174603174,0.0008271332631024493,0.0011268490474936354
