configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_3_firing_rate
single_scale_3,Single-scale 3,timestep_ce,23,1,2.4830503299601516,0.08950086058519793,0.09162047116056549,0.04018304740526962,0.001064050278861775,0.0011324834190295945,0.0015813332886707868,2.484975814819336,0.05555555555555555,0.08333333333333333,0.008974358974358975,0.0003196053902203494,0.00014128478623474673,4.389430251953297e-05,0.9761904761904762,0.0003196053902203494,0.00014128478623474673
single_scale_3,Single-scale 3,timestep_ce,23,2,2.4815267983073825,0.09294320137693632,0.09360010258202082,0.05315964522586878,0.001088126182859631,0.0012277402565863298,0.001736256497004818,2.4851009845733643,0.05555555555555555,0.08333333333333333,0.00904392764857881,0.00033057896585023263,0.0001892941796154859,0.00012436719047201006,0.9682539682539683,0.00033057896585023263,0.0001892941796154859
single_scale_3,Single-scale 3,timestep_ce,23,3,2.480396441461297,0.09982788296041308,0.1003327196330341,0.059803377062243236,0.001156035933810106,0.0014564613445659637,0.002078204119003355,2.4850640296936035,0.05555555555555555,0.08333333333333333,0.00904392764857881,0.0003765308138003687,0.0002571931788253885,0.000212155795511076,0.9682539682539683,0.0003765308138003687,0.0002571931788253885
single_scale_3,Single-scale 3,timestep_ce,23,4,2.4790193295930214,0.10671256454388985,0.10611039438083464,0.06741324223591813,0.0012690880047565613,0.0018310771768804328,0.002520642470732075,2.4838459491729736,0.07936507936507936,0.10416666666666667,0.04067236467236467,0.0004423722675796682,0.0003936770257220613,0.0004462587422819185,0.9365079365079365,0.0004423722675796682,0.0003936770257220613
single_scale_3,Single-scale 3,timestep_ce,23,5,2.477008711655661,0.10671256454388985,0.10561719435933271,0.0717697999695785,0.001409487162309277,0.002371084001875827,0.0034362246749404034,2.482257843017578,0.0873015873015873,0.11111111111111112,0.05076198560918425,0.0005205589939425863,0.0005987457203055044,0.0010022532408626693,0.9285714285714286,0.0005205589939425863,0.0005987457203055044
single_scale_3,Single-scale 3,timestep_ce,23,6,2.474404490958393,0.11703958691910499,0.11650165866703198,0.08880834987359865,0.001558260547339508,0.003017207990687859,0.004762144025546976,2.4787814617156982,0.09523809523809523,0.1130952380952381,0.06291423001949317,0.0005994315687823721,0.0008559388991308928,0.0019240335937728615,0.8968253968253969,0.0005994315687823721,0.0008559388991308928
single_scale_3,Single-scale 3,timestep_ce,23,7,2.4701527535607606,0.14285714285714285,0.14203766092473233,0.11108173471730141,0.0017517837104527108,0.004024208844859062,0.007973660263174056,2.4756784439086914,0.1111111111111111,0.126984126984127,0.07801120448179272,0.0007064239311737337,0.0012132659555789658,0.0034164398794369823,0.8809523809523809,0.0007064239311737337,0.0012132659555789658
single_scale_3,Single-scale 3,timestep_ce,23,8,2.464265934571547,0.13941480206540446,0.13922769747797645,0.10361380250807499,0.002049592175121845,0.005810012854439178,0.013891447680618129,2.4724197387695312,0.10317460317460317,0.12003968253968254,0.06496901791019437,0.0008916030199280134,0.0020205096128522518,0.006628039680449478,0.8015873015873016,0.0008916030199280134,0.0020205096128522518
single_scale_3,Single-scale 3,timestep_ce,23,9,2.458249971501388,0.11703958691910499,0.11980967921118052,0.07889326946224713,0.002417534794915169,0.008391891863600584,0.021989325651375326,2.468590259552002,0.0873015873015873,0.1111111111111111,0.03994490358126722,0.0011337075322623124,0.00330167456764112,0.01104673280074913,0.7142857142857143,0.0011337075322623124,0.00330167456764112
single_scale_3,Single-scale 3,timestep_ce,23,10,2.453329487634813,0.10327022375215146,0.10705494879135576,0.06191218424428324,0.002872621719396386,0.01207419670222922,0.032296603971616954,2.4646148681640625,0.07142857142857142,0.09722222222222222,0.02785185185185185,0.001425193134931086,0.005388711482749539,0.019393965996546983,0.6507936507936508,0.001425193134931086,0.005388711482749539
