configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_3_firing_rate
single_scale_3,Single-scale 3,timestep_ce,11,1,2.4838129998074137,0.10154905335628227,0.09999192426796016,0.054544843773277986,0.0014077861473529066,0.0017099125730651347,0.002224753099859871,2.4810690879821777,0.09523809523809523,0.11805555555555554,0.05835040109233658,0.0005274174787112633,0.00047117790360811165,0.0007535188599186492,0.9285714285714286,0.0005274174787112633,0.00047117790360811165
single_scale_3,Single-scale 3,timestep_ce,11,2,2.481778373816748,0.11359724612736662,0.11102310875433331,0.06567443441438178,0.0014210017250908603,0.0017614664109735878,0.0025136639478341456,2.4804675579071045,0.09523809523809523,0.11805555555555554,0.05973539953615855,0.0005287891756649987,0.00047049205513124395,0.0009364117870833699,0.9285714285714286,0.0005287891756649987,0.00047049205513124395
single_scale_3,Single-scale 3,timestep_ce,11,3,2.480141743119941,0.11359724612736662,0.11110201627820938,0.0606307556808632,0.0015398110774281072,0.0021598964526772404,0.003628831906923253,2.4776151180267334,0.1111111111111111,0.13194444444444445,0.07322778490942804,0.0006069759020279168,0.0006611579317004653,0.0015436163052702425,0.9206349206349206,0.0006069759020279168,0.0006611579317004653
single_scale_3,Single-scale 3,timestep_ce,11,4,2.4777091887239333,0.11876075731497418,0.11591867891326825,0.07150222500697297,0.0016766773577637463,0.0026630043378498332,0.004889153142289291,2.4744861125946045,0.1349206349206349,0.15509259259259262,0.09616858237547893,0.0006858484768677025,0.0008689700201913791,0.0023117665993620693,0.8650793650793651,0.0006858484768677025,0.0008689700201913791
single_scale_3,Single-scale 3,timestep_ce,11,5,2.474333756146456,0.1153184165232358,0.11269923850043162,0.06771983116331924,0.0018915286314837457,0.0036575746981090994,0.007088783559716616,2.4710946083068848,0.1111111111111111,0.12698412698412698,0.05775452872227066,0.0008333058993942586,0.0013572941357211834,0.003343282708571094,0.8253968253968254,0.0008333058993942586,0.0013572941357211834
single_scale_3,Single-scale 3,timestep_ce,11,6,2.4718653638678862,0.11015490533562823,0.10793882799316577,0.059872367664684116,0.002149952057547691,0.004984104669469242,0.009815990308227399,2.468233346939087,0.1111111111111111,0.12202380952380953,0.04313454601274081,0.0009992812307962427,0.001932721007813186,0.004404061686126474,0.746031746031746,0.0009992812307962427,0.001932721007813186
single_scale_3,Single-scale 3,timestep_ce,11,7,2.469284410936287,0.11015490533562823,0.10770559948163537,0.06374343181443479,0.0023960758370040365,0.006367814912824292,0.01274696992535772,2.4641809463500977,0.11904761904761904,0.12896825396825398,0.05512181616832781,0.0011577122289526819,0.0026316006057413746,0.006057413747695549,0.7380952380952381,0.0011577122289526819,0.0026316006057413746
single_scale_3,Single-scale 3,timestep_ce,11,8,2.466495564800532,0.11359724612736662,0.11163903763677163,0.07071747395703842,0.0026415453799387006,0.00782584642504229,0.016192964532355223,2.4616894721984863,0.11904761904761904,0.12896825396825398,0.05259158534634458,0.001321630014924063,0.0033380245369151085,0.008025341643987943,0.6984126984126984,0.001321630014924063,0.0033380245369151085
single_scale_3,Single-scale 3,timestep_ce,11,9,2.462776491030563,0.12736660929432014,0.12443122841245298,0.07893567052834534,0.0029175023447836936,0.009532226120890348,0.018518208361945277,2.458791732788086,0.11904761904761904,0.1240079365079365,0.061062065275548416,0.001501322315863401,0.004283123738038803,0.010132268164925526,0.6507936507936508,0.001501322315863401,0.004283123738038803
single_scale_3,Single-scale 3,timestep_ce,11,10,2.45913263073066,0.14629948364888123,0.14309819968948714,0.09747598663017813,0.003207329123888321,0.01150802041636659,0.019961366897237064,2.457767963409424,0.12698412698412698,0.13095238095238096,0.06926809582865805,0.0016913023439557545,0.005342759634799403,0.011280835747519972,0.5952380952380952,0.0016913023439557545,0.005342759634799403
single_scale_3,Single-scale 3,timestep_ce,11,11,2.4550395820309086,0.14457831325301204,0.141093874670225,0.09998239499496715,0.003543475848727955,0.013981557857537642,0.02216658013298273,2.457831621170044,0.12698412698412698,0.13095238095238096,0.06613984674329501,0.0019094021595996839,0.0067700103151610925,0.013065870716647646,0.5793650793650794,0.0019094021595996839,0.0067700103151610925
single_scale_3,Single-scale 3,timestep_ce,11,12,2.4496934578053513,0.14457831325301204,0.1412773128253613,0.10229938714208638,0.003838013130788685,0.016269553821159997,0.027567956855980034,2.45924711227417,0.1111111111111111,0.1121031746031746,0.05341565341565341,0.002115156702659995,0.008140335571942763,0.016255523366400376,0.5317460317460317,0.002115156702659995,0.008140335571942763
single_scale_3,Single-scale 3,timestep_ce,11,13,2.443680897432022,0.1738382099827883,0.16953830251393143,0.12093741940910742,0.004118157209372435,0.018715482481116118,0.03726531227494264,2.460798740386963,0.12698412698412698,0.12103174603174603,0.06274116506668535,0.002340115003072601,0.009804889825300676,0.022693354402598544,0.46825396825396826,0.002340115003072601,0.009804889825300676
single_scale_3,Single-scale 3,timestep_ce,11,14,2.4389408947883906,0.16523235800344235,0.1598261705101328,0.11074898266785245,0.004485707287252751,0.022411002897482706,0.047670289915755275,2.460175037384033,0.10317460317460317,0.10019841269841269,0.04772186877450035,0.002594564787990519,0.012113455798437364,0.030645538875720597,0.4603174603174603,0.002594564787990519,0.012113455798437364
single_scale_3,Single-scale 3,timestep_ce,11,15,2.4328788081873305,0.16006884681583478,0.15611649778709527,0.102498935767826,0.004772655425661983,0.02551286909407607,0.05434594491991447,2.457562208175659,0.09523809523809523,0.09325396825396824,0.037234518220433714,0.002789345755420946,0.014245072864542182,0.035678752231293714,0.4444444444444444,0.002789345755420946,0.014245072864542182
single_scale_3,Single-scale 3,timestep_ce,11,16,2.4278100866458914,0.16351118760757316,0.1596319142073859,0.10967797959757296,0.005021265303900715,0.028003024142897816,0.06351153689405485,2.4568698406219482,0.1111111111111111,0.10714285714285715,0.049723023537773324,0.0029738389956983583,0.015942547844789746,0.042884733561583704,0.3968253968253968,0.0029738389956983583,0.015942547844789746
single_scale_3,Single-scale 3,timestep_ce,11,17,2.423166820391525,0.18244406196213425,0.1767093793115806,0.12273937048064328,0.005195161371363491,0.02975677056291557,0.06074525041731567,2.457977771759033,0.11904761904761904,0.10912698412698413,0.07878787878787878,0.0030931766306733386,0.017190792072688966,0.042599420595206744,0.36507936507936506,0.0030931766306733386,0.017190792072688966
