configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_3_firing_rate,val_hidden_2_shift_3_firing_rate
single_scale_3,Single-scale 3,relative_10bin_ce,11,1,2.483409849173436,0.0757314974182444,0.1025274326345791,0.050937141698497675,0.0013817475337900079,0.0017096508784564624,0.0012365942575130778,2.4910454750061035,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.0005088995698358354,0.0004403147221490651,7.315717086588827e-05,0.9841269841269841,0.0005088995698358354,0.0004403147221490651
single_scale_3,Single-scale 3,relative_10bin_ce,11,2,2.4703069475965123,0.07401032702237521,0.10150531926576763,0.049892861021893276,0.0013583258663138326,0.0017118752826301774,0.001182161778909229,2.4871857166290283,0.05555555555555555,0.07837301587301587,0.020572450805008944,0.0004931250548678781,0.0004471732069177421,9.510432212565475e-05,0.9603174603174603,0.0004931250548678781,0.0004471732069177421
single_scale_3,Single-scale 3,relative_10bin_ce,11,3,2.4592225892203197,0.10671256454388985,0.10671438522460536,0.06791602276796925,0.0013787380457902759,0.0017714108061031369,0.0013203365322882298,2.489671230316162,0.06349206349206349,0.09027777777777778,0.02186444046909163,0.000504784478974629,0.00047597884294618557,8.778860503906593e-05,0.9682539682539683,0.000504784478974629,0.00047597884294618557
single_scale_3,Single-scale 3,relative_10bin_ce,11,4,2.4433726813009398,0.1153184165232358,0.11664914831923857,0.0867159851550382,0.001428329174133686,0.0019182214815683253,0.0018981582282367785,2.4830892086029053,0.07936507936507936,0.10416666666666667,0.040364583333333336,0.000521244842419454,0.000514386357650777,0.00024141866385743132,0.9523809523809523,0.000521244842419454,0.000514386357650777
single_scale_3,Single-scale 3,relative_10bin_ce,11,5,2.420510688870376,0.12736660929432014,0.12862693192044986,0.10708008043064876,0.0014890423233456713,0.0020997066926826,0.002750933726363743,2.4739863872528076,0.07936507936507936,0.10416666666666667,0.042519685039370085,0.0005479929330172944,0.000546621236063559,0.00040968015684897434,0.9444444444444444,0.0005479929330172944,0.000546621236063559
single_scale_3,Single-scale 3,relative_10bin_ce,11,6,2.400202451187239,0.11703958691910499,0.11933441984441173,0.10029931153577663,0.001588224580032492,0.0023803741604836955,0.004134076964733337,2.4634690284729004,0.10317460317460317,0.125,0.0751180637544274,0.0005864004477218857,0.0006378390834869634,0.0006584145377929945,0.9047619047619048,0.0005864004477218857,0.0006378390834869634
single_scale_3,Single-scale 3,relative_10bin_ce,11,7,2.363379858036665,0.13941480206540446,0.1388062969234353,0.12540952590294696,0.0017097817257607985,0.0028103384025323663,0.006291836244773087,2.4459192752838135,0.10317460317460317,0.125,0.06640238416554206,0.0006488126591168466,0.0007715795364761654,0.0013753548122786995,0.8968253968253969,0.0006488126591168466,0.0007715795364761654
single_scale_3,Single-scale 3,relative_10bin_ce,11,8,2.3240390837500304,0.1549053356282272,0.15358325942052356,0.14283685167673704,0.001848349021052808,0.003390907891871975,0.008752463418582969,2.414851188659668,0.10317460317460317,0.125,0.06239005815277002,0.0007338578702484418,0.0010020246247037135,0.0027946039270769323,0.8809523809523809,0.0007338578702484418,0.0010020246247037135
single_scale_3,Single-scale 3,relative_10bin_ce,11,9,2.2615797482751527,0.18588640275387264,0.1844601229192424,0.17756284865755387,0.0020590131810340495,0.004256462810055772,0.011803473629557673,2.3903348445892334,0.12698412698412698,0.14583333333333331,0.07860998650472335,0.0008504521113159512,0.001371696953735405,0.004360167383606941,0.8412698412698413,0.0008504521113159512,0.001371696953735405
single_scale_3,Single-scale 3,relative_10bin_ce,11,10,2.2017557645623738,0.2117039586919105,0.20997070364994896,0.2007322345267566,0.0022538448171906143,0.005157215653106001,0.01439110992010987,2.389207363128662,0.1349206349206349,0.1550925925925926,0.09311295588469502,0.0009505859889386357,0.0016885589500482837,0.00536242062446961,0.7936507936507936,0.0009505859889386357,0.0016885589500482837
single_scale_3,Single-scale 3,relative_10bin_ce,11,11,2.142698678215276,0.23407917383820998,0.23206494147088083,0.22480018461624898,0.0025212967072537557,0.006529280486375132,0.020007425148363397,2.3638620376586914,0.1746031746031746,0.19179894179894177,0.1571788634482133,0.0011124462294794136,0.0023627480028092355,0.008208234571152665,0.7142857142857143,0.0011124462294794136,0.0023627480028092355
single_scale_3,Single-scale 3,relative_10bin_ce,11,12,2.0874650047486085,0.24096385542168675,0.2407175142002186,0.2290951055520265,0.0028283953305307586,0.008177433131793591,0.027193908028651025,2.3708038330078125,0.1349206349206349,0.15707671957671956,0.10338598134951467,0.001314771530155386,0.0031350133877622683,0.012422087613027828,0.6587301587301587,0.001314771530155386,0.0031350133877622683
single_scale_3,Single-scale 3,relative_10bin_ce,11,13,2.0255700306720046,0.2719449225473322,0.2698492277494775,0.25638893456458317,0.003063658783727201,0.009550544743497412,0.0300006699381982,2.335463762283325,0.1746031746031746,0.19179894179894177,0.14815040895480397,0.0014773176191730313,0.0038400656219822666,0.01478506423199602,0.626984126984127,0.0014773176191730313,0.0038400656219822666
single_scale_3,Single-scale 3,relative_10bin_ce,11,14,1.9707739888698428,0.2822719449225473,0.2783493089086411,0.2740109797082499,0.0032270870668430836,0.01055571373540791,0.02879896829517477,2.2980313301086426,0.19047619047619047,0.2056878306878307,0.17947958474274261,0.0016055712843472917,0.004422350978842946,0.013804758142393117,0.5952380952380952,0.0016055712843472917,0.004422350978842946
