epoch,train_ba,val_ba,train_loss,val_loss,grad_l1,grad_l2,grad_out
1.0,0.07535434229513177,0.04723707664884136,2.48288817906658,2.479257917968479,0.001320235426828731,0.01257032896974124,0.05059745460748673
2.0,0.11923119956484618,0.0641711229946524,2.473681382168128,2.4731390179967034,0.0034027435816824437,0.022843782790005207,0.0904045969247818
3.0,0.11202327613151881,0.07791537667698657,2.464865174274964,2.4658211829394276,0.003150928928516805,0.020642584189772606,0.0854470118880272
4.0,0.10152908651498878,0.09039309503705788,2.4547941211596536,2.4553644501951317,0.005838849162682891,0.034524675272405145,0.1582467183470726
5.0,0.10081397582447414,0.09594865059261343,2.4439775637615515,2.443088850326087,0.0029495475813746453,0.020559267699718477,0.11588007509708405
6.0,0.09669691233241066,0.08281733746130031,2.433239855191123,2.4313109174987972,0.0028341258759610353,0.01800889752339572,0.10345311118289828
7.0,0.09426928848671369,0.08771929824561403,2.422221237583383,2.4172624497724002,0.01249952013604343,0.07685409337282181,0.30305983275175097
8.0,0.09809552982345336,0.08771929824561403,2.4108328949152726,2.4047781038566454,0.010834240401163698,0.08505783379077911,0.4570960089564323
9.0,0.11219327418435561,0.09803921568627451,2.4042488257708716,2.3940376614677836,0.009365237737074494,0.06218125745654106,0.31189642250537875
10.0,0.12796891458405615,0.1176470588235294,2.3997403471386387,2.386034023126907,0.008380128722637891,0.05315795391798019,0.2633721619844437
11.0,0.1469298202330917,0.1394127028801951,2.393037301557073,2.378130560090556,0.008536697225645184,0.054257139563560486,0.27518463134765625
12.0,0.16339669130572587,0.10681114551083593,2.3805187574156528,2.3714346462452904,0.015336358360946179,0.06687948033213616,0.25539214313030245
13.0,0.20198020192671048,0.10927531897926634,2.3667126082260785,2.3677993878810364,0.005003266874700785,0.02824695557355881,0.10960739832371473
14.0,0.20563439070527936,0.1239091769084029,2.356417817364407,2.3594041378540402,0.01695748567581177,0.07415657863020897,0.30397012680768964
15.0,0.20587897062011204,0.1104449096225412,2.3435581082963757,2.345059313012298,0.023265610355883835,0.12562916986644268,0.5069354102015495
16.0,0.18027908702550763,0.14606582465522092,2.3321162485426967,2.3401076130613068,0.019427771121263503,0.09925222620368004,0.4035315752029419
17.0,0.1683707987674353,0.1215560207336523,2.3285057572539216,2.3303189446940227,0.006514228507876396,0.03376337196677923,0.14912706315517427
18.0,0.2046724277362375,0.15898751446352066,2.3194707710919213,2.315138764635346,0.017219566274434328,0.11671454310417176,0.5324313312768936
19.0,0.21138068486242778,0.15185572833599148,2.2979145328358452,2.303198030009072,0.008609854523092509,0.043642175197601316,0.19848636388778687
20.0,0.2012468344170272,0.13145669152828596,2.2807434996742217,2.2927041575753475,0.02321002958342433,0.0904573731124401,0.3815542161464691
21.0,0.19668448142092357,0.13903244910404353,2.2691422139624216,2.2852985703733544,0.014532461296766996,0.0783264733850956,0.3198331847786903
22.0,0.22287785758030518,0.16529341401632422,2.254300468162804,2.2717754812635613,0.022271441761404276,0.0739107146859169,0.2722544938325882
23.0,0.2445971314142407,0.1871684140163242,2.2330620251740925,2.2574760617589105,0.01659065382555127,0.06326739341020585,0.2442080169916153
24.0,0.25910923732722246,0.19371051849767018,2.2135765728783516,2.2282749181668433,0.021384605392813682,0.07908805608749389,0.3692773848772049
25.0,0.2854514888784406,0.2228406354567345,2.1851569966119553,2.1997117248512583,0.022947255149483682,0.09309623688459397,0.4664682596921921
26.0,0.3166365605945273,0.2283384346561591,2.1671205383330467,2.1925338824119796,0.012273917440325022,0.04060765914618969,0.17700519543141127
27.0,0.3272487260624159,0.23865835209681954,2.142936418956356,2.1722434850839467,0.02785054352134466,0.07759187072515487,0.37840873897075655
28.0,0.34128355191885024,0.2538364488538637,2.112727539084765,2.1505375247029863,0.026166724041104317,0.109159105271101,0.5020325541496277
29.0,0.2973888586195617,0.23946058886074365,2.0983679582172794,2.145753610768967,0.025602633506059645,0.10565110445022582,0.4638311117887497
30.0,0.3195610051598093,0.2638062122775745,2.088871597779864,2.1196168301373546,0.03874964453279972,0.13443231135606765,0.6918349176645279
31.0,0.3380848273955377,0.2468221299684148,2.0590514812024185,2.126844849106828,0.02529271934181452,0.10357774570584297,0.5039349228143692
32.0,0.35269055741180205,0.3086538762235357,2.0612223241115823,2.118884102127256,0.03933895565569401,0.13401151672005654,0.608651527762413
33.0,0.35532164953507533,0.2711095083966601,2.039666232431909,2.1202480186372115,0.04236854575574398,0.14174714758992196,0.5084747493267059
34.0,0.32584020217548854,0.2595509076836476,2.015959766588322,2.1187204327103655,0.025521358475089073,0.10328306034207344,0.586698853969574
35.0,0.37176089943047236,0.2796435719423335,1.9989363609121003,2.0716798065682136,0.031210457906126976,0.1011219322681427,0.45630677342414855
36.0,0.3786670200588973,0.33421580354629893,1.9670438942742254,2.0248290406176324,0.024847346358001232,0.10341858714818955,0.5087750583887101
37.0,0.3525337317990494,0.30938535900803704,1.9532515334711928,2.010644694051799,0.024733754433691503,0.10336376205086709,0.5023094028234482
38.0,0.34507426353131043,0.3128689175032054,1.9382121739220526,1.992151033243484,0.042079498432576655,0.11965113580226898,0.4700656831264496
39.0,0.3482452905770175,0.2895864605810426,1.9181325542323784,1.9921845317592282,0.024649932235479354,0.07831136584281921,0.3839855492115021
40.0,0.3648489113314741,0.30930532101197733,1.8950674329750268,1.9716086246558195,0.04701038785278797,0.14923657700419427,0.7434610337018966
41.0,0.3636939207497918,0.29653217546986893,1.8740917332905276,1.972939265550241,0.027080415189266203,0.12323003560304642,0.8223901897668838
42.0,0.40595670704453296,0.34539561638052346,1.8711046490687804,1.9438479412236862,0.035382427647709845,0.1394612431526184,0.6975417375564575
43.0,0.42126132856815945,0.35362496872752286,1.8543348293823954,1.9407023501819407,0.028829051554203032,0.12256566509604454,0.6540633559226989
44.0,0.42465305745330945,0.3384499014916971,1.840439432325994,1.9438088871318209,0.027489718794822694,0.10491221398115158,0.5683326065540314
45.0,0.416514408976615,0.33364635128373515,1.8192021976649067,1.9430701365837684,0.023632931895554064,0.09388531073927879,0.4770523726940155
46.0,0.43692165919009623,0.3699351291553304,1.8102453181715792,1.9160011858629757,0.0408434297889471,0.1466603845357895,0.5303006857633591
47.0,0.45317847679169865,0.3599607725865466,1.7805963360381962,1.9018706866269985,0.03064874801784754,0.14037505984306337,0.6212192833423614
48.0,0.42515635576895777,0.3459350666103762,1.779808291665311,1.8864095006468733,0.043198993802070616,0.157758579403162,0.7402279704809189
49.0,0.45635110109544197,0.3530963661381618,1.764769664534335,1.8835803982774182,0.03230075854808092,0.1313546784222126,0.6890316486358643
50.0,0.44249478563838274,0.330168516768749,1.7463978348075184,1.9015909560333342,0.025330330058932305,0.08532892465591431,0.33656956255435944
51.0,0.43780670772552077,0.3439534246713039,1.7499085664749146,1.8912361528746475,0.03576624505221844,0.12911392301321029,0.5654325127601624
52.0,0.4492604747453972,0.3324694311536417,1.7211049359132344,1.8689694954798772,0.041258019581437114,0.19045518040657045,0.6615216374397278
53.0,0.48033630986008596,0.34746018622760105,1.7147174526281395,1.858110228233789,0.04090839326381683,0.13964589834213256,0.5609474450349807
