epoch,train_ba,val_ba,train_loss,val_loss,grad_l1,grad_l2,grad_out
1.0,0.10172809832790429,0.0673076923076923,2.487980145099116,2.481706493202297,0.0026253429241478443,0.030310305766761303,0.17346804216504097
2.0,0.1228092195946035,0.06538461538461539,2.4703488480811027,2.4690192814531,0.002660494588781148,0.03036959795281291,0.15936174616217613
3.0,0.11905823291981942,0.09188034188034189,2.4543780878478407,2.4593758637877716,0.0030150943202897906,0.025157717056572437,0.14832867495715618
4.0,0.12075076726730287,0.08405448717948717,2.4374208543814864,2.4504009416733665,0.0038215642562136054,0.026484305504709482,0.15054596401751041
5.0,0.12614700531849002,0.08405448717948717,2.4232688202577477,2.4426220367694724,0.0037827304913662374,0.029628443531692028,0.16526959836483002
6.0,0.11965955272500138,0.09794337606837607,2.405495076086007,2.4347981228225533,0.003721974673680961,0.028519782703369856,0.15335673093795776
7.0,0.1266360105658209,0.10106837606837606,2.3892189353120092,2.426927325369298,0.004655289580114186,0.03398018842563033,0.17370866239070892
8.0,0.13071297877611474,0.10854700854700855,2.3752661948110543,2.418491108664151,0.004167138831689954,0.034497909247875214,0.17735034227371216
9.0,0.1498906618581829,0.12977207977207977,2.3582074614132154,2.410376926948284,0.0059276795363985,0.041949594393372536,0.20721426233649254
10.0,0.16820412827236622,0.13220263532763532,2.3393046538035076,2.400678988160758,0.006049635238014162,0.04069591872394085,0.20272664353251457
11.0,0.18991915831478343,0.14773860398860397,2.319381399715648,2.387304138863224,0.004625481611583382,0.036484744399785995,0.176037710160017
12.0,0.20691519473382192,0.16445487382987384,2.3018614086450313,2.376281757464354,0.007123518851585686,0.04436593875288963,0.23658354207873344
13.0,0.23401529478896868,0.16128027065527065,2.2798715264189475,2.3635814984639487,0.006130690104328096,0.04012663383036852,0.20574837923049927
14.0,0.24049914824321994,0.16498397435897436,2.2609541808857636,2.3501003610676734,0.007656297297216952,0.04660330060869455,0.23673447966575623
15.0,0.24618399278676006,0.18157941595441596,2.2373149207994047,2.332049904198482,0.006878963438794017,0.04187128506600857,0.20996218919754028
16.0,0.26508327520714425,0.2022717206540736,2.2128220436619777,2.315148208333158,0.007103324984200299,0.04316934570670128,0.22264857217669487
17.0,0.2803755900616357,0.21592546206516794,2.1882374978532977,2.2972242695161667,0.007498732069507241,0.04729186836630106,0.2354864589869976
18.0,0.28913867389692754,0.23800156814862697,2.1645420504551307,2.2765109867885194,0.008514668326824903,0.050993031822144985,0.2422553151845932
19.0,0.2971659743735459,0.2491126792597381,2.13892515780879,2.2534996065600166,0.009787392569705844,0.050460818223655224,0.21817711740732193
20.0,0.31279362637087876,0.25170857873063757,2.109528092777028,2.2335351801466667,0.009596269810572267,0.04743783175945282,0.23038361221551895
21.0,0.3230669700570731,0.24522709724915606,2.0839518444210876,2.208284153335396,0.008465228951536119,0.05376952048391104,0.2592102959752083
22.0,0.3430420133663829,0.26346961861667745,2.055113898071588,2.181735131932401,0.009411065140739083,0.05296985898166895,0.2542761154472828
23.0,0.3508140922605181,0.2895025317819436,2.025531219033634,2.160862552708593,0.009712128667160869,0.05560214724391699,0.27580029517412186
24.0,0.36036437419930484,0.27833403660609546,1.9985816623650345,2.137497019493717,0.011374190100468695,0.06225330289453268,0.2691200003027916
25.0,0.38181884062453775,0.27851224891666065,1.9685031166263656,2.1131129648493623,0.010517358896322548,0.0532295648008585,0.2440197765827179
26.0,0.38938263152677816,0.2865924788718906,1.9399083614349366,2.0928185808247535,0.010943964123725891,0.061087959446012974,0.2673859931528568
27.0,0.40274019833550906,0.3209725663769782,1.912524595447615,2.074747617217316,0.011744916904717684,0.06465066689997911,0.2684359475970268
28.0,0.41963007603683083,0.3262713525581173,1.8847776254018147,2.0472304163307977,0.013570352923125029,0.06879998557269573,0.30372098833322525
29.0,0.4492873532128343,0.3205504530872178,1.856496148483426,2.0236288624248284,0.013551735086366534,0.0692878719419241,0.3123829960823059
30.0,0.46383688575446524,0.3244462101079748,1.8289862483155495,2.0043854466800033,0.013032242888584733,0.07453431282192469,0.30540474131703377
31.0,0.4744834258917446,0.34124275778687535,1.7989116014218798,1.9854048230182166,0.011906926054507494,0.06638289615511894,0.26367947459220886
32.0,0.4867124334340702,0.34707064449711506,1.772958108958076,1.9528974171342521,0.013755720108747482,0.07529552094638348,0.2868810370564461
33.0,0.5022400893716054,0.3389206109794345,1.747982029353871,1.942367468757191,0.015347526408731937,0.07921488489955664,0.30047447234392166
34.0,0.48894803709618384,0.35301935945318297,1.7192839902990005,1.9233202605411923,0.016782086808234453,0.08216946013271809,0.2906797267496586
35.0,0.5167495428875177,0.37396843352725706,1.6922480966530593,1.8996435801188152,0.014649863820523024,0.0803621131926775,0.2901349365711212
36.0,0.5085410817641938,0.3500064341976106,1.6646886372098735,1.8945423734599147,0.014487782726064324,0.07611723244190216,0.2646932862699032
37.0,0.5263954616303516,0.3847323224161459,1.639723014831543,1.870034576832563,0.016870710300281644,0.08693758025765419,0.29884064197540283
38.0,0.5307403565064779,0.3856650566209389,1.61182505570206,1.8521507471457295,0.017204957082867622,0.08088071458041668,0.28062259033322334
39.0,0.5503791119831959,0.37555476250329184,1.5833528266233556,1.834692017785434,0.014199180994182825,0.07796174101531506,0.2810298800468445
40.0,0.553436433600787,0.3828872788431612,1.55737907185274,1.8151469915762715,0.017502473667263985,0.08225674740970135,0.3317292332649231
41.0,0.553834143781106,0.4072832872465226,1.5346687443116132,1.8040055886082265,0.013564307475462556,0.07579889614135027,0.26558152586221695
42.0,0.5640252980906589,0.410134010869305,1.5107581872566074,1.7864314619152026,0.01667341054417193,0.09427099488675594,0.3259536102414131
43.0,0.5831615104263496,0.4132181611961024,1.4854980880138922,1.7679237223219597,0.015316487988457084,0.08790343813598156,0.27284692227840424
44.0,0.5864087657262993,0.40345508930067747,1.4579408136068606,1.7586413388964774,0.013048779452219605,0.08161880075931549,0.28182408958673477
45.0,0.5934894091766235,0.4044880024659437,1.434178746915331,1.7408572764232242,0.013909407891333103,0.07593230903148651,0.28152912855148315
46.0,0.6047436805853571,0.4372173442026383,1.4142573538948509,1.7212414782622765,0.017099219374358654,0.09453854709863663,0.29592883586883545
47.0,0.6175455047077177,0.45366809116809126,1.3908827253416474,1.7182347199012493,0.019484098069369793,0.10400145128369331,0.2863767221570015
48.0,0.6205752222321161,0.4649124500227442,1.3660156446344711,1.6872796697178105,0.017031553899869323,0.09066099300980568,0.30409837514162064
49.0,0.6365157648892548,0.44708837594867007,1.3431479968276678,1.6810518557997955,0.018527174135670066,0.09481688588857651,0.2550738528370857
50.0,0.6527689524382089,0.4362573768823769,1.3180311787362191,1.6761465017822967,0.015407296130433679,0.07696211896836758,0.29121483117341995
51.0,0.6537890592509987,0.44634432832962245,1.3004983186721801,1.6557840670662365,0.022209913237020373,0.11021475866436958,0.2985238619148731
52.0,0.6748343535299887,0.45988599499628907,1.2782555930754718,1.6372327763458778,0.019067539367824793,0.09579495526850224,0.24929548799991608
53.0,0.6813102983708593,0.4483284553137494,1.2539537308262845,1.6453065858490166,0.01896103471517563,0.09459495730698109,0.27682560682296753
54.0,0.6753118036460836,0.46972395795925204,1.233428020103305,1.6143725726796292,0.015443552052602172,0.08342495746910572,0.2434782162308693
55.0,0.7036215487678996,0.45010541609806315,1.2146828758950328,1.6158959303779163,0.023933966644108295,0.10714789479970932,0.2822437398135662
56.0,0.7019915030657087,0.4239820500849913,1.1912595529182284,1.6151816653109146,0.018152747303247452,0.09229003265500069,0.283815648406744
57.0,0.7151536655891286,0.45213136536665943,1.1748213796054616,1.5854550490434143,0.022137886844575405,0.10268095694482327,0.2516176737844944
58.0,0.7395267941308513,0.4544107172783644,1.1501429118362128,1.590455427937124,0.01807962916791439,0.09495698846876621,0.27044758945703506
59.0,0.7255691698008864,0.4527886261342143,1.1317613438063976,1.5721901778517098,0.025191315915435553,0.1185123585164547,0.2761884182691574
60.0,0.7361009223520899,0.4769016046589576,1.1179688397575827,1.5491767025541985,0.025055677630007267,0.114920724183321,0.222361259162426
61.0,0.7490125488675169,0.4686893988364577,1.092382237957973,1.558047597435699,0.01723396102897823,0.09991433843970299,0.2668496146798134
62.0,0.7535832515703054,0.465627094855036,1.0752814105912751,1.5330995019825024,0.01632676785811782,0.09183508530259132,0.23729078844189644
63.0,0.779848698497727,0.46320192606957317,1.0652799311806174,1.5361790561127937,0.029048310359939933,0.1395171396434307,0.2927757725119591
