epoch,train_ba,val_ba,train_loss,val_loss,grad_l1,grad_l2,grad_out
1.0,0.10017254956276561,0.05357142857142857,2.490012137286634,2.4796159267425537,0.0031833086628466844,0.03365851528942585,0.18833032250404358
2.0,0.1040566037735849,0.04861111111111111,2.4676036379218305,2.4680263996124268,0.002779737673699856,0.029221822321414948,0.1688494235277176
3.0,0.11457285115303983,0.10515873015873016,2.451507423502648,2.452878713607788,0.0030989351216703653,0.028694025054574013,0.16799992471933364
4.0,0.1144196500564425,0.11706349206349205,2.437458044075104,2.4357292652130127,0.0033164193388074636,0.027022265270352362,0.16073248237371446
5.0,0.11592365254708022,0.11706349206349205,2.4218834123595037,2.420428514480591,0.0037591560743749143,0.029997483268380164,0.16059438288211822
6.0,0.11964453537959825,0.12400793650793651,2.4083540706339064,2.403855323791504,0.004804786201566458,0.03690135776996613,0.20016309022903442
7.0,0.13628106577792112,0.11904761904761903,2.391400065971939,2.3928728103637695,0.0046552145853638646,0.03637964427471161,0.1821163147687912
8.0,0.15332552769266605,0.1259920634920635,2.3762547698981176,2.3775877952575684,0.006271552061662078,0.04202815443277359,0.20723447799682618
9.0,0.16434645265943823,0.1706349206349206,2.3593455830047136,2.3602771759033203,0.006913318205624819,0.046422839909791944,0.21875679790973662
10.0,0.17166852568582128,0.16210317460317458,2.340990038623908,2.346449136734009,0.006368360482156277,0.04183698371052742,0.20719559490680695
11.0,0.20344938632605114,0.19067460317460316,2.3208580365894993,2.331941843032837,0.007017404399812221,0.0446062833070755,0.21348864138126372
12.0,0.2197267241842713,0.21058201058201062,2.2998533958822436,2.3150460720062256,0.006709633115679026,0.04205755740404129,0.19521448016166687
13.0,0.23538638481248544,0.2400793650793651,2.2759812542985927,2.2939131259918213,0.006078031007200479,0.04244137778878212,0.2042039841413498
14.0,0.25828069845365437,0.23217893217893218,2.25088712968022,2.2684268951416016,0.008326636347919702,0.04957506060600281,0.25095318257808685
15.0,0.2918777312166602,0.28314093314093314,2.2249367421752613,2.247284412384033,0.008453578967601062,0.04866180196404457,0.238671737909317
16.0,0.2954994588949917,0.27156685906685907,2.1984328423432764,2.2181363105773926,0.007999969553202391,0.050099822133779524,0.2542463392019272
