epoch,train_ba,val_ba,train_loss,val_loss,grad_l1,grad_l2,grad_out
1.0,0.06887820512820512,0.09265873015873015,2.4816772658730537,2.4819207191467285,0.0016454354161396622,0.01711666416376829,0.07632002383470535
2.0,0.09720745085918041,0.07242063492063493,2.472736756280449,2.476073741912842,0.0024428786244243385,0.018200378865003586,0.08269308656454086
3.0,0.10936553692056837,0.04801587301587301,2.46407118393509,2.4690866470336914,0.0026360904797911645,0.01808575727045536,0.07835344895720482
4.0,0.10351858571198193,0.025793650793650796,2.4537506513874625,2.4592080116271973,0.0034762098221108317,0.021732982620596884,0.10770197659730911
5.0,0.11021911788421222,0.03968253968253968,2.442157806915178,2.447455644607544,0.0030149917118251325,0.022591082751750945,0.11508629322052003
6.0,0.11455329785518464,0.11011904761904762,2.4313204698841666,2.43641996383667,0.003692872193641961,0.029512299969792367,0.13674679398536682
7.0,0.12271338404200038,0.13095238095238096,2.4182873510863,2.4251840114593506,0.0038575356360524894,0.03105829767882824,0.1582729384303093
8.0,0.1378975501263237,0.11706349206349208,2.4061683295310674,2.4182257652282715,0.005812047515064478,0.03618750497698784,0.17418138980865477
9.0,0.15190650253543334,0.14285714285714288,2.3922331086945,2.4104018211364746,0.00442474321462214,0.032360611483454704,0.15703342854976654
10.0,0.16985650835886687,0.14623015873015874,2.378822046384959,2.4013261795043945,0.00573349935002625,0.03778470531105995,0.18248505294322967
11.0,0.19137997455607517,0.14821428571428572,2.361986082720469,2.3905866146087646,0.006270271632820368,0.04003380537033081,0.1970393806695938
12.0,0.196792419233457,0.13293650793650794,2.345391164343041,2.378781795501709,0.006331237033009529,0.03951053991913796,0.17815776467323302
13.0,0.1968836567578706,0.12599206349206346,2.3258872713361467,2.3649091720581055,0.007331286929547787,0.038675319775938986,0.1715662732720375
14.0,0.2169705827017148,0.13988095238095238,2.3040908437587717,2.343557834625244,0.007154609635472297,0.04131702408194542,0.20150174498558043
15.0,0.22983557759501158,0.14126984126984127,2.2808804536645466,2.3277809619903564,0.009838310908526183,0.05498275980353355,0.22235759496688842
16.0,0.2507000774964611,0.16567460317460317,2.254225978752832,2.308633804321289,0.009902823343873024,0.05156203582882881,0.22439252436161042
17.0,0.27042411394219573,0.1634920634920635,2.2251667726060402,2.2931222915649414,0.010583032015711069,0.05469640791416168,0.2239380568265915
18.0,0.2790256275869484,0.19265873015873017,2.192763146763209,2.2664341926574707,0.010161742847412825,0.05144808441400528,0.20705049335956574
19.0,0.29937176351484523,0.21825396825396826,2.160760279982102,2.2263059616088867,0.012404103577136994,0.05554725229740143,0.2181069940328598
20.0,0.3021572909387375,0.21829004329004328,2.128680613283036,2.209843635559082,0.011593004316091537,0.060763870179653165,0.2645323038101196
21.0,0.3314051833037682,0.2759920634920635,2.092601645218526,2.170889139175415,0.01041580867022276,0.05878397077322006,0.2509467452764511
22.0,0.33715420003942015,0.2654761904761905,2.0614795910511905,2.136298894882202,0.01177137540653348,0.0632030002772808,0.25402792990207673
23.0,0.35475220170581806,0.26904761904761904,2.022164939808148,2.1211469173431396,0.011770619079470634,0.06033661961555481,0.24527392387390137
24.0,0.3758343636331058,0.2501984126984127,1.9869632975369846,2.075834035873413,0.013675711117684841,0.06896630674600601,0.24644976258277893
25.0,0.39527722903115986,0.30436507936507934,1.9517732930470661,2.038259744644165,0.013011833652853966,0.07306899502873421,0.2746888160705566
26.0,0.40842883764267407,0.3057539682539683,1.9136674047131956,2.0237066745758057,0.016068326495587825,0.07033412382006646,0.26229296028614046
27.0,0.4228782306880716,0.2890873015873016,1.8785209549068378,1.9790163040161133,0.014888193272054196,0.07492962181568145,0.3159738123416901
28.0,0.43152079953897376,0.3113095238095238,1.8452375388596842,1.967236876487732,0.015062418952584266,0.08169212490320206,0.26436628103256227
29.0,0.44067786873928205,0.3171957671957672,1.807611608053854,1.9513012170791626,0.013144047930836678,0.07042892128229142,0.2717982530593872
