condition,seed,axis,position,state,probability
oracle_progress,11,elapsed_seconds,0.875,7,0.11463188155708316
oracle_progress,11,elapsed_seconds,1.125,0,0.0014390164936363813
oracle_progress,11,elapsed_seconds,1.125,1,0.008207761629979174
oracle_progress,11,elapsed_seconds,1.125,2,0.03226119588436203
oracle_progress,11,elapsed_seconds,1.125,3,0.08890185415756645
oracle_progress,11,elapsed_seconds,1.125,4,0.1747813613242974
oracle_progress,11,elapsed_seconds,1.125,5,0.24836884915449056
oracle_progress,11,elapsed_seconds,1.125,6,0.2560296883343891
oracle_progress,11,elapsed_seconds,1.125,7,0.1900102705771851
oracle_progress,11,elapsed_seconds,1.375,0,0.0003127170023039268
oracle_progress,11,elapsed_seconds,1.375,1,0.0025030825163063685
oracle_progress,11,elapsed_seconds,1.375,2,0.013618009568229754
oracle_progress,11,elapsed_seconds,1.375,3,0.05089834078360861
oracle_progress,11,elapsed_seconds,1.375,4,0.13192898332199857
oracle_progress,11,elapsed_seconds,1.375,5,0.23845609805137077
oracle_progress,11,elapsed_seconds,1.375,6,0.300370828555034
oracle_progress,11,elapsed_seconds,1.375,7,0.26191193541795554
oracle_progress,11,elapsed_seconds,1.625,0,7.494379759989596e-05
oracle_progress,11,elapsed_seconds,1.625,1,0.0008343413861898493
oracle_progress,11,elapsed_seconds,1.625,2,0.006181067066296519
oracle_progress,11,elapsed_seconds,1.625,3,0.03053517625847994
oracle_progress,11,elapsed_seconds,1.625,4,0.1006838258862206
oracle_progress,11,elapsed_seconds,1.625,5,0.22149024929091768
oracle_progress,11,elapsed_seconds,1.625,6,0.32449769434853665
oracle_progress,11,elapsed_seconds,1.625,7,0.3157027033564535
oracle_progress,11,elapsed_seconds,1.875,0,2.132446842595181e-05
oracle_progress,11,elapsed_seconds,1.875,1,0.00031372575640922323
oracle_progress,11,elapsed_seconds,1.875,2,0.003000777864473916
oracle_progress,11,elapsed_seconds,1.875,3,0.01865321806676331
oracle_progress,11,elapsed_seconds,1.875,4,0.07531400489665213
oracle_progress,11,elapsed_seconds,1.875,5,0.19738789271740687
oracle_progress,11,elapsed_seconds,1.875,6,0.335563063621521
oracle_progress,11,elapsed_seconds,1.875,7,0.36974598680223736
oracle_progress,11,elapsed_seconds,2.125,0,9.132539162237663e-06
oracle_progress,11,elapsed_seconds,2.125,1,0.00015992117308390638
oracle_progress,11,elapsed_seconds,2.125,2,0.0017962456913664937
oracle_progress,11,elapsed_seconds,2.125,3,0.012941085112591585
oracle_progress,11,elapsed_seconds,2.125,4,0.05980269859234492
oracle_progress,11,elapsed_seconds,2.125,5,0.17726263403892517
oracle_progress,11,elapsed_seconds,2.125,6,0.33702286084493
oracle_progress,11,elapsed_seconds,2.125,7,0.41100544730822247
oracle_progress,11,elapsed_seconds,2.375,0,0.0
oracle_progress,11,elapsed_seconds,2.375,1,0.0
oracle_progress,11,elapsed_seconds,2.375,2,0.0
oracle_progress,11,elapsed_seconds,2.375,3,0.0
oracle_progress,11,elapsed_seconds,2.375,4,0.0
oracle_progress,11,elapsed_seconds,2.375,5,0.0
oracle_progress,11,elapsed_seconds,2.375,6,0.0
oracle_progress,11,elapsed_seconds,2.375,7,0.0
oracle_progress,11,elapsed_seconds,2.625,0,0.0
oracle_progress,11,elapsed_seconds,2.625,1,0.0
oracle_progress,11,elapsed_seconds,2.625,2,0.0
oracle_progress,11,elapsed_seconds,2.625,3,0.0
oracle_progress,11,elapsed_seconds,2.625,4,0.0
oracle_progress,11,elapsed_seconds,2.625,5,0.0
oracle_progress,11,elapsed_seconds,2.625,6,0.0
oracle_progress,11,elapsed_seconds,2.625,7,0.0
oracle_progress,11,elapsed_seconds,2.875,0,0.0
oracle_progress,11,elapsed_seconds,2.875,1,0.0
oracle_progress,11,elapsed_seconds,2.875,2,0.0
oracle_progress,11,elapsed_seconds,2.875,3,0.0
oracle_progress,11,elapsed_seconds,2.875,4,0.0
oracle_progress,11,elapsed_seconds,2.875,5,0.0
oracle_progress,11,elapsed_seconds,2.875,6,0.0
oracle_progress,11,elapsed_seconds,2.875,7,0.0
oracle_progress,11,elapsed_seconds,3.125,0,0.0
oracle_progress,11,elapsed_seconds,3.125,1,0.0
oracle_progress,11,elapsed_seconds,3.125,2,0.0
oracle_progress,11,elapsed_seconds,3.125,3,0.0
oracle_progress,11,elapsed_seconds,3.125,4,0.0
oracle_progress,11,elapsed_seconds,3.125,5,0.0
oracle_progress,11,elapsed_seconds,3.125,6,0.0
oracle_progress,11,elapsed_seconds,3.125,7,0.0
oracle_progress,11,elapsed_seconds,3.375,0,0.0
oracle_progress,11,elapsed_seconds,3.375,1,0.0
oracle_progress,11,elapsed_seconds,3.375,2,0.0
oracle_progress,11,elapsed_seconds,3.375,3,0.0
oracle_progress,11,elapsed_seconds,3.375,4,0.0
oracle_progress,11,elapsed_seconds,3.375,5,0.0
oracle_progress,11,elapsed_seconds,3.375,6,0.0
oracle_progress,11,elapsed_seconds,3.375,7,0.0
oracle_progress,11,elapsed_seconds,3.625,0,0.0
oracle_progress,11,elapsed_seconds,3.625,1,0.0
oracle_progress,11,elapsed_seconds,3.625,2,0.0
oracle_progress,11,elapsed_seconds,3.625,3,0.0
oracle_progress,11,elapsed_seconds,3.625,4,0.0
oracle_progress,11,elapsed_seconds,3.625,5,0.0
oracle_progress,11,elapsed_seconds,3.625,6,0.0
oracle_progress,11,elapsed_seconds,3.625,7,0.0
oracle_progress,11,elapsed_seconds,3.875,0,0.0
oracle_progress,11,elapsed_seconds,3.875,1,0.0
oracle_progress,11,elapsed_seconds,3.875,2,0.0
oracle_progress,11,elapsed_seconds,3.875,3,0.0
oracle_progress,11,elapsed_seconds,3.875,4,0.0
oracle_progress,11,elapsed_seconds,3.875,5,0.0
oracle_progress,11,elapsed_seconds,3.875,6,0.0
oracle_progress,11,elapsed_seconds,3.875,7,0.0
oracle_progress,23,relative_progress,0.05,0,0.36410488308513467
oracle_progress,23,relative_progress,0.05,1,0.3356814878179303
oracle_progress,23,relative_progress,0.05,2,0.20021660498614552
oracle_progress,23,relative_progress,0.05,3,0.07725554234289293
oracle_progress,23,relative_progress,0.05,4,0.019282371110777973
oracle_progress,23,relative_progress,0.05,5,0.0031124118596162127
oracle_progress,23,relative_progress,0.05,6,0.000324797193847005
oracle_progress,23,relative_progress,0.05,7,2.190532611434086e-05
oracle_progress,23,relative_progress,0.15,0,0.24516450919709298
oracle_progress,23,relative_progress,0.15,1,0.31010332814623603
oracle_progress,23,relative_progress,0.15,2,0.253481453488077
oracle_progress,23,relative_progress,0.15,3,0.13389842363609084
oracle_progress,23,relative_progress,0.15,4,0.045704766305180854
oracle_progress,23,relative_progress,0.15,5,0.010079526271872936
oracle_progress,23,relative_progress,0.15,6,0.001435889548619706
oracle_progress,23,relative_progress,0.15,7,0.00013209583729242446
oracle_progress,23,relative_progress,0.25,0,0.14569492578456758
oracle_progress,23,relative_progress,0.25,1,0.25032546365628944
oracle_progress,23,relative_progress,0.25,2,0.2780002752277034
oracle_progress,23,relative_progress,0.25,3,0.19956302806871748
oracle_progress,23,relative_progress,0.25,4,0.0925957682768537
oracle_progress,23,relative_progress,0.25,5,0.027766822266382312
oracle_progress,23,relative_progress,0.25,6,0.005380260827815202
oracle_progress,23,relative_progress,0.25,7,0.0006734616817796589
oracle_progress,23,relative_progress,0.35,0,0.07346666298712357
oracle_progress,23,relative_progress,0.35,1,0.17154045729949002
oracle_progress,23,relative_progress,0.35,2,0.2588318768558623
oracle_progress,23,relative_progress,0.35,3,0.2523929280948035
oracle_progress,23,relative_progress,0.35,4,0.15905459946343667
oracle_progress,23,relative_progress,0.35,5,0.06477296333838616
oracle_progress,23,relative_progress,0.35,6,0.01704349434514086
oracle_progress,23,relative_progress,0.35,7,0.0028970179747287105
oracle_progress,23,relative_progress,0.45,0,0.031098441791374224
oracle_progress,23,relative_progress,0.45,1,0.09831060440543365
oracle_progress,23,relative_progress,0.45,2,0.2007827314169944
oracle_progress,23,relative_progress,0.45,3,0.2649511302544802
oracle_progress,23,relative_progress,0.45,4,0.22591126416476107
oracle_progress,23,relative_progress,0.45,5,0.1244603286945474
oracle_progress,23,relative_progress,0.45,6,0.044299951322224154
oracle_progress,23,relative_progress,0.45,7,0.010185545277797678
oracle_progress,23,relative_progress,0.55,0,0.010728930624129721
oracle_progress,23,relative_progress,0.55,1,0.045993081248700864
oracle_progress,23,relative_progress,0.55,2,0.127426501900965
oracle_progress,23,relative_progress,0.55,3,0.2282114739346288
oracle_progress,23,relative_progress,0.55,4,0.26422421379907013
oracle_progress,23,relative_progress,0.55,5,0.19777773656043157
oracle_progress,23,relative_progress,0.55,6,0.09570372127371196
oracle_progress,23,relative_progress,0.55,7,0.029934337821782175
oracle_progress,23,relative_progress,0.65,0,0.0029717561178306076
oracle_progress,23,relative_progress,0.65,1,0.01737646704939459
oracle_progress,23,relative_progress,0.65,2,0.06564874878267878
oracle_progress,23,relative_progress,0.65,3,0.16028845431081665
oracle_progress,23,relative_progress,0.65,4,0.25296102096008977
oracle_progress,23,relative_progress,0.65,5,0.25805547648727795
oracle_progress,23,relative_progress,0.65,6,0.17016840607126224
oracle_progress,23,relative_progress,0.65,7,0.0725296759317798
oracle_progress,23,relative_progress,0.75,0,0.0006898716101712466
oracle_progress,23,relative_progress,0.75,1,0.005487605024644453
oracle_progress,23,relative_progress,0.75,2,0.028193348421448883
oracle_progress,23,relative_progress,0.75,3,0.0935756420360503
oracle_progress,23,relative_progress,0.75,4,0.20068213855453756
oracle_progress,23,relative_progress,0.75,5,0.2781205703260128
oracle_progress,23,relative_progress,0.75,6,0.24908802152789386
oracle_progress,23,relative_progress,0.75,7,0.14416279868804258
oracle_progress,23,relative_progress,0.85,0,0.0001364419259214428
oracle_progress,23,relative_progress,0.85,1,0.0014737762976923681
oracle_progress,23,relative_progress,0.85,2,0.010282124263251539
oracle_progress,23,relative_progress,0.85,3,0.04634706754368016
oracle_progress,23,relative_progress,0.85,4,0.13500361758997922
oracle_progress,23,relative_progress,0.85,5,0.25416724839075183
oracle_progress,23,relative_progress,0.85,6,0.3092993559045266
oracle_progress,23,relative_progress,0.85,7,0.24329036750359606
oracle_progress,23,relative_progress,0.95,0,2.2165584728085675e-05
oracle_progress,23,relative_progress,0.95,1,0.00032788237657994294
oracle_progress,23,relative_progress,0.95,2,0.0031349798305898755
oracle_progress,23,relative_progress,0.95,3,0.019381650911825112
oracle_progress,23,relative_progress,0.95,4,0.07750302823815133
oracle_progress,23,relative_progress,0.95,5,0.20050145796614008
oracle_progress,23,relative_progress,0.95,6,0.3356179220596077
oracle_progress,23,relative_progress,0.95,7,0.3635109060657062
oracle_progress,23,elapsed_seconds,0.125,0,0.30532794422470033
oracle_progress,23,elapsed_seconds,0.125,1,0.32085921294502406
oracle_progress,23,elapsed_seconds,0.125,2,0.22530662867380943
oracle_progress,23,elapsed_seconds,0.125,3,0.10624963040654994
oracle_progress,23,elapsed_seconds,0.125,4,0.03380372801680781
oracle_progress,23,elapsed_seconds,0.125,5,0.007282423309197215
oracle_progress,23,elapsed_seconds,0.125,6,0.0010647355067192944
oracle_progress,23,elapsed_seconds,0.125,7,0.00010569668314538108
oracle_progress,23,elapsed_seconds,0.375,0,0.11378401387496337
oracle_progress,23,elapsed_seconds,0.375,1,0.20517368722915943
oracle_progress,23,elapsed_seconds,0.375,2,0.2528097734065752
oracle_progress,23,elapsed_seconds,0.375,3,0.21637181665952485
oracle_progress,23,elapsed_seconds,0.375,4,0.13122983589889609
oracle_progress,23,elapsed_seconds,0.375,5,0.057599380807927175
oracle_progress,23,elapsed_seconds,0.375,6,0.01859472815856064
oracle_progress,23,elapsed_seconds,0.375,7,0.004436766713066914
oracle_progress,23,elapsed_seconds,0.625,0,0.02999900958635725
oracle_progress,23,elapsed_seconds,0.625,1,0.08307223531928092
oracle_progress,23,elapsed_seconds,0.625,2,0.15894269625550492
oracle_progress,23,elapsed_seconds,0.625,3,0.21496789649455356
oracle_progress,23,elapsed_seconds,0.625,4,0.21235968097660346
oracle_progress,23,elapsed_seconds,0.625,5,0.1597577382864821
oracle_progress,23,elapsed_seconds,0.625,6,0.09520769624009126
oracle_progress,23,elapsed_seconds,0.625,7,0.045693044126736075
oracle_progress,23,elapsed_seconds,0.875,0,0.006894560334878457
oracle_progress,23,elapsed_seconds,0.875,1,0.027751735605844968
oracle_progress,23,elapsed_seconds,0.875,2,0.07719470370194828
oracle_progress,23,elapsed_seconds,0.875,3,0.15123913905661274
oracle_progress,23,elapsed_seconds,0.875,4,0.21403277939986903
oracle_progress,23,elapsed_seconds,0.875,5,0.2256832762174144
oracle_progress,23,elapsed_seconds,0.875,6,0.18257192318153131
oracle_progress,23,elapsed_seconds,0.875,7,0.11463188155708316
oracle_progress,23,elapsed_seconds,1.125,0,0.0014390164936363813
oracle_progress,23,elapsed_seconds,1.125,1,0.008207761629979174
oracle_progress,23,elapsed_seconds,1.125,2,0.03226119588436203
oracle_progress,23,elapsed_seconds,1.125,3,0.08890185415756645
oracle_progress,23,elapsed_seconds,1.125,4,0.1747813613242974
oracle_progress,23,elapsed_seconds,1.125,5,0.24836884915449056
oracle_progress,23,elapsed_seconds,1.125,6,0.2560296883343891
oracle_progress,23,elapsed_seconds,1.125,7,0.1900102705771851
oracle_progress,23,elapsed_seconds,1.375,0,0.0003127170023039268
oracle_progress,23,elapsed_seconds,1.375,1,0.0025030825163063685
oracle_progress,23,elapsed_seconds,1.375,2,0.013618009568229754
oracle_progress,23,elapsed_seconds,1.375,3,0.05089834078360861
oracle_progress,23,elapsed_seconds,1.375,4,0.13192898332199857
oracle_progress,23,elapsed_seconds,1.375,5,0.23845609805137077
oracle_progress,23,elapsed_seconds,1.375,6,0.300370828555034
oracle_progress,23,elapsed_seconds,1.375,7,0.26191193541795554
oracle_progress,23,elapsed_seconds,1.625,0,7.494379759989596e-05
oracle_progress,23,elapsed_seconds,1.625,1,0.0008343413861898493
oracle_progress,23,elapsed_seconds,1.625,2,0.006181067066296519
oracle_progress,23,elapsed_seconds,1.625,3,0.03053517625847994
oracle_progress,23,elapsed_seconds,1.625,4,0.1006838258862206
oracle_progress,23,elapsed_seconds,1.625,5,0.22149024929091768
oracle_progress,23,elapsed_seconds,1.625,6,0.32449769434853665
oracle_progress,23,elapsed_seconds,1.625,7,0.3157027033564535
oracle_progress,23,elapsed_seconds,1.875,0,2.132446842595181e-05
oracle_progress,23,elapsed_seconds,1.875,1,0.00031372575640922323
oracle_progress,23,elapsed_seconds,1.875,2,0.003000777864473916
oracle_progress,23,elapsed_seconds,1.875,3,0.01865321806676331
oracle_progress,23,elapsed_seconds,1.875,4,0.07531400489665213
oracle_progress,23,elapsed_seconds,1.875,5,0.19738789271740687
oracle_progress,23,elapsed_seconds,1.875,6,0.335563063621521
oracle_progress,23,elapsed_seconds,1.875,7,0.36974598680223736
oracle_progress,23,elapsed_seconds,2.125,0,9.132539162237663e-06
oracle_progress,23,elapsed_seconds,2.125,1,0.00015992117308390638
oracle_progress,23,elapsed_seconds,2.125,2,0.0017962456913664937
oracle_progress,23,elapsed_seconds,2.125,3,0.012941085112591585
oracle_progress,23,elapsed_seconds,2.125,4,0.05980269859234492
oracle_progress,23,elapsed_seconds,2.125,5,0.17726263403892517
oracle_progress,23,elapsed_seconds,2.125,6,0.33702286084493
oracle_progress,23,elapsed_seconds,2.125,7,0.41100544730822247
oracle_progress,23,elapsed_seconds,2.375,0,0.0
oracle_progress,23,elapsed_seconds,2.375,1,0.0
oracle_progress,23,elapsed_seconds,2.375,2,0.0
oracle_progress,23,elapsed_seconds,2.375,3,0.0
oracle_progress,23,elapsed_seconds,2.375,4,0.0
oracle_progress,23,elapsed_seconds,2.375,5,0.0
oracle_progress,23,elapsed_seconds,2.375,6,0.0
oracle_progress,23,elapsed_seconds,2.375,7,0.0
oracle_progress,23,elapsed_seconds,2.625,0,0.0
oracle_progress,23,elapsed_seconds,2.625,1,0.0
oracle_progress,23,elapsed_seconds,2.625,2,0.0
oracle_progress,23,elapsed_seconds,2.625,3,0.0
oracle_progress,23,elapsed_seconds,2.625,4,0.0
oracle_progress,23,elapsed_seconds,2.625,5,0.0
oracle_progress,23,elapsed_seconds,2.625,6,0.0
oracle_progress,23,elapsed_seconds,2.625,7,0.0
oracle_progress,23,elapsed_seconds,2.875,0,0.0
oracle_progress,23,elapsed_seconds,2.875,1,0.0
oracle_progress,23,elapsed_seconds,2.875,2,0.0
oracle_progress,23,elapsed_seconds,2.875,3,0.0
oracle_progress,23,elapsed_seconds,2.875,4,0.0
oracle_progress,23,elapsed_seconds,2.875,5,0.0
oracle_progress,23,elapsed_seconds,2.875,6,0.0
oracle_progress,23,elapsed_seconds,2.875,7,0.0
oracle_progress,23,elapsed_seconds,3.125,0,0.0
oracle_progress,23,elapsed_seconds,3.125,1,0.0
oracle_progress,23,elapsed_seconds,3.125,2,0.0
oracle_progress,23,elapsed_seconds,3.125,3,0.0
oracle_progress,23,elapsed_seconds,3.125,4,0.0
oracle_progress,23,elapsed_seconds,3.125,5,0.0
oracle_progress,23,elapsed_seconds,3.125,6,0.0
oracle_progress,23,elapsed_seconds,3.125,7,0.0
oracle_progress,23,elapsed_seconds,3.375,0,0.0
oracle_progress,23,elapsed_seconds,3.375,1,0.0
oracle_progress,23,elapsed_seconds,3.375,2,0.0
oracle_progress,23,elapsed_seconds,3.375,3,0.0
oracle_progress,23,elapsed_seconds,3.375,4,0.0
oracle_progress,23,elapsed_seconds,3.375,5,0.0
oracle_progress,23,elapsed_seconds,3.375,6,0.0
oracle_progress,23,elapsed_seconds,3.375,7,0.0
oracle_progress,23,elapsed_seconds,3.625,0,0.0
oracle_progress,23,elapsed_seconds,3.625,1,0.0
oracle_progress,23,elapsed_seconds,3.625,2,0.0
oracle_progress,23,elapsed_seconds,3.625,3,0.0
oracle_progress,23,elapsed_seconds,3.625,4,0.0
oracle_progress,23,elapsed_seconds,3.625,5,0.0
oracle_progress,23,elapsed_seconds,3.625,6,0.0
oracle_progress,23,elapsed_seconds,3.625,7,0.0
oracle_progress,23,elapsed_seconds,3.875,0,0.0
oracle_progress,23,elapsed_seconds,3.875,1,0.0
oracle_progress,23,elapsed_seconds,3.875,2,0.0
oracle_progress,23,elapsed_seconds,3.875,3,0.0
oracle_progress,23,elapsed_seconds,3.875,4,0.0
oracle_progress,23,elapsed_seconds,3.875,5,0.0
oracle_progress,23,elapsed_seconds,3.875,6,0.0
oracle_progress,23,elapsed_seconds,3.875,7,0.0
oracle_progress,37,relative_progress,0.05,0,0.36410488308513467
oracle_progress,37,relative_progress,0.05,1,0.3356814878179303
oracle_progress,37,relative_progress,0.05,2,0.20021660498614552
oracle_progress,37,relative_progress,0.05,3,0.07725554234289293
oracle_progress,37,relative_progress,0.05,4,0.019282371110777973
oracle_progress,37,relative_progress,0.05,5,0.0031124118596162127
oracle_progress,37,relative_progress,0.05,6,0.000324797193847005
oracle_progress,37,relative_progress,0.05,7,2.190532611434086e-05
oracle_progress,37,relative_progress,0.15,0,0.24516450919709298
oracle_progress,37,relative_progress,0.15,1,0.31010332814623603
oracle_progress,37,relative_progress,0.15,2,0.253481453488077
oracle_progress,37,relative_progress,0.15,3,0.13389842363609084
oracle_progress,37,relative_progress,0.15,4,0.045704766305180854
oracle_progress,37,relative_progress,0.15,5,0.010079526271872936
oracle_progress,37,relative_progress,0.15,6,0.001435889548619706
oracle_progress,37,relative_progress,0.15,7,0.00013209583729242446
oracle_progress,37,relative_progress,0.25,0,0.14569492578456758
oracle_progress,37,relative_progress,0.25,1,0.25032546365628944
oracle_progress,37,relative_progress,0.25,2,0.2780002752277034
oracle_progress,37,relative_progress,0.25,3,0.19956302806871748
oracle_progress,37,relative_progress,0.25,4,0.0925957682768537
oracle_progress,37,relative_progress,0.25,5,0.027766822266382312
oracle_progress,37,relative_progress,0.25,6,0.005380260827815202
oracle_progress,37,relative_progress,0.25,7,0.0006734616817796589
oracle_progress,37,relative_progress,0.35,0,0.07346666298712357
oracle_progress,37,relative_progress,0.35,1,0.17154045729949002
oracle_progress,37,relative_progress,0.35,2,0.2588318768558623
oracle_progress,37,relative_progress,0.35,3,0.2523929280948035
oracle_progress,37,relative_progress,0.35,4,0.15905459946343667
oracle_progress,37,relative_progress,0.35,5,0.06477296333838616
oracle_progress,37,relative_progress,0.35,6,0.01704349434514086
oracle_progress,37,relative_progress,0.35,7,0.0028970179747287105
oracle_progress,37,relative_progress,0.45,0,0.031098441791374224
oracle_progress,37,relative_progress,0.45,1,0.09831060440543365
oracle_progress,37,relative_progress,0.45,2,0.2007827314169944
oracle_progress,37,relative_progress,0.45,3,0.2649511302544802
oracle_progress,37,relative_progress,0.45,4,0.22591126416476107
oracle_progress,37,relative_progress,0.45,5,0.1244603286945474
oracle_progress,37,relative_progress,0.45,6,0.044299951322224154
oracle_progress,37,relative_progress,0.45,7,0.010185545277797678
oracle_progress,37,relative_progress,0.55,0,0.010728930624129721
oracle_progress,37,relative_progress,0.55,1,0.045993081248700864
oracle_progress,37,relative_progress,0.55,2,0.127426501900965
oracle_progress,37,relative_progress,0.55,3,0.2282114739346288
oracle_progress,37,relative_progress,0.55,4,0.26422421379907013
oracle_progress,37,relative_progress,0.55,5,0.19777773656043157
oracle_progress,37,relative_progress,0.55,6,0.09570372127371196
oracle_progress,37,relative_progress,0.55,7,0.029934337821782175
oracle_progress,37,relative_progress,0.65,0,0.0029717561178306076
oracle_progress,37,relative_progress,0.65,1,0.01737646704939459
oracle_progress,37,relative_progress,0.65,2,0.06564874878267878
oracle_progress,37,relative_progress,0.65,3,0.16028845431081665
oracle_progress,37,relative_progress,0.65,4,0.25296102096008977
oracle_progress,37,relative_progress,0.65,5,0.25805547648727795
oracle_progress,37,relative_progress,0.65,6,0.17016840607126224
oracle_progress,37,relative_progress,0.65,7,0.0725296759317798
oracle_progress,37,relative_progress,0.75,0,0.0006898716101712466
oracle_progress,37,relative_progress,0.75,1,0.005487605024644453
oracle_progress,37,relative_progress,0.75,2,0.028193348421448883
oracle_progress,37,relative_progress,0.75,3,0.0935756420360503
oracle_progress,37,relative_progress,0.75,4,0.20068213855453756
oracle_progress,37,relative_progress,0.75,5,0.2781205703260128
oracle_progress,37,relative_progress,0.75,6,0.24908802152789386
oracle_progress,37,relative_progress,0.75,7,0.14416279868804258
oracle_progress,37,relative_progress,0.85,0,0.0001364419259214428
oracle_progress,37,relative_progress,0.85,1,0.0014737762976923681
oracle_progress,37,relative_progress,0.85,2,0.010282124263251539
oracle_progress,37,relative_progress,0.85,3,0.04634706754368016
oracle_progress,37,relative_progress,0.85,4,0.13500361758997922
oracle_progress,37,relative_progress,0.85,5,0.25416724839075183
oracle_progress,37,relative_progress,0.85,6,0.3092993559045266
oracle_progress,37,relative_progress,0.85,7,0.24329036750359606
oracle_progress,37,relative_progress,0.95,0,2.2165584728085675e-05
oracle_progress,37,relative_progress,0.95,1,0.00032788237657994294
oracle_progress,37,relative_progress,0.95,2,0.0031349798305898755
oracle_progress,37,relative_progress,0.95,3,0.019381650911825112
oracle_progress,37,relative_progress,0.95,4,0.07750302823815133
oracle_progress,37,relative_progress,0.95,5,0.20050145796614008
oracle_progress,37,relative_progress,0.95,6,0.3356179220596077
oracle_progress,37,relative_progress,0.95,7,0.3635109060657062
oracle_progress,37,elapsed_seconds,0.125,0,0.30532794422470033
oracle_progress,37,elapsed_seconds,0.125,1,0.32085921294502406
oracle_progress,37,elapsed_seconds,0.125,2,0.22530662867380943
oracle_progress,37,elapsed_seconds,0.125,3,0.10624963040654994
oracle_progress,37,elapsed_seconds,0.125,4,0.03380372801680781
oracle_progress,37,elapsed_seconds,0.125,5,0.007282423309197215
oracle_progress,37,elapsed_seconds,0.125,6,0.0010647355067192944
oracle_progress,37,elapsed_seconds,0.125,7,0.00010569668314538108
oracle_progress,37,elapsed_seconds,0.375,0,0.11378401387496337
oracle_progress,37,elapsed_seconds,0.375,1,0.20517368722915943
oracle_progress,37,elapsed_seconds,0.375,2,0.2528097734065752
oracle_progress,37,elapsed_seconds,0.375,3,0.21637181665952485
oracle_progress,37,elapsed_seconds,0.375,4,0.13122983589889609
oracle_progress,37,elapsed_seconds,0.375,5,0.057599380807927175
oracle_progress,37,elapsed_seconds,0.375,6,0.01859472815856064
oracle_progress,37,elapsed_seconds,0.375,7,0.004436766713066914
oracle_progress,37,elapsed_seconds,0.625,0,0.02999900958635725
oracle_progress,37,elapsed_seconds,0.625,1,0.08307223531928092
oracle_progress,37,elapsed_seconds,0.625,2,0.15894269625550492
oracle_progress,37,elapsed_seconds,0.625,3,0.21496789649455356
oracle_progress,37,elapsed_seconds,0.625,4,0.21235968097660346
oracle_progress,37,elapsed_seconds,0.625,5,0.1597577382864821
oracle_progress,37,elapsed_seconds,0.625,6,0.09520769624009126
oracle_progress,37,elapsed_seconds,0.625,7,0.045693044126736075
oracle_progress,37,elapsed_seconds,0.875,0,0.006894560334878457
oracle_progress,37,elapsed_seconds,0.875,1,0.027751735605844968
oracle_progress,37,elapsed_seconds,0.875,2,0.07719470370194828
oracle_progress,37,elapsed_seconds,0.875,3,0.15123913905661274
oracle_progress,37,elapsed_seconds,0.875,4,0.21403277939986903
oracle_progress,37,elapsed_seconds,0.875,5,0.2256832762174144
oracle_progress,37,elapsed_seconds,0.875,6,0.18257192318153131
oracle_progress,37,elapsed_seconds,0.875,7,0.11463188155708316
oracle_progress,37,elapsed_seconds,1.125,0,0.0014390164936363813
oracle_progress,37,elapsed_seconds,1.125,1,0.008207761629979174
oracle_progress,37,elapsed_seconds,1.125,2,0.03226119588436203
oracle_progress,37,elapsed_seconds,1.125,3,0.08890185415756645
oracle_progress,37,elapsed_seconds,1.125,4,0.1747813613242974
oracle_progress,37,elapsed_seconds,1.125,5,0.24836884915449056
oracle_progress,37,elapsed_seconds,1.125,6,0.2560296883343891
oracle_progress,37,elapsed_seconds,1.125,7,0.1900102705771851
oracle_progress,37,elapsed_seconds,1.375,0,0.0003127170023039268
oracle_progress,37,elapsed_seconds,1.375,1,0.0025030825163063685
oracle_progress,37,elapsed_seconds,1.375,2,0.013618009568229754
oracle_progress,37,elapsed_seconds,1.375,3,0.05089834078360861
oracle_progress,37,elapsed_seconds,1.375,4,0.13192898332199857
oracle_progress,37,elapsed_seconds,1.375,5,0.23845609805137077
oracle_progress,37,elapsed_seconds,1.375,6,0.300370828555034
oracle_progress,37,elapsed_seconds,1.375,7,0.26191193541795554
oracle_progress,37,elapsed_seconds,1.625,0,7.494379759989596e-05
oracle_progress,37,elapsed_seconds,1.625,1,0.0008343413861898493
oracle_progress,37,elapsed_seconds,1.625,2,0.006181067066296519
oracle_progress,37,elapsed_seconds,1.625,3,0.03053517625847994
oracle_progress,37,elapsed_seconds,1.625,4,0.1006838258862206
oracle_progress,37,elapsed_seconds,1.625,5,0.22149024929091768
oracle_progress,37,elapsed_seconds,1.625,6,0.32449769434853665
oracle_progress,37,elapsed_seconds,1.625,7,0.3157027033564535
oracle_progress,37,elapsed_seconds,1.875,0,2.132446842595181e-05
oracle_progress,37,elapsed_seconds,1.875,1,0.00031372575640922323
oracle_progress,37,elapsed_seconds,1.875,2,0.003000777864473916
oracle_progress,37,elapsed_seconds,1.875,3,0.01865321806676331
oracle_progress,37,elapsed_seconds,1.875,4,0.07531400489665213
oracle_progress,37,elapsed_seconds,1.875,5,0.19738789271740687
oracle_progress,37,elapsed_seconds,1.875,6,0.335563063621521
oracle_progress,37,elapsed_seconds,1.875,7,0.36974598680223736
oracle_progress,37,elapsed_seconds,2.125,0,9.132539162237663e-06
oracle_progress,37,elapsed_seconds,2.125,1,0.00015992117308390638
oracle_progress,37,elapsed_seconds,2.125,2,0.0017962456913664937
oracle_progress,37,elapsed_seconds,2.125,3,0.012941085112591585
