temporal_mode,primitive_width,r0a_test_ba_mean,r0b_test_ba_mean,projection_gap_test_pp_mean,wp_effective_rank_mean,raw_effective_k_mean,raw_slots_per_stroke_mean,raw_stroke_purity_mean,raw_within_stroke_switches_mean,raw_sustained_fragmented_fraction_mean,norm_effective_k_mean,norm_slots_per_stroke_mean,norm_stroke_purity_mean,norm_within_stroke_switches_mean,norm_sustained_fragmented_fraction_mean
t0,16,0.5862734487734488,0.515129315129315,-7.114413364413367,15.732306950967969,10.616463837790278,5.422297297297297,0.5065010571001669,12.174549549549548,0.16554054054054054,10.616463837790278,5.422297297297297,0.5065010571001669,12.174549549549548,0.16554054054054054
t0,32,0.5862734487734488,0.5525883838383838,-3.368506493506492,30.94261358151063,13.406311663814476,6.2826576576576585,0.48922159533948034,13.369369369369371,0.152027027027027,13.406311663814476,6.2826576576576585,0.48922159533948034,13.369369369369371,0.152027027027027
t0,64,0.5862734487734488,0.55254144004144,-3.3732008732008736,59.24020508994926,19.6458698350758,7.537162162162162,0.4496102673144991,14.173423423423424,0.10810810810810811,19.6458698350758,7.537162162162162,0.4496102673144991,14.173423423423424,0.10810810810810811
t0,128,0.5862734487734488,0.5542445979945979,-3.2028850778850795,103.14702664290787,24.51746659532765,8.615990990990992,0.41557525082845026,15.16554054054054,0.08671171171171171,24.51746659532765,8.615990990990992,0.41557525082845026,15.16554054054054,0.08671171171171171
ema,16,0.5254349816849816,0.5126079938579938,-1.2826987826987841,15.731970587475411,8.447655820087745,2.7567567567567566,0.7133322819610792,2.3682432432432434,0.5585585585585585,8.447655820087745,2.7567567567567566,0.7133322819610792,2.3682432432432434,0.5585585585585585
ema,32,0.5254349816849816,0.4897574647574647,-3.567751692751692,30.873536990228235,8.333340393184024,2.820945945945946,0.717748779669198,2.40990990990991,0.5112612612612613,8.333340393184024,2.820945945945946,0.717748779669198,2.40990990990991,0.5112612612612613
ema,64,0.5254349816849816,0.5100637788137788,-1.5371202871202858,59.272440512355054,12.05989616418278,3.149774774774775,0.6783847951792952,2.804054054054054,0.5585585585585585,12.05989616418278,3.149774774774775,0.6783847951792952,2.804054054054054,0.5585585585585585
ema,128,0.5254349816849816,0.5259166759166759,0.04816942316942333,103.02312003024421,20.16203870742681,3.559684684684685,0.6331181200176544,3.3907657657657655,0.5912162162162162,20.16203870742681,3.559684684684685,0.6331181200176544,3.3907657657657655,0.5912162162162162
