seed,sample_index,scale,gap_ms,gap_steps,stroke_index,layer,state,corr_mean,context_sensitivity,count
37,1,stroke,50,3,0,L1,spike50,0.6956583977534142,0.3043416022465858,16
37,1,stroke,50,3,0,L1,syn_current,0.9209214401089094,0.07907855989109058,16
37,1,stroke,50,3,0,L1,pre_reset,0.9050400581157098,0.09495994188429024,16
37,1,stroke,50,3,0,L2,spike50,0.31999926840583026,0.6800007315941697,15
37,1,stroke,50,3,0,L2,syn_current,0.5445886855367206,0.4554113144632794,16
37,1,stroke,50,3,0,L2,pre_reset,0.49993102921255966,0.5000689707874404,16
37,1,stroke,50,3,1,L1,spike50,0.8901015268793075,0.10989847312069245,47
37,1,stroke,50,3,1,L1,syn_current,0.9724492328857087,0.027550767114291275,48
37,1,stroke,50,3,1,L1,pre_reset,0.9600781566253556,0.03992184337464444,48
37,1,stroke,50,3,1,L2,spike50,0.7612077955484652,0.23879220445153482,47
37,1,stroke,50,3,1,L2,syn_current,0.8448775620746733,0.15512243792532665,47
37,1,stroke,50,3,1,L2,pre_reset,0.8398535160008708,0.16014648399912923,47
37,2,stroke,50,3,0,L1,spike50,0.8109189799252778,0.18908102007472216,13
37,2,stroke,50,3,0,L1,syn_current,0.9368361854520474,0.06316381454795261,15
37,2,stroke,50,3,0,L1,pre_reset,0.9262324358776053,0.07376756412239471,15
37,2,stroke,50,3,0,L2,spike50,0.7217490441641878,0.27825095583581216,13
37,2,stroke,50,3,0,L2,syn_current,0.8787924259281558,0.12120757407184424,13
37,2,stroke,50,3,0,L2,pre_reset,0.8558736061813476,0.14412639381865244,13
37,2,stroke,50,3,1,L1,spike50,0.694004159458931,0.305995840541069,14
37,2,stroke,50,3,1,L1,syn_current,0.9213738364638914,0.07862616353610863,14
37,2,stroke,50,3,1,L1,pre_reset,0.9025026612308776,0.09749733876912237,14
37,2,stroke,50,3,1,L2,spike50,0.6640500206936678,0.3359499793063322,12
37,2,stroke,50,3,1,L2,syn_current,0.7083966576162093,0.2916033423837907,14
37,2,stroke,50,3,1,L2,pre_reset,0.6931441941565516,0.3068558058434484,14
37,3,stroke,50,3,0,L1,spike50,0.8072762855850943,0.19272371441490566,7
37,3,stroke,50,3,0,L1,syn_current,0.8676871495611254,0.13231285043887464,17
37,3,stroke,50,3,0,L1,pre_reset,0.8450101274148552,0.15498987258514485,17
37,3,stroke,50,3,0,L2,spike50,0.37183244195981036,0.6281675580401896,5
37,3,stroke,50,3,0,L2,syn_current,0.44735028201194954,0.5526497179880505,7
37,3,stroke,50,3,0,L2,pre_reset,0.40335414889716337,0.5966458511028366,7
37,3,stroke,50,3,1,L1,spike50,0.9543934740398183,0.045606525960181665,34
37,3,stroke,50,3,1,L1,syn_current,0.9927007238885025,0.007299276111497499,34
37,3,stroke,50,3,1,L1,pre_reset,0.9857886576664854,0.01421134233351462,34
37,3,stroke,50,3,1,L2,spike50,0.7095903160923029,0.29040968390769706,34
37,3,stroke,50,3,1,L2,syn_current,0.8382025065860654,0.16179749341393457,34
37,3,stroke,50,3,1,L2,pre_reset,0.8268229078435201,0.17317709215647992,34
37,3,stroke,50,3,2,L1,spike50,0.6260351326303537,0.3739648673696463,14
37,3,stroke,50,3,2,L1,syn_current,0.9022631624974742,0.09773683750252582,16
37,3,stroke,50,3,2,L1,pre_reset,0.8857363208625588,0.11426367913744118,16
37,3,stroke,50,3,2,L2,spike50,0.19801851347579869,0.8019814865242013,13
37,3,stroke,50,3,2,L2,syn_current,0.3196268575811003,0.6803731424188997,14
37,3,stroke,50,3,2,L2,pre_reset,0.2960955456531818,0.7039044543468183,14
37,4,stroke,50,3,0,L1,spike50,0.8935847395661208,0.10641526043387917,32
37,4,stroke,50,3,0,L1,syn_current,0.9528287911165823,0.04717120888341775,39
37,4,stroke,50,3,0,L1,pre_reset,0.9380611751546263,0.06193882484537372,39
37,4,stroke,50,3,0,L2,spike50,0.608305291392099,0.391694708607901,31
37,4,stroke,50,3,0,L2,syn_current,0.7441444541824929,0.25585554581750714,32
37,4,stroke,50,3,0,L2,pre_reset,0.7278756517269258,0.2721243482730742,32
37,4,stroke,50,3,1,L1,spike50,0.9000890297111672,0.09991097028883278,34
37,4,stroke,50,3,1,L1,syn_current,0.9799909093521004,0.020009090647899574,36
37,4,stroke,50,3,1,L1,pre_reset,0.9714395406261508,0.028560459373849212,36
37,4,stroke,50,3,1,L2,spike50,0.8394341022688256,0.16056589773117436,32
37,4,stroke,50,3,1,L2,syn_current,0.8760504440197256,0.12394955598027435,34
37,4,stroke,50,3,1,L2,pre_reset,0.8604157542806453,0.13958424571935468,34
37,6,stroke,50,3,0,L1,spike50,1.0,0.0,13
37,6,stroke,50,3,0,L1,syn_current,1.0,0.0,14
37,6,stroke,50,3,0,L1,pre_reset,1.0,0.0,14
37,6,stroke,50,3,0,L2,spike50,1.0,0.0,13
37,6,stroke,50,3,0,L2,syn_current,1.0,0.0,13
37,6,stroke,50,3,0,L2,pre_reset,1.0,0.0,13
37,6,stroke,50,3,1,L1,spike50,0.8758449164490011,0.12415508355099891,22
37,6,stroke,50,3,1,L1,syn_current,0.9742901997551318,0.02570980024486824,22
37,6,stroke,50,3,1,L1,pre_reset,0.9605465343038719,0.039453465696128065,22
37,6,stroke,50,3,1,L2,spike50,0.5528451533038528,0.44715484669614725,22
37,6,stroke,50,3,1,L2,syn_current,0.6485432545656622,0.3514567454343378,22
37,6,stroke,50,3,1,L2,pre_reset,0.6249170087435956,0.37508299125640443,22
37,6,stroke,50,3,2,L1,spike50,0.9339231961363191,0.06607680386368087,19
37,6,stroke,50,3,2,L1,syn_current,0.9845783473442014,0.015421652655798646,19
37,6,stroke,50,3,2,L1,pre_reset,0.9737688913185923,0.026231108681407656,19
37,6,stroke,50,3,2,L2,spike50,0.7473361622265168,0.2526638377734832,19
37,6,stroke,50,3,2,L2,syn_current,0.8902878579142608,0.1097121420857392,19
37,6,stroke,50,3,2,L2,pre_reset,0.8921161210102756,0.1078838789897244,19
37,7,stroke,50,3,0,L1,spike50,0.7735936379802253,0.2264063620197747,18
37,7,stroke,50,3,0,L1,syn_current,0.9533622486098338,0.04663775139016624,19
37,7,stroke,50,3,0,L1,pre_reset,0.9416195559419074,0.05838044405809262,19
37,7,stroke,50,3,0,L2,spike50,0.2618640997153238,0.7381359002846761,18
37,7,stroke,50,3,0,L2,syn_current,0.4342309789077021,0.5657690210922979,18
37,7,stroke,50,3,0,L2,pre_reset,0.3809226639762712,0.6190773360237287,18
37,7,stroke,50,3,1,L1,spike50,0.9169053760535321,0.08309462394646794,32
37,7,stroke,50,3,1,L1,syn_current,0.9687547351532165,0.03124526484678347,37
37,7,stroke,50,3,1,L1,pre_reset,0.9565833272972615,0.043416672702738524,37
37,7,stroke,50,3,1,L2,spike50,0.7413859464357972,0.25861405356420275,32
37,7,stroke,50,3,1,L2,syn_current,0.8834084019916787,0.1165915980083213,32
37,7,stroke,50,3,1,L2,pre_reset,0.8606781210257592,0.13932187897424075,32
37,8,stroke,50,3,0,L1,spike50,0.8085792982596497,0.1914207017403503,13
37,8,stroke,50,3,0,L1,syn_current,0.9359959511021765,0.06400404889782352,16
37,8,stroke,50,3,0,L1,pre_reset,0.9226319037196262,0.07736809628037378,16
37,8,stroke,50,3,0,L2,spike50,0.5232606201238348,0.4767393798761652,13
37,8,stroke,50,3,0,L2,syn_current,0.7484289300085109,0.25157106999148915,13
37,8,stroke,50,3,0,L2,pre_reset,0.7207133253103971,0.2792866746896029,13
37,8,stroke,50,3,1,L1,spike50,0.9410587678203074,0.058941232179692604,15
37,8,stroke,50,3,1,L1,syn_current,0.9967055293701659,0.003294470629834123,15
37,8,stroke,50,3,1,L1,pre_reset,0.9910307064924629,0.008969293507537057,15
37,8,stroke,50,3,1,L2,spike50,0.7205110529288644,0.2794889470711356,15
