seed,sample_index,scale,gap_ms,gap_steps,stroke_index,layer,state,corr_mean,context_sensitivity,count
23,1,stroke,100,6,0,L1,spike50,0.7223732224895507,0.2776267775104493,16
23,1,stroke,100,6,0,L1,syn_current,0.9446359150660834,0.055364084933916646,16
23,1,stroke,100,6,0,L1,pre_reset,0.9321915177055304,0.06780848229446956,16
23,1,stroke,100,6,0,L2,spike50,0.29516195313225135,0.7048380468677486,15
23,1,stroke,100,6,0,L2,syn_current,0.374810753061393,0.625189246938607,16
23,1,stroke,100,6,0,L2,pre_reset,0.2728385921250516,0.7271614078749484,16
23,1,stroke,100,6,1,L1,spike50,0.9252516437043614,0.07474835629563858,47
23,1,stroke,100,6,1,L1,syn_current,0.9838370481135085,0.016162951886491528,48
23,1,stroke,100,6,1,L1,pre_reset,0.9750066863208063,0.024993313679193663,48
23,1,stroke,100,6,1,L2,spike50,0.7946877514030356,0.2053122485969644,47
23,1,stroke,100,6,1,L2,syn_current,0.9185032293931857,0.08149677060681426,47
23,1,stroke,100,6,1,L2,pre_reset,0.9170722687593881,0.08292773124061192,47
23,2,stroke,100,6,0,L1,spike50,0.8767390918338442,0.12326090816615576,13
23,2,stroke,100,6,0,L1,syn_current,0.956482502511804,0.043517497488196,15
23,2,stroke,100,6,0,L1,pre_reset,0.938970664959082,0.06102933504091801,15
23,2,stroke,100,6,0,L2,spike50,0.816147095787156,0.18385290421284395,13
23,2,stroke,100,6,0,L2,syn_current,0.9289649037446913,0.07103509625530868,13
23,2,stroke,100,6,0,L2,pre_reset,0.9037327526978617,0.09626724730213831,13
23,2,stroke,100,6,1,L1,spike50,0.8072632891078634,0.19273671089213662,14
23,2,stroke,100,6,1,L1,syn_current,0.9599544188555782,0.040045581144421805,14
23,2,stroke,100,6,1,L1,pre_reset,0.9451757017036595,0.0548242982963405,14
23,2,stroke,100,6,1,L2,spike50,0.5516149062239667,0.4483850937760333,13
23,2,stroke,100,6,1,L2,syn_current,0.6996394757995283,0.30036052420047166,14
23,2,stroke,100,6,1,L2,pre_reset,0.6504712875053972,0.3495287124946028,14
23,3,stroke,100,6,0,L1,spike50,0.7873398573234398,0.2126601426765602,13
23,3,stroke,100,6,0,L1,syn_current,0.9498036119941181,0.05019638800588189,17
23,3,stroke,100,6,0,L1,pre_reset,0.9346530626977746,0.0653469373022254,17
23,3,stroke,100,6,0,L2,spike50,0.3716333294171768,0.6283666705828233,7
23,3,stroke,100,6,0,L2,syn_current,0.6231566517421427,0.37684334825785726,13
23,3,stroke,100,6,0,L2,pre_reset,0.6053612033276576,0.39463879667234236,13
23,3,stroke,100,6,1,L1,spike50,0.9785513868924532,0.021448613107546755,34
23,3,stroke,100,6,1,L1,syn_current,0.999577884121986,0.0004221158780139955,34
23,3,stroke,100,6,1,L1,pre_reset,0.9969860012817899,0.0030139987182100647,34
23,3,stroke,100,6,1,L2,spike50,0.9107003548768441,0.08929964512315591,34
23,3,stroke,100,6,1,L2,syn_current,0.9600094871670902,0.039990512832909775,34
23,3,stroke,100,6,1,L2,pre_reset,0.9484877215211762,0.05151227847882378,34
23,3,stroke,100,6,2,L1,spike50,0.789628796142246,0.21037120385775399,11
23,3,stroke,100,6,2,L1,syn_current,0.9207888369664385,0.07921116303356146,16
23,3,stroke,100,6,2,L1,pre_reset,0.897820496123117,0.10217950387688302,16
23,3,stroke,100,6,2,L2,spike50,0.020226081585972774,0.9797739184140273,9
23,3,stroke,100,6,2,L2,syn_current,0.1399264264566316,0.8600735735433684,11
23,3,stroke,100,6,2,L2,pre_reset,0.09731958406486706,0.9026804159351329,11
23,4,stroke,100,6,0,L1,spike50,0.8768821861214878,0.12311781387851217,31
23,4,stroke,100,6,0,L1,syn_current,0.962566242035563,0.03743375796443704,39
23,4,stroke,100,6,0,L1,pre_reset,0.9498717131450051,0.05012828685499493,39
23,4,stroke,100,6,0,L2,spike50,0.5920996500002651,0.4079003499997349,30
23,4,stroke,100,6,0,L2,syn_current,0.7040118619112328,0.2959881380887672,31
23,4,stroke,100,6,0,L2,pre_reset,0.6699430090296041,0.33005699097039587,31
23,4,stroke,100,6,1,L1,spike50,0.906777404560325,0.09322259543967504,36
23,4,stroke,100,6,1,L1,syn_current,0.9872338041447745,0.012766195855225537,36
23,4,stroke,100,6,1,L1,pre_reset,0.9800936920457892,0.019906307954210778,36
23,4,stroke,100,6,1,L2,spike50,0.8020938523232481,0.19790614767675185,33
23,4,stroke,100,6,1,L2,syn_current,0.8227337724846107,0.17726622751538934,36
23,4,stroke,100,6,1,L2,pre_reset,0.7977371862561028,0.2022628137438972,36
23,6,stroke,100,6,0,L1,spike50,0.7656867276372322,0.23431327236276778,13
23,6,stroke,100,6,0,L1,syn_current,0.9557478047736854,0.04425219522631463,14
23,6,stroke,100,6,0,L1,pre_reset,0.9408089172719345,0.0591910827280655,14
23,6,stroke,100,6,0,L2,spike50,0.4395005786312705,0.5604994213687295,12
23,6,stroke,100,6,0,L2,syn_current,0.6335018243276941,0.3664981756723059,13
23,6,stroke,100,6,0,L2,pre_reset,0.5888935412443547,0.41110645875564533,13
23,6,stroke,100,6,1,L1,spike50,0.9418813298747671,0.05811867012523286,22
23,6,stroke,100,6,1,L1,syn_current,0.9983664525577255,0.0016335474422745078,22
23,6,stroke,100,6,1,L1,pre_reset,0.9937073557044325,0.006292644295567529,22
23,6,stroke,100,6,1,L2,spike50,0.6257815354452707,0.3742184645547293,22
23,6,stroke,100,6,1,L2,syn_current,0.7008626339183593,0.29913736608164065,22
23,6,stroke,100,6,1,L2,pre_reset,0.6789417003212459,0.3210582996787541,22
23,6,stroke,100,6,2,L1,spike50,0.8934864746776354,0.10651352532236458,17
23,6,stroke,100,6,2,L1,syn_current,0.9711877575041808,0.02881224249581915,19
23,6,stroke,100,6,2,L1,pre_reset,0.9597022635217662,0.04029773647823376,19
23,6,stroke,100,6,2,L2,spike50,0.8321679071692384,0.16783209283076161,17
23,6,stroke,100,6,2,L2,syn_current,0.9354718780930612,0.0645281219069388,17
23,6,stroke,100,6,2,L2,pre_reset,0.9325911313899786,0.06740886861002138,17
23,7,stroke,100,6,0,L1,spike50,0.7857045390918423,0.21429546090815765,18
23,7,stroke,100,6,0,L1,syn_current,0.9655181676111874,0.03448183238881264,19
23,7,stroke,100,6,0,L1,pre_reset,0.9599645782899595,0.040035421710040486,19
23,7,stroke,100,6,0,L2,spike50,0.24079920755390946,0.7592007924460905,18
23,7,stroke,100,6,0,L2,syn_current,0.4001614616492429,0.5998385383507572,18
23,7,stroke,100,6,0,L2,pre_reset,0.3421023068000866,0.6578976931999134,18
23,7,stroke,100,6,1,L1,spike50,0.8717295319583984,0.12827046804160158,35
23,7,stroke,100,6,1,L1,syn_current,0.9781456144137134,0.021854385586286607,37
23,7,stroke,100,6,1,L1,pre_reset,0.9666964481145858,0.03330355188541423,37
23,7,stroke,100,6,1,L2,spike50,0.7433605722123051,0.2566394277876949,32
23,7,stroke,100,6,1,L2,syn_current,0.851544081130459,0.14845591886954101,35
23,7,stroke,100,6,1,L2,pre_reset,0.8242739302090747,0.1757260697909253,35
23,8,stroke,100,6,0,L1,spike50,0.8851576313200875,0.11484236867991249,13
23,8,stroke,100,6,0,L1,syn_current,0.9741526291306142,0.02584737086938582,16
23,8,stroke,100,6,0,L1,pre_reset,0.9620580890544658,0.03794191094553423,16
23,8,stroke,100,6,0,L2,spike50,0.6976740972861131,0.30232590271388693,13
23,8,stroke,100,6,0,L2,syn_current,0.8795019046802509,0.12049809531974909,13
23,8,stroke,100,6,0,L2,pre_reset,0.8608836351549733,0.13911636484502665,13
23,8,stroke,100,6,1,L1,spike50,0.7894975975669142,0.21050240243308582,11
23,8,stroke,100,6,1,L1,syn_current,0.8873578033557258,0.11264219664427422,15
23,8,stroke,100,6,1,L1,pre_reset,0.8547215073764252,0.14527849262357484,15
23,8,stroke,100,6,1,L2,spike50,0.5085961385337697,0.4914038614662303,9
23,8,stroke,100,6,1,L2,syn_current,0.7441469251266032,0.2558530748733968,11
23,8,stroke,100,6,1,L2,pre_reset,0.6895048815232485,0.3104951184767515,11
23,8,stroke,100,6,2,L1,spike50,0.9236793495403005,0.07632065045969949,25
23,8,stroke,100,6,2,L1,syn_current,0.9919055520504153,0.008094447949584693,25
23,8,stroke,100,6,2,L1,pre_reset,0.9852444142765653,0.014755585723434717,25
23,8,stroke,100,6,2,L2,spike50,0.6589628913356197,0.3410371086643803,25
23,8,stroke,100,6,2,L2,syn_current,0.7937335738715425,0.20626642612845747,25
