seed,sample_index,scale,gap_ms,gap_steps,stroke_index,layer,state,corr_mean,context_sensitivity,count
37,1,stroke,0,0,0,L1,spike50,0.6563303637495885,0.34366963625041147,16
37,1,stroke,0,0,0,L1,syn_current,0.8967245942878381,0.10327540571216187,16
37,1,stroke,0,0,0,L1,pre_reset,0.8792186026775693,0.12078139732243065,16
37,1,stroke,0,0,0,L2,spike50,0.2543337408630698,0.7456662591369302,15
37,1,stroke,0,0,0,L2,syn_current,0.4520013586047339,0.5479986413952661,16
37,1,stroke,0,0,0,L2,pre_reset,0.40681503097084426,0.5931849690291557,16
37,1,stroke,0,0,1,L1,spike50,0.8622926246331714,0.13770737536682864,47
37,1,stroke,0,0,1,L1,syn_current,0.9639078258082107,0.03609217419178934,48
37,1,stroke,0,0,1,L1,pre_reset,0.9499992352806319,0.050000764719368096,48
37,1,stroke,0,0,1,L2,spike50,0.6575792832868566,0.34242071671314345,47
37,1,stroke,0,0,1,L2,syn_current,0.7631840618302489,0.2368159381697511,47
37,1,stroke,0,0,1,L2,pre_reset,0.7578314815881989,0.2421685184118011,47
37,2,stroke,0,0,0,L1,spike50,0.7822287871332426,0.21777121286675738,13
37,2,stroke,0,0,0,L1,syn_current,0.9185336920420941,0.08146630795790588,15
37,2,stroke,0,0,0,L1,pre_reset,0.9051615331282947,0.09483846687170527,15
37,2,stroke,0,0,0,L2,spike50,0.721511435630538,0.278488564369462,13
37,2,stroke,0,0,0,L2,syn_current,0.8764923435581802,0.12350765644181982,13
37,2,stroke,0,0,0,L2,pre_reset,0.8600753441047921,0.13992465589520786,13
37,2,stroke,0,0,1,L1,spike50,0.6275903343225563,0.3724096656774437,14
37,2,stroke,0,0,1,L1,syn_current,0.8995593374185973,0.10044066258140272,14
37,2,stroke,0,0,1,L1,pre_reset,0.8783014086101686,0.12169859138983141,14
37,2,stroke,0,0,1,L2,spike50,0.6226919558473253,0.3773080441526747,12
37,2,stroke,0,0,1,L2,syn_current,0.6475778510033156,0.35242214899668445,14
37,2,stroke,0,0,1,L2,pre_reset,0.6354057445500698,0.3645942554499302,14
37,3,stroke,0,0,0,L1,spike50,0.7585888293631785,0.2414111706368215,7
37,3,stroke,0,0,0,L1,syn_current,0.8723952602006283,0.1276047397993717,17
37,3,stroke,0,0,0,L1,pre_reset,0.852181352633828,0.147818647366172,17
37,3,stroke,0,0,0,L2,spike50,0.3254091235088158,0.6745908764911842,5
37,3,stroke,0,0,0,L2,syn_current,0.3318729216388731,0.6681270783611268,7
37,3,stroke,0,0,0,L2,pre_reset,0.2818146657230567,0.7181853342769433,7
37,3,stroke,0,0,1,L1,spike50,0.9205984619329355,0.07940153806706451,27
37,3,stroke,0,0,1,L1,syn_current,0.9482491479954066,0.051750852004593395,34
37,3,stroke,0,0,1,L1,pre_reset,0.9271334820802114,0.0728665179197886,34
37,3,stroke,0,0,1,L2,spike50,0.710112465818474,0.289887534181526,27
37,3,stroke,0,0,1,L2,syn_current,0.8556044562057695,0.14439554379423047,27
37,3,stroke,0,0,1,L2,pre_reset,0.8371370449353942,0.1628629550646058,27
37,3,stroke,0,0,2,L1,spike50,0.9730157986312641,0.026984201368735916,16
37,3,stroke,0,0,2,L1,syn_current,0.9997482018975231,0.0002517981024768856,16
37,3,stroke,0,0,2,L1,pre_reset,0.9926059987805306,0.007394001219469426,16
37,3,stroke,0,0,2,L2,spike50,0.9176596354392768,0.08234036456072324,16
37,3,stroke,0,0,2,L2,syn_current,0.9511256932885961,0.048874306711403914,16
37,3,stroke,0,0,2,L2,pre_reset,0.958960776376851,0.041039223623149046,16
37,4,stroke,0,0,0,L1,spike50,0.869504309204271,0.13049569079572898,32
37,4,stroke,0,0,0,L1,syn_current,0.9427489166744033,0.0572510833255967,39
37,4,stroke,0,0,0,L1,pre_reset,0.9274613237041731,0.07253867629582689,39
37,4,stroke,0,0,0,L2,spike50,0.5338477659366798,0.4661522340633202,31
37,4,stroke,0,0,0,L2,syn_current,0.6723130961982553,0.3276869038017447,32
37,4,stroke,0,0,0,L2,pre_reset,0.65503863409334,0.34496136590666004,32
37,4,stroke,0,0,1,L1,spike50,0.8851517428697568,0.11484825713024316,34
37,4,stroke,0,0,1,L1,syn_current,0.9728020507998316,0.02719794920016838,36
37,4,stroke,0,0,1,L1,pre_reset,0.9626367560297031,0.03736324397029689,36
37,4,stroke,0,0,1,L2,spike50,0.8248329786679613,0.17516702133203865,32
37,4,stroke,0,0,1,L2,syn_current,0.8581683631541587,0.14183163684584132,34
37,4,stroke,0,0,1,L2,pre_reset,0.8445960730557132,0.15540392694428684,34
37,6,stroke,0,0,0,L1,spike50,1.0,0.0,13
37,6,stroke,0,0,0,L1,syn_current,1.0,0.0,14
37,6,stroke,0,0,0,L1,pre_reset,1.0,0.0,14
37,6,stroke,0,0,0,L2,spike50,1.0,0.0,13
37,6,stroke,0,0,0,L2,syn_current,1.0,0.0,13
37,6,stroke,0,0,0,L2,pre_reset,1.0,0.0,13
37,6,stroke,0,0,1,L1,spike50,0.885064952260965,0.11493504773903496,22
