seed,sample_index,scale,gap_ms,gap_steps,stroke_index,layer,state,corr_mean,context_sensitivity,count
37,1,stroke,250,16,0,L1,spike50,0.8596193253731795,0.14038067462682047,16
37,1,stroke,250,16,0,L1,syn_current,0.9794012994328445,0.020598700567155515,16
37,1,stroke,250,16,0,L1,pre_reset,0.9683368170541669,0.031663182945833146,16
37,1,stroke,250,16,0,L2,spike50,0.6547567385254626,0.34524326147453743,15
37,1,stroke,250,16,0,L2,syn_current,0.8138443285496098,0.18615567145039025,16
37,1,stroke,250,16,0,L2,pre_reset,0.7746910803842112,0.2253089196157888,16
37,1,stroke,250,16,1,L1,spike50,0.9410336245286164,0.058966375471383614,47
37,1,stroke,250,16,1,L1,syn_current,0.9922429978544205,0.007757002145579506,48
37,1,stroke,250,16,1,L1,pre_reset,0.9852789142451277,0.014721085754872298,48
37,1,stroke,250,16,1,L2,spike50,0.860214707730098,0.139785292269902,47
37,1,stroke,250,16,1,L2,syn_current,0.9378878288754475,0.06211217112455247,47
37,1,stroke,250,16,1,L2,pre_reset,0.9340999417685885,0.06590005823141154,47
37,2,stroke,250,16,0,L1,spike50,0.9412699629992378,0.05873003700076218,13
37,2,stroke,250,16,0,L1,syn_current,0.9827139837316445,0.017286016268355464,15
37,2,stroke,250,16,0,L1,pre_reset,0.9734027848535665,0.02659721514643354,15
37,2,stroke,250,16,0,L2,spike50,0.8084785654297822,0.19152143457021775,13
37,2,stroke,250,16,0,L2,syn_current,0.941153201891577,0.05884679810842297,13
37,2,stroke,250,16,0,L2,pre_reset,0.9259326995461513,0.07406730045384868,13
37,2,stroke,250,16,1,L1,spike50,0.8813107914246254,0.11868920857537457,14
37,2,stroke,250,16,1,L1,syn_current,0.9764369294524522,0.023563070547547804,14
37,2,stroke,250,16,1,L1,pre_reset,0.9620333132743387,0.03796668672566128,14
37,2,stroke,250,16,1,L2,spike50,0.7686219605341641,0.2313780394658359,12
37,2,stroke,250,16,1,L2,syn_current,0.8722025364453106,0.12779746355468935,14
37,2,stroke,250,16,1,L2,pre_reset,0.8527943016009534,0.14720569839904663,14
37,3,stroke,250,16,0,L1,spike50,0.9999999999999999,1.1102230246251565e-16,7
37,3,stroke,250,16,0,L1,syn_current,1.0,0.0,17
37,3,stroke,250,16,0,L1,pre_reset,1.0,0.0,17
37,3,stroke,250,16,0,L2,spike50,1.0,0.0,5
37,3,stroke,250,16,0,L2,syn_current,1.0,0.0,7
37,3,stroke,250,16,0,L2,pre_reset,1.0,0.0,7
37,3,stroke,250,16,1,L1,spike50,0.9811024069059594,0.0188975930940406,33
37,3,stroke,250,16,1,L1,syn_current,0.9982198867140464,0.0017801132859536217,34
37,3,stroke,250,16,1,L1,pre_reset,0.994841331064197,0.005158668935802968,34
37,3,stroke,250,16,1,L2,spike50,0.8673078964099539,0.13269210359004613,34
37,3,stroke,250,16,1,L2,syn_current,0.9205527972722723,0.07944720272772765,34
37,3,stroke,250,16,1,L2,pre_reset,0.9045483691907557,0.09545163080924435,34
37,3,stroke,250,16,2,L1,spike50,0.8363495801931738,0.16365041980682615,16
37,3,stroke,250,16,2,L1,syn_current,0.9894239444165129,0.010576055583487065,16
37,3,stroke,250,16,2,L1,pre_reset,0.9800050153433069,0.019994984656693138,16
37,3,stroke,250,16,2,L2,spike50,0.5379875724448232,0.4620124275551768,16
37,3,stroke,250,16,2,L2,syn_current,0.664741104443459,0.335258895556541,16
37,3,stroke,250,16,2,L2,pre_reset,0.6571575486520633,0.34284245134793667,16
