seed,sample_index,scale,gap_ms,gap_steps,stroke_index,layer,state,corr_mean,context_sensitivity,count
11,3,stroke,50,3,1,L1,spike50,0.880055407331851,0.11994459266814905,29
11,3,stroke,50,3,1,L1,syn_current,0.9639322182641469,0.03606778173585312,34
11,3,stroke,50,3,1,L1,pre_reset,0.9512357777450187,0.04876422225498134,34
11,3,stroke,50,3,1,L2,spike50,0.6508809000384567,0.34911909996154333,28
11,3,stroke,50,3,1,L2,syn_current,0.8100774479614304,0.18992255203856956,29
11,3,stroke,50,3,1,L2,pre_reset,0.7900269117440857,0.20997308825591432,29
11,3,stroke,50,3,2,L1,spike50,0.9250547358619414,0.07494526413805858,16
11,3,stroke,50,3,2,L1,syn_current,0.9728725404299005,0.027127459570099544,16
11,3,stroke,50,3,2,L1,pre_reset,0.9532666272653394,0.046733372734660605,16
11,3,stroke,50,3,2,L2,spike50,0.6639968387970291,0.3360031612029709,16
11,3,stroke,50,3,2,L2,syn_current,0.6779696930600412,0.3220303069399588,16
11,3,stroke,50,3,2,L2,pre_reset,0.6449762998238995,0.3550237001761005,16
11,4,stroke,50,3,0,L1,spike50,0.8050937075949789,0.1949062924050211,36
11,4,stroke,50,3,0,L1,syn_current,0.9579388819564136,0.042061118043586365,39
11,4,stroke,50,3,0,L1,pre_reset,0.9493864009525993,0.050613599047400704,39
11,4,stroke,50,3,0,L2,spike50,0.45400557699820376,0.5459944230017962,32
11,4,stroke,50,3,0,L2,syn_current,0.46417397946864664,0.5358260205313534,36
11,4,stroke,50,3,0,L2,pre_reset,0.43676057481502656,0.5632394251849735,36
11,4,stroke,50,3,1,L1,spike50,0.8792559871736018,0.12074401282639824,36
11,4,stroke,50,3,1,L1,syn_current,0.9879147212611434,0.012085278738856564,36
11,4,stroke,50,3,1,L1,pre_reset,0.979988996455199,0.02001100354480101,36
11,4,stroke,50,3,1,L2,spike50,0.7340294977789297,0.2659705022210703,35
11,4,stroke,50,3,1,L2,syn_current,0.8392270804894469,0.16077291951055306,36
11,4,stroke,50,3,1,L2,pre_reset,0.8245875678953158,0.17541243210468416,36
11,6,stroke,50,3,0,L1,spike50,0.8753997007061228,0.12460029929387717,13
11,6,stroke,50,3,0,L1,syn_current,0.9802412387780041,0.019758761221995935,14
11,6,stroke,50,3,0,L1,pre_reset,0.9680155668567523,0.031984433143247726,14
11,6,stroke,50,3,0,L2,spike50,0.6437648871332369,0.3562351128667631,13
11,6,stroke,50,3,0,L2,syn_current,0.868287656584648,0.13171234341535198,13
11,6,stroke,50,3,0,L2,pre_reset,0.8475865341431982,0.15241346585680182,13
11,6,stroke,50,3,1,L1,spike50,0.6308428773702565,0.36915712262974354,20
11,6,stroke,50,3,1,L1,syn_current,0.9459189621983441,0.05408103780165585,22
11,6,stroke,50,3,1,L1,pre_reset,0.928051413314235,0.07194858668576498,22
11,6,stroke,50,3,1,L2,spike50,0.4337846271502799,0.5662153728497201,17
11,6,stroke,50,3,1,L2,syn_current,0.6068306635759446,0.3931693364240554,20
11,6,stroke,50,3,1,L2,pre_reset,0.5723546962517749,0.42764530374822507,20
11,6,stroke,50,3,2,L1,spike50,0.9226698301773304,0.0773301698226696,19
11,6,stroke,50,3,2,L1,syn_current,0.9857833186950821,0.014216681304917933,19
11,6,stroke,50,3,2,L1,pre_reset,0.9742560845259345,0.025743915474065515,19
11,6,stroke,50,3,2,L2,spike50,0.8631306070553436,0.1368693929446564,19
11,6,stroke,50,3,2,L2,syn_current,0.9374421597863336,0.0625578402136664,19
11,6,stroke,50,3,2,L2,pre_reset,0.9421718406850922,0.05782815931490781,19
11,7,stroke,50,3,0,L1,spike50,0.7446090003855643,0.2553909996144357,19
11,7,stroke,50,3,0,L1,syn_current,0.9577131149927635,0.04228688500723654,19
11,7,stroke,50,3,0,L1,pre_reset,0.9481169736304308,0.05188302636956921,19
11,7,stroke,50,3,0,L2,spike50,0.11929572093928474,0.8807042790607152,17
11,7,stroke,50,3,0,L2,syn_current,0.06287123961175908,0.9371287603882409,19
11,7,stroke,50,3,0,L2,pre_reset,-0.0019042576721871244,1.001904257672187,19
11,7,stroke,50,3,1,L1,spike50,0.8555469404655629,0.1444530595344371,33
11,7,stroke,50,3,1,L1,syn_current,0.9703092762638048,0.02969072373619519,37
11,7,stroke,50,3,1,L1,pre_reset,0.9636752370094244,0.03632476299057563,37
11,7,stroke,50,3,1,L2,spike50,0.6457039651791133,0.3542960348208867,32
11,7,stroke,50,3,1,L2,syn_current,0.7786498987431151,0.22135010125688492,33
11,7,stroke,50,3,1,L2,pre_reset,0.7433412859737801,0.25665871402621987,33
11,8,stroke,50,3,0,L1,spike50,0.849754111620285,0.15024588837971498,12
11,8,stroke,50,3,0,L1,syn_current,0.93315649189579,0.06684350810421003,16
11,8,stroke,50,3,0,L1,pre_reset,0.9224484072720825,0.07755159272791745,16
11,8,stroke,50,3,0,L2,spike50,0.5030861961041461,0.49691380389585393,12
11,8,stroke,50,3,0,L2,syn_current,0.8165867264110988,0.18341327358890125,12
11,8,stroke,50,3,0,L2,pre_reset,0.7912134466248771,0.20878655337512286,12
11,8,stroke,50,3,1,L1,spike50,0.9579516514981278,0.042048348501872224,15
11,8,stroke,50,3,1,L1,syn_current,0.9970389943883792,0.002961005611620826,15
11,8,stroke,50,3,1,L1,pre_reset,0.9883262325238313,0.011673767476168662,15
11,8,stroke,50,3,1,L2,spike50,0.8201262814998761,0.1798737185001239,15
11,8,stroke,50,3,1,L2,syn_current,0.9350035519807438,0.06499644801925619,15
11,8,stroke,50,3,1,L2,pre_reset,0.9369526958569327,0.06304730414306725,15
11,8,stroke,50,3,2,L1,spike50,0.8314166472810338,0.16858335271896618,23
11,8,stroke,50,3,2,L1,syn_current,0.9704985392566008,0.02950146074339921,25
11,8,stroke,50,3,2,L1,pre_reset,0.9566726865661732,0.043327313433826786,25
11,8,stroke,50,3,2,L2,spike50,0.7725424969354729,0.22745750306452706,21
11,8,stroke,50,3,2,L2,syn_current,0.8468708803982005,0.15312911960179953,23
11,8,stroke,50,3,2,L2,pre_reset,0.8486036428506181,0.15139635714938193,23
11,9,stroke,50,3,0,L1,spike50,0.802061240976623,0.197938759023377,17
11,9,stroke,50,3,0,L1,syn_current,0.9824665660408122,0.017533433959187827,18
11,9,stroke,50,3,0,L1,pre_reset,0.9660977497103994,0.03390225028960059,18
11,9,stroke,50,3,0,L2,spike50,0.7170687078579702,0.28293129214202983,16
11,9,stroke,50,3,0,L2,syn_current,0.8558152836785163,0.14418471632148366,17
11,9,stroke,50,3,0,L2,pre_reset,0.8436495717766184,0.15635042822338163,17
11,9,stroke,50,3,1,L1,spike50,0.9787744396269737,0.021225560373026253,23
11,9,stroke,50,3,1,L1,syn_current,0.9995087524144656,0.0004912475855344267,23
11,9,stroke,50,3,1,L1,pre_reset,0.9951284533009234,0.004871546699076634,23
11,9,stroke,50,3,1,L2,spike50,0.9491845719501961,0.05081542804980388,23
11,9,stroke,50,3,1,L2,syn_current,0.9826773293200636,0.017322670679936425,23
11,9,stroke,50,3,1,L2,pre_reset,0.9815377930782588,0.018462206921741164,23
11,9,stroke,50,3,2,L1,spike50,0.5039625604466932,0.4960374395533068,10
11,9,stroke,50,3,2,L1,syn_current,0.8559344192407485,0.14406558075925147,14
11,9,stroke,50,3,2,L1,pre_reset,0.8334406613215506,0.1665593386784494,14
11,9,stroke,50,3,2,L2,spike50,-0.011868350230349028,1.011868350230349,7
11,9,stroke,50,3,2,L2,syn_current,-0.01558876330336915,1.0155887633033691,10
11,9,stroke,50,3,2,L2,pre_reset,-0.018100475301717718,1.0181004753017178,10
11,10,stroke,50,3,0,L1,spike50,0.8738614773454524,0.1261385226545476,18
11,10,stroke,50,3,0,L1,syn_current,0.9806285587906245,0.019371441209375506,21
11,10,stroke,50,3,0,L1,pre_reset,0.9700015874161417,0.02999841258385827,21
11,10,stroke,50,3,0,L2,spike50,0.6303197803434638,0.3696802196565362,17
11,10,stroke,50,3,0,L2,syn_current,0.7766164334748106,0.22338356652518943,18
11,10,stroke,50,3,0,L2,pre_reset,0.7393768165389615,0.2606231834610385,18
11,10,stroke,50,3,1,L1,spike50,0.8659077792775671,0.13409222072243288,49
11,10,stroke,50,3,1,L1,syn_current,0.9764386257947105,0.023561374205289476,49
11,10,stroke,50,3,1,L1,pre_reset,0.9608464376351609,0.039153562364839134,49
11,10,stroke,50,3,1,L2,spike50,0.7537416604182293,0.24625833958177068,48
11,10,stroke,50,3,1,L2,syn_current,0.842162431360508,0.15783756863949205,49
11,10,stroke,50,3,1,L2,pre_reset,0.8250930146590802,0.17490698534091975,49
11,11,stroke,50,3,0,L1,spike50,0.8203404253534652,0.17965957464653481,21
11,11,stroke,50,3,0,L1,syn_current,0.980101600414296,0.019898399585704052,21
11,11,stroke,50,3,0,L1,pre_reset,0.9697160059610084,0.030283994038991624,21
11,11,stroke,50,3,0,L2,spike50,0.7278342818502167,0.2721657181497833,21
11,11,stroke,50,3,0,L2,syn_current,0.8459943385387961,0.15400566146120387,21
11,11,stroke,50,3,0,L2,pre_reset,0.8379834792409097,0.16201652075909034,21
11,11,stroke,50,3,1,L1,spike50,0.798411419284834,0.20158858071516605,13
11,11,stroke,50,3,1,L1,syn_current,0.967986772391822,0.03201322760817804,15
11,11,stroke,50,3,1,L1,pre_reset,0.9571275468899374,0.0428724531100626,15
11,11,stroke,50,3,1,L2,spike50,0.514392994650239,0.485607005349761,13
11,11,stroke,50,3,1,L2,syn_current,0.696584229344543,0.303415770655457,13
11,11,stroke,50,3,1,L2,pre_reset,0.6425475048606989,0.3574524951393011,13
11,12,stroke,50,3,0,L1,spike50,0.8398026612712425,0.16019733872875752,37
11,12,stroke,50,3,0,L1,syn_current,0.9577795621693129,0.042220437830687074,41
11,12,stroke,50,3,0,L1,pre_reset,0.9485155835174783,0.05148441648252167,41
11,12,stroke,50,3,0,L2,spike50,0.5098233645425878,0.4901766354574122,36
11,12,stroke,50,3,0,L2,syn_current,0.6203078551737261,0.3796921448262739,37
11,12,stroke,50,3,0,L2,pre_reset,0.5916664186289421,0.4083335813710579,37
11,12,stroke,50,3,1,L1,spike50,0.8995117005091428,0.10048829949085725,39
11,12,stroke,50,3,1,L1,syn_current,0.9875931698983155,0.01240683010168453,39
11,12,stroke,50,3,1,L1,pre_reset,0.9794165015793311,0.020583498420668866,39
11,12,stroke,50,3,1,L2,spike50,0.7647136961825617,0.2352863038174383,39
11,12,stroke,50,3,1,L2,syn_current,0.8572833228321747,0.14271667716782532,39
11,12,stroke,50,3,1,L2,pre_reset,0.8371240570532004,0.16287594294679963,39
11,13,stroke,50,3,0,L1,spike50,0.7906414187302261,0.2093585812697739,17
11,13,stroke,50,3,0,L1,syn_current,0.9706966340392912,0.029303365960708816,17
11,13,stroke,50,3,0,L1,pre_reset,0.9571560012124832,0.04284399878751677,17
11,13,stroke,50,3,0,L2,spike50,0.6883603559733257,0.3116396440266743,16
11,13,stroke,50,3,0,L2,syn_current,0.8400390879115699,0.1599609120884301,17
11,13,stroke,50,3,0,L2,pre_reset,0.8289702455764513,0.17102975442354873,17
11,13,stroke,50,3,1,L1,spike50,0.8159282663004207,0.1840717336995793,15
11,13,stroke,50,3,1,L1,syn_current,0.9486782189508985,0.051321781049101456,15
11,13,stroke,50,3,1,L1,pre_reset,0.9326939925595792,0.06730600744042081,15
11,13,stroke,50,3,1,L2,spike50,0.3240548083528757,0.6759451916471243,15
11,13,stroke,50,3,1,L2,syn_current,0.5340855211129528,0.4659144788870472,15
11,13,stroke,50,3,1,L2,pre_reset,0.5235849372791297,0.4764150627208703,15
11,13,stroke,50,3,2,L1,spike50,0.762605444034307,0.23739455596569303,22
11,13,stroke,50,3,2,L1,syn_current,0.9430446162910013,0.056955383708998664,25
11,13,stroke,50,3,2,L1,pre_reset,0.9287483388009337,0.07125166119906634,25
11,13,stroke,50,3,2,L2,spike50,0.5250389721778719,0.4749610278221281,17
11,13,stroke,50,3,2,L2,syn_current,0.6217253473698503,0.3782746526301497,22
11,13,stroke,50,3,2,L2,pre_reset,0.6098633299905878,0.3901366700094122,22
11,14,stroke,50,3,0,L1,spike50,0.6553885617736003,0.3446114382263997,13
11,14,stroke,50,3,0,L1,syn_current,0.9028614284761186,0.09713857152388139,14
11,14,stroke,50,3,0,L1,pre_reset,0.8705752249435211,0.12942477505647887,14
11,14,stroke,50,3,0,L2,spike50,0.34679568663433996,0.65320431336566,12
11,14,stroke,50,3,0,L2,syn_current,0.42656616922782487,0.5734338307721751,13
11,14,stroke,50,3,0,L2,pre_reset,0.3892079340919592,0.6107920659080408,13
11,14,stroke,50,3,1,L1,spike50,0.9272570297904099,0.07274297020959009,37
11,14,stroke,50,3,1,L1,syn_current,0.9896386675858474,0.010361332414152602,37
11,14,stroke,50,3,1,L1,pre_reset,0.9838602753163125,0.016139724683687517,37
11,14,stroke,50,3,1,L2,spike50,0.7519288945173523,0.24807110548264766,37
11,14,stroke,50,3,1,L2,syn_current,0.8403734969883498,0.15962650301165016,37
11,14,stroke,50,3,1,L2,pre_reset,0.830829475149313,0.16917052485068695,37
11,14,stroke,50,3,2,L1,spike50,0.60509530263976,0.39490469736024003,13
11,14,stroke,50,3,2,L1,syn_current,0.8708643230871402,0.12913567691285976,14
11,14,stroke,50,3,2,L1,pre_reset,0.8432939459868093,0.1567060540131907,14
11,14,stroke,50,3,2,L2,spike50,0.08135388230087745,0.9186461176991225,13
11,14,stroke,50,3,2,L2,syn_current,-0.0399547490275706,1.0399547490275707,13
11,14,stroke,50,3,2,L2,pre_reset,-0.06532336422470635,1.0653233642247064,13
11,15,stroke,50,3,0,L1,spike50,0.7842140144394416,0.2157859855605584,16
11,15,stroke,50,3,0,L1,syn_current,0.9448076101399151,0.0551923898600849,20
11,15,stroke,50,3,0,L1,pre_reset,0.9365053175808227,0.06349468241917733,20
11,15,stroke,50,3,0,L2,spike50,0.04038127777593136,0.9596187222240686,12
11,15,stroke,50,3,0,L2,syn_current,0.26221651347408637,0.7377834865259136,16
11,15,stroke,50,3,0,L2,pre_reset,0.22594689362830273,0.7740531063716973,16
11,15,stroke,50,3,1,L1,spike50,0.9040883535788375,0.09591164642116246,34
11,15,stroke,50,3,1,L1,syn_current,0.9821257382160137,0.017874261783986323,37
11,15,stroke,50,3,1,L1,pre_reset,0.9748412837233654,0.025158716276634574,37
11,15,stroke,50,3,1,L2,spike50,0.7118669547492855,0.2881330452507145,31
11,15,stroke,50,3,1,L2,syn_current,0.815001559894623,0.18499844010537703,34
11,15,stroke,50,3,1,L2,pre_reset,0.7978629663214823,0.20213703367851765,34
11,17,stroke,50,3,0,L1,spike50,0.9598838939076338,0.040116106092366155,1
11,17,stroke,50,3,0,L1,syn_current,0.9623161986533364,0.037683801346663603,12
11,17,stroke,50,3,0,L1,pre_reset,0.9475198407086748,0.05248015929132521,12
11,17,stroke,50,3,0,L2,spike50,,,0
11,17,stroke,50,3,0,L2,syn_current,0.645134817336376,0.354865182663624,1
11,17,stroke,50,3,0,L2,pre_reset,0.6552389750647265,0.3447610249352735,1
11,17,stroke,50,3,1,L1,spike50,0.7508823888575837,0.24911761114241626,12
11,17,stroke,50,3,1,L1,syn_current,0.9555104824260316,0.04448951757396835,20
11,17,stroke,50,3,1,L1,pre_reset,0.9427514716077073,0.057248528392292664,20
11,17,stroke,50,3,1,L2,spike50,0.5064748286277371,0.4935251713722629,10
11,17,stroke,50,3,1,L2,syn_current,0.8650003412217786,0.1349996587782214,12
11,17,stroke,50,3,1,L2,pre_reset,0.8082106467890325,0.19178935321096746,12
11,17,stroke,50,3,2,L1,spike50,0.8842451838460613,0.11575481615393868,14
11,17,stroke,50,3,2,L1,syn_current,0.9735105496795391,0.026489450320460906,14
11,17,stroke,50,3,2,L1,pre_reset,0.9543240248455085,0.04567597515449151,14
11,17,stroke,50,3,2,L2,spike50,0.7720250305843077,0.22797496941569229,14
11,17,stroke,50,3,2,L2,syn_current,0.8920510068287234,0.1079489931712766,14
11,17,stroke,50,3,2,L2,pre_reset,0.8904668341575306,0.10953316584246942,14
11,18,stroke,50,3,0,L1,spike50,0.7624312376327804,0.23756876236721958,18
11,18,stroke,50,3,0,L1,syn_current,0.9660354698242499,0.033964530175750074,18
11,18,stroke,50,3,0,L1,pre_reset,0.9560827258533148,0.043917274146685226,18
11,18,stroke,50,3,0,L2,spike50,0.07193695109627436,0.9280630489037256,17
11,18,stroke,50,3,0,L2,syn_current,0.051299075179721404,0.9487009248202786,18
11,18,stroke,50,3,0,L2,pre_reset,-0.03356911245948383,1.033569112459484,18
11,18,stroke,50,3,1,L1,spike50,0.92642054921473,0.07357945078526995,64
11,18,stroke,50,3,1,L1,syn_current,0.9900017284989194,0.009998271501080569,64
11,18,stroke,50,3,1,L1,pre_reset,0.98140882278267,0.018591177217329946,64
11,18,stroke,50,3,1,L2,spike50,0.8262910555792699,0.17370894442073015,64
11,18,stroke,50,3,1,L2,syn_current,0.9130002577440958,0.08699974225590423,64
11,18,stroke,50,3,1,L2,pre_reset,0.9145753903270418,0.08542460967295817,64
11,19,stroke,50,3,0,L1,spike50,0.8344302279754542,0.1655697720245458,17
11,19,stroke,50,3,0,L1,syn_current,0.961487465131428,0.03851253486857198,19
11,19,stroke,50,3,0,L1,pre_reset,0.9501302341541616,0.049869765845838354,19
11,19,stroke,50,3,0,L2,spike50,0.657021761594408,0.34297823840559205,16
11,19,stroke,50,3,0,L2,syn_current,0.8720285352754825,0.12797146472451748,17
11,19,stroke,50,3,0,L2,pre_reset,0.8435540971589888,0.15644590284101123,17
11,19,stroke,50,3,1,L1,spike50,0.7601885860523012,0.23981141394769878,24
11,19,stroke,50,3,1,L1,syn_current,0.9433829887773658,0.056617011222634184,24
11,19,stroke,50,3,1,L1,pre_reset,0.9278447482314386,0.07215525176856141,24
11,19,stroke,50,3,1,L2,spike50,0.2851453389891709,0.7148546610108291,24
11,19,stroke,50,3,1,L2,syn_current,0.44387441291632657,0.5561255870836734,24
11,19,stroke,50,3,1,L2,pre_reset,0.43622785158243543,0.5637721484175646,24
11,20,stroke,50,3,0,L1,spike50,0.8282294064759813,0.1717705935240187,16
11,20,stroke,50,3,0,L1,syn_current,0.917547313748579,0.08245268625142099,19
11,20,stroke,50,3,0,L1,pre_reset,0.9044557606742855,0.09554423932571454,19
11,20,stroke,50,3,0,L2,spike50,0.41351256490948696,0.586487435090513,13
11,20,stroke,50,3,0,L2,syn_current,0.6178806835679499,0.3821193164320501,16
11,20,stroke,50,3,0,L2,pre_reset,0.5808495223966135,0.41915047760338653,16
11,20,stroke,50,3,1,L1,spike50,0.8417330683841271,0.1582669316158729,46
11,20,stroke,50,3,1,L1,syn_current,0.9684747749151483,0.03152522508485167,47
11,20,stroke,50,3,1,L1,pre_reset,0.954649442878023,0.045350557121977,47
11,20,stroke,50,3,1,L2,spike50,0.6679976371413128,0.3320023628586872,46
11,20,stroke,50,3,1,L2,syn_current,0.7644093611959902,0.23559063880400977,46
11,20,stroke,50,3,1,L2,pre_reset,0.7539176174218588,0.2460823825781412,46
11,23,stroke,50,3,0,L1,spike50,0.8017476547788411,0.19825234522115887,21
11,23,stroke,50,3,0,L1,syn_current,0.9724209007603437,0.02757909923965629,22
11,23,stroke,50,3,0,L1,pre_reset,0.9652050614945487,0.034794938505451345,22
11,23,stroke,50,3,0,L2,spike50,0.6064460796654335,0.3935539203345665,21
11,23,stroke,50,3,0,L2,syn_current,0.8065397758461346,0.19346022415386543,21
11,23,stroke,50,3,0,L2,pre_reset,0.7687281227449722,0.23127187725502785,21
11,23,stroke,50,3,1,L1,spike50,0.8967083748472492,0.10329162515275081,45
11,23,stroke,50,3,1,L1,syn_current,0.9823844233238404,0.01761557667615965,46
11,23,stroke,50,3,1,L1,pre_reset,0.9723466330954867,0.027653366904513255,46
11,23,stroke,50,3,1,L2,spike50,0.8078771069748312,0.19212289302516883,45
11,23,stroke,50,3,1,L2,syn_current,0.886102395847719,0.113897604152281,45
11,23,stroke,50,3,1,L2,pre_reset,0.8754649257324233,0.1245350742675767,45
11,24,stroke,50,3,0,L1,spike50,0.7805303467064253,0.2194696532935747,23
11,24,stroke,50,3,0,L1,syn_current,0.9642333506455338,0.03576664935446616,25
11,24,stroke,50,3,0,L1,pre_reset,0.952820114299939,0.04717988570006104,25
11,24,stroke,50,3,0,L2,spike50,0.5212313956844994,0.4787686043155006,23
11,24,stroke,50,3,0,L2,syn_current,0.6547579896884274,0.34524201031157264,23
11,24,stroke,50,3,0,L2,pre_reset,0.6135710292034179,0.3864289707965821,23
11,24,stroke,50,3,1,L1,spike50,0.7426131890746782,0.2573868109253218,27
11,24,stroke,50,3,1,L1,syn_current,0.9345460989925535,0.06545390100744652,29
11,24,stroke,50,3,1,L1,pre_reset,0.922589281358696,0.077410718641304,29
11,24,stroke,50,3,1,L2,spike50,0.4517781116788763,0.5482218883211236,26
11,24,stroke,50,3,1,L2,syn_current,0.5715521177546417,0.42844788224535835,27
11,24,stroke,50,3,1,L2,pre_reset,0.5487870292959879,0.4512129707040121,27
11,26,stroke,50,3,0,L1,spike50,0.8135260830354696,0.18647391696453042,17
11,26,stroke,50,3,0,L1,syn_current,0.9710867769768468,0.028913223023153245,20
11,26,stroke,50,3,0,L1,pre_reset,0.9626017428878789,0.03739825711212108,20
11,26,stroke,50,3,0,L2,spike50,0.6909254505030284,0.30907454949697155,16
11,26,stroke,50,3,0,L2,syn_current,0.802571180092838,0.197428819907162,17
11,26,stroke,50,3,0,L2,pre_reset,0.7778833570350456,0.22211664296495437,17
11,26,stroke,50,3,1,L1,spike50,0.985210489392414,0.014789510607586043,27
11,26,stroke,50,3,1,L1,syn_current,0.9996050832253677,0.00039491677463232566,27
11,26,stroke,50,3,1,L1,pre_reset,0.9961142055794819,0.003885794420518063,27
11,26,stroke,50,3,1,L2,spike50,0.90159819488483,0.09840180511517005,27
11,26,stroke,50,3,1,L2,syn_current,0.9682484484819959,0.03175155151800413,27
11,26,stroke,50,3,1,L2,pre_reset,0.9681868013007912,0.031813198699208844,27
11,26,stroke,50,3,2,L1,spike50,0.7511057431291845,0.24889425687081546,17
11,26,stroke,50,3,2,L1,syn_current,0.9385233526183172,0.06147664738168279,17
11,26,stroke,50,3,2,L1,pre_reset,0.9375654166500754,0.06243458334992458,17
11,26,stroke,50,3,2,L2,spike50,0.0820319929585637,0.9179680070414363,16
11,26,stroke,50,3,2,L2,syn_current,0.14992038346304537,0.8500796165369546,17
11,26,stroke,50,3,2,L2,pre_reset,0.10116608818736186,0.8988339118126382,17
11,28,stroke,50,3,0,L1,spike50,0.7851514545980426,0.2148485454019574,20
11,28,stroke,50,3,0,L1,syn_current,0.9808498635643755,0.019150136435624465,21
11,28,stroke,50,3,0,L1,pre_reset,0.9704725404955163,0.029527459504483655,21
11,28,stroke,50,3,0,L2,spike50,0.6668742093374085,0.3331257906625915,18
11,28,stroke,50,3,0,L2,syn_current,0.7655682168366719,0.23443178316332813,20
11,28,stroke,50,3,0,L2,pre_reset,0.7410276181461374,0.2589723818538626,20
11,28,stroke,50,3,1,L1,spike50,0.9728825447071446,0.027117455292855364,18
11,28,stroke,50,3,1,L1,syn_current,0.9996153750943968,0.0003846249056032036,18
11,28,stroke,50,3,1,L1,pre_reset,0.994438070490931,0.005561929509068975,18
11,28,stroke,50,3,1,L2,spike50,0.8975907518018715,0.10240924819812847,18
11,28,stroke,50,3,1,L2,syn_current,0.9714870072941433,0.02851299270585672,18
11,28,stroke,50,3,1,L2,pre_reset,0.9736276956422591,0.02637230435774085,18
11,28,stroke,50,3,2,L1,spike50,0.6781556269153747,0.3218443730846253,21
11,28,stroke,50,3,2,L1,syn_current,0.9124838095167772,0.08751619048322279,22
11,28,stroke,50,3,2,L1,pre_reset,0.9002766866588915,0.09972331334110851,22
11,28,stroke,50,3,2,L2,spike50,0.5208195083735063,0.4791804916264937,20
11,28,stroke,50,3,2,L2,syn_current,0.775518941095038,0.22448105890496195,21
11,28,stroke,50,3,2,L2,pre_reset,0.775197849847238,0.22480215015276195,21
11,29,stroke,50,3,0,L1,spike50,0.8002700288880986,0.19972997111190138,19
11,29,stroke,50,3,0,L1,syn_current,0.9719441654946218,0.028055834505378185,21
11,29,stroke,50,3,0,L1,pre_reset,0.96337239867943,0.03662760132056997,21
11,29,stroke,50,3,0,L2,spike50,0.5099893468245924,0.4900106531754076,18
11,29,stroke,50,3,0,L2,syn_current,0.6349950331340495,0.3650049668659505,19
11,29,stroke,50,3,0,L2,pre_reset,0.5908405834599035,0.40915941654009647,19
11,29,stroke,50,3,1,L1,spike50,0.9020134819701388,0.09798651802986125,66
11,29,stroke,50,3,1,L1,syn_current,0.9848949290287144,0.01510507097128555,66
11,29,stroke,50,3,1,L1,pre_reset,0.9754372428054405,0.02456275719455947,66
11,29,stroke,50,3,1,L2,spike50,0.8130082456056037,0.1869917543943963,64
11,29,stroke,50,3,1,L2,syn_current,0.8667374860130119,0.13326251398698807,66
11,29,stroke,50,3,1,L2,pre_reset,0.8562414895693529,0.14375851043064714,66
11,30,stroke,50,3,0,L1,spike50,0.7214924219547547,0.2785075780452453,12
11,30,stroke,50,3,0,L1,syn_current,0.8849444306825046,0.11505556931749539,15
