variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3250977034,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5305187867687867,3817858282,"[{""C"": 0.001, ""val_ba"": 0.3490613553113553}, {""C"": 0.01, ""val_ba"": 0.4437021312021312}, {""C"": 0.1, ""val_ba"": 0.4710445804195804}, {""C"": 1.0, ""val_ba"": 0.5070048007548007}, {""C"": 10.0, ""val_ba"": 0.5305187867687867}]",0.9,0.9017247338191358,0.9025276344239522,0.5384615384615384,0.5305187867687867,0.5334694985317817,0.5,0.4913151595136889,0.486515429179903,0.4842105263157895,0.4754629629629629,0.4714216739522972,0.5189873417721519,0.5111111111111111,0.5034243534243534
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.1,0.7049481768231768,3219945234,"[{""C"": 0.001, ""val_ba"": 0.6914731102231103}, {""C"": 0.01, ""val_ba"": 0.7028915528915528}, {""C"": 0.1, ""val_ba"": 0.7049481768231768}, {""C"": 1.0, ""val_ba"": 0.6881212537462539}, {""C"": 10.0, ""val_ba"": 0.6405920468420468}]",1.0,1.0,1.0,0.7100591715976331,0.7049481768231768,0.7057098383662076,0.6954022988505747,0.6924655205905207,0.6820423634860701,0.6631578947368421,0.6532407407407407,0.6446440857044572,0.7341772151898734,0.7477182539682539,0.7287480493362847
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.510691045066045,1405384964,"[{""C"": 0.001, ""val_ba"": 0.38605387667887664}, {""C"": 0.01, ""val_ba"": 0.49512327949827956}, {""C"": 0.1, ""val_ba"": 0.4767603923853924}, {""C"": 1.0, ""val_ba"": 0.510691045066045}, {""C"": 10.0, ""val_ba"": 0.49191815129315125}]",0.996078431372549,0.9961240310077519,0.9962848297213623,0.5266272189349113,0.510691045066045,0.5150726427358382,0.4942528735632184,0.4841811782988254,0.47350187871304644,0.4631578947368421,0.4472222222222222,0.4391599542528335,0.5316455696202531,0.5297619047619048,0.5020382395382395
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.7109005577755578,3527665401,"[{""C"": 0.001, ""val_ba"": 0.6248966311466312}, {""C"": 0.01, ""val_ba"": 0.6906149406149407}, {""C"": 0.1, ""val_ba"": 0.7109005577755578}, {""C"": 1.0, ""val_ba"": 0.7016858141858142}, {""C"": 10.0, ""val_ba"": 0.6863223581973582}]",1.0,1.0,1.0,0.7100591715976331,0.7109005577755578,0.7064543422754942,0.7298850574712644,0.7291322443895973,0.7237026564950838,0.6842105263157895,0.6729166666666666,0.6648674367714615,0.7848101265822784,0.7896825396825397,0.7831834831834832
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5239083832833833,3127822513,"[{""C"": 0.001, ""val_ba"": 0.4323565323565324}, {""C"": 0.01, ""val_ba"": 0.521872571872572}, {""C"": 0.1, ""val_ba"": 0.5239083832833833}, {""C"": 1.0, ""val_ba"": 0.5227675102675102}, {""C"": 10.0, ""val_ba"": 0.5226412476412476}]",0.9470588235294117,0.9467413322827781,0.9495808514411931,0.5325443786982249,0.5239083832833833,0.5217508552870284,0.4942528735632184,0.47950703299968017,0.47101592680890675,0.49473684210526314,0.4777777777777778,0.47527048115283416,0.4936708860759494,0.4851190476190476,0.45637973137973137
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,10.0,0.6891761016761017,1788346329,"[{""C"": 0.001, ""val_ba"": 0.5970897158397158}, {""C"": 0.01, ""val_ba"": 0.671544080919081}, {""C"": 0.1, ""val_ba"": 0.6826551920301921}, {""C"": 1.0, ""val_ba"": 0.6783015595515596}, {""C"": 10.0, ""val_ba"": 0.6891761016761017}]",1.0,1.0,1.0,0.6863905325443787,0.6891761016761017,0.6826050226912296,0.6724137931034483,0.6691762077791489,0.6619476445874828,0.6736842105263158,0.6571759259259259,0.6456018518518519,0.6708860759493671,0.6817460317460317,0.6704101454101455
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,10.0,0.4930094211344211,3231047109,"[{""C"": 0.001, ""val_ba"": 0.3688797313797314}, {""C"": 0.01, ""val_ba"": 0.4882395382395382}, {""C"": 0.1, ""val_ba"": 0.47741841491841486}, {""C"": 1.0, ""val_ba"": 0.47182886557886555}, {""C"": 10.0, ""val_ba"": 0.4930094211344211}]",1.0,1.0,1.0,0.5088757396449705,0.4930094211344211,0.4981305073197995,0.46551724137931033,0.4553208841811784,0.44330415158266034,0.45263157894736844,0.43796296296296294,0.4423153044589307,0.4810126582278481,0.4692460317460317,0.4250568875568876
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,1.0,0.7060734404484404,1615841375,"[{""C"": 0.001, ""val_ba"": 0.6348762348762348}, {""C"": 0.01, ""val_ba"": 0.6893974081474082}, {""C"": 0.1, ""val_ba"": 0.6989191364191365}, {""C"": 1.0, ""val_ba"": 0.7060734404484404}, {""C"": 10.0, ""val_ba"": 0.6916409978909979}]",1.0,1.0,1.0,0.7100591715976331,0.7060734404484404,0.7088609427876714,0.7011494252873564,0.7056826751679693,0.6974946326401646,0.6631578947368421,0.662962962962963,0.6551057017009703,0.7468354430379747,0.7549603174603173,0.7486161499319395
