variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,733928576,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5162195443445443,128395802,"[{""C"": 0.001, ""val_ba"": 0.32633165445665446}, {""C"": 0.01, ""val_ba"": 0.4280160811410811}, {""C"": 0.1, ""val_ba"": 0.4961913086913086}, {""C"": 1.0, ""val_ba"": 0.5074758574758574}, {""C"": 10.0, ""val_ba"": 0.5162195443445443}]",0.8921568627450981,0.8942837612547444,0.8953580470226998,0.5266272189349113,0.5162195443445443,0.5226826827944714,0.4540229885057471,0.4465049248137484,0.4423599708082468,0.4421052631578947,0.4349537037037037,0.42862912371426304,0.46835443037974683,0.4692460317460318,0.4491091381958255
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7283855033855035,3039617022,"[{""C"": 0.001, ""val_ba"": 0.6437798312798313}, {""C"": 0.01, ""val_ba"": 0.7283855033855035}, {""C"": 0.1, ""val_ba"": 0.7216280247530249}, {""C"": 1.0, ""val_ba"": 0.6972957597957598}, {""C"": 10.0, ""val_ba"": 0.6778152403152404}]",0.9823529411764705,0.9807934059323878,0.9816842307710419,0.7337278106508875,0.7283855033855035,0.7307085640482226,0.7183908045977011,0.7137884786781846,0.7096337404745507,0.6842105263157895,0.6710648148148147,0.6689466171083818,0.759493670886076,0.7685515873015872,0.7623295198953096
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5630255161505161,1512930536,"[{""C"": 0.001, ""val_ba"": 0.3566735347985348}, {""C"": 0.01, ""val_ba"": 0.4600465506715506}, {""C"": 0.1, ""val_ba"": 0.5238563519813519}, {""C"": 1.0, ""val_ba"": 0.5630255161505161}, {""C"": 10.0, ""val_ba"": 0.50697601010101}]",0.9862745098039216,0.9870871578367053,0.9869672750433948,0.5739644970414202,0.5630255161505161,0.5684807920656866,0.5344827586206896,0.5328498503130855,0.5354802211456142,0.49473684210526314,0.4824074074074074,0.47495968084203377,0.5822784810126582,0.5922619047619048,0.5871954842543078
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.6928221084471086,726057870,"[{""C"": 0.001, ""val_ba"": 0.6514322483072483}, {""C"": 0.01, ""val_ba"": 0.6928221084471086}, {""C"": 0.1, ""val_ba"": 0.6874268093018093}, {""C"": 1.0, ""val_ba"": 0.6782120657120657}, {""C"": 10.0, ""val_ba"": 0.6362384143634142}]",0.9941176470588236,0.9934777102330293,0.9939656027313811,0.7041420118343196,0.6928221084471086,0.6957016193504955,0.7413793103448276,0.7427147607294667,0.7357058839640364,0.7157894736842105,0.7104166666666667,0.7074706232020475,0.7721518987341772,0.7812499999999999,0.7711106145316672
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.5514409201909202,132802751,"[{""C"": 0.001, ""val_ba"": 0.40037566600066593}, {""C"": 0.01, ""val_ba"": 0.5015713453213453}, {""C"": 0.1, ""val_ba"": 0.5298427267177267}, {""C"": 1.0, ""val_ba"": 0.5514409201909202}, {""C"": 10.0, ""val_ba"": 0.5027306027306028}]",0.984313725490196,0.9852437091696605,0.9856287314604176,0.5621301775147929,0.5514409201909202,0.5499220491721907,0.5229885057471264,0.5099221856574798,0.5074149905943814,0.49473684210526314,0.47662037037037036,0.48468954248366014,0.5569620253164557,0.5560515873015873,0.53375444000444
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.68804840992341,3695663858,"[{""C"": 0.001, ""val_ba"": 0.6092157842157842}, {""C"": 0.01, ""val_ba"": 0.68804840992341}, {""C"": 0.1, ""val_ba"": 0.673291292041292}, {""C"": 1.0, ""val_ba"": 0.6450060356310356}, {""C"": 10.0, ""val_ba"": 0.6350226162726162}]",0.9509803921568627,0.9518816659034588,0.9558028889178961,0.6863905325443787,0.68804840992341,0.6798805603792816,0.7126436781609196,0.7075724724621785,0.7023294501345103,0.6526315789473685,0.6344907407407406,0.6226482635908533,0.7848101265822784,0.8010912698412698,0.7842199739258563
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5478986291486291,812873048,"[{""C"": 0.001, ""val_ba"": 0.3514652014652015}, {""C"": 0.01, ""val_ba"": 0.4672254828504829}, {""C"": 0.1, ""val_ba"": 0.5478986291486291}, {""C"": 1.0, ""val_ba"": 0.5008769008769008}, {""C"": 10.0, ""val_ba"": 0.4763479575979575}]",0.9019607843137255,0.904853380798929,0.9049183484570108,0.5562130177514792,0.5478986291486291,0.5453929263104059,0.5172413793103449,0.5161831836464189,0.5137772666184844,0.4631578947368421,0.45462962962962966,0.44753934003160006,0.5822784810126582,0.5907738095238096,0.5773728586228587
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.6969391719391719,3751458926,"[{""C"": 0.001, ""val_ba"": 0.6351530414030414}, {""C"": 0.01, ""val_ba"": 0.6969391719391719}, {""C"": 0.1, ""val_ba"": 0.6878846847596848}, {""C"": 1.0, ""val_ba"": 0.6786699411699412}, {""C"": 10.0, ""val_ba"": 0.6626883533133533}]",0.9980392156862745,0.99822695035461,0.9981881917365788,0.7041420118343196,0.6969391719391719,0.6961284045431214,0.735632183908046,0.7374655777229306,0.7313804515808083,0.7052631578947368,0.7011574074074073,0.7010100272677672,0.7721518987341772,0.7812499999999999,0.7696673696673697
