variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3250977034,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5433028776778777,3817858282,"[{""C"": 0.001, ""val_ba"": 0.3429983211233211}, {""C"": 0.01, ""val_ba"": 0.4433549089799089}, {""C"": 0.1, ""val_ba"": 0.4762529137529137}, {""C"": 1.0, ""val_ba"": 0.5194416694416694}, {""C"": 10.0, ""val_ba"": 0.5433028776778777}]",0.8862745098039215,0.8876630290051666,0.8887019539487843,0.5502958579881657,0.5433028776778777,0.5485892669321261,0.5,0.4913151595136889,0.4873908702806553,0.5052631578947369,0.49513888888888885,0.4904534463357993,0.4936708860759494,0.4887896825396825,0.48559773559773567
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6977574508824508,3219945234,"[{""C"": 0.001, ""val_ba"": 0.663869116994117}, {""C"": 0.01, ""val_ba"": 0.6977574508824508}, {""C"": 0.1, ""val_ba"": 0.6770843739593739}, {""C"": 1.0, ""val_ba"": 0.6789807414807415}, {""C"": 10.0, ""val_ba"": 0.6210844710844711}]",0.9803921568627451,0.9778172154561973,0.9791951400900746,0.6982248520710059,0.6977574508824508,0.6945261621030089,0.7011494252873564,0.7000457059280589,0.6897884842659688,0.6421052631578947,0.6351851851851852,0.6266262368236054,0.7721518987341772,0.7839285714285715,0.7677121489621489
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.5210154428904429,1405384964,"[{""C"": 0.001, ""val_ba"": 0.34815705128205127}, {""C"": 0.01, ""val_ba"": 0.4707584082584082}, {""C"": 0.1, ""val_ba"": 0.5070294289044289}, {""C"": 1.0, ""val_ba"": 0.5198499417249417}, {""C"": 10.0, ""val_ba"": 0.5210154428904429}]",1.0,1.0,1.0,0.5325443786982249,0.5210154428904429,0.5213153208613851,0.5459770114942529,0.5372851821381234,0.5335462776442716,0.5052631578947369,0.4835648148148148,0.4686558568137516,0.5949367088607594,0.6036706349206349,0.5819320657555952
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7093018093018092,3527665401,"[{""C"": 0.001, ""val_ba"": 0.6475000693750693}, {""C"": 0.01, ""val_ba"": 0.7093018093018092}, {""C"": 0.1, ""val_ba"": 0.6905993312243313}, {""C"": 1.0, ""val_ba"": 0.6918012543012543}, {""C"": 10.0, ""val_ba"": 0.6630449411699412}]",0.9921568627450981,0.9916258583811776,0.9921533663469148,0.7100591715976331,0.7093018093018092,0.7037784747067707,0.7298850574712644,0.7325073415146944,0.7199017489716305,0.6736842105263158,0.6694444444444446,0.6564349457731811,0.7974683544303798,0.8125,0.794223137973138
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5151737151737151,3127822513,"[{""C"": 0.001, ""val_ba"": 0.3951673326673326}, {""C"": 0.01, ""val_ba"": 0.48325632700632704}, {""C"": 0.1, ""val_ba"": 0.5151737151737151}, {""C"": 1.0, ""val_ba"": 0.5019927988677989}, {""C"": 10.0, ""val_ba"": 0.49678446553446554}]",0.9313725490196079,0.9317027598377345,0.9364688667248625,0.514792899408284,0.5151737151737151,0.5016200750590801,0.4885057471264368,0.4762906211435623,0.4734149859923071,0.43157894736842106,0.41180555555555554,0.4079272335851283,0.5569620253164557,0.558234126984127,0.5446665534900829
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,10.0,0.6501880064380064,1788346329,"[{""C"": 0.001, ""val_ba"": 0.5811917249417249}, {""C"": 0.01, ""val_ba"": 0.6096906565656566}, {""C"": 0.1, ""val_ba"": 0.6273112304362304}, {""C"": 1.0, ""val_ba"": 0.6104843073593074}, {""C"": 10.0, ""val_ba"": 0.6501880064380064}]",1.0,1.0,1.0,0.6449704142011834,0.6501880064380064,0.6383583749295652,0.603448275862069,0.6072465320627085,0.5897202040584394,0.5789473684210527,0.5784722222222222,0.5385843124435129,0.6329113924050633,0.651686507936508,0.6275883838383839
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5118409368409368,3231047109,"[{""C"": 0.001, ""val_ba"": 0.3645260989010988}, {""C"": 0.01, ""val_ba"": 0.47873099123099117}, {""C"": 0.1, ""val_ba"": 0.5118409368409368}, {""C"": 1.0, ""val_ba"": 0.4973814380064379}, {""C"": 10.0, ""val_ba"": 0.5041389166389166}]",0.9235294117647059,0.9238908787445025,0.9253168503380939,0.5266272189349113,0.5118409368409368,0.5095885837349988,0.5517241379310345,0.5397565873668815,0.5346961901391144,0.5263157894736842,0.5020833333333333,0.4920941431003351,0.5822784810126582,0.5882936507936508,0.5642136949202167
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7261287323787323,1615841375,"[{""C"": 0.001, ""val_ba"": 0.6215822372072372}, {""C"": 0.01, ""val_ba"": 0.7261287323787323}, {""C"": 0.1, ""val_ba"": 0.7128711566211566}, {""C"": 1.0, ""val_ba"": 0.6921484765234766}, {""C"": 10.0, ""val_ba"": 0.7013136169386169}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.727810650887574,0.7261287323787323,0.7249921014311003,0.7413793103448276,0.7432712304035833,0.7316412976719772,0.6736842105263158,0.6659722222222222,0.6510523653906007,0.8227848101265823,0.8328373015873017,0.8208649602031955
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.5684093684093684,1999038980,"[{""C"": 0.001, ""val_ba"": 0.403052503052503}, {""C"": 0.01, ""val_ba"": 0.5071879509379509}, {""C"": 0.1, ""val_ba"": 0.5684093684093684}, {""C"": 1.0, ""val_ba"": 0.5511609917859918}, {""C"": 10.0, ""val_ba"": 0.5346812909312909}]",0.9470588235294117,0.946579172236892,0.9508543328772353,0.5621301775147929,0.5684093684093684,0.5512113484184203,0.5229885057471264,0.5137683395036335,0.5065285216433327,0.4842105263157895,0.4650462962962963,0.4647626861442651,0.569620253164557,0.5741071428571428,0.5590569561157797
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.6395746614496614,1920234153,"[{""C"": 0.001, ""val_ba"": 0.552782634032634}, {""C"": 0.01, ""val_ba"": 0.6395746614496614}, {""C"": 0.1, ""val_ba"": 0.6093188061938062}, {""C"": 1.0, ""val_ba"": 0.598207695082695}, {""C"": 10.0, ""val_ba"": 0.6177856865356866}]",0.9509803921568627,0.9494382972516503,0.9536396283617904,0.6390532544378699,0.6395746614496614,0.6306379960435937,0.6494252873563219,0.6480267893870835,0.6371483647345716,0.5789473684210527,0.5726851851851852,0.5499143414778088,0.7341772151898734,0.7432539682539683,0.7267612833789303
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,0.1,0.5696112914862915,1258749879,"[{""C"": 0.001, ""val_ba"": 0.5359598734598734}, {""C"": 0.01, ""val_ba"": 0.5527843684093684}, {""C"": 0.1, ""val_ba"": 0.5696112914862915}, {""C"": 1.0, ""val_ba"": 0.5499434593184593}, {""C"": 10.0, ""val_ba"": 0.511665417915418}]",0.9568627450980393,0.9575993704713069,0.9589366745467883,0.5562130177514792,0.5696112914862915,0.5480448934178014,0.5517241379310345,0.5362362310891723,0.542391895197308,0.5052631578947369,0.49050925925925926,0.4978925721917713,0.6075949367088608,0.6023809523809524,0.5889239902397798
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.01,0.6390404734154734,2860308159,"[{""C"": 0.001, ""val_ba"": 0.6359688922188922}, {""C"": 0.01, ""val_ba"": 0.6390404734154734}, {""C"": 0.1, ""val_ba"": 0.623018648018648}, {""C"": 1.0, ""val_ba"": 0.6365832084582084}, {""C"": 10.0, ""val_ba"": 0.610234557109557}]",0.9882352941176471,0.9867904856153248,0.9879449321608204,0.6390532544378699,0.6390404734154734,0.6304185767787839,0.632183908045977,0.6241947186800129,0.6199449533627829,0.631578947368421,0.6108796296296296,0.6121861814207689,0.6329113924050633,0.6475198412698413,0.6294055481555482
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__pre_reset__whole_mean,l2,pre_reset,whole_mean,128,0.1,0.546374111999112,3820077797,"[{""C"": 0.001, ""val_ba"": 0.5371253746253746}, {""C"": 0.01, ""val_ba"": 0.5411657786657788}, {""C"": 0.1, ""val_ba"": 0.546374111999112}, {""C"": 1.0, ""val_ba"": 0.532769314019314}, {""C"": 10.0, ""val_ba"": 0.5119359806859808}]",0.9431372549019608,0.9433692113719871,0.9460246799817931,0.5384615384615384,0.546374111999112,0.5219211355588044,0.5517241379310345,0.5370909319438731,0.5422993439888143,0.5157894736842106,0.4997685185185185,0.5065730078887974,0.5949367088607594,0.5919642857142857,0.5785532905098122
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__pre_reset__fixed250_ordered_mean,l2,pre_reset,fixed250_ordered_mean,2048,0.01,0.6590191058941058,3627450176,"[{""C"": 0.001, ""val_ba"": 0.6363657176157176}, {""C"": 0.01, ""val_ba"": 0.6590191058941058}, {""C"": 0.1, ""val_ba"": 0.6061917249417249}, {""C"": 1.0, ""val_ba"": 0.6370410839160838}, {""C"": 10.0, ""val_ba"": 0.630172952047952}]",0.984313725490196,0.982401520727044,0.9839848359402595,0.6568047337278107,0.6590191058941058,0.6490155159336194,0.6149425287356322,0.6050566467845879,0.6040485991715271,0.6,0.5738425925925926,0.5742638080873375,0.6329113924050633,0.6475198412698414,0.631598494098494
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__spike__whole_mean,l2,spike,whole_mean,128,0.01,0.5624323593073594,2653599798,"[{""C"": 0.001, ""val_ba"": 0.5616140803640803}, {""C"": 0.01, ""val_ba"": 0.5624323593073594}, {""C"": 0.1, ""val_ba"": 0.5508137695637695}, {""C"": 1.0, ""val_ba"": 0.5624323593073594}, {""C"": 10.0, ""val_ba"": 0.5584259490509491}]",0.9725490196078431,0.9719011143983978,0.973087011980788,0.5680473372781065,0.5624323593073594,0.5490090830073129,0.5517241379310345,0.542071449792038,0.5425616495488798,0.5157894736842106,0.5043981481481481,0.5010155285890581,0.5949367088607594,0.5974206349206349,0.5819766290354526
postencode_mask,e2e_retrain,2,0.75,54.31342963722199,bb,l2_wcce,0,11,l2__spike__fixed250_ordered_mean,l2,spike,fixed250_ordered_mean,2048,0.001,0.6432338494838494,3820280440,"[{""C"": 0.001, ""val_ba"": 0.6432338494838494}, {""C"": 0.01, ""val_ba"": 0.6318365662115663}, {""C"": 0.1, ""val_ba"": 0.6278301559551559}, {""C"": 1.0, ""val_ba"": 0.6165587884337884}, {""C"": 10.0, ""val_ba"": 0.5909881784881785}]",0.9588235294117647,0.9588860187493021,0.9601727072611453,0.6568047337278107,0.6432338494838494,0.6416076015039537,0.6436781609195402,0.630489996114996,0.6281195281594899,0.5368421052631579,0.5148148148148147,0.5038181568173828,0.7721518987341772,0.7804563492063492,0.7624571642953996
