variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3250977034,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5409354534354535,3817858282,"[{""C"": 0.001, ""val_ba"": 0.3426510989010989}, {""C"": 0.01, ""val_ba"": 0.4623643717393717}, {""C"": 0.1, ""val_ba"": 0.4750509906759906}, {""C"": 1.0, ""val_ba"": 0.5142333361083361}, {""C"": 10.0, ""val_ba"": 0.5409354534354535}]",0.8941176470588236,0.8968488221017918,0.8972904366706009,0.5502958579881657,0.5409354534354535,0.5430412085182875,0.47701149425287354,0.47232320375702724,0.46778941813290514,0.4421052631578947,0.43611111111111106,0.432080453883523,0.5189873417721519,0.5200396825396826,0.5103091353091352
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7383442945942945,3219945234,"[{""C"": 0.001, ""val_ba"": 0.6982305888555889}, {""C"": 0.01, ""val_ba"": 0.7383442945942945}, {""C"": 0.1, ""val_ba"": 0.7169271700521702}, {""C"": 1.0, ""val_ba"": 0.6985379204129204}, {""C"": 10.0, ""val_ba"": 0.646655081030081}]",0.984313725490196,0.9827313904285119,0.9835416152256246,0.7396449704142012,0.7383442945942945,0.7354991340503717,0.7011494252873564,0.7028190559440559,0.6919478913529683,0.6631578947368421,0.656712962962963,0.6454413276781698,0.7468354430379747,0.7616071428571428,0.747132442720678
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5115433177933177,1405384964,"[{""C"": 0.001, ""val_ba"": 0.37047847985347987}, {""C"": 0.01, ""val_ba"": 0.45221826784326785}, {""C"": 0.1, ""val_ba"": 0.5083916083916084}, {""C"": 1.0, ""val_ba"": 0.5115433177933177}, {""C"": 10.0, ""val_ba"": 0.4688009906759907}]",0.9980392156862745,0.9979674796747968,0.9980940004331816,0.514792899408284,0.5115433177933177,0.5092338441228687,0.5574712643678161,0.5479438045614516,0.5424643195757638,0.5368421052631579,0.5229166666666666,0.5044915188297542,0.5822784810126582,0.5873015873015873,0.5772059933244144
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.7074418636918637,3527665401,"[{""C"": 0.001, ""val_ba"": 0.6433469308469308}, {""C"": 0.01, ""val_ba"": 0.7050990675990677}, {""C"": 0.1, ""val_ba"": 0.7074418636918637}, {""C"": 1.0, ""val_ba"": 0.6930187867687868}, {""C"": 10.0, ""val_ba"": 0.6974830724830726}]",1.0,1.0,1.0,0.7100591715976331,0.7074418636918637,0.6986520597575364,0.7471264367816092,0.7454139814433932,0.7444444444444445,0.7052631578947368,0.6914351851851851,0.6881652661064425,0.7974683544303798,0.8055555555555555,0.7974554312789608
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5430506993006993,3127822513,"[{""C"": 0.001, ""val_ba"": 0.4175862332112332}, {""C"": 0.01, ""val_ba"": 0.49022574647574646}, {""C"": 0.1, ""val_ba"": 0.5430506993006993}, {""C"": 1.0, ""val_ba"": 0.5266206016206016}, {""C"": 10.0, ""val_ba"": 0.517405858030858}]",0.9450980392156862,0.9445431324770723,0.9462013628976158,0.5443786982248521,0.5430506993006993,0.5303481371612558,0.4885057471264368,0.48102546962841086,0.4836019285612678,0.4842105263157895,0.4673611111111111,0.4725779666956138,0.4936708860759494,0.5016865079365079,0.49159006842830366
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.6888784826284827,1788346329,"[{""C"": 0.001, ""val_ba"": 0.6389683233433233}, {""C"": 0.01, ""val_ba"": 0.6779543373293374}, {""C"": 0.1, ""val_ba"": 0.6888784826284827}, {""C"": 1.0, ""val_ba"": 0.681539294039294}, {""C"": 10.0, ""val_ba"": 0.6731542762792763}]",1.0,1.0,1.0,0.6923076923076923,0.6888784826284827,0.680377937274489,0.6379310344827587,0.6349517516796929,0.6351384676556602,0.631578947368421,0.6108796296296296,0.6106656744814639,0.6455696202531646,0.6614087301587301,0.6516919355154649
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.515967365967366,3231047109,"[{""C"": 0.001, ""val_ba"": 0.37677808302808297}, {""C"": 0.01, ""val_ba"": 0.4757662476412476}, {""C"": 0.1, ""val_ba"": 0.515967365967366}, {""C"": 1.0, ""val_ba"": 0.5071036602286602}, {""C"": 10.0, ""val_ba"": 0.4804442085692085}]",0.9254901960784314,0.9276959142870211,0.9270893054656552,0.5266272189349113,0.515967365967366,0.5107831111916569,0.5574712643678161,0.545367132867133,0.5418065912141455,0.5368421052631579,0.5217592592592591,0.5170420946156241,0.5822784810126582,0.5803571428571429,0.5723431174089069
postencode_mask,e2e_retrain,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,10.0,0.7193920662670664,1615841375,"[{""C"": 0.001, ""val_ba"": 0.6364996114996114}, {""C"": 0.01, ""val_ba"": 0.7170988733488733}, {""C"": 0.1, ""val_ba"": 0.7166774198024198}, {""C"": 1.0, ""val_ba"": 0.7066079753579754}, {""C"": 10.0, ""val_ba"": 0.7193920662670664}]",1.0,1.0,1.0,0.7159763313609467,0.7193920662670664,0.7112475582708712,0.7183908045977011,0.7206572226792815,0.7164712135992519,0.6842105263157895,0.6791666666666666,0.6812321393203745,0.759493670886076,0.7673611111111112,0.7485757663389244
