variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3854372766,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,1863387974,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,1.0,0.5142333361083361,857369416,"[{""C"": 0.001, ""val_ba"": 0.38580586080586077}, {""C"": 0.01, ""val_ba"": 0.45371052558552555}, {""C"": 0.1, ""val_ba"": 0.4945925602175602}, {""C"": 1.0, ""val_ba"": 0.5142333361083361}, {""C"": 10.0, ""val_ba"": 0.5081363081363082}]",0.7901960784313725,0.7953318362422103,0.7943792311625053,0.5207100591715976,0.5142333361083361,0.5147380544834507,0.46551724137931033,0.45353106860459796,0.452907775431091,0.45263157894736844,0.43958333333333327,0.43868876221817404,0.4810126582278481,0.47539682539682543,0.47232285258601053
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7268974081474083,3842935889,"[{""C"": 0.001, ""val_ba"": 0.6466949716949717}, {""C"": 0.01, ""val_ba"": 0.7268974081474083}, {""C"": 0.1, ""val_ba"": 0.688195485070485}, {""C"": 1.0, ""val_ba"": 0.6670149295149295}, {""C"": 10.0, ""val_ba"": 0.6646475052725053}]",0.9823529411764705,0.9797551999523213,0.9813206515959139,0.727810650887574,0.7268974081474083,0.7245639623172746,0.7183908045977011,0.7180745520819051,0.7104850010359378,0.6947368421052632,0.6895833333333333,0.6857183257918553,0.7468354430379747,0.7581349206349205,0.7445135338517691
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.5786907536907536,874957324,"[{""C"": 0.001, ""val_ba"": 0.37533959096459096}, {""C"": 0.01, ""val_ba"": 0.5087048368298368}, {""C"": 0.1, ""val_ba"": 0.5618392024642024}, {""C"": 1.0, ""val_ba"": 0.5742264679764679}, {""C"": 10.0, ""val_ba"": 0.5786907536907536}]",1.0,1.0,1.0,0.5857988165680473,0.5786907536907536,0.5792984454176315,0.5574712643678161,0.5518603741030211,0.5440737589189573,0.5263157894736842,0.5159722222222222,0.5037731583861615,0.5949367088607594,0.6041666666666666,0.5936408433850889
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7229808386058386,426594477,"[{""C"": 0.001, ""val_ba"": 0.6247363747363747}, {""C"": 0.01, ""val_ba"": 0.7229808386058386}, {""C"": 0.1, ""val_ba"": 0.7182057525807526}, {""C"": 1.0, ""val_ba"": 0.6846625596625597}, {""C"": 10.0, ""val_ba"": 0.6751408313908315}]",0.9941176470588236,0.9934777102330293,0.9939850822389392,0.727810650887574,0.7229808386058386,0.7202341600272583,0.764367816091954,0.7627750925545044,0.7565789099148931,0.7263157894736842,0.7185185185185184,0.7163281034411066,0.810126582278481,0.8194444444444445,0.8056397306397307
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5626935564435565,630004072,"[{""C"": 0.001, ""val_ba"": 0.43884102009102005}, {""C"": 0.01, ""val_ba"": 0.4951610889110889}, {""C"": 0.1, ""val_ba"": 0.5626935564435565}, {""C"": 1.0, ""val_ba"": 0.5362436174936175}, {""C"": 10.0, ""val_ba"": 0.5190198690198691}]",0.9607843137254902,0.9617676733964133,0.9633133623358924,0.5798816568047337,0.5626935564435565,0.55372777047996,0.5344827586206896,0.5252816627816628,0.5165405123319394,0.5368421052631579,0.5217592592592593,0.512602430249489,0.5316455696202531,0.5307539682539683,0.5225427350427351
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.6864250333000333,3195806523,"[{""C"": 0.001, ""val_ba"": 0.6195620351870351}, {""C"": 0.01, ""val_ba"": 0.6864250333000333}, {""C"": 0.1, ""val_ba"": 0.6580901737151736}, {""C"": 1.0, ""val_ba"": 0.6589448745698745}, {""C"": 10.0, ""val_ba"": 0.6701666389166389}]",0.984313725490196,0.9829145166230767,0.9843121269956594,0.6863905325443787,0.6864250333000333,0.6856571639500029,0.6666666666666666,0.6642409673659673,0.650075696432516,0.6,0.5842592592592593,0.566680514474632,0.7468354430379747,0.7628968253968252,0.740800484918132
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,1.0,0.5885999417249417,3446306864,"[{""C"": 0.001, ""val_ba"": 0.38038766788766787}, {""C"": 0.01, ""val_ba"": 0.5507187257187257}, {""C"": 0.1, ""val_ba"": 0.571933275058275}, {""C"": 1.0, ""val_ba"": 0.5885999417249417}, {""C"": 10.0, ""val_ba"": 0.5833916083916083}]",1.0,1.0,1.0,0.591715976331361,0.5885999417249417,0.5855534956070575,0.5574712643678161,0.5490825963252435,0.5447104159060682,0.5368421052631579,0.5217592592592591,0.507319759512742,0.5822784810126582,0.5922619047619048,0.5811829309271764
postencode_mask,e2e_retrain,3,0.875,117.0136826471659,bb,l2_wcce,0,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7420645326895327,3143840455,"[{""C"": 0.001, ""val_ba"": 0.6325334387834387}, {""C"": 0.01, ""val_ba"": 0.7420645326895327}, {""C"": 0.1, ""val_ba"": 0.7236350455100456}, {""C"": 1.0, ""val_ba"": 0.7063866688866689}, {""C"": 10.0, ""val_ba"": 0.6794046231546232}]",0.9980392156862745,0.99822695035461,0.9981881917365788,0.7455621301775148,0.7420645326895327,0.7404518309974951,0.735632183908046,0.734489836144248,0.7277050123860086,0.6947368421052632,0.686111111111111,0.6818898679579793,0.7848101265822784,0.7936507936507938,0.7783094220594221
