architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
34x234,local_tsce,task_only,37,L1,3,117.0136826471659,0.014386338220675945,0.9207256461232605,0.3247003424657534,0.0007706387945670628,0.0018778280542986426,0.4430650684931507,2.0,10
34x234,local_tsce,task_only,37,L1,4,242.10347130039656,0.08235094640490391,5.27046056991385,0.587542808219178,0.024167020373514432,0.046196266968325794,2.3087542808219177,10.0,86
34x234,local_tsce,task_only,37,L2,2,54.31342963722199,0.18835629633054388,12.054802965154808,0.8082191780821918,0.11122320053697635,0.15875618225823424,8.18636508442179,29.0,99
34x234,local_tsce,task_only,37,L2,3,117.0136826471659,0.28805847088014547,18.43574213632931,0.8467664861420835,0.21733130651083823,0.267688098495212,16.082988212806626,55.0,110
34x234,local_tsce,task_only,37,L2,4,242.10347130039656,0.34726561267316736,22.22499921108271,0.8395303326810176,0.2926368340205352,0.3358586511527688,22.55528375733855,69.44999999999982,107
