architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
34x45,local_tsce,task_only,11,L1,3,117.0136826471659,0.010419255301524188,0.666832339297548,0.2991224315068493,0.0003117041595925297,0.0007692307692307692,0.3596960616438356,1.0,8
34x45,local_tsce,task_only,11,L1,4,242.10347130039656,0.05844619781312127,3.7405566600397613,0.5012842465753424,0.012679064091680814,0.028334276018099548,1.4047517123287672,6.0,62
34x45,local_tsce,task_only,11,L2,4,242.10347130039656,0.2664766608681246,17.054506295559975,0.7954837328767124,0.2064436544991511,0.2488362556561086,16.109267979452056,58.0,109
34x45,local_tsce,task_only,11,L2,5,492.1461612435418,0.3078430458913188,19.701954937044402,0.7736515410958904,0.25774087436332765,0.29487273755656107,20.584011130136986,70.0,112
