architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
5x5,local_tsce,task_plus_reg,11,L1,5,492.1461612435418,0.05498260437375745,3.518886679920477,0.4204837328767123,0.010804859932088285,0.026477658371040724,1.2177333047945205,5.0,60
5x5,local_tsce,task_plus_reg,11,L2,5,492.1461612435418,0.2855976122432074,18.278247183565274,0.7039811643835616,0.24837316956706282,0.27703125,20.240689212328768,69.64999999999782,114
