condition,family,shifts_mem,tau_mem_ms,shifts_syn,tau_syn_ms,recurrent,seed,feature_dim,feature_type,phase_probe_C,phase_probe_test_accuracy,phase_probe_test_ba,phase_probe_test_macro_f1,phase_probe_val_ba,progress_probe_alpha,progress_probe_test_mae,progress_probe_test_r2,progress_probe_val_mae
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,37,128,spike,1.0,0.3096421471172962,0.30525639660065906,0.28266288949345497,0.31207402981905086,10.0,0.12111568450927734,0.7153784036636353,0.12521758675575256
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,37,128,spike250,0.01,0.3169317428760769,0.31212086370114156,0.2854796476075555,0.3231580481372415,10.0,0.11314075440168381,0.7473044395446777,0.11839859932661057
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,37,128,spike500,0.01,0.3296056991385023,0.32475329997970404,0.29626307011655173,0.32600181117402693,10.0,0.10987826436758041,0.759306788444519,0.11609795689582825
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,128,membrane,0.01,0.3404572564612326,0.3358567778113807,0.31566373762154576,0.3457179725547731,10.0,0.11498701572418213,0.7426155805587769,0.12862396240234375
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,128,synaptic,0.1,0.3436050364479788,0.3391119330968555,0.3212908943286593,0.3470969830506522,10.0,0.11576524376869202,0.7406353950500488,0.13049088418483734
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,128,spike,0.01,0.31850563286944994,0.31315294611582756,0.28775833642908677,0.30828369110649845,10.0,0.12114618718624115,0.7254940271377563,0.13269054889678955
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,128,spike250,10.0,0.3158548707753479,0.31053682074269234,0.2844403271809408,0.3131997717240529,10.0,0.11328990757465363,0.7518662214279175,0.12323387712240219
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,128,spike500,1.0,0.31660039761431413,0.3112451899966163,0.2844996794231644,0.3192450013968678,10.0,0.10952095687389374,0.7638068199157715,0.11908211559057236
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,128,membrane,1.0,0.3475811795891319,0.34247632606147904,0.31987428545951613,0.323703411126325,10.0,0.11726928502321243,0.7406172752380371,0.13329294323921204
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,128,synaptic,10.0,0.3441020543406229,0.33897268298004163,0.3154331261351629,0.33698359722617716,0.01,0.11760175973176956,0.7402607202529907,0.13349303603172302
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,128,spike,0.01,0.3120444002650762,0.3068958243273026,0.28100367487652284,0.28930989675887425,10.0,0.12683019042015076,0.7036069631576538,0.13812212646007538
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,128,spike250,10.0,0.30566600397614313,0.30128335502074954,0.2769336746233041,0.2918109257615885,10.0,0.12077687680721283,0.7196056246757507,0.13043415546417236
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,128,spike500,10.0,0.29705102717031145,0.2928648497553631,0.2675152811969566,0.2973845169800981,10.0,0.11885864287614822,0.7219603061676025,0.12566092610359192
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,128,membrane,10.0,0.310222001325381,0.30609322822757246,0.2846988797474513,0.31677351010046645,0.01,0.1181449294090271,0.7197482585906982,0.12793372571468353
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,128,synaptic,10.0,0.32065937707090786,0.31661498840258634,0.2947888538201433,0.3231836130690252,0.01,0.1195659190416336,0.7143427133560181,0.1300983875989914
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,128,spike,0.1,0.2928263750828363,0.28813753683507226,0.2649080089654709,0.29890907588644766,10.0,0.12741896510124207,0.6944533586502075,0.13365386426448822
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,128,spike250,0.1,0.28470841616964876,0.27973088739664226,0.25187682154583707,0.3059346525640593,10.0,0.12492775917053223,0.6952900886535645,0.12584513425827026
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,128,spike500,10.0,0.2958084824387011,0.29117369090287903,0.2643269642047477,0.31692250449961956,10.0,0.12431827932596207,0.6923284530639648,0.12080132216215134
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,128,membrane,0.01,0.3352385685884692,0.33044325694178195,0.30507474380025124,0.32755439860477537,10.0,0.10627401620149612,0.7655117511749268,0.12161983549594879
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,128,synaptic,0.01,0.34227965540092775,0.33753086824846656,0.3132122170187383,0.33494250343681997,10.0,0.10693109780550003,0.764586329460144,0.12173920124769211
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,128,spike,0.01,0.3030980781974818,0.29818140919412867,0.2720869088440592,0.3021184453874651,10.0,0.12697522342205048,0.6967884302139282,0.12656037509441376
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,128,spike250,0.01,0.2976308813783963,0.2927665772960972,0.2649807043666003,0.3147870933452822,10.0,0.12303006649017334,0.7100690603256226,0.11905385553836823
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,128,spike500,0.1,0.30276673293571904,0.29783719617461857,0.2679820339704616,0.3210062935744651,10.0,0.12104444205760956,0.7107362747192383,0.11724182963371277
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,128,membrane,10.0,0.34236249171636846,0.3377022978275396,0.3152888470212984,0.3534706060821038,10.0,0.10904013365507126,0.7595912218093872,0.11188816279172897
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,128,synaptic,1.0,0.3313452617627568,0.3266829097314936,0.304198740434755,0.3562401383495176,0.01,0.10915464162826538,0.7581166625022888,0.11201866716146469
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,128,spike,0.01,0.3183399602385686,0.31311816334959786,0.2864907308738812,0.30511947141990964,10.0,0.12106620520353317,0.7156558632850647,0.12641456723213196
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,128,spike250,0.01,0.32024519549370445,0.3153177141283772,0.28729545755975255,0.31306528262221095,10.0,0.11474617570638657,0.7428809404373169,0.12025664746761322
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,128,spike500,0.01,0.330765407554672,0.32613590722667307,0.2979069493185983,0.3176214763649424,10.0,0.11141430586576462,0.7534918785095215,0.1171378642320633
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,128,membrane,1.0,0.3349900596421471,0.3304987100356035,0.30949872152577906,0.34425096180698594,10.0,0.11203228682279587,0.743928074836731,0.12311562150716782
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,128,synaptic,0.1,0.33863485752153744,0.3342388104503079,0.314402741843782,0.3468568573508427,10.0,0.11406505852937698,0.7390141487121582,0.1251971423625946
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,128,spike,0.01,0.31867130550033135,0.3134565107018315,0.2879869463568213,0.30124818734440295,10.0,0.12106070667505264,0.7220275402069092,0.13172632455825806
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,128,spike250,1.0,0.30425778661365144,0.29912489148567895,0.27050216640982633,0.30977223144550975,10.0,0.11384953558444977,0.7491708993911743,0.1222061738371849
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,128,spike500,10.0,0.3117958913187541,0.3067859313656212,0.28105530757663816,0.3163500097162801,10.0,0.11042583733797073,0.7606319189071655,0.11782669275999069
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,128,membrane,10.0,0.3399602385685885,0.33485720569656985,0.3110321022254858,0.3240949406544963,0.01,0.11255276948213577,0.7509448528289795,0.12520182132720947
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,128,synaptic,10.0,0.3380550033134526,0.3328275866221784,0.307473555788912,0.33729472283408085,1.0,0.11458270996809006,0.7454129457473755,0.12667100131511688
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,128,spike,0.01,0.3055003313452618,0.3002841797958012,0.273693862778658,0.2868508628441789,10.0,0.1266234815120697,0.7008829116821289,0.13837581872940063
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,128,spike250,10.0,0.29332339297548043,0.2887473085490321,0.2624171586471728,0.2851475290554736,10.0,0.12099780142307281,0.7187008857727051,0.1316327154636383
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,128,spike500,0.01,0.30409211398277003,0.2993675402744713,0.27146229741043715,0.2858563312194512,10.0,0.11951209604740143,0.7203140258789062,0.1269569993019104
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,128,membrane,10.0,0.3082339297548045,0.3043085128462576,0.28451988632340147,0.31945784803798144,0.01,0.11725111305713654,0.7192987203598022,0.1257108896970749
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,128,synaptic,10.0,0.3213220675944334,0.31742210413955524,0.2971320131641012,0.3212577501114459,0.1,0.11916989088058472,0.7089325785636902,0.1300574243068695
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,128,spike,0.1,0.29481444665341283,0.28969197939541835,0.26288143237315,0.29159984936441036,10.0,0.12922824919223785,0.6843855381011963,0.13481779396533966
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,128,spike250,10.0,0.2911696487740225,0.2867965903687699,0.26033318650725945,0.3110761185335435,10.0,0.12610258162021637,0.6895899772644043,0.12666046619415283
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,128,spike500,1.0,0.3004473161033797,0.2959489784124269,0.2678868004716401,0.3197517666679877,10.0,0.12416504323482513,0.6924468874931335,0.12108715623617172
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,128,membrane,0.01,0.33706096752816433,0.3322258799002803,0.307698934579073,0.32785879861816447,10.0,0.1043466180562973,0.7666054368019104,0.12113533914089203
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,128,synaptic,0.01,0.3436878727634195,0.3389182444562966,0.31502826595310196,0.3359917041248036,0.01,0.1070173978805542,0.7577084302902222,0.12259575724601746
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,128,spike,0.01,0.2935719019218025,0.28862393544911014,0.26142778464214206,0.3000819306796386,10.0,0.12774918973445892,0.6936899423599243,0.1300400048494339
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,128,spike250,0.01,0.2963055003313453,0.2916818488596121,0.26390220765229533,0.30515266426859444,10.0,0.1231556162238121,0.7077442407608032,0.12313302606344223
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,128,spike500,0.01,0.2992876076872101,0.29419839263569825,0.2612676371738896,0.3158214241091749,10.0,0.12028081715106964,0.7118208408355713,0.12065283209085464
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,128,membrane,1.0,0.33606693174287605,0.3315167033232978,0.30923745194039837,0.3509085792203043,10.0,0.10781225562095642,0.7601184844970703,0.10901966691017151
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,128,synaptic,1.0,0.3342445328031809,0.32963745772571074,0.3076900192645525,0.3581619335074621,0.01,0.11060994118452072,0.7507322430610657,0.11020122468471527
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,128,spike,1.0,0.30492047713717696,0.2995111252053472,0.27028932612759216,0.2968440473122494,10.0,0.12267398834228516,0.7094886302947998,0.12791769206523895
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,128,spike250,0.01,0.31030483764082173,0.3051010125486566,0.2725457260863867,0.3151810553526878,10.0,0.11580929160118103,0.7383928894996643,0.12056358903646469
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,128,spike500,0.01,0.32712060967528167,0.3221220471399842,0.2889130169680089,0.31663087956699704,10.0,0.11151564866304398,0.7517809867858887,0.11585491895675659
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,128,membrane,0.1,0.3333333333333333,0.3286744085375418,0.30660979748840506,0.34389187270306343,10.0,0.11219513416290283,0.7380042672157288,0.12075784802436829
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,128,synaptic,0.1,0.3366467859509609,0.33223763139337115,0.3111653953541153,0.3420141493497525,10.0,0.11608373373746872,0.7263222932815552,0.12394349277019501
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,128,spike,0.1,0.30881378396288933,0.3035245446940285,0.2773642460283684,0.29465998583214587,10.0,0.12166610360145569,0.7198691964149475,0.13219034671783447
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,128,spike250,1.0,0.31030483764082173,0.30495706007807893,0.2768185000490533,0.30109422457584256,10.0,0.11368250101804733,0.7456380128860474,0.12269604951143265
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,128,spike500,1.0,0.3055831676607024,0.3001194580354858,0.2712217237945712,0.3174512535374187,10.0,0.10982616990804672,0.7578834295272827,0.1188240647315979
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,128,membrane,10.0,0.3359840954274354,0.33095349469585245,0.3074419128459984,0.32756804848149323,0.01,0.11077676713466644,0.7551241517066956,0.12152054905891418
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,128,synaptic,10.0,0.3349900596421471,0.3297657915213908,0.30399191043875884,0.3379361382942996,1.0,0.116717629134655,0.7333920001983643,0.12457691878080368
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,128,spike,0.1,0.3044234592445328,0.2991774893320648,0.2724253686263967,0.28326863467283725,10.0,0.12768536806106567,0.6937496662139893,0.13783293962478638
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,128,spike250,1.0,0.29713386348575216,0.29211877980789536,0.26557590185392066,0.2934170557504687,10.0,0.12233687192201614,0.7133907079696655,0.12990517914295197
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,128,spike500,1.0,0.2999502982107356,0.29496876996039684,0.2667734836573565,0.2975259044391634,10.0,0.12050831317901611,0.7163785696029663,0.12456230074167252
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,128,membrane,1.0,0.321156394963552,0.31714737750195465,0.29956519187845415,0.33798864234880555,0.01,0.12283749133348465,0.6978433132171631,0.12931174039840698
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,128,synaptic,0.1,0.3320079522862823,0.32824296252365553,0.31156509579396924,0.34241499164277756,10.0,0.12324269860982895,0.6979389786720276,0.13357332348823547
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,128,spike,0.01,0.3127070907886017,0.3078544541970102,0.282988379514085,0.30582275451210716,10.0,0.1273382008075714,0.6938713192939758,0.13697923719882965
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,128,spike250,0.01,0.3153578528827038,0.31062293442689143,0.28644176737341726,0.31996431218845617,10.0,0.12301500141620636,0.708104133605957,0.12785062193870544
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,128,spike500,0.01,0.3137839628893307,0.3090277721441478,0.2829561127817306,0.32147726246839514,10.0,0.12080851197242737,0.7135484218597412,0.12232572585344315
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,128,membrane,0.01,0.3333333333333333,0.3293515039453944,0.3100757674530896,0.33684935930279203,10.0,0.10893689095973969,0.7527717351913452,0.12320886552333832
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,128,synaptic,0.01,0.3441848906560636,0.34015828080915,0.32179909688157443,0.34377743728977567,10.0,0.11326009780168533,0.7388299703598022,0.12574973702430725
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,128,spike,0.01,0.3129555997349238,0.30804080453561655,0.28338328577582306,0.32272093083740494,10.0,0.12658284604549408,0.697468638420105,0.1313052773475647
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,128,spike250,0.1,0.31262425447316106,0.30815069932240663,0.2833426572514716,0.3183735670749398,0.01,0.12123525887727737,0.7145198583602905,0.12377434223890305
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,128,spike500,0.1,0.3159377070907886,0.3113819115556454,0.2868699819498045,0.3319684772557127,0.01,0.1172700747847557,0.7262836694717407,0.12025084346532822
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,128,membrane,0.1,0.34865805168986086,0.34451599065147936,0.32658146506731356,0.3595728622671278,10.0,0.11394881457090378,0.7432801723480225,0.11571536958217621
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,128,synaptic,0.1,0.3513088137839629,0.3471913274684252,0.32963222205504394,0.3655264998320275,10.0,0.11340813338756561,0.7420821785926819,0.11436878889799118
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,128,spike,0.1,0.3189198144466534,0.3143462590037902,0.2923303158323151,0.314672571490246,10.0,0.12508676946163177,0.70335853099823,0.13037936389446259
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,128,spike250,0.1,0.3199966865473824,0.3156394121414295,0.29230564117198843,0.3170906920686124,10.0,0.11527575552463531,0.7433856725692749,0.12036668509244919
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,128,spike500,0.01,0.3252153744201458,0.3207932187863794,0.29313858194479436,0.3266660905565368,0.01,0.11134882271289825,0.7539561986923218,0.1160607784986496
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,128,membrane,0.1,0.341948310139165,0.33807631239012376,0.32260283376090954,0.3451739596699544,10.0,0.11758589744567871,0.7172967195510864,0.12242075055837631
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,128,synaptic,0.1,0.34782968853545393,0.34412491184755434,0.32903570143179006,0.34898555811766274,10.0,0.1199314296245575,0.7147803902626038,0.12545791268348694
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,128,spike,0.01,0.2998674618952949,0.29507889436148715,0.2711605293651725,0.3037505280879124,10.0,0.12747232615947723,0.6934956312179565,0.13627229630947113
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,128,spike250,0.01,0.2944831013916501,0.28995456727665786,0.2651827345250647,0.31709047333054935,10.0,0.12174626439809799,0.7171093821525574,0.12495613843202591
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,128,spike500,0.01,0.29705102717031145,0.291995805234242,0.2624973617989663,0.31138352081639636,10.0,0.11724001914262772,0.7304997444152832,0.1196899488568306
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,128,membrane,10.0,0.35826706428098076,0.35384266918573826,0.33670645405454724,0.34070765023230665,0.01,0.1172356903553009,0.7356679439544678,0.12818008661270142
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,128,synaptic,10.0,0.35826706428098076,0.35387251632128525,0.3359533004369354,0.34624091008881985,10.0,0.11900519579648972,0.7259912490844727,0.13004565238952637
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,128,spike,0.01,0.3023525513585156,0.29737736581938795,0.270685833334413,0.2991298557406735,10.0,0.12985284626483917,0.6828826665878296,0.13322849571704865
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,128,spike250,0.01,0.2972995361166335,0.29302469429463435,0.26558156033118363,0.2949548007700769,10.0,0.12419156730175018,0.7038023471832275,0.1247488483786583
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,128,spike500,0.01,0.3083167660702452,0.3036375404425215,0.27648672800360247,0.29722485939407794,10.0,0.12080985307693481,0.7166673541069031,0.12102025002241135
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,128,membrane,10.0,0.36447978793903246,0.3603841258075769,0.34667512768286557,0.3550357160821615,10.0,0.11800304055213928,0.7266412973403931,0.12406858801841736
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,128,synaptic,10.0,0.36398277004638835,0.35993346154896483,0.34605770013474946,0.35273252878153294,0.1,0.11876913905143738,0.7253503799438477,0.12444401532411575
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,128,spike,1.0,0.3461729622266402,0.3420960205214023,0.3259629445594384,0.33736180202464083,0.1,0.11888866126537323,0.7259870171546936,0.12488023191690445
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,128,spike250,10.0,0.34799536116633534,0.34367995229453474,0.32629552251593347,0.3410992607881062,10.0,0.11710933595895767,0.7305490374565125,0.12112274765968323
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,128,spike500,10.0,0.3292743538767396,0.32487068582281076,0.3046282531361599,0.3270879780798674,10.0,0.11796849966049194,0.722459077835083,0.12144243717193604
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,128,membrane,0.01,0.3632372432074221,0.35905453253105096,0.34462366025392377,0.35573028247637795,10.0,0.11393500119447708,0.7360728979110718,0.12132153660058975
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,128,synaptic,1.0,0.36307157057654077,0.35884044050699904,0.34487603746926254,0.35441862505642674,10.0,0.1141732782125473,0.7366443872451782,0.12093192338943481
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,128,spike,0.01,0.3543737574552684,0.3499933783160571,0.33306252543817194,0.34170315934125206,10.0,0.1163112074136734,0.7295322418212891,0.12051070481538773
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,128,spike250,10.0,0.33623260437375746,0.33182224948225514,0.312335678143957,0.3301915940088,10.0,0.1134745255112648,0.7362552285194397,0.1178189292550087
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,128,spike500,0.1,0.33300198807157055,0.3283976128128787,0.30737572834920146,0.33827999822324023,10.0,0.11364073306322098,0.7328892946243286,0.11806701123714447
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,128,membrane,0.01,0.3637342611000663,0.3601655540229987,0.347021341056965,0.35217276912908,0.01,0.11895699054002762,0.7111163139343262,0.1221262514591217
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,128,synaptic,1.0,0.3652253147779987,0.36160564204355417,0.3487064051941842,0.3514533120414229,0.01,0.11730758845806122,0.7195547819137573,0.12135803699493408
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,128,spike,0.01,0.3575215374420146,0.3534988407538206,0.33818567054357157,0.3362418923469805,0.01,0.11570104956626892,0.7233280539512634,0.11945571005344391
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,128,spike250,0.01,0.33938038436050366,0.3354472295803412,0.31693188388018373,0.32687511568254307,10.0,0.11194117367267609,0.7408565282821655,0.11596958339214325
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,128,spike500,0.1,0.3349072233267064,0.3307408521205334,0.31077759884184136,0.32445086601659373,10.0,0.1110018938779831,0.7440377473831177,0.11495376378297806
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,128,membrane,0.1,0.36307157057654077,0.3587294458515671,0.3442838588935276,0.3559809469055175,0.01,0.11420486867427826,0.7359430193901062,0.12088246643543243
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,128,synaptic,10.0,0.3637342611000663,0.35930657864166554,0.3441187994558852,0.3624252414089493,0.1,0.11531632393598557,0.7341943979263306,0.12203912436962128
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,128,spike,0.01,0.356610337972167,0.35195197187986904,0.3337150252654221,0.3541392668801474,10.0,0.11512111872434616,0.7376339435577393,0.1220843493938446
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,128,spike250,0.1,0.33722664015904574,0.33238379175609045,0.3130820916500773,0.3541961828953516,10.0,0.11298303306102753,0.7405063509941101,0.11875082552433014
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,128,spike500,0.01,0.32016235917826374,0.31533341575052953,0.2936891920479562,0.34044423058465484,10.0,0.11393338441848755,0.737494707107544,0.12052828818559647
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,71,128,membrane,10.0,0.3575215374420146,0.3529374369614095,0.33548654497452884,0.3467921444218117,10.0,0.11822474002838135,0.731309711933136,0.12472692877054214
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,71,128,synaptic,1.0,0.35934393638170975,0.354607804056858,0.3370664797430748,0.35085573206228343,10.0,0.11916431039571762,0.7272607088088989,0.12449869513511658
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,71,128,spike,0.01,0.35164015904572565,0.3466205168672597,0.32431927190928445,0.33920849871931524,10.0,0.12016899138689041,0.7235453128814697,0.12458987534046173
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,71,128,spike250,0.01,0.33855202120609673,0.3335812258544071,0.3117572813094779,0.32244971731768146,10.0,0.11692789942026138,0.7308898568153381,0.12278508394956589
