condition,family,seed,epoch,train_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
mem_single_s4,mem,11,1,3.5703723849199727,3.4560992262244428,0.1142731793930116,0.1010266456892973,0.4098045756197221,2.6274285316467285,2.5482308864593506,0.0791975408792495,0.1114755015011178,0.3397591606019035
mem_single_s4,mem,11,2,2.634939983666661,2.554372956133135,0.0805670337145587,0.1368195425024056,0.3474137836397207,2.3604049682617188,2.2960166931152344,0.0643883198499679,0.139797683427635,0.3153888157435826
mem_single_s4,mem,11,3,2.403539598501077,2.328106453414628,0.0754331801849675,0.1616290901721703,0.3387486101633095,2.2755165100097656,2.212351083755493,0.0631653815507888,0.1609510407140354,0.3123537093874008
mem_single_s4,mem,11,4,2.297583784375872,2.22731171704816,0.0702720334730952,0.1653014634872206,0.3265105918844883,2.168246269226074,2.1141140460968018,0.05413219332695,0.1707522833676801,0.2870637500096881
mem_single_s4,mem,11,5,2.1916460346642133,2.13474575213434,0.0569002585366958,0.1878948200008337,0.2895035866821079,2.198105573654175,2.150832176208496,0.0472733452916145,0.1754631587548737,0.2632521674746558
mem_single_s4,mem,11,6,2.130730621580823,2.0803044646619315,0.0504261934793139,0.2605977529160639,0.2685960254242416,2.110119342803955,2.065579652786255,0.0445396676659584,0.2802225598794762,0.2542655278765966
mem_single_s4,mem,11,7,2.07479393584798,2.030152498752443,0.0446414462516722,0.2863549344589645,0.2524948908006468,2.0913350582122803,2.052581787109375,0.0387533232569694,0.2801608640379577,0.2360960036989242
mem_single_s4,mem,11,8,2.034848983439644,1.993751860116312,0.0410971646221184,0.2911962710636799,0.2423622013164264,2.066990613937378,2.029184579849243,0.0378061160445213,0.287436099962847,0.2332064310709635
mem_single_s4,mem,11,9,2.0059945780315824,1.966573769787708,0.0394208014280681,0.2966176474951159,0.2365282521600772,2.0585527420043945,2.0224435329437256,0.0361092798411846,0.2928857895088279,0.2252623542906746
mem_single_s4,mem,11,10,1.9806205955511935,1.942765390811401,0.0378552743148783,0.3098256933323976,0.2307182515549782,2.0662102699279785,2.029742956161499,0.0364672429859638,0.2927165441019443,0.2260194505964006
mem_single_s4,mem,11,11,1.9611873282007424,1.9243730618498207,0.0368142736732651,0.3122055384738691,0.2270185532955622,2.0319857597351074,1.9972167015075684,0.034769058227539,0.2988733317900124,0.2212506248837425
mem_single_s4,mem,11,12,1.9401198785604583,1.9047291943620688,0.0353906685342169,0.3163644890035025,0.2225826299539326,2.017453908920288,1.983403444290161,0.0340503826737403,0.304823131636646,0.2193551290602911
mem_single_s4,mem,11,13,1.923942812338548,1.8894010443695648,0.0345417619738952,0.3233360170158401,0.2196764707975666,2.0274930000305176,1.993449091911316,0.034043863415718,0.3031423635188907,0.2196791058494931
mem_single_s4,mem,11,14,1.907390972012702,1.8737732563905172,0.0336177256631563,0.329725642974051,0.2164083027798624,2.0201478004455566,1.9856501817703247,0.0344976708292961,0.3061060420162919,0.2212605249314081
mem_single_s4,mem,11,15,1.891894931021738,1.8589771200170204,0.0329177997006093,0.3352557202449816,0.2139956134526947,2.005877494812012,1.9726841449737549,0.0331933349370956,0.3122581412268553,0.2168004020812019
mem_single_s4,mem,11,16,1.8771764154893809,1.845023538282529,0.0321528820413935,0.3385551633273277,0.2112320934433535,2.008107185363769,1.9753683805465696,0.0327386856079101,0.3099784490671803,0.215192749386742
mem_single_s4,mem,11,17,1.865655848163336,1.8342153279178115,0.0314405115702784,0.344080870710955,0.208716924342354,1.9834345579147337,1.950670599937439,0.0327639728784561,0.3139754573682557,0.2151888590010385
mem_single_s4,mem,11,18,1.854408226612308,1.8236658421317804,0.0307423638022807,0.3469108378057818,0.2060416676296424,1.9899264574050903,1.958304762840271,0.0316217429935932,0.3108930341004804,0.2105823092990451
mem_single_s4,mem,11,19,1.8414832158671397,1.8113444075116605,0.0301388250583728,0.3527124379359444,0.2036094271582703,1.99223792552948,1.9604613780975344,0.0317765288054943,0.3108918232767861,0.210972679985894
mem_single_s4,mem,11,20,1.8330121633312997,1.803403354552855,0.0296088000038148,0.3524876379010096,0.2013797612280525,1.9847625494003296,1.953393816947937,0.0313687622547149,0.3132101781996607,0.2094560350690569
mem_single_s4,mem,11,21,1.8238672992653773,1.794756317097636,0.0291109752878162,0.3602652987030988,0.1994940155344452,1.9720046520233157,1.9410181045532229,0.0309865064918994,0.3148311248821825,0.2080441732255239
mem_single_s4,mem,11,22,1.812473562826593,1.7839200751096165,0.0285534959498042,0.3612893659265187,0.1970504393060523,1.9724087715148928,1.942178010940552,0.0302308145910501,0.3103760457986374,0.2049336963229709
mem_single_s4,mem,11,23,1.8022520767842225,1.7741082793874297,0.0281438065144568,0.3632774533299384,0.1954194264239575,1.9698491096496584,1.9393129348754885,0.0305361468344926,0.3123803718479133,0.2063941955566406
mem_single_s4,mem,11,24,1.7964011601039342,1.7686464778322362,0.0277546924344951,0.3661549633875001,0.1938502677746771,1.9631905555725095,1.9334807395935056,0.0297098737210035,0.315745424006302,0.2030268775092231
mem_single_s4,mem,11,25,1.7868561904729952,1.7595786962164457,0.0272774910442082,0.3689583906592699,0.1918356201119349,1.9550451040267944,1.925817847251892,0.0292272586375474,0.3146268965944093,0.2011914631677052
mem_single_s4,mem,11,26,1.7768835091960204,1.7500036472707936,0.0268798601619655,0.3703513575571032,0.1901505383279771,1.9642531871795652,1.934770941734314,0.0294822566211223,0.313490314139134,0.2023895960005503
mem_single_s4,mem,11,27,1.7709902342338366,1.7443764860166329,0.0266137620507901,0.3757746607215132,0.1889876728418977,1.940826416015625,1.9124349355697632,0.0283914860337972,0.320701377258458,0.1977302763197157
mem_single_s4,mem,11,28,1.7623104527977371,1.7361010323293034,0.0262094266911433,0.3775312693699594,0.1872107362993408,1.9508581161499023,1.9223320484161377,0.0285260789096355,0.3184260400842167,0.1981247190445188
mem_single_s4,mem,11,29,1.756018812192697,1.7301329304552324,0.0258858803813562,0.3785958158926217,0.185840478657445,1.9676107168197632,1.9387307167053225,0.0288800299167633,0.3129843361824153,0.2000101483057415
mem_single_s4,mem,11,30,1.7488918782511595,1.7232759768293977,0.0256158931889345,0.382526183874781,0.1846762261579451,1.9470436573028564,1.9190497398376465,0.0279939323663711,0.3177761359210044,0.1964080598619249
mem_single_s4,mem,11,31,1.7404158016900804,1.715128116065992,0.0252876949629613,0.3836881925778244,0.1833858686962554,1.955099105834961,1.9262386560440063,0.028860405087471,0.3208495768277546,0.200031250242203
mem_single_s4,mem,11,32,1.7360333456640191,1.7108997438942914,0.0251335853265146,0.3868720357475392,0.1825626310916447,1.9506999254226685,1.9235934019088743,0.0271064676344394,0.3191669583000024,0.1921979359218052
mem_single_s4,mem,11,33,1.72894964735192,1.7042321395545736,0.0247175095061067,0.386857976130779,0.1807676092072321,1.9419937133789065,1.9138225317001345,0.0281712096184492,0.3192761037346661,0.1970323078216068
mem_single_s4,mem,11,34,1.7231702096696155,1.698572824415775,0.0245973710098949,0.3941777315959839,0.1801236525254897,1.933624267578125,1.907134294509888,0.0264900289475917,0.3241736950853738,0.1894919834439716
mem_single_s4,mem,11,35,1.7149650073913207,1.6907416393342405,0.02422336159072,0.3948075134969873,0.1786671374217573,1.9460238218307493,1.9182106256484983,0.0278131552040576,0.3182948673986106,0.1960276346358042
mem_single_s4,mem,11,36,1.7120235341756562,1.6878313289862286,0.0241921995341675,0.3952632100453933,0.1787747040057551,1.923940658569336,1.897909879684448,0.0260307602584362,0.3235961189316688,0.188017209370931
mem_single_s4,mem,11,37,1.7054120897220868,1.6814853517200778,0.0239267090556697,0.3982158634576898,0.1773323610604527,1.92843234539032,1.901583433151245,0.0268489178270101,0.3280976395070624,0.1919708251953125
mem_single_s4,mem,11,38,1.6979642148272305,1.6743449069136391,0.0236192982861845,0.3986557281288861,0.1760352819183402,1.9196765422821045,1.893892288208008,0.0257842112332582,0.3250035535248641,0.1872769915868365
mem_single_s4,mem,11,39,1.6931006750428532,1.6695041034800255,0.0235965559948331,0.4010459198073476,0.1757873134645866,1.948632001876831,1.922240972518921,0.026391053572297,0.3200524162088866,0.1901219988626147
mem_single_s4,mem,11,40,1.6871998381901936,1.6638498330895954,0.0233499960053757,0.4037985211656448,0.1748176433543535,1.918520212173462,1.892458438873291,0.0260618142783641,0.3242860058055113,0.1886140581161257
mem_single_s4,mem,11,41,1.6821395251098474,1.6590171880032645,0.0231223251452595,0.403617620694381,0.1737331039113555,1.9153735637664795,1.8900458812713623,0.0253276322036981,0.3259192480583806,0.1852473758515857
mem_single_s4,mem,11,42,1.6800010286386986,1.657046144472342,0.0229549136128206,0.4055735042895489,0.1728143281657601,1.957606315612793,1.930658936500549,0.02694733440876,0.3181374967786276,0.1923550348433237
mem_single_s4,mem,11,43,1.6758447828063046,1.6531127229615046,0.0227320621787168,0.4071714111212669,0.1722806021186448,1.8889870643615725,1.864591240882873,0.0243957843631505,0.3345677638368009,0.180947152395097
mem_single_s4,mem,11,44,1.6741727416158338,1.6514241073710167,0.0227486376238669,0.4082299318637058,0.1718442099434989,1.9310805797576904,1.9045870304107664,0.0264935735613107,0.3258426233305184,0.1908919622027684
mem_single_s4,mem,11,45,1.6649009996765451,1.6424380251544684,0.0224629712103515,0.4099535808433462,0.1706267732761403,1.934743404388428,1.909356474876404,0.0253868978470563,0.3258967695187734,0.1859023835923936
mem_single_s4,mem,11,46,1.6647366615663093,1.642432572304074,0.0223040814942675,0.4068060460169551,0.1700911907649081,1.9014912843704224,1.8773272037506104,0.0241641253232955,0.3306927438838422,0.1802464137001643
mem_single_s4,mem,11,47,1.670003985373781,1.6476172329841916,0.022386738087937,0.407197950726599,0.1705420472740922,1.940077900886536,1.9132159948349,0.0268619209527969,0.3256391831212283,0.1925789212423657
mem_single_s4,mem,11,48,1.6579249647931675,1.6360294788101248,0.0218954757561269,0.4096037260805554,0.1680544395249805,1.9243735074996948,1.9001052379608157,0.0242682825773954,0.3315052987066855,0.1810964402698335
mem_single_s4,mem,11,49,1.650789903076093,1.6290515847952969,0.0217383069189813,0.4118215709860464,0.1671377073672059,1.907492518424988,1.8826440572738647,0.0248484686017036,0.3298204864942441,0.183231580825079
mem_single_s4,mem,11,50,1.643810159778431,1.6221941896231775,0.0216159891632101,0.4153666196410496,0.1666280808834529,1.904763340950012,1.88079833984375,0.0239649694412946,0.3276722007070745,0.1798485801333472
mem_single_s4,mem,11,51,1.6388933558061898,1.6173266326293685,0.021566708474428,0.4169785121349852,0.166830351758947,1.9172323942184448,1.892585039138794,0.0246473848819732,0.3286830393393142,0.1829382729908776
mem_single_s4,mem,11,52,1.6357452846845535,1.6144940705389657,0.0212512292968118,0.4169129040428528,0.1650056855403617,1.9037798643112185,1.8796796798706052,0.0241002310067415,0.3356533356860876,0.1803100676763625
mem_single_s4,mem,11,53,1.6290971438773938,1.6078703947198576,0.0212267348013831,0.4230911938523332,0.1647110001765922,1.892590403556824,1.8689569234848025,0.0236334465444087,0.3335568662821872,0.1780014038085937
mem_single_s4,mem,11,54,1.6272415597754788,1.6061277701399208,0.0211138014782624,0.4215684223004278,0.1642679125839995,1.9296170473098757,1.9040886163711548,0.0255283862352371,0.326631888636946,0.186975358024476
mem_single_s4,mem,11,55,1.6227389247815498,1.6016450012407286,0.0210939386311322,0.4213890306024563,0.1643407923424305,1.9033726453781128,1.8796056509017944,0.0237670056521892,0.3352565491896164,0.1787602863614521
mem_single_s4,mem,11,56,1.614801309400089,1.594009324113186,0.0207919735179351,0.4256146182980525,0.1630455778716148,1.919114351272583,1.894699454307556,0.0244149547070264,0.3305207950701495,0.1821001749190073
mem_single_s4,mem,11,57,1.614706201930875,1.5938402982669115,0.0208658861082925,0.4257908798364157,0.163466277918594,1.9276635646820068,1.903099536895752,0.0245640203356742,0.3277873795062137,0.1827011259775313
mem_single_s4,mem,11,58,1.6120684469012918,1.5914019015898186,0.0206665423139288,0.4250278569434355,0.1626640408461762,1.889708399772644,1.866881012916565,0.0228274222463369,0.3332071548509208,0.1746771070692274
mem_single_s4,mem,11,59,1.6094073311597263,1.5887655116194497,0.0206417926072612,0.4246917441234295,0.1624793366187616,1.90828537940979,1.883769392967224,0.0245159808546304,0.3281715152355814,0.1826510656447637
mem_single_s4,mem,11,60,1.61024495718196,1.5899674426668071,0.0202775068177157,0.4249756788731083,0.1605193356433546,1.883323311805725,1.8607741594314573,0.0225492008030414,0.3305874067935762,0.1734563736688523
mem_single_s4,mem,11,61,1.6053873647305723,1.5850788090192105,0.0203085496745965,0.4256902095929319,0.1608307111283793,1.9022941589355469,1.877957344055176,0.0243368335068225,0.3310799881078275,0.1816642549302843
mem_single_s4,mem,11,62,1.596266490867339,1.5761568665299277,0.0201096472790442,0.4330248430319997,0.1598911876317351,1.8995532989501955,1.8766982555389404,0.0228550285100936,0.3262313313930347,0.1751680071391756
mem_single_s4,mem,11,63,1.592359431434211,1.5723011916352632,0.020058270165514,0.4316681595401221,0.1595810481480189,1.9093400239944456,1.8857479095458984,0.0235921535640954,0.3276796511575157,0.1785953763931516
mem_single_s4,mem,11,64,1.590241508311536,1.570318253848721,0.0199232691171195,0.4296350313790702,0.1590848830809076,1.900718688964844,1.8772321939468384,0.0234864465892314,0.3262778077835197,0.1778076262701125
mem_single_s4,mem,11,65,1.5862178593207144,1.5664711575089552,0.0197466899081423,0.4320570890027725,0.1581075376159352,1.9429484605789185,1.9189294576644895,0.0240190401673316,0.3218810076628858,0.180790658981081
mem_single_s4,mem,11,66,1.585764173796583,1.5661625494850278,0.0196016500744064,0.4334012428568757,0.1574376511696899,1.885472536087036,1.863035798072815,0.0224366802722215,0.3319131358265289,0.17308899712941
mem_single_s4,mem,11,67,1.578890709786735,1.5593107337590544,0.0195799812084631,0.4353389171210099,0.1572499759431139,1.876072645187378,1.8535547256469729,0.0225179642438888,0.3343529847005451,0.1734912660386827
mem_single_s4,mem,11,68,1.5751926195190613,1.5558154570666525,0.0193771854293069,0.4373694068789716,0.1561202773128647,1.8805164098739624,1.8585070371627808,0.0220094285905361,0.3352523715025734,0.1712904733324808
mem_single_s4,mem,11,69,1.5713033360171031,1.5518959857100258,0.019407350723848,0.4384894618008161,0.1564342856612345,1.8933117389678955,1.8702086210250852,0.0231031663715839,0.3305320689769169,0.1764075264098152
mem_single_s4,mem,11,70,1.5642478383962135,1.5450921670089697,0.0191556791135345,0.4414811654699901,0.1551800594887922,1.8852168321609497,1.863124966621399,0.0220918580889701,0.3326868996695037,0.1718061992100306
mem_single_s4,mem,11,71,1.5611645762973727,1.5420994467251068,0.0190651329833751,0.4410016188263123,0.1548239253269005,1.9082162380218504,1.884265661239624,0.0239505935460329,0.3282401839444305,0.1809140008593362
mem_single_s4,mem,11,72,1.5613423659756345,1.5422054223472608,0.0191369161343205,0.4406516113618496,0.1554623930466565,1.8748027086257932,1.8531490564346316,0.0216536186635494,0.3360518215609656,0.1696655031234499
mem_single_s4,mem,11,73,1.558327157197844,1.5392104933060795,0.0191166369074542,0.4411228164021804,0.15527812051691,1.8656600713729856,1.8437769412994385,0.0218830835074186,0.3366166118139566,0.1706030103895399
mem_single_s4,mem,11,74,1.556746013808784,1.5379072684224009,0.0188387426998139,0.443228901695595,0.1536338120032095,1.8595625162124636,1.8380204439163208,0.0215420816093683,0.3380730824373598,0.1690805374629913
mem_single_s4,mem,11,75,1.559764007898288,1.5406695532511516,0.0190944503159254,0.4406351193858291,0.1555353089166795,1.8801075220108032,1.8581609725952148,0.0219465214759111,0.3352866834736977,0.1713817838638547
mem_single_s4,mem,11,76,1.5593521982790477,1.5401996201779469,0.0191525627959923,0.4425402098429269,0.155982375350138,1.8776785135269165,1.8557320833206177,0.0219464525580406,0.3329609636608593,0.1710399597410171
mem_single_s4,mem,11,77,1.557823135397315,1.539030695330871,0.0187924473823758,0.4433256589026592,0.1537085876202214,1.9381959438323972,1.9140361547470093,0.0241597536951303,0.3248578135015694,0.1815710067749023
mem_single_s4,mem,11,78,1.5558994450380388,1.536854346730007,0.0190450846122997,0.4417419931692734,0.1555930874639041,1.918418884277344,1.895848035812378,0.0225707907229661,0.3249754143694254,0.1741661647009471
mem_single_s4,mem,11,79,1.5557518957403975,1.5372300585042589,0.0185218403234487,0.4437387689892865,0.1523469984018453,1.96665358543396,1.941696047782898,0.0249575097113847,0.3169624665322481,0.1858947693355499
mem_single_s4,mem,11,80,1.5640760543219194,1.545056592371706,0.0190194605684577,0.4357504996696026,0.1556473467723433,1.8942121267318728,1.873117446899414,0.0210946947336196,0.3259261304081332,0.1673421254233708
mem_single_s4,mem,11,81,1.5477104677390725,1.5294702568070613,0.0182401886764471,0.4427963189234532,0.1508988332830484,1.884755492210388,1.8621476888656616,0.0226077549159526,0.3287477918603935,0.1744986337328714
mem_single_s4,mem,11,82,1.5421935914921063,1.524051482213754,0.018142112112394,0.444983861627547,0.1505567777177348,1.857511043548584,1.836559534072876,0.0209514554589986,0.3391448051591477,0.1663353026859344
mem_single_s4,mem,11,83,1.5505579262715403,1.5314596302538033,0.0190982796097889,0.4423177744465881,0.1563537420381162,1.9122506380081177,1.888716697692871,0.0235339272767305,0.3282614909178029,0.1796299767872644
mem_single_s4,mem,11,84,1.536624983748142,1.5183405127254492,0.0182844740555023,0.4447880826722394,0.1516203166285398,1.8967654705047607,1.8752485513687132,0.0215169582515954,0.3293126162318356,0.1685654019552563
mem_single_s4,mem,11,85,1.5270921681300704,1.5091592910572913,0.0179328698113483,0.4497484940497384,0.1496427670608494,1.888902187347412,1.867110133171081,0.0217920020222663,0.3259443815182145,0.171264890640501
mem_single_s4,mem,11,86,1.5280861372381398,1.5101547583860702,0.0179313658744661,0.4509798981164212,0.1499135301363447,1.8775005340576167,1.856622576713562,0.0208779200911521,0.3290244848596367,0.1666640932597811
mem_single_s4,mem,11,87,1.5234132867671948,1.5056017169443547,0.0178115772990679,0.4507731270577869,0.1491516576166202,1.8791309595108032,1.8572759628295896,0.021855030208826,0.3348130410254832,0.1709771534753224
mem_single_s4,mem,11,88,1.5169675458934344,1.499358348509941,0.0176092239317969,0.4540545167770553,0.1479553692106946,1.945109486579895,1.9226008653640747,0.0225086286664009,0.3252156999407306,0.1744123791891431
mem_single_s4,mem,11,89,1.5225871674165052,1.5047952000327447,0.0177919564611581,0.4506032823161773,0.1490013381905482,1.8901903629302976,1.8687901496887207,0.0214001759886741,0.3301906164496585,0.1692413753933376
mem_single_s4,mem,11,90,1.511689130082188,1.4941990986953708,0.0174900007669825,0.4559623943292539,0.1473493001547204,1.8750088214874268,1.853992819786072,0.0210159532725811,0.3316063078582083,0.1669500139024522
mem_single_s4,mem,11,91,1.5142254035362073,1.4966645185385226,0.0175608798585793,0.4549886848955816,0.1478936282369643,1.8419402837753296,1.821527361869812,0.0204128753393888,0.3347033302640665,0.1643533101157536
mem_single_s4,mem,11,92,1.5181907833956194,1.5001084404434888,0.0180823579462639,0.4522405580375342,0.1515627744480993,1.8566163778305051,1.8359243869781492,0.0206920430064201,0.3334446107952299,0.1655300079830109
mem_single_s4,mem,11,93,1.5129763388592692,1.4956412629293288,0.0173350910811641,0.4546212782926349,0.1467925267047192,1.8791046142578125,1.857977032661438,0.0211275815963745,0.3326984111178006,0.1681324792286706
mem_single_s4,mem,11,94,1.505879405238337,1.4886540876198142,0.0172253146530377,0.4586662565976024,0.1462816313909376,1.8599305152893064,1.8395901918411253,0.0203403662890195,0.3345053404725057,0.1638057950943235
mem_single_s4,mem,11,95,1.513144573738571,1.4958335776747609,0.0173110102756965,0.4535222592613991,0.1470645438373191,1.8625972270965576,1.84217369556427,0.0204234756529331,0.3313035368181934,0.1640458334059942
mem_single_s4,mem,11,96,1.5055731744240977,1.4884547807673785,0.0171183975743652,0.4569335803799424,0.145850544336946,1.8967961072921755,1.8754147291183472,0.0213813707232475,0.3294265171536725,0.1695855609954349
mem_single_s4,mem,11,97,1.500328616308058,1.483357670590307,0.016970949811723,0.4566814712578569,0.1450153718511742,1.8680825233459477,1.8476985692977903,0.0203839112073183,0.3318018067433841,0.1640312255374969
mem_single_s4,mem,11,98,1.5005252923489438,1.483436244285045,0.0170890491122376,0.458424762965281,0.1456399776439043,1.8481284379959104,1.8279337882995603,0.020194599404931,0.3344037125835098,0.163492687164791
mem_single_s4,mem,11,99,1.5151708179414785,1.4976355619151498,0.0175352495599685,0.4514617879494951,0.1489280103200889,1.8484100103378296,1.8284817934036253,0.0199282709509134,0.3371261934432833,0.1620008377801804
mem_single_s4,mem,11,100,1.5143257143575437,1.497166355382555,0.0171593602413308,0.4471748726336287,0.1465495416506637,1.9036660194396973,1.8826152086257932,0.0210507903248071,0.3302659809018677,0.1681653431483677
mem_single_s4,mem,23,1,3.732089262205639,3.6476219533437706,0.0844672512705477,0.1863294898122716,0.3519302013613886,3.029024839401245,2.9627938270568848,0.0662309303879737,0.2013736031594308,0.3094607761928013
