condition,family,shifts_mem,tau_mem_ms,shifts_syn,tau_syn_ms,recurrent,seed,best_epoch,trainable_parameters,native_train_loss,native_train_phase_accuracy,native_train_phase_balanced_accuracy,native_train_phase_ce,native_train_phase_macro_f1,native_train_progress_loss,native_train_progress_mae,native_train_progress_r2,native_train_progress_sample_balanced_mae,native_val_loss,native_val_phase_accuracy,native_val_phase_balanced_accuracy,native_val_phase_ce,native_val_phase_macro_f1,native_val_progress_loss,native_val_progress_mae,native_val_progress_r2,native_val_progress_sample_balanced_mae,native_test_loss,native_test_phase_accuracy,native_test_phase_balanced_accuracy,native_test_phase_ce,native_test_phase_macro_f1,native_test_progress_loss,native_test_progress_mae,native_test_progress_r2,native_test_progress_sample_balanced_mae
mem_single_s6,mem,[6],[992.1669944116244],[1],[22.542110013890053],False,11,94,17803,1.5650660255074296,0.43381848024519737,0.430304544218309,1.548665850174817,0.40606996183900373,0.01640017495751894,0.14322496950626373,0.6108513474464417,0.14213521304105933,1.9082711935043335,0.3295584233166535,0.32577106787812204,1.8875317573547363,0.29784209190106187,0.02073938213288784,0.16268955171108246,0.529788613319397,0.16541711110917348,2.026168268020839,0.3374751491053678,0.33346991337690246,2.0031363800780415,0.3101918907664411,0.023031909197364767,0.16881294548511505,0.5009973049163818,0.17625666807775628
mem_single_s6,mem,[6],[992.1669944116244],[1],[22.542110013890053],False,23,79,17803,1.612447848213314,0.4169862830153918,0.4137692544723639,1.593766182917531,0.3970262891591623,0.018681665145104394,0.15583734214305878,0.552541971206665,0.153695935431528,1.9285588264465332,0.32938284610657537,0.32576992416460165,1.9046165943145752,0.3028788158707315,0.02394227497279644,0.17713582515716553,0.454836368560791,0.1794716062999907,1.9480967848268274,0.34559310801855536,0.3406294719592308,1.926410541142503,0.31702742300457903,0.02168623128370063,0.16547034680843353,0.5089075565338135,0.16861932081718967
mem_single_s6,mem,[6],[992.1669944116244],[1],[22.542110013890053],False,37,92,17803,1.5677256175860275,0.4333830204163666,0.4294478762215255,1.5512148597359452,0.40904936559779115,0.016510753153395324,0.1414196640253067,0.613749623298645,0.14173038239733488,1.8869389295578003,0.3406197875515758,0.33634425204677715,1.86619234085083,0.31020693956244594,0.020746536552906036,0.1677405834197998,0.5154321789741516,0.16796607062930152,1.9831929272168303,0.33979456593770707,0.33470563231034556,1.9606570805588814,0.30884826560071915,0.022535811829036228,0.16366015374660492,0.5113098621368408,0.1711276165426594
mem_single_s6,mem,[6],[992.1669944116244],[1],[22.542110013890053],False,53,84,17803,1.6648331886724843,0.358132212303415,0.35726570113853645,1.6462255480367427,0.3063614720068139,0.018607654587947563,0.15372447669506073,0.5614650249481201,0.15370956919894982,1.9379268884658813,0.2921604775700114,0.2923606187921396,1.9155117273330688,0.24347614794535138,0.022415200248360634,0.17214295268058777,0.48027801513671875,0.1734097647288489,1.9797653237434283,0.3059973492379059,0.3061560691799229,1.9569537313017127,0.2545421060478479,0.022811585016650697,0.16923873126506805,0.49421006441116333,0.17436582584903665
mem_single_s6,mem,[6],[992.1669944116244],[1],[22.542110013890053],False,71,84,17803,1.634322120482663,0.41187800425410753,0.40766988838263424,1.6154483388500247,0.3807596778483562,0.018873775185513825,0.15687665343284607,0.5496641397476196,0.15529764868101031,1.875529170036316,0.34439469756825564,0.33889223817058944,1.8532918691635132,0.302938847360736,0.022237315773963928,0.1691550761461258,0.4964755177497864,0.17232794988723027,2.038045476560723,0.3343273691186216,0.32833121697549794,2.014601168567187,0.29172307932324604,0.023444223358002426,0.17249374091625214,0.47369861602783203,0.17628683782603644
mem_multi_s456,mem,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",[1],[22.542110013890053],False,11,91,17803,1.4754378842815064,0.473277840119249,0.4696079987850922,1.4567662711397915,0.45263784218678643,0.01867163887250649,0.16257093846797943,0.5400348901748657,0.15738463606973935,1.8282289505004883,0.3620402071811079,0.35815689516266247,1.8084286451339722,0.33604741015944734,0.019800348207354546,0.16126984357833862,0.5413662791252136,0.16142923869783915,1.9783342897075495,0.35868124585818423,0.35428851901031777,1.9585627007157835,0.3338568591575378,0.01977154255321581,0.15924911201000214,0.5566596984863281,0.16330595539040763
mem_multi_s456,mem,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",[1],[22.542110013890053],False,23,79,17803,1.4649635725710766,0.4787378364345889,0.47616657348696656,1.4481084233922514,0.46749355667260534,0.01685513871146459,0.14110328257083893,0.606953501701355,0.14170851026262557,1.8557024002075195,0.3641471337020455,0.36148898314874095,1.8325886726379395,0.34037039447840345,0.023113740608096123,0.16559457778930664,0.4936814308166504,0.17270702785915798,1.9647580042277297,0.35727302849569254,0.35386926078289227,1.9416570859412625,0.3390988190553332,0.02310089695535294,0.16405163705348969,0.508177638053894,0.1736968461781332
mem_multi_s456,mem,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",[1],[22.542110013890053],False,37,75,17803,1.5089445190052158,0.4646858827273184,0.4617340316155006,1.4904097267354417,0.44831986956479125,0.01853481294481459,0.1553761065006256,0.5511603951454163,0.15186419790665173,1.8186559677124023,0.3669563690632956,0.36404792682781817,1.798425316810608,0.3436341274197627,0.02023070678114891,0.1630391776561737,0.5267031192779541,0.16310208941262866,1.9552340964748436,0.36845593108018554,0.36492490929797367,1.9337184559809018,0.345235179927574,0.02151561227359184,0.16246676445007324,0.5227783918380737,0.16780099803454254
mem_multi_s456,mem,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",[1],[22.542110013890053],False,53,89,17803,1.4483470344297242,0.4343209338938483,0.4342605716649798,1.4315800919179866,0.40228812751420245,0.01676693726683648,0.14140693843364716,0.6111314296722412,0.1427605295755777,1.8801989555358887,0.31682907558598894,0.3178022187468299,1.856276273727417,0.2832788093348559,0.02392263524234295,0.17100760340690613,0.47753244638442993,0.1779885216364785,1.97741387968194,0.32554671968190857,0.32694927759202314,1.9522615932438472,0.29145242568277047,0.025152239999542497,0.17335644364356995,0.46512383222579956,0.1839286938105544
mem_multi_s456,mem,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",[1],[22.542110013890053],False,71,95,17803,1.4552109604653312,0.4879327382049006,0.48520879185499854,1.4383951238839023,0.47281365542552345,0.016815829384116625,0.14380955696105957,0.6066770553588867,0.14426637147256716,1.8139053583145142,0.35879202879466243,0.35543884097435097,1.7922744750976562,0.3344901083476476,0.021630849689245224,0.1614457368850708,0.5236366391181946,0.1677997074429951,1.925198300244057,0.3725149105367793,0.36858307789130723,1.9023887376262718,0.34797001428361773,0.022809544016849505,0.164215087890625,0.5108266472816467,0.17263163769081846
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,11,87,17803,1.6219917299825435,0.42365216808749395,0.42186098554816864,1.602813449455826,0.4028942480598373,0.019178280302302564,0.15516988933086395,0.5531858205795288,0.15604634375252124,1.8828309774398804,0.3361425686945834,0.3334277518972495,1.8603427410125732,0.3104584432156533,0.02248818427324295,0.1672048568725586,0.494327187538147,0.1718891386001829,1.9783620246469158,0.3383035122597747,0.33524742270111973,1.9539007177091625,0.3113745209990961,0.024461305687484676,0.1719260811805725,0.47786444425582886,0.18193634568828426
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,23,73,17803,1.6420187547982457,0.41435677558745204,0.4112167341712235,1.6229865817728224,0.39359151027089534,0.01903216408729143,0.15492933988571167,0.5469329953193665,0.153714738080916,1.851081371307373,0.34211219383723995,0.3381671286391407,1.8284533023834229,0.309094418643555,0.022628087550401688,0.16802653670310974,0.48407894372940063,0.17127686455136254,1.873788257167764,0.35619615639496355,0.35186759760914005,1.8520918268046966,0.32548685175937264,0.021696454807095332,0.15980704128742218,0.526511549949646,0.16704621543622997
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,37,73,17803,1.630246288394764,0.4169695345604368,0.4136399396098541,1.610472386757396,0.39160752380088965,0.01977391098265291,0.16221104562282562,0.5186002850532532,0.15820129808173122,1.8071423768997192,0.3585286629795453,0.35480590407708473,1.78657066822052,0.33014404725097884,0.02057173289358616,0.16638249158859253,0.5087214708328247,0.16427371615455263,1.933017616402613,0.3476640159045726,0.34289746670527455,1.911663390185735,0.3137467213742878,0.021354257346016085,0.1622171401977539,0.5205750465393066,0.1664815406276755
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,53,88,17803,1.627207786614226,0.3729210980287069,0.3727127318080796,1.608185233840023,0.34323165310963927,0.019022543563566807,0.157485693693161,0.5430383682250977,0.15531758720411082,1.8644859790802002,0.30954262136774646,0.3108161519460262,1.842414140701294,0.27812816545581004,0.02207178622484207,0.1701485961675644,0.4894745349884033,0.17158505273243738,1.8942691871564683,0.3091451292246521,0.31021817612206004,1.8728704125913855,0.27566949065152313,0.02139882373381151,0.16264407336711884,0.5258303880691528,0.16795618566748213
syn_single_s4,syn,[1],[22.542110013890053],[4],[242.10347130039656],False,71,78,17803,1.6698509071041507,0.4085618101730115,0.4058072058463969,1.6496224809636757,0.3863143083059904,0.020228450351655995,0.16490355134010315,0.5056072473526001,0.16062561862439995,1.8166834115982056,0.34702835571942764,0.34268633010312693,1.794165015220642,0.3140296861299968,0.022518344223499298,0.17090599238872528,0.479483962059021,0.17181482769194104,1.9337422210876256,0.3508946322067594,0.34640791555508715,1.9129773378372192,0.3170887549814042,0.02076491458366995,0.1630498170852661,0.5230242013931274,0.1650389302266787
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,11,95,17803,1.6497410320373902,0.40884653390724707,0.40612815438312433,1.6319227286337166,0.37491449210199085,0.01781830253967576,0.15048985183238983,0.5771691203117371,0.14936866694596465,1.8591142892837524,0.3424633482573962,0.33904348070664725,1.838532567024231,0.3096259249846177,0.02058171108365059,0.1587679386138916,0.537895679473877,0.16300417884947763,1.9669237528761772,0.32993704440026506,0.3260941269437651,1.9448950976541597,0.295047116173594,0.022028617994630174,0.16401280462741852,0.5254904627799988,0.17221369971967723
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,23,87,17803,1.6472756220428546,0.415411928249619,0.41196448662960616,1.6294480272906988,0.38585343708808456,0.01782759429851672,0.1472623646259308,0.5834652185440063,0.14793716076113886,1.9008649587631226,0.3411465191818102,0.33644467492992663,1.8779562711715698,0.3057614581845741,0.022908678278326988,0.16547450423240662,0.4932870864868164,0.17185833340599424,1.9356851708399105,0.34244532803180916,0.33741495517616815,1.9135102049945152,0.3024767620591858,0.022174998786147326,0.16045750677585602,0.5264162421226501,0.16981793919654742
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,37,81,17803,1.6292965475745538,0.4167518046460214,0.4137911272821052,1.6111820770007608,0.39617999152049627,0.01811445072588227,0.14818987250328064,0.5815203189849854,0.14980276275214557,1.8135584592819214,0.3620402071811079,0.358927570100492,1.7931623458862305,0.33920489221651173,0.020396137610077858,0.15857218205928802,0.5390740633010864,0.16243448711576916,1.9611156052106047,0.349155069582505,0.34471538594146267,1.9376889516229499,0.31790024525868377,0.023426627918873746,0.1641206592321396,0.5034738779067993,0.17459058108395092
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,53,94,17803,1.645966449621007,0.35796472775386473,0.35778583629926597,1.6276985257094576,0.3096926537301069,0.018267943769077834,0.15152429044246674,0.5698604583740234,0.15122135247708188,1.8634027242660522,0.3050654025107541,0.306146812032531,1.841664433479309,0.2611369139683083,0.021738266572356224,0.165323406457901,0.5085644721984863,0.16880067189534506,1.8972879533898341,0.3039264413518887,0.30496047569226536,1.8752505436335525,0.25679479024417406,0.022037371202078583,0.1612667441368103,0.5239837169647217,0.1690673583174405
syn_single_s5,syn,[1],[22.542110013890053],[5],[492.1461612435418],False,71,87,17803,1.699927985770772,0.3868390640963371,0.3845204380891684,1.6798568438744996,0.36805483720568044,0.02007115615624774,0.15769460797309875,0.5406526327133179,0.1605682094002755,1.8376810550689697,0.34439469756825564,0.3408003675236019,1.8125245571136475,0.31409405651070543,0.025156553834676743,0.17613202333450317,0.4454159140586853,0.18246932256789433,1.9237986525444135,0.33863485752153744,0.3348294029518947,1.8985950636537108,0.3066984915926533,0.025203606368948337,0.1725732386112213,0.4636603593826294,0.18287201123694852
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,11,97,17803,1.6909885558326971,0.3980772773711625,0.39516074080041574,1.673104050852961,0.36039203120405083,0.01788450970046748,0.15140986442565918,0.5751877427101135,0.15000621710299625,1.8535151481628418,0.3350013168290756,0.33131368514761966,1.8330799341201782,0.2992114854953029,0.020435158163309097,0.15794718265533447,0.5421720743179321,0.1617372300889757,1.9301972911782461,0.33151093439363816,0.3276185463897379,1.9091109151709569,0.29647425273384836,0.02108636085097104,0.15981431305408478,0.5449159145355225,0.16748207399289902
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,23,92,17803,1.6522057799176793,0.40300132312794146,0.3991264380411389,1.6340986664652208,0.3765861120283354,0.01810713583625943,0.1544615775346756,0.5596953630447388,0.15064812198973768,1.8759841918945312,0.3292950575015363,0.32383348833965675,1.8547009229660034,0.28807646975991735,0.021283214911818504,0.16286014020442963,0.5183597803115845,0.16564437321254186,1.8637399951072589,0.34443339960238567,0.3386930954270372,1.844375301713813,0.3042867709855588,0.019364680227351515,0.15333537757396698,0.5667059421539307,0.1574006488878433
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,37,93,17803,1.6358287515000098,0.4167350561910664,0.41359667227430164,1.6175390627626298,0.3985201737627611,0.01828968567251133,0.1459755301475525,0.5913418531417847,0.15078745692609305,1.8165072202682495,0.36449828812220175,0.36107445038707786,1.7960466146469116,0.34416039856341873,0.02046060375869274,0.1554332822561264,0.5495103001594543,0.1619784188649011,1.9834335111591914,0.3291086812458582,0.3243876866730247,1.9592027010982984,0.2982448928159477,0.024230823201471813,0.16503272950649261,0.4939665198326111,0.17705891230334975
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,53,92,17803,1.698212994355548,0.3367946806907063,0.33635807591944833,1.6795443608305336,0.278116052302905,0.018668642937624106,0.1538061499595642,0.5595266819000244,0.15322997114539352,1.8826382160186768,0.30050039504872267,0.3008117644241517,1.8606804609298706,0.2469762474407268,0.02195780910551548,0.16504572331905365,0.5061731338500977,0.16879932464115202,1.9032391571018794,0.294234592445328,0.29446791159533914,1.8809569437209874,0.23198663681038276,0.022282237161512244,0.16184088587760925,0.5160239934921265,0.1692626868208794
syn_single_s6,syn,[1],[22.542110013890053],[6],[992.1669944116244],False,71,100,17803,1.682620614202831,0.39049022727653376,0.387239345438276,1.6643290930073356,0.3625699502068298,0.018291542001979078,0.15385791659355164,0.5616118907928467,0.15170974206185792,1.821642279624939,0.33737160916513037,0.33287346461861866,1.8000692129135132,0.301872675401508,0.021573031321167946,0.16143272817134857,0.5219770669937134,0.16623445541139634,1.9072426590200973,0.34782968853545393,0.3430482516939689,1.8869890644125742,0.31261851677419666,0.020253602951152683,0.15750731527805328,0.5518427491188049,0.16295007810200732
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,11,99,17803,1.5500078853764756,0.4432311119299245,0.440085591068197,1.5331788036375982,0.4148939173214897,0.01682907517473638,0.14308227598667145,0.6084674000740051,0.1438955037811332,1.8255201578140259,0.3520323062066544,0.3486289659894897,1.8042278289794922,0.32404351904748924,0.021292362362146378,0.16006743907928467,0.5339831113815308,0.1667019828917488,1.9684070691670457,0.35371106693174287,0.3495818261418354,1.9445439822053256,0.3237477634007039,0.023863060399889946,0.16672156751155853,0.49970149993896484,0.17860112941428408
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,23,79,17803,1.5334520469228905,0.4536653993669084,0.45107632838715694,1.5158006984887968,0.43908666900349813,0.017651338325797385,0.14857152104377747,0.5771611928939819,0.14624696754547487,1.811879277229309,0.3700289702396629,0.36691160250372357,1.790474534034729,0.34787326773916577,0.02140478976070881,0.15970942378044128,0.5236444473266602,0.16485000792003812,1.900002763695913,0.3632372432074221,0.3599610587200257,1.8794748097249907,0.3430785878494357,0.02052795636939676,0.15362697839736938,0.5524455308914185,0.1606613479248465
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,37,99,17803,1.497784049498645,0.46560704774984507,0.4627613729696634,1.4813895562019284,0.4514668188032534,0.016394494716943642,0.14157237112522125,0.6124424338340759,0.14090900289827699,1.7625447511672974,0.3721358967606005,0.36911705441034975,1.743408441543579,0.35353215236829116,0.019136276096105576,0.15156014263629913,0.5729098916053772,0.1559712848966084,1.9074627275336278,0.3711066931742876,0.3673861721256304,1.8876507445557478,0.3516674609866352,0.019811951644616584,0.15168768167495728,0.5742472410202026,0.1600391391205461
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,53,62,17803,1.5678655050707766,0.3945433533756511,0.39392968271066076,1.5482896687446897,0.3559144616642015,0.019575828250350105,0.15277838706970215,0.5457912683486938,0.15406773545861038,1.8654550313949585,0.3186726362918093,0.3198446244672008,1.8400813341140747,0.2884179539988213,0.02537372335791588,0.17485681176185608,0.4427039623260498,0.18184586176796566,1.9289583914900479,0.3205765407554672,0.3214522772864017,1.9021017322801563,0.2783175577499156,0.02685665938850135,0.1767047494649887,0.42685192823410034,0.18743504890023846
syn_multi_s456,syn,[1],[22.542110013890053],"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",False,71,95,17803,1.538542793252587,0.44976300936238633,0.4468451696751761,1.520216687000557,0.4293508993985382,0.018326118408915508,0.1475968062877655,0.5839201807975769,0.1510120185024767,1.7730257511138916,0.3598454920551312,0.3563035918862569,1.7478066682815552,0.3276285701211655,0.025219038128852844,0.17191694676876068,0.45928412675857544,0.18129015725756448,1.8502775136738607,0.36555666003976145,0.3616695118376644,1.8247476277286059,0.34108598253001593,0.0255299137828693,0.1737833321094513,0.4615899920463562,0.1853046172285733
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,11,84,34187,1.4411643460367305,0.4731103555696987,0.4697759994715973,1.4254706740994871,0.443476201529331,0.015693684422736425,0.13972026109695435,0.6166733503341675,0.13654764178697912,1.8345187902450562,0.3700289702396629,0.3662366644682883,1.8148224353790283,0.33590232248794905,0.01969636045396328,0.1565040498971939,0.5513896942138672,0.15904850429958767,1.9864756146522418,0.37632538104705104,0.37187136834068324,1.9669219990299172,0.3471466154102564,0.01955368410642833,0.15247143805027008,0.5727239847183228,0.15933657672307264
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,23,61,34187,1.4632591234837464,0.4735625638534845,0.46957530664907426,1.445527432297265,0.45280654535230314,0.017731672027845598,0.1486176997423172,0.5701453685760498,0.14518474834921438,1.8137327432632446,0.37178474234044423,0.3667807754948937,1.792320966720581,0.34286979780562477,0.021411720663309097,0.16369760036468506,0.5084651708602905,0.16576627701047866,1.8776735508278624,0.39595758780649437,0.391070992233593,1.8570196383619961,0.37227117342055666,0.020653923794831316,0.15655241906642914,0.5362046360969543,0.1612115118601551
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,37,70,34187,1.4339336513857424,0.49441439027249734,0.492020855961768,1.4171045833938913,0.47705143505128883,0.016829072848834392,0.13931842148303986,0.6086372137069702,0.1401634725153754,1.8503845930099487,0.37503292072688965,0.37167526188115924,1.8274705410003662,0.3529554469271614,0.02291405387222767,0.16673561930656433,0.48829132318496704,0.17216285826667907,2.0404071905841565,0.37168654738237245,0.36846308201107275,2.016017979138518,0.3517272008797596,0.024389311773319766,0.16696089506149292,0.47909384965896606,0.17713876946331703
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,53,99,34187,1.4510463999388756,0.4756226238129533,0.47217184633695497,1.4347488402089235,0.4514589114887966,0.016297554629317864,0.1446320116519928,0.5979164838790894,0.13985842804900545,1.893582820892334,0.36809762092880344,0.363652334127943,1.8730862140655518,0.3386921050102889,0.02049664407968521,0.1639462113380432,0.5144624710083008,0.16336728656102742,1.9512102407951877,0.3772365805168986,0.37227467033342376,1.9317838116867903,0.34960140768179415,0.019426435002521295,0.15506717562675476,0.5612183809280396,0.15866446821656946
rsnn_shortmem,rsnn,[1],[22.542110013890053],[1],[22.542110013890053],True,71,37,34187,1.585953973451703,0.4423266953623528,0.43943335780762033,1.5655995293451463,0.4260375239130651,0.020354472491858133,0.15888307988643646,0.5128518342971802,0.1567114995802126,1.8141494989395142,0.3761741725923975,0.3721079085741434,1.7907288074493408,0.35210181089040066,0.02342073805630207,0.16904793679714203,0.46577203273773193,0.17230086856418186,1.9143543259738243,0.3817097415506958,0.3777532753307543,1.890420779789964,0.36183887353772526,0.023933528527005078,0.17021359503269196,0.4672417640686035,0.17608126548871603
