segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,is_last_label,segment_end_source,ring_source_path,label_source_path
131,user_10,0,5,3,W,1720390366107091.0,1720390367388232.0,1245,1501,1720390366166617.0,1720390367382351.0,256,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
132,user_10,0,5,4,Z,1720390367388232.0,1720390368459054.0,1501,1708,1720390367397398.0,1720390368399203.0,207,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
133,user_10,0,5,5,F,1720390368459054.0,1720390369658121.0,1708,1949,1720390368478726.0,1720390369602151.0,241,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
134,user_10,0,5,6,C,1720390369658121.0,1720390370725696.0,1949,2170,1720390369680299.0,1720390370687955.0,221,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
135,user_10,0,5,7,R,1720390370725696.0,1720390371904439.0,2170,2411,1720390370779375.0,1720390371887892.0,241,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
136,user_10,0,5,8,G,1720390371904439.0,1720390373193030.0,2411,2672,1720390371981559.0,1720390373186620.0,261,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
137,user_10,0,5,9,Q,1720390373193030.0,1720390374306894.0,2672,2893,1720390373276693.0,1720390374288064.0,221,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
138,user_10,0,5,10,J,1720390374306894.0,1720390375342034.0,2893,3094,1720390374380672.0,1720390375301496.0,201,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
139,user_10,0,5,11,Y,1720390375342034.0,1720390376465567.0,3094,3315,1720390375377255.0,1720390376397392.0,221,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
140,user_10,0,5,12,D,1720390376465567.0,1720390377521284.0,3315,3536,1720390376475589.0,1720390377495629.0,221,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
141,user_10,0,5,13,S,1720390377521284.0,1720390378614674.0,3536,3756,1720390377571388.0,1720390378602313.0,220,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
142,user_10,0,5,14,P,1720390378614674.0,1720390379741493.0,3756,3978,1720390378615674.0,1720390379688963.0,222,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
143,user_10,0,5,15,E,1720390379741493.0,1720390381011247.0,3978,4239,1720390379784046.0,1720390380995773.0,261,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
144,user_10,0,5,16,H,1720390381011247.0,1720390382157922.0,4239,4460,1720390381072131.0,1720390382087659.0,221,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
145,user_10,0,5,17,B,1720390382157922.0,1720390383426187.0,4460,4721,1720390382181430.0,1720390383388251.0,261,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
146,user_10,0,5,18,L,1720390383426187.0,1720390384328861.0,4721,4902,1720390383467112.0,1720390384291814.0,181,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
147,user_10,0,5,19,A,1720390384328861.0,1720390385574840.0,4902,5160,1720390384368365.0,1720390385573839.0,258,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
148,user_10,0,5,20,K,1720390385574840.0,1720390386703423.0,5160,5383,1720390385587442.0,1720390386693835.0,223,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
149,user_10,0,5,21,O,1720390386703423.0,1720390387636377.0,5383,5565,1720390386709397.0,1720390387586198.0,182,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
150,user_10,0,5,22,M,1720390387636377.0,1720390388920785.0,5565,5826,1720390387677809.0,1720390388898023.0,261,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
151,user_10,0,5,23,N,1720390388920785.0,1720390390091915.0,5826,6067,1720390388975511.0,1720390390086311.0,241,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
152,user_10,0,5,24,I,1720390390091915.0,1720390391507295.0,6067,6348,1720390390177173.0,1720390391495557.0,281,False,next_label_timestamp,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
153,user_10,0,5,25,U,1720390391507295.0,,6348,6589,1720390391571977.0,1720390392691165.0,241,True,ring_recording_end,data/user_10/0/5_ring_0.bin,data/user_10/0/5_timestamp.txt
