epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.5844006538391113,0.3444444444444444,0.36363636363636365
2,1.4201512336730957,0.4236111111111111,0.4393939393939394
3,0.9014296531677246,0.47500000000000003,0.48484848484848486
4,0.6544355750083923,0.5027777777777778,0.5151515151515151
5,0.5182636976242065,0.47500000000000003,0.48484848484848486
6,0.43103983998298645,0.4611111111111111,0.4696969696969697
7,0.36983373761177063,0.4333333333333333,0.4393939393939394
8,0.325103223323822,0.4333333333333333,0.4393939393939394
9,0.29165253043174744,0.46388888888888885,0.4696969696969697
10,0.2659249007701874,0.4777777777777777,0.48484848484848486
11,0.24533671140670776,0.4777777777777777,0.48484848484848486
12,0.22813324630260468,0.49166666666666664,0.5
13,0.21325941383838654,0.4916666666666667,0.5
14,0.20013785362243652,0.5055555555555555,0.5151515151515151
15,0.18844807147979736,0.5055555555555555,0.5151515151515151
16,0.17798815667629242,0.5055555555555556,0.5151515151515151
17,0.16861242055892944,0.5055555555555556,0.5151515151515151
18,0.1602008044719696,0.5027777777777778,0.5151515151515151
19,0.1526372730731964,0.5027777777777778,0.5151515151515151
20,0.1457979679107666,0.5027777777777778,0.5151515151515151
21,0.1395546793937683,0.5027777777777778,0.5151515151515151
22,0.1337900012731552,0.5027777777777778,0.5151515151515151
23,0.1284143328666687,0.5027777777777778,0.5151515151515151
24,0.1233745813369751,0.5166666666666667,0.5303030303030303
25,0.11865009367465973,0.5166666666666667,0.5303030303030303
26,0.11423863470554352,0.5166666666666667,0.5303030303030303
27,0.11013910919427872,0.5305555555555556,0.5454545454545454
28,0.10633881390094757,0.5166666666666666,0.5303030303030303
29,0.10280955582857132,0.5166666666666666,0.5303030303030303
30,0.0995122641324997,0.5305555555555556,0.5454545454545454
31,0.09640616923570633,0.5166666666666667,0.5303030303030303
32,0.09345667064189911,0.5166666666666667,0.5303030303030303
33,0.09063953906297684,0.5166666666666667,0.5303030303030303
34,0.08794056624174118,0.5166666666666667,0.5303030303030303
35,0.08535318076610565,0.5166666666666667,0.5303030303030303
36,0.08287551254034042,0.5166666666666667,0.5303030303030303
37,0.08050769567489624,0.5166666666666667,0.5303030303030303
38,0.07824953645467758,0.5027777777777778,0.5151515151515151
39,0.0760979875922203,0.5027777777777778,0.5151515151515151
40,0.0740458071231842,0.5027777777777778,0.5151515151515151
41,0.07208187133073807,0.5027777777777778,0.5151515151515151
42,0.07019362598657608,0.5027777777777778,0.5151515151515151
43,0.06837055832147598,0.5027777777777778,0.5151515151515151
44,0.06660699099302292,0.5027777777777778,0.5151515151515151
45,0.06490261107683182,0.5027777777777778,0.5151515151515151
46,0.06326065212488174,0.5027777777777778,0.5151515151515151
47,0.0616847388446331,0.4888888888888889,0.5
48,0.060175929218530655,0.4888888888888889,0.5
49,0.0587315633893013,0.4888888888888889,0.5
50,0.05734601989388466,0.4888888888888889,0.5
51,0.05601290985941887,0.4888888888888889,0.5
52,0.05472733452916145,0.4888888888888889,0.5
53,0.053486984223127365,0.4888888888888889,0.5
54,0.05229184776544571,0.4888888888888889,0.5
55,0.05114275962114334,0.4888888888888889,0.5
56,0.05003974214196205,0.4888888888888889,0.5
57,0.04898107051849365,0.4888888888888889,0.5
