CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.3027777777777778,0.3333333333333333,0.27632275132275136,10,0.4708333333333334,0.49206349206349204,0.45700916730328495,0.49444444444444446,0.5238095238095238,0.4733251633986928,0.4527777777777778,0.47619047619047616,0.422979797979798,0.37041279059973586,0.39019724970787045,0.49999999999999994,0.5238095238095238,0.07754266751848625,0.08509442210197449,1.0973883775740692,0.6482219086455897,0.31941125906281104,-0.0478506992952683,-0.03713098532242927
