epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.027696793002915453,0.02684874336752492,0.012660931398740175,0.013147144784550617,3.9492350938368816
1,val,0.025362318840579712,0.024358974358974363,0.008884227772672938,0.009769130905245262,3.9283635201661484
2,train,0.07215743440233237,0.06804310542459768,0.03786540995741225,0.04033673178785996,3.8022238311545147
2,val,0.07971014492753623,0.07051282051282051,0.04555768228427092,0.051499988669175815,3.8512784501780635
3,train,0.09183673469387756,0.08611667537118893,0.054059173844011044,0.05752664405629177,3.7063601600880527
3,val,0.09782608695652174,0.08910256410256409,0.048954621222184073,0.05490738708785074,3.757183717644733
4,train,0.1282798833819242,0.12145762118274316,0.095486457025402,0.09922663578064382,3.6169104152101124
4,val,0.11594202898550725,0.11442307692307693,0.07281714776078083,0.07311703897959583,3.649535034013831
5,train,0.14212827988338192,0.13390841155301667,0.1063635557698017,0.11170183568055587,3.5226894599703242
5,val,0.11231884057971014,0.10416666666666667,0.08244501345282686,0.08789737601989085,3.5737554024958955
6,train,0.1858600583090379,0.17855899710749115,0.1583360564119219,0.16230122135230837,3.4091101158464614
6,val,0.11956521739130435,0.11794871794871796,0.093190799817054,0.0933480049146401,3.524768933005955
7,train,0.23177842565597667,0.22241418038346025,0.20191358088078332,0.20788247161770146,3.300858694332334
7,val,0.17391304347826086,0.16698717948717953,0.13356561553870439,0.13637055403578488,3.3974241139232246
8,train,0.2602040816326531,0.2503547283309603,0.2170270023068041,0.22322375421079835,3.201790767925474
8,val,0.15217391304347827,0.14583333333333337,0.10175484271578578,0.10308282067272735,3.3003648433132446
9,train,0.29591836734693877,0.2852365667579321,0.2611190291600519,0.2669814504483088,3.093432553655552
9,val,0.15579710144927536,0.1461538461538462,0.1134827190651667,0.12000203993155875,3.248093805451324
10,train,0.32580174927113703,0.3141838849015626,0.29218211705360136,0.3007902688703322,2.9894599956256656
10,val,0.15579710144927536,0.15352564102564104,0.11050609011756371,0.10641379640937525,3.1917849278104478
11,train,0.34839650145772594,0.33884138086592136,0.32267877808728274,0.3265409213981569,2.905336448124477
11,val,0.17028985507246377,0.15897435897435896,0.11739687873014194,0.1240640542668735,3.15698474386464
12,train,0.3965014577259475,0.3878743641295248,0.3716799618538207,0.3766327384661143,2.808676901086079
12,val,0.15579710144927536,0.15224358974358976,0.12547702681151898,0.12509110486053082,3.1691076824630517
13,train,0.45043731778425655,0.44145548988782335,0.4309600133469408,0.43483076550396316,2.7151754152670544
13,val,0.2318840579710145,0.22532051282051282,0.19599448506033407,0.19398323865950734,2.9893059454102446
14,train,0.4744897959183674,0.4696389556987104,0.46149226881713107,0.46109600805398,2.6090479335006402
14,val,0.2536231884057971,0.2516025641025641,0.21940675588865635,0.2177395127842698,2.9640295678290767
15,train,0.5174927113702624,0.5088809288089726,0.5048835356238721,0.5087424987601555,2.52261625225968
15,val,0.2246376811594203,0.22628205128205123,0.18811187543396468,0.1815645224505104,2.971742111703624
16,train,0.5386297376093294,0.533916804055944,0.528723832374419,0.5302619868015684,2.4256689590198306
16,val,0.25,0.24583333333333326,0.20122317046822882,0.20303991392563203,2.9064971813257188
17,train,0.5881924198250729,0.5794852775317711,0.5698910422059096,0.5742752252092995,2.3404115497544624
17,val,0.17753623188405798,0.16891025641025642,0.14216137997246592,0.14827446577766273,3.0531855078711025
18,train,0.5925655976676385,0.5858189723724829,0.579093347973516,0.5817518693255731,2.2609680143806745
18,val,0.213768115942029,0.20897435897435893,0.19664372121355927,0.19711711555247027,2.899534653926241
19,train,0.6537900874635568,0.6481664381092561,0.6494215016593091,0.6501476188906649,2.173000215441423
19,val,0.27898550724637683,0.2775641025641026,0.2666952075602946,0.266344976670727,2.789625078007795
20,train,0.6632653061224489,0.6582308911811896,0.653376839286521,0.6552131330214794,2.089948966968859
20,val,0.2826086956521739,0.2826923076923077,0.2694430741257367,0.26691165787443877,2.7217111449310747
21,train,0.7120991253644315,0.7071062807928077,0.7095186365999316,0.7101636908062157,1.9970590713767895
21,val,0.2536231884057971,0.2551282051282051,0.2030987730350674,0.20263348983567053,2.7830252751060156
22,train,0.7120991253644315,0.7097953271201435,0.7067302212705608,0.7067414110538012,1.9296634843676153
22,val,0.2572463768115942,0.25512820512820505,0.2374717239705798,0.2351212148968591,2.7697013046430503
23,train,0.7653061224489796,0.76315851993068,0.7652404291468421,0.7642124884827391,1.8221722900346138
23,val,0.2644927536231884,0.2596153846153846,0.2390731611929723,0.24195176967416482,2.7661254475082178
24,train,0.7711370262390671,0.7682114230558797,0.7685100651447347,0.7678062693168795,1.7447657870134181
24,val,0.2826086956521739,0.2769230769230769,0.2559884748233164,0.25825671439482173,2.6609238368877466
25,train,0.7857142857142857,0.7826321047925145,0.7825352733633278,0.7838399370954725,1.6754684034658938
25,val,0.27898550724637683,0.2753205128205128,0.24118445160534635,0.24435194988461556,2.785084112830784
26,train,0.8002915451895044,0.7984300407172085,0.8001315364199968,0.799796954404006,1.591630637124398
26,val,0.19927536231884058,0.19391025641025644,0.1788923698467347,0.178031310197114,2.8686126487842505
27,train,0.8491253644314869,0.8487996575341293,0.8482653256309783,0.8474092913454441,1.5056838217699144
27,val,0.29347826086956524,0.28589743589743594,0.24004500709008506,0.24649679076513986,2.718860474185667
28,train,0.8622448979591837,0.8609167478853352,0.8610491048481954,0.8617139879792454,1.405024125694186
28,val,0.286231884057971,0.2737179487179487,0.239228718180552,0.24407899664411314,2.7062185328939687
29,train,0.8877551020408163,0.8861521602003131,0.8885118003065889,0.8882689839263475,1.3386093412821911
29,val,0.22826086956521738,0.2310897435897436,0.20649549725636682,0.20188932269508833,2.684610505034958
30,train,0.8935860058309038,0.8944278757856623,0.8946965413353287,0.893399985423066,1.2701467713531183
30,val,0.2210144927536232,0.21570512820512822,0.1778030812839564,0.1837001013889723,2.8680150301560112
