epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss
1.0,0.1113007582865223,0.10152116402116403,4.419678441013199,0.0,4.419678441013199,2.7304086685180664
2.0,0.10248139404072777,0.12202380952380953,3.0042176968874905,0.0,3.0042176968874905,2.449525833129883
3.0,0.11450840805280464,0.12896825396825398,2.653770894479013,0.0,2.653770894479013,2.424452543258667
4.0,0.14727284142550037,0.12202380952380952,2.4725559898580003,0.0,2.4725559898580003,2.426637887954712
5.0,0.16555231256780759,0.12202380952380953,2.332859092653311,0.0,2.332859092653311,2.4268627166748047
6.0,0.21166988413279872,0.12202380952380953,2.263237368834819,0.0,2.263237368834819,2.415148973464966
7.0,0.24511305374596462,0.10813492063492064,2.188316967319088,0.0,2.188316967319088,2.4072365760803223
8.0,0.2613905569528056,0.12896825396825398,2.124403855066086,0.0,2.124403855066086,2.4048476219177246
9.0,0.2832738124836734,0.1359126984126984,2.066342581980405,0.0,2.066342581980405,2.3926186561584473
10.0,0.28430667812415095,0.13730158730158729,1.9974645470588015,0.0,1.9974645470588015,2.3944315910339355
11.0,0.3067864661518517,0.13730158730158729,1.9673780787627175,0.0,1.9673780787627175,2.3835222721099854
12.0,0.3106729808716997,0.14226190476190476,1.9227707796375846,0.0,1.9227707796375846,2.3799710273742676
13.0,0.3228560938631738,0.13730158730158729,1.8695859433041178,0.0,1.8695859433041178,2.3898231983184814
14.0,0.3471332312800201,0.13035714285714287,1.8245877121894167,0.0,1.8245877121894167,2.398730754852295
15.0,0.3621914340795318,0.12202380952380953,1.7829100279307406,0.0,1.7829100279307406,2.417757511138916
16.0,0.3814815260008699,0.15674603174603174,1.7444523341068918,0.0,1.7444523341068918,2.401345729827881
17.0,0.4030474117375395,0.15674603174603174,1.7102187141493963,0.0,1.7102187141493963,2.3930699825286865
18.0,0.4157539644440922,0.19814814814814816,1.672864144722484,0.0,1.672864144722484,2.39025616645813
19.0,0.4407533874133187,0.17791005291005293,1.626524595918836,0.0,1.626524595918836,2.371046781539917
20.0,0.4662435881880675,0.21064814814814814,1.5900247895163637,0.0,1.5900247895163637,2.3837270736694336
21.0,0.477480685109313,0.20866402116402116,1.5472046223031468,0.0,1.5472046223031468,2.373900890350342
22.0,0.4845087478664269,0.18981481481481485,1.5114330459584877,0.0,1.5114330459584877,2.4015471935272217
23.0,0.5061998300919138,0.20740740740740746,1.482540890394923,0.0,1.482540890394923,2.3914709091186523
24.0,0.4953220424811951,0.19550264550264554,1.4358274128268795,0.0,1.4358274128268795,2.383061408996582
25.0,0.5282062403823246,0.1802248677248677,1.4000178961253207,0.0,1.4000178961253207,2.387887477874756
26.0,0.535407004046874,0.1802248677248677,1.3614016773368323,0.0,1.3614016773368323,2.389239549636841
27.0,0.5693083863936441,0.1945767195767196,1.3239066803927266,0.0,1.3239066803927266,2.406733989715576
28.0,0.5771510658107316,0.1862433862433863,1.2876523843935967,0.0,1.2876523843935967,2.3492367267608643
29.0,0.5959040248731586,0.1945767195767196,1.2509067715137632,0.0,1.2509067715137632,2.3088722229003906
30.0,0.589976867555827,0.18191438191438192,1.2205511602395167,0.0,1.2205511602395167,2.3750786781311035
31.0,0.6037656456430772,0.20413660413660414,1.182465688907341,0.0,1.182465688907341,2.2959725856781006
32.0,0.6090041112921977,0.19226190476190477,1.1478532376264745,0.0,1.1478532376264745,2.356095790863037
33.0,0.6186760016152612,0.23333333333333328,1.1437161352466183,0.0,1.1437161352466183,2.2712013721466064
34.0,0.6389401746504743,0.22976190476190475,1.1211072598390037,0.0,1.1211072598390037,2.325108528137207
35.0,0.644265995180839,0.2111111111111111,1.0703435670488262,0.0,1.0703435670488262,2.404930591583252
36.0,0.6486913693256035,0.21898148148148147,1.0599627652800228,0.0,1.0599627652800228,2.304478645324707
37.0,0.6710697879386195,0.218025493025493,1.0300924123462014,0.0,1.0300924123462014,2.323735475540161
38.0,0.6735100396894492,0.2386904761904762,1.0016375905265087,0.0,1.0016375905265087,2.311077833175659
39.0,0.6848780907845656,0.2386904761904762,0.9781116146639169,0.0,0.9781116146639169,2.325969696044922
40.0,0.6818028449091904,0.253505291005291,0.9517288859452725,0.0,0.9517288859452725,2.3286099433898926
41.0,0.6942637779240478,0.22876984126984126,0.9308307569942048,0.0,0.9308307569942048,2.367140769958496
42.0,0.7069174197732147,0.2337301587301587,0.9130354973001857,0.0,0.9130354973001857,2.395775556564331
43.0,0.718622087594742,0.26412337662337665,0.8757467218602586,0.0,0.8757467218602586,2.36393666267395
44.0,0.7352751746792046,0.2399170274170274,0.8425010574048645,0.0,0.8425010574048645,2.4073853492736816
45.0,0.7372855009970132,0.2754329004329004,0.8305848954877016,0.0,0.8305848954877016,2.4859538078308105
46.0,0.7243504489704874,0.25132275132275134,0.8598316228738545,0.0,0.8598316228738545,2.425858974456787
47.0,0.7410965831065585,0.2288059163059163,0.8564357847847339,0.0,0.8564357847847339,2.6201794147491455
48.0,0.7516789377826099,0.21412337662337666,0.822466430278325,0.0,0.822466430278325,2.577302932739258
49.0,0.7640418775674407,0.2664381914381915,0.7974853052945228,0.0,0.7974853052945228,2.4512152671813965
50.0,0.7563914913924535,0.26385882635882635,0.7534909619726946,0.0,0.7534909619726946,2.6397268772125244
51.0,0.7626366745433896,0.28544973544973545,0.7368643279740404,0.0,0.7368643279740404,2.5757524967193604
52.0,0.7674296797667486,0.2666005291005291,0.7128038030893585,0.0,0.7128038030893585,2.4951517581939697
53.0,0.7816699937206201,0.2741762866762867,0.6920967171811812,0.0,0.6920967171811812,2.62593412399292
54.0,0.786381010529679,0.2621753246753247,0.6691981964390372,0.0,0.6691981964390372,2.6883561611175537
55.0,0.7835124194685704,0.295508658008658,0.6672139102128205,0.0,0.6672139102128205,2.506216526031494
56.0,0.7989066362721009,0.29054834054834056,0.6650321273303073,0.0,0.6650321273303073,2.650080442428589
57.0,0.7978172985206763,0.30397426647426645,0.6320005299302264,0.0,0.6320005299302264,2.8473827838897705
58.0,0.8027129035938616,0.28578643578643576,0.6308042735835977,0.0,0.6308042735835977,2.680492877960205
59.0,0.8147357977243677,0.2885642135642136,0.6020107875592532,0.0,0.6020107875592532,2.7550113201141357
60.0,0.8262814825601469,0.27884199134199134,0.5856507645211408,0.0,0.5856507645211408,2.864471912384033
61.0,0.8241553792698278,0.3003066378066378,0.5565155220831939,0.0,0.5565155220831939,2.9489223957061768
62.0,0.8210648060384389,0.3185305435305435,0.5418087169143296,0.0,0.5418087169143296,2.918423652648926
63.0,0.8292853663423325,0.2878066378066378,0.530498859188848,0.0,0.530498859188848,3.079210042953491
64.0,0.8365038889715101,0.25241702741702743,0.5154577821954802,0.0,0.5154577821954802,3.26094651222229
65.0,0.8395590229210206,0.2981240981240981,0.5011252223829804,0.0,0.5011252223829804,3.082313299179077
66.0,0.8434455231906615,0.32127224627224626,0.48212338950670935,0.0,0.48212338950670935,3.2207648754119873
67.0,0.8556119907334732,0.29117965367965365,0.4815848674913692,0.0,0.4815848674913692,3.251173257827759
68.0,0.8592200293905314,0.30738335738335737,0.4659052639943187,0.0,0.4659052639943187,3.284215211868286
69.0,0.8654113009859835,0.2981240981240981,0.4603447278067085,0.0,0.4603447278067085,3.386981964111328
70.0,0.8550675681275418,0.29193722943722944,0.45042043139520077,0.0,0.45042043139520077,3.270819902420044
71.0,0.8628067703547234,0.32884800384800383,0.44573908351784935,0.0,0.44573908351784935,3.3006038665771484
72.0,0.85739960036422,0.2937950937950938,0.4371004938155977,0.0,0.4371004938155977,3.557196617126465
73.0,0.8628696160058044,0.3004389129389129,0.42610038568148717,0.0,0.42610038568148717,3.5665340423583984
74.0,0.8585515228554846,0.3143278018278018,0.4340010066861335,0.0,0.4340010066861335,3.370051145553589
75.0,0.8679824021679322,0.32884800384800383,0.43163378359733884,0.0,0.43163378359733884,3.6390857696533203
76.0,0.8516385744438804,0.3275853775853776,0.4199232320572136,0.0,0.4199232320572136,3.2296013832092285
77.0,0.8532994235633851,0.2768278018278018,0.42116669307682475,0.0,0.42116669307682475,3.909435272216797
78.0,0.8684346622236868,0.3078102453102453,0.427244311663452,0.0,0.427244311663452,3.474000930786133
79.0,0.8753839268959939,0.33916546416546417,0.4076810132923717,0.0,0.4076810132923717,3.4823544025421143
80.0,0.8745814036994162,0.3408489658489658,0.39492364327796764,0.0,0.39492364327796764,3.61635684967041
81.0,0.8756948553828364,0.3759018759018759,0.38830879325505585,0.0,0.38830879325505585,3.516725540161133
82.0,0.8801184381906668,0.37094155844155846,0.3765023533838341,0.0,0.3765023533838341,3.478189706802368
83.0,0.8842329594784228,0.3675685425685425,0.3651534191199711,0.0,0.3651534191199711,3.666005849838257
84.0,0.8842015366528825,0.3885341510341511,0.35678946369178527,0.0,0.35678946369178527,3.5796170234680176
85.0,0.8937391863787042,0.39408970658970666,0.3488193637019796,0.0,0.3488193637019796,3.506660223007202
86.0,0.8886180352466394,0.38116281866281865,0.33825334383370337,0.0,0.33825334383370337,3.609037160873413
87.0,0.8949678175398179,0.35877224627224624,0.3406670696764107,0.0,0.3406670696764107,3.6330618858337402
88.0,0.8952473423476447,0.3461099086099086,0.32395770884216757,0.0,0.32395770884216757,3.6883955001831055
89.0,0.8999654433707772,0.3576839826839826,0.31884365822485106,0.0,0.31884365822485106,3.7307794094085693
90.0,0.9060997026300363,0.3695887445887445,0.31094353847372347,0.0,0.31094353847372347,3.79272198677063
