epoch,train_ba,val_ba,train_task_loss,train_reg_loss,train_total_loss,val_loss
1.0,0.08412245806405372,0.09563492063492063,6.669143822845617,0.0,6.669143822845617,3.05273699760437
2.0,0.0920000470354244,0.12480158730158729,3.73565191574228,0.0,3.73565191574228,2.6336328983306885
3.0,0.11361372045727391,0.10535714285714286,2.963071668004415,0.0,2.963071668004415,2.4399573802948
4.0,0.12219766301134226,0.10873015873015872,2.6884285119232336,0.0,2.6884285119232336,2.3994851112365723
5.0,0.1442645451450483,0.1255952380952381,2.4964938734156332,0.0,2.4964938734156332,2.42907977104187
6.0,0.1578923749121215,0.11031746031746031,2.400689581790602,0.0,2.400689581790602,2.4779107570648193
7.0,0.17529385027572528,0.10198412698412697,2.3035779032157335,0.0,2.3035779032157335,2.4616708755493164
8.0,0.19687269784824177,0.101984126984127,2.2319629738129767,0.0,2.2319629738129767,2.4621851444244385
9.0,0.21632795912277789,0.10892857142857143,2.175217938300049,0.0,2.175217938300049,2.4565341472625732
10.0,0.22924879973179055,0.1117063492063492,2.1262810181012046,0.0,2.1262810181012046,2.4386725425720215
11.0,0.2487471194999494,0.11865079365079363,2.081687884568758,0.0,2.081687884568758,2.4265196323394775
12.0,0.2846310705915402,0.13115079365079363,2.040795199842338,0.0,2.040795199842338,2.423305034637451
13.0,0.2778927092006645,0.1464285714285714,2.001622240637748,0.0,2.001622240637748,2.384777307510376
14.0,0.2922577171373983,0.1581709956709957,1.9644898771213788,0.0,1.9644898771213788,2.3823249340057373
15.0,0.3134749182058772,0.13594877344877346,1.9260298163468168,0.0,1.9260298163468168,2.374952554702759
16.0,0.3325934538886918,0.15182178932178933,1.880837425922978,0.0,1.880837425922978,2.3752644062042236
17.0,0.3597629214220173,0.19752284752284752,1.8369267475174134,0.0,1.8369267475174134,2.3352956771850586
18.0,0.3623088092449569,0.18363395863395862,1.8035921693463743,0.0,1.8035921693463743,2.3160359859466553
19.0,0.39303884782225,0.18363395863395862,1.7580785295844283,0.0,1.7580785295844283,2.3174538612365723
20.0,0.41029363059007534,0.17034030784030785,1.7144851883594427,0.0,1.7144851883594427,2.3546295166015625
21.0,0.40135320826730014,0.22764550264550265,1.682334525860115,0.0,1.682334525860115,2.289232015609741
22.0,0.42270195700940955,0.1988756613756614,1.6485965003655412,0.0,1.6485965003655412,2.2360947132110596
23.0,0.4519369022438043,0.21435185185185188,1.6221515689167016,0.0,1.6221515689167016,2.266465187072754
24.0,0.45942919932710985,0.20026455026455028,1.5764515592801591,0.0,1.5764515592801591,2.3157055377960205
25.0,0.48072437441483035,0.19457671957671954,1.5455723401806647,0.0,1.5455723401806647,2.2363955974578857
26.0,0.48639971158406464,0.23921957671957672,1.505508081638054,0.0,1.505508081638054,2.187511682510376
27.0,0.5165524338050459,0.23723544973544974,1.4851520404142684,0.0,1.4851520404142684,2.1690456867218018
28.0,0.512801774386841,0.22533068783068785,1.450234918709261,0.0,1.450234918709261,2.2003087997436523
29.0,0.527769227717687,0.2550925925925926,1.418100932994521,0.0,1.418100932994521,2.1523263454437256
30.0,0.5436061005230192,0.24318783068783068,1.3843542107616562,0.0,1.3843542107616562,2.1639108657836914
31.0,0.5469293436379289,0.19656084656084652,1.3555025531174598,0.0,1.3555025531174598,2.155927896499634
32.0,0.5621133800316428,0.24024771524771524,1.3261060794741684,0.0,1.3261060794741684,2.130854606628418
33.0,0.5848497751998267,0.2362794612794613,1.2965309578867665,0.0,1.2965309578867665,2.1417901515960693
34.0,0.5882740252417239,0.24104136604136606,1.269838769751859,0.0,1.269838769751859,2.1427104473114014
35.0,0.5931600420286826,0.20767195767195767,1.250493974775948,0.0,1.250493974775948,2.1669325828552246
36.0,0.5928235589454381,0.22437469937469937,1.2329177249113992,0.0,1.2329177249113992,2.2124249935150146
37.0,0.5962363907098699,0.22976190476190475,1.222436582570232,0.0,1.222436582570232,2.2120418548583984
38.0,0.6139346878855548,0.2263227513227513,1.188916894737086,0.0,1.188916894737086,2.1858346462249756
39.0,0.6073790280717546,0.25152116402116403,1.1555155833699002,0.0,1.1555155833699002,2.222079277038574
40.0,0.6104304453429753,0.2756313131313131,1.139251590800983,0.0,1.139251590800983,2.2694687843322754
41.0,0.6235720296120107,0.25350529100529096,1.1151248070951583,0.0,1.1151248070951583,2.201080799102783
42.0,0.6233037149136645,0.26171236171236173,1.0968977418085384,0.0,1.0968977418085384,2.1923065185546875
43.0,0.6268299494815657,0.2652837902837903,1.0863070775227375,0.0,1.0863070775227375,2.2768468856811523
44.0,0.6333001523425843,0.2631012506012506,1.0752951659762304,0.0,1.0752951659762304,2.266732931137085
45.0,0.6447619975650211,0.24858104858104857,1.0588425853371415,0.0,1.0588425853371415,2.237786054611206
46.0,0.6523938983337143,0.23856421356421356,1.0320769704352557,0.0,1.0320769704352557,2.321803092956543
47.0,0.6530615997797177,0.2081048581048581,1.0118989999856474,0.0,1.0118989999856474,2.3898324966430664
48.0,0.6631963338727852,0.20443722943722945,0.998167197696108,0.0,0.998167197696108,2.379081964492798
49.0,0.6814264409610605,0.20397426647426645,0.9770433807332011,0.0,0.9770433807332011,2.4516892433166504
50.0,0.6942344051154006,0.19732443482443482,0.9614282294517951,0.0,0.9614282294517951,2.4818918704986572
51.0,0.6803449542197036,0.2088985088985089,0.9401253786021379,0.0,0.9401253786021379,2.499481439590454
52.0,0.7018574423607585,0.22847522847522847,0.9321601251316562,0.0,0.9321601251316562,2.5332019329071045
53.0,0.7014911548964289,0.20318061568061566,0.9130080690072039,0.0,0.9130080690072039,2.4375054836273193
54.0,0.6998625289951907,0.2257335257335257,0.8899824068386255,0.0,0.8899824068386255,2.5358314514160156
55.0,0.7187242348768296,0.2574795574795575,0.8933125968233854,0.0,0.8933125968233854,2.4423604011535645
56.0,0.7225247255795154,0.19266474266474265,0.8691567142530892,0.0,0.8691567142530892,2.4572224617004395
57.0,0.7319323110729762,0.2125721500721501,0.851501488234213,0.0,0.851501488234213,2.4476170539855957
58.0,0.7334696012946433,0.23311087061087063,0.8267675038048815,0.0,0.8267675038048815,2.5767786502838135
59.0,0.742325795994763,0.21488696488696488,0.8098266559705882,0.0,0.8098266559705882,2.5302391052246094
60.0,0.7453126219023729,0.23975468975468972,0.7887759067105344,0.0,0.7887759067105344,2.5977134704589844
61.0,0.74757100083801,0.19110750360750361,0.7748406372464257,0.0,0.7748406372464257,2.5854053497314453
62.0,0.7546917068696931,0.2169011544011544,0.7599834074457008,0.0,0.7599834074457008,2.62552547454834
63.0,0.7554301610988999,0.2252344877344877,0.7427898920341531,0.0,0.7427898920341531,2.5841219425201416
64.0,0.7536019632799493,0.2289381914381914,0.7222458509898226,0.0,0.7222458509898226,2.6134252548217773
65.0,0.767408469731389,0.2249037999037999,0.7328442259212369,0.0,0.7328442259212369,2.6754348278045654
66.0,0.7730352490406508,0.221993746993747,0.7088127707655376,0.0,0.7088127707655376,2.683887481689453
67.0,0.7774483523032253,0.24157046657046657,0.6835115893572415,0.0,0.6835115893572415,2.7039270401000977
68.0,0.784918032283497,0.25903078403078406,0.6835489128419742,0.0,0.6835489128419742,2.691396474838257
69.0,0.7894806410021807,0.27355098605098604,0.6675664194684842,0.0,0.6675664194684842,2.722480297088623
70.0,0.786176238449907,0.2924001924001924,0.6698984162122165,0.0,0.6698984162122165,2.6618282794952393
71.0,0.7921040457928085,0.29564694564694566,0.6484419789658972,0.0,0.6484419789658972,2.755901336669922
72.0,0.7954089589261532,0.31895743145743144,0.6755948927439429,0.0,0.6755948927439429,2.7912142276763916
73.0,0.7938952410937169,0.3232864357864358,0.6788624646126096,0.0,0.6788624646126096,2.8363516330718994
74.0,0.8014142654077374,0.3016233766233766,0.6457694205687912,0.0,0.6457694205687912,2.6977124214172363
75.0,0.8030725841897121,0.32295574795574794,0.6306568220026932,0.0,0.6306568220026932,2.744696617126465
76.0,0.8028428544345969,0.3083092833092833,0.618004915123347,0.0,0.618004915123347,2.6427531242370605
77.0,0.8206545780440901,0.30490620490620485,0.5986424589116068,0.0,0.5986424589116068,2.6665351390838623
78.0,0.8096990099194042,0.34399350649350646,0.602466192590185,0.0,0.602466192590185,2.8833515644073486
79.0,0.8027901984746156,0.29686748436748434,0.5988137198807656,0.0,0.5988137198807656,2.863886833190918
80.0,0.8207910987777742,0.31895743145743144,0.5844883085220488,0.0,0.5844883085220488,2.685724973678589
81.0,0.8230852430387148,0.3049362674362674,0.5782523003379573,0.0,0.5782523003379573,2.876544237136841
82.0,0.829766134255583,0.286513949013949,0.5712072093187224,0.0,0.5712072093187224,2.836479663848877
83.0,0.8345197312564068,0.33747594997594993,0.5576405540595982,0.0,0.5576405540595982,2.7710957527160645
84.0,0.8254023984258386,0.3401214526214526,0.5443700888994023,0.0,0.5443700888994023,2.8182528018951416
85.0,0.8344343152317117,0.3198472823472824,0.5297696477574859,0.0,0.5297696477574859,2.7850160598754883
86.0,0.8423628104979769,0.3248075998075998,0.535238446138812,0.0,0.535238446138812,2.7742719650268555
87.0,0.83878024479365,0.3294733044733045,0.5111971394945956,0.0,0.5111971394945956,2.9879953861236572
88.0,0.8485463555463958,0.31197691197691196,0.5051632724099644,0.0,0.5051632724099644,2.8170454502105713
89.0,0.8485475413133975,0.3086038961038961,0.4971131213560777,0.0,0.4971131213560777,2.867901563644409
90.0,0.855061107673662,0.35956589706589703,0.48368055787636366,0.0,0.48368055787636366,3.086526870727539
91.0,0.8552148015223243,0.33810125060125057,0.4806052510996899,0.0,0.4806052510996899,3.1321492195129395
92.0,0.8615343467569638,0.32295574795574794,0.4679067420056683,0.0,0.4679067420056683,3.1090643405914307
93.0,0.8662233306126144,0.321566859066859,0.4585060423910105,0.0,0.4585060423910105,3.123217821121216
94.0,0.8554481452742569,0.33979076479076475,0.4506992316081889,0.0,0.4506992316081889,3.122539520263672
95.0,0.8614435697054025,0.33840187590187587,0.4449389680527574,0.0,0.4449389680527574,3.1745975017547607
96.0,0.8648593836313424,0.313997113997114,0.43411951857056347,0.0,0.43411951857056347,3.174903392791748
97.0,0.8638438005449122,0.33086219336219336,0.4295777473310185,0.0,0.4295777473310185,3.2420592308044434
98.0,0.8662838706056367,0.34411976911976905,0.42778417934854346,0.0,0.42778417934854346,3.058072328567505
99.0,0.8673367988075212,0.34643458393458393,0.415926167097026,0.0,0.415926167097026,3.0276665687561035
100.0,0.8776192913266491,0.37715848965848964,0.40622317062597885,0.0,0.40622317062597885,3.0068416595458984
