architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
5x5,e2e_wc,task_only,23,L1,5,492.1461612435418,0.05607953839463221,3.5890904572564613,0.3417701198630137,0.01609918824278438,0.03178733031674208,1.481538955479452,6.0,83
5x5,e2e_wc,task_only,23,L2,5,492.1461612435418,0.2808435843273691,17.973989396951623,0.6095355308219178,0.2531508648132428,0.2763468608597285,21.113923373287673,76.0,113
