architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
4x4,e2e_wc,task_only,11,L1,4,242.10347130039656,0.03786202058482439,2.4231693174287607,0.3912136130136986,0.006106748726655348,0.015160492081447964,0.8656357020547946,3.0,58
4x4,e2e_wc,task_only,11,L2,4,242.10347130039656,0.21622996396620278,13.838717693836978,0.6284246575342466,0.17540455220713072,0.20523826357466063,14.17390839041096,61.0,108
