architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
34x34,e2e_wc,task_only,23,L1,3,117.0136826471659,0.012945762922465208,0.8285288270377733,0.2901327054794521,0.0005968803056027165,0.0015398755656108598,0.3784246575342466,1.0,12
34x34,e2e_wc,task_only,23,L1,4,242.10347130039656,0.059910070825049705,3.834244532803181,0.4575128424657534,0.01655613327674024,0.03340073529411765,1.6065924657534247,7.0,69
34x34,e2e_wc,task_only,23,L2,3,117.0136826471659,0.19542381129887343,12.5071239231279,0.6876070205479452,0.13950551782682513,0.17717194570135747,10.857127568493151,51.0,110
34x34,e2e_wc,task_only,23,L2,4,242.10347130039656,0.245011700629556,15.680748840291583,0.6913527397260274,0.19819344227504246,0.23285633484162896,15.91342037671233,65.0,117
