epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.1567732115677321,0.148257688995462,0.11380078688519905,0.11990290079820193,2.3880307525623152
1,val,0.09448818897637795,0.08333333333333333,0.0145985401459854,0.016552675441117302,2.4553351402282715
2,train,0.2633181126331811,0.2490753087615514,0.18342703400469063,0.1927688364219239,2.183194242111624
2,val,0.13385826771653545,0.11944444444444445,0.05000000000000001,0.05382963493199714,2.3905177116394043
3,train,0.3242009132420091,0.3138727229300669,0.2671649856461684,0.27502859486804104,2.0676401989645066
3,val,0.2204724409448819,0.1986111111111111,0.12847649941145875,0.14047782090801106,2.2871017456054688
4,train,0.3759512937595129,0.36205173334973223,0.33146957019047824,0.3467924624290956,1.980155141749157
4,val,0.31496062992125984,0.30088383838383836,0.2519395957521653,0.2641232944838001,2.162013053894043
5,train,0.4292237442922374,0.40968237781984795,0.37921336019925556,0.3935621068388109,1.8881477866905827
5,val,0.31496062992125984,0.2962121212121212,0.2446949511511922,0.253631638943267,2.10123610496521
6,train,0.45662100456621,0.44045664776443944,0.4123487046753005,0.42144483242560804,1.8194878945067592
6,val,0.3228346456692913,0.2994047619047619,0.22674271637229462,0.23484404395159725,1.9842699766159058
7,train,0.4627092846270928,0.44299513798836826,0.4056276077952634,0.4182853148481639,1.7544971869597878
7,val,0.4881889763779528,0.4715007215007216,0.4351215913715914,0.4465283185755627,1.822442650794983
8,train,0.4916286149162861,0.4719635769360815,0.4550828021896915,0.4679318369271844,1.6936410021382742
8,val,0.5039370078740157,0.4956529581529581,0.45566480303322404,0.4544868126302026,1.7343453168869019
9,train,0.558599695585997,0.5426637863669873,0.538646963061806,0.546166106569764,1.6104077590654975
9,val,0.4645669291338583,0.4421176046176047,0.38690640541820215,0.39757240312851444,1.7974576950073242
10,train,0.5966514459665144,0.5814910217839592,0.5661393083450782,0.5724848353963564,1.5607993740650798
10,val,0.5590551181102362,0.5441017316017317,0.5097732514399181,0.5131147505163253,1.6085785627365112
11,train,0.6210045662100456,0.6072249147964887,0.6093798831247882,0.6146698871089039,1.489461611213568
11,val,0.5669291338582677,0.5646194083694084,0.5231637253743516,0.5285842386035127,1.6020840406417847
12,train,0.6438356164383562,0.6373014263000872,0.6383582250536545,0.6387311588613666,1.443843029949763
12,val,0.5196850393700787,0.5069805194805196,0.46471153845754637,0.467107023201425,1.5860602855682373
13,train,0.665144596651446,0.6502251474303998,0.6551012275055683,0.66086513290702,1.3773141923378955
13,val,0.4409448818897638,0.43166486291486295,0.4460766621255175,0.4450079502592693,1.6201691627502441
14,train,0.6605783866057838,0.6426381852694604,0.643113921290369,0.6518719193516553,1.347848568514239
14,val,0.5196850393700787,0.5013077200577202,0.4864434958400475,0.49406857178782243,1.5651119947433472
15,train,0.7031963470319634,0.6917182838780379,0.6987694562522879,0.7030843839431694,1.303134836925582
15,val,0.4566929133858268,0.45489718614718616,0.3936579994316567,0.3883486718891597,1.6807068586349487
16,train,0.6940639269406392,0.6866589288072493,0.6914223482678303,0.6932888133085017,1.2636542508954145
16,val,0.5196850393700787,0.515981240981241,0.47126393486687607,0.4712607949407394,1.5370115041732788
17,train,0.7366818873668188,0.7292871428906592,0.7303707157928927,0.7321740996028729,1.203179393003339
17,val,0.48031496062992124,0.47491883116883127,0.4818682310981073,0.4757994819592538,1.4971164464950562
18,train,0.730593607305936,0.7222759114561644,0.7280370730404068,0.7303001171892124,1.1653015139984757
18,val,0.5354330708661418,0.5290854978354979,0.5037283913686438,0.5031443281827044,1.4507486820220947
19,train,0.7686453576864536,0.7580194770566099,0.7632594880655924,0.7671556271200652,1.1266679996043398
19,val,0.4330708661417323,0.4257395382395383,0.3795679454280881,0.3884394383294735,1.540101170539856
20,train,0.7823439878234398,0.7791200998687753,0.7820493944253241,0.7820473106054682,1.087387241910763
20,val,0.5433070866141733,0.5463834776334776,0.5431073927119828,0.54259364611655,1.3529603481292725
21,train,0.7823439878234398,0.7769544793024409,0.7811232878517655,0.7818588073792718,1.0410671655082993
21,val,0.4881889763779528,0.4772546897546898,0.4518384255445658,0.4432141193061209,1.449544072151184
