CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.5270863395863395,0.5354330708661418,0.5115983897898791,15,0.583483645983646,0.5905511811023622,0.5505563296776242,0.5650853775853776,0.5590551181102362,0.5347947374263163,0.6043169793169794,0.5984251968503937,0.5768722938875914,0.33704701955011,0.3477329820815703,0.5118446368446369,0.5196850393700787,0.07267152490536054,0.09380850195884705,1.2908563853548158,0.5283692463257397,0.2508429236382545,0.05119116022358327,0.04530637961027331
