condition,front_end,ff_width,seed,epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
direct_rsnn64,direct,0,11,41,1.6788193241864595,1.6580450781035956,0.0207742668893476,0.4052317065301609,0.1602339096200651,1.9069998357445,1.8811194896698,0.0258803460747003,0.3337545622250874,0.1854641021244109
direct_rsnn64,direct,0,11,42,1.6730962123805193,1.6520354764186578,0.0210607470800257,0.4044446397976399,0.1627544363681707,1.9281816221773624,1.904784917831421,0.0233967043459415,0.3349823843123096,0.1738157877846369
direct_rsnn64,direct,0,11,43,1.6543990742934551,1.633664315005383,0.0207347623561468,0.4136636004948987,0.1606306923030781,1.917509077116847,1.8927854299545288,0.0247236471623182,0.3458678546457191,0.1795221661764477
direct_rsnn64,direct,0,11,44,1.6605969271438257,1.640115911907255,0.020481013620782,0.4106747589949962,0.159041281616421,1.9284076634794476,1.9036104679107664,0.0247971955686807,0.3348147949605698,0.180385256570483
direct_rsnn64,direct,0,11,45,1.658928943583149,1.638300826340247,0.0206281105553324,0.4092800425570421,0.1603682775710823,1.8742002006620169,1.85116708278656,0.0230331178754568,0.3474014901638961,0.1718303438216921
direct_rsnn64,direct,0,11,46,1.6245622721063084,1.604174199695226,0.0203880585839077,0.4211306017877592,0.1587245599743421,1.901033787056804,1.875617265701294,0.0254165213555097,0.3418116030975376,0.1840100515456426
direct_rsnn64,direct,0,11,47,1.626783943012126,1.6065802403858729,0.020203691770975,0.424055171619413,0.1578795815499021,1.8845494408160448,1.8608875274658203,0.0236619133502244,0.3438048261595093,0.1748492225768074
direct_rsnn64,direct,0,11,48,1.624055457607604,1.603992015277252,0.02006346130625,0.4241621165341184,0.1576406344284084,1.915507273748517,1.891002893447876,0.024504380300641,0.3478498366494164,0.1793005352928525
direct_rsnn64,direct,0,11,49,1.6108368772647876,1.5909274141472507,0.0199094658009002,0.4269848559220121,0.1565244431750089,1.88677391782403,1.8624807596206665,0.0242931582033634,0.3459280347526323,0.1786184613666837
direct_rsnn64,direct,0,11,50,1.6059183557349517,1.5861539013824857,0.019764435373362,0.4312764973357831,0.1557351980685367,1.8916153572499752,1.8683661222457888,0.0232492350041866,0.3421792845689499,0.1724911644345238
direct_rsnn64,direct,0,11,51,1.6035039919378835,1.5837491617350488,0.0197548206683998,0.428451355001313,0.1562014512474073,1.915275376290083,1.8908244371414185,0.0244509391486644,0.3481119844184496,0.1791445262848384
direct_rsnn64,direct,0,11,52,1.596976758896176,1.577371462281928,0.0196052957229995,0.4346796301661357,0.1549041324556387,1.872041953727603,1.84822416305542,0.023817790672183,0.3442390122809374,0.176114627293178
direct_rsnn64,direct,0,11,53,1.5882602587419206,1.568731713212911,0.0195285252002091,0.440545710974687,0.1547874312802969,1.8937590029090643,1.8707242012023928,0.0230348017066717,0.3476323137543698,0.1721468123178633
direct_rsnn64,direct,0,11,54,1.5845905700361873,1.5652036828961922,0.0193868577832968,0.4345669236211937,0.1546378275203212,1.897440530359745,1.873839020729065,0.02360150963068,0.3530796756951881,0.1754155083308144
direct_rsnn64,direct,0,11,55,1.5800408910761192,1.5608878199286798,0.0191530357635934,0.4398951320984688,0.1529596611062343,1.885091247037053,1.8613201379776,0.023771109059453,0.3445622532492612,0.1756204272073412
direct_rsnn64,direct,0,11,56,1.5815349683909323,1.5623502522040151,0.0191847482013312,0.437513745547735,0.1535167136003556,1.9141395147889853,1.8911341428756716,0.0230053719133138,0.3418539494148129,0.172516489785815
direct_rsnn64,direct,0,11,57,1.5804496324411152,1.561462086777679,0.0189875220838235,0.4384475263520361,0.1523550233824528,1.8886693790555,1.8651527166366575,0.0235166624188423,0.3501973022253297,0.1745264568026103
direct_rsnn64,direct,0,11,58,1.5759412312876953,1.5569623048046983,0.0189789305160562,0.4386451241297125,0.1523182486502931,1.8837433196604247,1.8606499433517456,0.0230933763086795,0.3472340239740499,0.1725192297072637
direct_rsnn64,direct,0,11,59,1.5711783359465212,1.5522883404142476,0.0188899628862918,0.437396481558127,0.1526975024382547,1.9259039647877216,1.902823090553284,0.0230808742344379,0.3460147353356863,0.1731092664930555
direct_rsnn64,direct,0,11,60,1.571321912558682,1.5525044182286616,0.0188175063554627,0.4452921385917588,0.1517864201031946,1.8765778131783009,1.8536248207092283,0.0229529924690723,0.3465386592532023,0.1725464018564375
direct_rsnn64,direct,0,11,61,1.573601469115423,1.5549888670341898,0.0186125846281519,0.43909094154863,0.1505789157650762,1.917632516473532,1.8942711353302,0.0233613811433315,0.3458742527801032,0.1743224461873372
direct_rsnn64,direct,0,11,62,1.5727916742561197,1.554107691457883,0.0186839972569794,0.4423873432216821,0.1515416146966143,1.896934671327472,1.8743542432785036,0.0225804280489683,0.3488907175352467,0.1701463517688569
direct_rsnn64,direct,0,11,63,1.563138021454343,1.5446152075637845,0.0185228030288691,0.4400530975493911,0.1498958239662052,1.932271309196949,1.9076311588287356,0.0246401503682136,0.3377025319239709,0.1802234649658203
direct_rsnn64,direct,0,11,64,1.5581247987107032,1.5395802948848312,0.0185445240584944,0.4441167094144614,0.1504863929420248,1.86186389811337,1.8404372930526731,0.0214266050606966,0.3509349068383275,0.1651277542114257
direct_rsnn64,direct,0,11,65,1.5614333226635615,1.5430410012936222,0.0183923302696001,0.4395837108909634,0.1502307015318878,1.933951135724783,1.9101543426513672,0.0237967930734157,0.340572232274239,0.1769211027357313
direct_rsnn64,direct,0,11,66,1.562556882323168,1.5442742515554115,0.0182826111634965,0.44100649802298,0.1493939663990434,1.86749804019928,1.845257878303528,0.0222401618957519,0.3453751716800975,0.1693305363730778
direct_rsnn64,direct,0,11,67,1.5624517175703985,1.5442848486662322,0.0181668378675609,0.4405533798760424,0.1491093299064702,1.9679055996239183,1.944949746131897,0.0229558534920215,0.3396182082254193,0.1730867718893384
direct_rsnn64,direct,0,11,68,1.5682725493961276,1.5500036047165653,0.0182689480874655,0.4397680934356263,0.1499910420271697,1.8857665099203589,1.8635485172271729,0.0222179926931858,0.3472719307940713,0.1691438281346881
direct_rsnn64,direct,0,11,69,1.5666755361934537,1.5487092353801104,0.0179662833249969,0.4371447806321161,0.1475886773324464,1.938504867255688,1.9151419401168823,0.0233629271388053,0.3329786185333573,0.1742206301007952
direct_rsnn64,direct,0,11,70,1.565287964479443,1.5473398392869355,0.017948123987078,0.4385826613793083,0.1482343870678374,1.8951873574405909,1.873916745185852,0.0212706122547388,0.3531474032141025,0.1649336285061306
direct_rsnn64,direct,0,11,71,1.5620394372693849,1.5441892932901695,0.0178501410425837,0.4334653509407862,0.1475661716034408,1.944724202156067,1.920408606529236,0.024315595626831,0.3389075912234675,0.1791201546078636
direct_rsnn64,direct,0,11,72,1.5770861852189555,1.5588628697928792,0.018223323783935,0.4344638254021414,0.1494050050561481,1.884642465040088,1.8632193803787231,0.0214230846613645,0.3457837221261436,0.1652974325513082
direct_rsnn64,direct,0,11,73,1.5794766144169792,1.561567809618689,0.0179088167692318,0.4303255828085153,0.1488379053322665,1.985124433413148,1.9628888368606567,0.0222355965524911,0.3415177547726544,0.1703815611581954
direct_rsnn64,direct,0,11,74,1.576900401131832,1.559136276195874,0.0177641165075685,0.4300089567667804,0.1471741441605218,1.8717776089906693,1.8501266241073608,0.0216509848833084,0.3498212573659398,0.1672144541664729
direct_rsnn64,direct,0,11,75,1.5856854765837862,1.5679992816944746,0.0176862036254699,0.4285109781879306,0.1467452484235911,1.9904838539659977,1.9666844606399536,0.023799393326044,0.3272891024491066,0.1778171781509641
direct_rsnn64,direct,0,11,76,1.570171850273408,1.5523254069116563,0.0178464481001158,0.4347020339561541,0.1488161530223853,1.880211243405938,1.85983145236969,0.0203797910362482,0.3552268500982699,0.161967534867544
direct_rsnn64,direct,0,11,77,1.5744034439684398,1.5565813320228852,0.0178221447101558,0.4262052916809705,0.1485649509397102,1.923267602920532,1.8992732763290403,0.0239943265914917,0.3408703967830694,0.1788557748945932
direct_rsnn64,direct,0,11,78,1.5751514358898038,1.557158486362989,0.01799295439021,0.4350720128515449,0.1489647817693766,1.894511580467224,1.8725138902664185,0.0219976902008056,0.3303452383725999,0.1687708506508479
direct_rsnn64,direct,0,11,79,1.5667940517711147,1.5491854504340692,0.0176086037639342,0.4350368580071048,0.1470213707876287,1.9391885120421648,1.9180556535720823,0.0211328584700822,0.3373930361703575,0.1658921922956194
direct_rsnn64,direct,0,11,80,1.5733616487499769,1.5556834427296808,0.0176782161862991,0.431423273669728,0.1479972520916884,1.8478170707821848,1.8273903131484983,0.020426757633686,0.3530512717332162,0.1615760439918154
direct_rsnn64,direct,0,11,81,1.5658849859401816,1.5483533482543368,0.0175316408116261,0.4321529759400421,0.146402391837509,1.9123776219785211,1.8890910148620603,0.0232866071164608,0.3300944635867738,0.1761035616435702
direct_rsnn64,direct,0,11,82,1.5559720588838375,1.538170191589198,0.0178018797047936,0.4398824675024707,0.1481499335441655,1.873128965497017,1.8524428606033323,0.0206861048936843,0.3399659650543846,0.1634349520244295
direct_rsnn64,direct,0,11,83,1.546063715127167,1.528463662799172,0.0176000661487577,0.4383630805468524,0.1481358401746635,1.8906575310975315,1.869892954826355,0.0207645762711763,0.3415636790150974,0.1641349641103593
direct_rsnn64,direct,0,11,84,1.5560315956141986,1.538756441331361,0.0172751395035015,0.4323406369395906,0.1458521266812506,1.8320243805646896,1.811326265335083,0.0206981152296066,0.3487660888435056,0.1633893724471803
direct_rsnn64,direct,0,11,85,1.5317759708775505,1.5147336046379734,0.017042372632201,0.4448849330239662,0.1438762201909969,1.916753876954317,1.8945246934890747,0.0222291834652423,0.3275502549503985,0.1706756864275251
direct_rsnn64,direct,0,11,86,1.552291999175093,1.5349256885646747,0.0173663254474608,0.4432348738500828,0.1462161331702017,1.880150929093361,1.8595722913742063,0.0205786377191543,0.3356960013531303,0.1636306671869187
direct_rsnn64,direct,0,11,87,1.5223000301961849,1.5053122398570151,0.0169877895793641,0.4478498483366506,0.1447671916521765,1.853931346908212,1.833717942237854,0.0202134046703577,0.3561926568059538,0.1609304518926711
direct_rsnn64,direct,0,11,88,1.5261185877089245,1.5093409143093326,0.0167776639869824,0.4412171876363513,0.1430347954754985,1.8648642599582672,1.8433988094329836,0.0214654505252838,0.3381363836515102,0.1676347671993195
direct_rsnn64,direct,0,11,89,1.5177897600626986,1.5009979354329857,0.0167918115238724,0.4534874845612321,0.1435399441218417,1.9087972715497017,1.8875982761383057,0.021198995411396,0.3352901081325813,0.1664981842041015
direct_rsnn64,direct,0,11,90,1.5116322050816835,1.4950113565293934,0.0166208388287054,0.4571379030888765,0.1427222693438374,1.852931348606944,1.832965612411499,0.019965736195445,0.3521628384588767,0.1601804703000992
direct_rsnn64,direct,0,11,91,1.5117411367248956,1.495124519794615,0.0166166253009628,0.4494606488131898,0.1423964459391346,1.8582564536482096,1.8378273248672483,0.020429128780961,0.3443441703040296,0.1627986847408234
direct_rsnn64,direct,0,11,92,1.4985792435795429,1.482187189867082,0.0163920319922871,0.4561923525807598,0.140808199030602,1.895885325968265,1.874550700187683,0.0213346257805824,0.3293845675727704,0.167457520015656
direct_rsnn64,direct,0,11,93,1.5168476394039423,1.500254605805402,0.0165930129908243,0.4511607067977072,0.142676924674318,1.8870106991380453,1.866328239440918,0.0206824596971273,0.3376825322554225,0.1645419257027762
direct_rsnn64,direct,0,11,94,1.495490695646421,1.479109191648316,0.0163815241730202,0.4598596037085693,0.1413264742406428,1.8556184582412245,1.8355841636657717,0.0200342945754528,0.3538346642934417,0.1604454403831845
direct_rsnn64,direct,0,11,95,1.5031670352472906,1.48685118622706,0.0163158496598137,0.4491542439003163,0.140528820057539,1.887520419433713,1.8669204711914065,0.0205999482423067,0.3371373881251115,0.1641329810732887
direct_rsnn64,direct,0,11,96,1.4943908885916417,1.478198819234326,0.0161920491856059,0.4623005291642474,0.1402300343866397,1.924475271254778,1.903649926185608,0.0208253450691699,0.3326150170013026,0.1651513538663349
direct_rsnn64,direct,0,11,97,1.4944823526884723,1.4783587004354612,0.0161236314930137,0.4587040583204926,0.1404752600008362,1.8556536231189968,1.8358423709869385,0.0198112521320581,0.347098504566278,0.1601365710061694
direct_rsnn64,direct,0,11,98,1.4826313339289208,1.4667795693402446,0.01585174306727,0.4567729692352474,0.1385877021618841,1.8367495574057104,1.817129731178284,0.0196198262274265,0.3501503160192137,0.1594472309899708
direct_rsnn64,direct,0,11,99,1.4842793202851603,1.4682818341378296,0.0159974696816757,0.4612632948587968,0.1392077250653002,1.926064217463136,1.9053267240524288,0.0207374934107065,0.3294126060691883,0.1646571537804982
direct_rsnn64,direct,0,11,100,1.4893478949180774,1.4734095724847764,0.0159383325672447,0.4581785637696651,0.139542783188943,1.9171732272952795,1.8964377641677856,0.0207354631274938,0.3360205276687559,0.1653203055972144
direct_rsnn64,direct,0,23,1,2.380041449082288,2.322020276278104,0.0580211767090064,0.1859092839063754,0.2918711611407964,2.2254825346171856,2.1861937046051025,0.039288830012083,0.2169660631069251,0.2414993407234313
direct_rsnn64,direct,0,23,2,2.19993640469602,2.163946467299469,0.0359899403780647,0.2262044233327843,0.2279538484530686,2.1393146626651287,2.105289459228516,0.034025203436613,0.2495928251590121,0.2202992969089084
direct_rsnn64,direct,0,23,3,2.113840013280793,2.0799331779939583,0.0339067690651511,0.2541969155757454,0.2186813141105507,2.088008712977171,2.0557971000671387,0.0322116129100322,0.2693399305967888,0.2117711627294146
direct_rsnn64,direct,0,23,4,2.0565407932727964,2.0249591612364464,0.0315816377941999,0.2787239123156044,0.2094215320843222,2.0513261444866657,2.019115924835205,0.0322102196514606,0.2769760855053862,0.212217300657242
direct_rsnn64,direct,0,23,5,2.010544489254845,1.980135152754398,0.0304093290113951,0.2940064325692582,0.203833931284394,2.0206723026931286,1.9902663230896,0.0304059796035289,0.2887201549612417,0.2042599027118985
direct_rsnn64,direct,0,23,6,1.9757166239152475,1.9464672344276703,0.0292493805590625,0.3085347745846477,0.198601473219013,2.002152329310775,1.9727630615234373,0.0293892677873373,0.2978893366628043,0.1995738498748294
direct_rsnn64,direct,0,23,7,1.946724795843771,1.918230562324984,0.0284942184861832,0.3212885596820746,0.195101352238614,1.981900731101632,1.953336238861084,0.0285644922405481,0.2964102957479582,0.1962421508062453
direct_rsnn64,direct,0,23,8,1.9191785624023148,1.8916457394929844,0.0275328245539724,0.3266726485685153,0.1915637474257031,1.9680836778134108,1.93994140625,0.0281422715634107,0.3069276449721648,0.1951202059548998
direct_rsnn64,direct,0,23,9,1.8977348937840552,1.8707599947661828,0.0269749030637556,0.3368241704706343,0.1897878039519265,1.9445154052227736,1.9171161651611328,0.0273992400616407,0.3114197567149633,0.1925182796659924
direct_rsnn64,direct,0,23,10,1.87625520405794,1.8499822538608937,0.0262729585356689,0.3434666078969706,0.1869183998304882,1.9374180119484663,1.910469651222229,0.0269483607262372,0.3172562120216021,0.1905957933456178
direct_rsnn64,direct,0,23,11,1.8568049804684217,1.8308739721672465,0.0259310236094894,0.3511792987643088,0.1856208052774715,1.923939537256956,1.897265672683716,0.0266738645732402,0.3241518697758562,0.1899111005995008
direct_rsnn64,direct,0,23,12,1.839675138616316,1.814031740269029,0.0256433919065739,0.3575055484647818,0.1845130181763956,1.9110377747565508,1.8845148086547847,0.0265229661017656,0.3298479880257795,0.1894182629055447
direct_rsnn64,direct,0,23,13,1.8224490733236949,1.7971336812858123,0.0253153796918472,0.3618025181635412,0.1831723933786205,1.9010382909327743,1.8749091625213623,0.0261291284114122,0.3315023075531505,0.1875702691456628
direct_rsnn64,direct,0,23,14,1.806290230529444,1.7812821425997656,0.025008112871811,0.3694324470862786,0.1816681420331157,1.8940826430916784,1.8683257102966309,0.0257569327950477,0.3343936092720884,0.1859801913064623
direct_rsnn64,direct,0,23,15,1.7902777660734273,1.7655645783304552,0.0247131926416324,0.3747394141354704,0.180363811026752,1.8805297035723925,1.855065107345581,0.0254645962268114,0.3361456779760416,0.1845676785423642
direct_rsnn64,direct,0,23,16,1.7720204474798784,1.7476384383265615,0.0243820014174085,0.3792355338061287,0.1788312153643872,1.888097058981657,1.8625699281692505,0.0255271308124065,0.338991478327579,0.1857571828932989
direct_rsnn64,direct,0,23,17,1.7610798565327814,1.7368505333458906,0.0242293168487678,0.3855559761341682,0.178084227386317,1.8676151745021343,1.8424522876739504,0.0251628868281841,0.3394583453752761,0.183593644036187
direct_rsnn64,direct,0,23,18,1.7510011959404217,1.7269376553274474,0.0240635239389338,0.3849893087093227,0.1774158773241683,1.875791622325778,1.8506054878234863,0.0251861345022916,0.3459960839042162,0.1838983051360599
direct_rsnn64,direct,0,23,19,1.7376072782247285,1.7138278929583997,0.0237793712756514,0.3945440112118825,0.1761661207819559,1.876656832173467,1.8511711359024048,0.0254856962710618,0.3435162650141636,0.1858088175455729
direct_rsnn64,direct,0,23,20,1.7243127878274442,1.701026319021202,0.0232864892536617,0.3959277644969025,0.1738802405930222,1.856577679514885,1.8318026065826416,0.0247750729322433,0.3507268851178952,0.1818120744493272
direct_rsnn64,direct,0,23,21,1.7093572177493015,1.686333587781082,0.0230236488094684,0.3989622956043936,0.172452467033662,1.8909187782555816,1.8655359745025637,0.0253828037530183,0.3512767955441202,0.1852386111304873
direct_rsnn64,direct,0,23,22,1.717431505247566,1.6942464878555008,0.0231849940016019,0.3983911769168073,0.1734459757189332,1.8619102220982315,1.8372461795806885,0.0246640425175428,0.3422393683957917,0.1816724595569429
direct_rsnn64,direct,0,23,23,1.7037928916911456,1.6812639527805084,0.0225289724382496,0.4016851427235088,0.1704442439514265,1.8693582452833648,1.8448060750961304,0.0245521701872348,0.3565547183526013,0.1813862512982081
direct_rsnn64,direct,0,23,24,1.7028282341160996,1.6801116171063737,0.0227166351616998,0.4012464465682457,0.1712324582360903,1.892673447728157,1.8677730560302732,0.0249003916978836,0.3372967483120859,0.182772469899011
direct_rsnn64,direct,0,23,25,1.6959327748638422,1.6738309874592057,0.0221018011324274,0.3991718073327873,0.1685070884822773,1.85866523347795,1.834497332572937,0.024167900905013,0.3477552797769999,0.1797560434492807
direct_rsnn64,direct,0,23,26,1.6837313103388591,1.6618483279945515,0.0218829776732677,0.4056439484933206,0.1670983785606292,1.9329257812350988,1.9080966711044312,0.0248291101306676,0.3312173404463728,0.1831054081992497
direct_rsnn64,direct,0,23,27,1.6897937441036337,1.6680204416921751,0.0217733050916157,0.4022862038130562,0.1668175255780375,1.85774390026927,1.8336989879608157,0.0240449123084545,0.3475933811196267,0.179963021051316
direct_rsnn64,direct,0,23,28,1.673818517675088,1.6522455976670047,0.0215729003364986,0.4103385318898029,0.1664660366800278,1.9048572666943075,1.8810043334960935,0.0238529331982135,0.3364720162118175,0.1788867314656575
direct_rsnn64,direct,0,23,29,1.6662885769304023,1.6451231501804162,0.0211654254227312,0.4075092193668121,0.1641039002988096,1.8514651153236628,1.8278146982192995,0.0236504171043634,0.3493975548836483,0.1783263342721121
