epoch,train_classification_loss,train_balanced_accuracy,val_classification_loss,val_balanced_accuracy,train_progress_loss,train_sticky_loss,train_confidence_loss,train_weighted_progress_loss,train_weighted_sticky_loss,train_weighted_confidence_loss,train_total_loss
0,5.668214015008661,0.09702820109659732,4.830929279327393,0.08174603174603173,,,,,,,
1,4.109404139592602,0.12994623403035352,2.537874460220337,0.2532106782106782,0.20029631936714284,0.0422643366463726,0.9907480120248515,0.06008889770420611,0.0,0.0,4.169493076928512
2,1.6491929957460414,0.4746607480020548,1.584454894065857,0.3765993265993266,0.19439723549118962,0.04202318510838917,0.9900104315268603,0.05831917256706758,0.0,0.0,1.7075121412999454
3,0.9487342843705734,0.6775671606316992,1.7439051866531372,0.3979256854256854,0.19051238532833717,0.04240690473075988,0.9867320697812328,0.05715371716427721,0.0,0.0,1.0058879895382618
4,0.7168020603989159,0.7538767639537917,1.7110618352890015,0.46009499759499767,0.1872702452535268,0.043146602847900326,0.9842037193336093,0.056181076228003085,0.0,0.0,0.7729831505150064
5,0.5954280788537352,0.7986350474968109,1.6974321603775024,0.38433140933140936,0.18406602801841632,0.04406863611300513,0.981495252882552,0.05521981098180999,0.0,0.0,0.6506478772105941
6,0.5312210592263332,0.8297536725031563,1.7008041143417358,0.45761784511784515,0.18064549673034483,0.04483844838690224,0.980620796114155,0.05419365156974111,0.0,0.0,0.5854147061218288
7,0.5259282331458468,0.8159163735314636,1.6358582973480225,0.4355880230880231,0.17734629110707267,0.04546039401458996,0.9786567335079541,0.053203889718615865,0.0,0.0,0.5791321307574615
8,0.46072577209357757,0.8537945068931397,1.7259128093719482,0.4623797498797498,0.17397852236863462,0.04584874692348933,0.980854844267315,0.05219355870596103,0.0,0.0,0.5129193316843752
9,0.4346844719116946,0.8532050469652134,1.6082686185836792,0.4609848484848485,0.17091798413025533,0.04640836984226913,0.9816921382065279,0.0512753988002233,0.0,0.0,0.4859598760145256
10,0.39274286957082566,0.881036673588826,1.6591522693634033,0.4073112073112073,0.16778376121426614,0.046976062457963645,0.9790304901267494,0.050335130675113963,0.0,0.0,0.44307799614234966
11,0.38384089104690156,0.8536539612667466,1.6351165771484375,0.5068903318903318,0.16429719785404698,0.04740934148302587,0.9792536727943026,0.04928916108613375,0.0,0.0,0.4331300583845982
12,0.3390485930565918,0.9002806385150449,1.5070301294326782,0.48747594997594995,0.16095710259809345,0.04809457771544202,0.977009638041104,0.04828713302742594,0.0,0.0,0.38733573378466085
13,0.33044420113456846,0.8855958661510289,1.9001688957214355,0.42831890331890327,0.15728168068982648,0.0485749481992857,0.9770916185362614,0.04718450653060578,0.0,0.0,0.377628699329757
14,0.29443901048880233,0.9142347230199586,1.650385856628418,0.48162578162578157,0.15404565147606722,0.04899539082293461,0.9760781127491424,0.04621369751385075,0.0,0.0,0.34065270926578933
15,0.2920234729111092,0.9167016348080397,1.6748316287994385,0.5213744588744588,0.15054391201412412,0.04931321690779134,0.9748043651835233,0.04516317467758249,0.0,0.0,0.337186646389674
16,0.27094670673655974,0.9183154426168162,1.8577779531478882,0.43790283790283785,0.14738996742411858,0.049734722912670615,0.972869837756001,0.04421699146472444,0.0,0.0,0.31516369618154844
17,0.2856950677046472,0.9121123885774275,1.8584318161010742,0.5152236652236651,0.14427668489708137,0.050174704901938184,0.9713835735739611,0.04328300762863865,0.0,0.0,0.32897807034485926
18,0.24767996860658445,0.9234899474201163,1.7289060354232788,0.4652537277537278,0.14142824096441678,0.0506064825131848,0.9707183920988323,0.04242847394358476,0.0,0.0,0.2901084409728518
19,0.23437085088579668,0.92566826196529,1.738715648651123,0.553517316017316,0.13876587208905442,0.05095584652099675,0.9692309960440801,0.04162976302834878,0.0,0.0,0.27600061031709233
20,0.20888740527034833,0.945935394275433,1.7573292255401611,0.5205146705146705,0.13558785422431008,0.051433469696217274,0.9675777767898704,0.04067635758044182,0.0,0.0,0.24956376196595353
21,0.20627230618681228,0.9366293136885998,1.8524699211120605,0.49300144300144294,0.13205857804484294,0.05193512734160366,0.9653319355337632,0.03961757448679814,0.0,0.0,0.2458898839564824
22,0.20082308305828173,0.9459027145368709,1.7771204710006714,0.48452982202982203,0.12865910564970848,0.052177415458604104,0.9623699745294765,0.03859773310936872,0.0,0.0,0.23942081401967757
23,0.17969891377652575,0.9464376139887595,1.8821382522583008,0.4880411255411256,0.1258262298398502,0.05258914448077215,0.961744363767555,0.037747870265103865,0.0,0.0,0.2174467799380396
24,0.1704986624791577,0.9598943870269712,1.83864426612854,0.49812409812409814,0.12201777083892215,0.05291347921843578,0.9586356304803937,0.036605332501989225,0.0,0.0,0.20710399416042893
25,0.16161821946732557,0.9624304923146488,1.7172249555587769,0.497564935064935,0.11858573730348926,0.05308095936418195,0.9556078617420951,0.035575722175908375,0.0,0.0,0.19719394328466996
26,0.1584770720638014,0.9552915148459897,1.8829929828643799,0.5321548821548822,0.11487049351665937,0.05360182717109096,0.9521925402180053,0.03446114912834307,0.0,0.0,0.1929382240967168
27,0.1373837071113455,0.969163109365662,2.0021185874938965,0.4786856661856662,0.11181842395955642,0.0543974723134722,0.9452384712363685,0.03354552867798304,0.0,0.0,0.17092923414789254
28,0.13017356395721436,0.9719272343539362,1.879848837852478,0.5387987012987013,0.10968287834150656,0.05461070142853076,0.9407550373504165,0.032904865005391803,0.0,0.0,0.16307842687875188
29,0.14040177168000792,0.9619162001332274,1.957251787185669,0.4976671476671477,0.10853540045874459,0.054549733539097485,0.9328547999288457,0.032560621886778614,0.0,0.0,0.1729623957468187
30,0.11803431280611304,0.9786004971789285,2.1120879650115967,0.4590728715728715,0.10577351167772395,0.05481618473533919,0.9313460339162107,0.03173205451382622,0.0,0.0,0.14976636896137527
31,0.11107282476458,0.9781790821741803,1.9891737699508667,0.5185666185666186,0.10328278463596731,0.055089597377073335,0.9260060001363443,0.030984836388475514,0.0,0.0,0.1420576619096549
32,0.10520017225288894,0.9781790821741803,2.01920485496521,0.5212121212121212,0.10158446324723107,0.05518915869693132,0.9191167443836823,0.030475340741918953,0.0,0.0,0.13567551198494004
33,0.09765172530472176,0.9802030612814927,2.0396111011505127,0.47001563251563255,0.09891027799469264,0.05583823612681149,0.9115181294447788,0.02967308443392308,0.0,0.0,0.127324809549495
34,0.08963643848613904,0.9802332983400316,2.061133623123169,0.5062289562289563,0.09627396903175495,0.05634538794061403,0.9039413914623031,0.028882191700799944,0.0,0.0,0.11851862693612629
35,0.08558994631335883,0.9818056253840567,2.270721435546875,0.4799062049062049,0.09494027745446731,0.056607172995959625,0.8968169660453337,0.028482084196195544,0.0,0.0,0.11407203338206738
36,0.08515504174408937,0.9868626054410368,1.9345905780792236,0.5307359307359307,0.09159113896334233,0.05726599254085973,0.8892064726496317,0.027477342888661587,0.0,0.0,0.11263238482190081
37,0.07440873704812202,0.9852600413384728,2.1544346809387207,0.5274951899951901,0.09058352296918681,0.05745938201010125,0.8772295370774917,0.027175057717885906,0.0,0.0,0.10158379391323064
38,0.07484769209475607,0.9852600413384728,2.2161831855773926,0.5007395382395382,0.08704984465072159,0.057956443416682456,0.8747653651360595,0.026114954544221677,0.0,0.0,0.10096264663897775
39,0.06820574062980596,0.98840581531758,2.215139389038086,0.4997174122174122,0.08349377252866808,0.058427626494696544,0.8665759808635548,0.025048132623560253,0.0,0.0,0.09325387385287506
