epoch,train_classification_loss,train_balanced_accuracy,val_classification_loss,val_balanced_accuracy,train_progress_loss,train_sticky_loss,train_confidence_loss,train_weighted_progress_loss,train_weighted_sticky_loss,train_weighted_confidence_loss,train_total_loss
0,5.668214015008661,0.09702820109659732,4.830929279327393,0.08174603174603173,,,,,,,
1,4.109346523957901,0.12994623403035352,2.5378756523132324,0.2532106782106782,0.2002959933369172,0.042150649968246176,0.9907512402165162,0.06008879932704768,0.00421506502680006,0.0,4.173650451863694
2,1.6491868709327842,0.476396859113166,1.5844988822937012,0.3765993265993266,0.19439505810068725,0.04153120978743402,0.9900216477668223,0.05831851917294955,0.004153121062418167,0.0,1.7116585436458227
3,0.9487439594047204,0.6775671606316992,1.7440029382705688,0.3979256854256854,0.19050518552838422,0.04136045602199953,0.9867569029638976,0.05715155829763659,0.0041360456653567685,0.0,1.010031573846295
4,0.7168388958642077,0.7538767639537917,1.7113035917282104,0.46009499759499767,0.18725430526852402,0.04125709150775164,0.9842563244849187,0.056176294320985906,0.004125709296003779,0.0,0.7771409149834704
5,0.595459381243448,0.7986350474968109,1.6978487968444824,0.38433140933140936,0.18403539348797626,0.04108477739069014,0.9815943482205297,0.05521061995327985,0.004108477904815579,0.0,0.6547784889421446
6,0.5312968259629202,0.8297536725031563,1.7010118961334229,0.45761784511784515,0.1805921169494803,0.040585554180836717,0.9807800256651978,0.05417763633515667,0.0040585555435958195,0.0,0.5895330323204526
7,0.5259185240006078,0.8159163735314636,1.6363403797149658,0.4355880230880231,0.1772586510431746,0.03996852153780744,0.9788753197443465,0.053177597889237475,0.003996852308466851,0.0,0.5830929803048066
8,0.46145475423684834,0.8537945068931397,1.7263665199279785,0.4623797498797498,0.1738562221525048,0.039112660322152396,0.9811192644237446,0.05215686896940927,0.003911266145063965,0.0,0.5175228927816663
9,0.4350496678262077,0.8532050469652134,1.6072806119918823,0.4679292929292929,0.17075676541525403,0.03855973644352,0.9820090680032096,0.051227031682783065,0.003855973768261183,0.0,0.4901326737797814
10,0.39313301726175465,0.881036673588826,1.6597692966461182,0.41564454064454065,0.16756612926772868,0.03803705055388444,0.979399611945817,0.05026984034609466,0.0038037050908941153,0.0,0.4472065678767206
11,0.38373966055975106,0.8536539612667466,1.6352264881134033,0.5068903318903318,0.16400125612490354,0.03735889443765409,0.9797020677650241,0.04920037964073598,0.003735889439838145,0.0,0.4366759393691196
12,0.3391748610851892,0.9002806385150449,1.5068367719650269,0.4755711880711881,0.16057396825024675,0.03693433933075447,0.9775815812322646,0.04817219278590815,0.0036934339693826005,0.0,0.39104048033179184
13,0.3305911578225187,0.8855958661510289,1.9015367031097412,0.42831890331890327,0.15677713327071344,0.03635625454008887,0.9777828097958984,0.04703314145850643,0.0036356255368821693,0.0,0.3812599212905831
14,0.29475917570972604,0.9121513896866253,1.6522552967071533,0.48162578162578157,0.15341648941606334,0.03572815743222089,0.9768969558192202,0.0460249484162425,0.003572815779529243,0.0,0.34435694783977305
15,0.2920930978045406,0.918784968141373,1.6747554540634155,0.5283189033189033,0.14975882294666337,0.0350671594901565,0.9756755320012261,0.04492764805865165,0.0035067159861242865,0.0,0.34052745574723015
16,0.2717139659362898,0.9183154426168162,1.8598905801773071,0.43790283790283785,0.14645355850099082,0.034517512905207846,0.9738420422434191,0.043936069772647704,0.003451751363135092,0.0,0.31910178096076913
17,0.2861707851470235,0.9137149526799915,1.8519999980926514,0.5221681096681097,0.1431797744126,0.03412213390003794,0.9724577910518483,0.04295393330864159,0.0034122134113232262,0.0,0.33253692454704936
18,0.24770742936922227,0.9234899474201163,1.7318832874298096,0.4652537277537278,0.14018198188631548,0.033809507204774325,0.9719203601810895,0.0420545967882451,0.00338095081360969,0.0,0.2931429788393326
19,0.2349683697016432,0.92566826196529,1.735947608947754,0.5618506493506493,0.13732389359383904,0.03329456941883453,0.9705509067402444,0.04119716974523515,0.003329456952142428,0.0,0.27949499109320713
20,0.20948464901742755,0.945935394275433,1.757299780845642,0.5205146705146705,0.134023069386433,0.03314824762037617,0.9690138513988554,0.0402069219649351,0.003314824788887278,0.0,0.25300640514098016
21,0.2065901313098901,0.9366293136885998,1.8564636707305908,0.49300144300144294,0.13030754278530968,0.0329628642808755,0.966992382030684,0.039092264338532745,0.0032962864651961857,0.0,0.24897868184953056
22,0.20062511333500047,0.9459027145368709,1.7690612077713013,0.48452982202982203,0.12674151189150787,0.032555519168789335,0.9642864342605801,0.03802245496908482,0.0032555519886917584,0.0,0.24190311751964785
23,0.17945523960147175,0.9466869017380471,1.869083046913147,0.4880411255411256,0.12376633114638304,0.03239881188292922,0.9638715838811484,0.03712990150342915,0.003239881208810872,0.0,0.21982502334602114
24,0.17088859566774303,0.9614375969035144,1.8255120515823364,0.48621933621933616,0.11971872012658291,0.03225682874606111,0.9608264159212424,0.03591561669454928,0.0032256829408887073,0.0,0.21002990084342826
25,0.16221399246210075,0.9624304923146488,1.704062819480896,0.5051406926406926,0.11619786211576397,0.032148937843804105,0.9577499748097024,0.034859361034046965,0.0032148938309465394,0.0,0.20028824783643634
26,0.1578434951949653,0.956834724722533,1.8785409927368164,0.5133056758056758,0.11224101524857769,0.032385084938366934,0.954446033335799,0.03367230607751315,0.0032385084938366935,0.0,0.19475431396608303
27,0.13649713454476323,0.969163109365662,1.9913504123687744,0.4786856661856662,0.10916289017758558,0.03318730423069862,0.947772820517036,0.03274886825293456,0.0033187304956841693,0.0,0.17256473438259656
28,0.1294402948960585,0.970324670251372,1.8686506748199463,0.5437590187590188,0.10717771837099899,0.0332436980599483,0.9430509730788804,0.03215331712131759,0.0033243698722774263,0.0,0.16491798417908804
29,0.13905330723000886,0.9652168537279987,1.9186742305755615,0.4976671476671477,0.10577362560364137,0.03298434074615447,0.9357361540121384,0.03173208801579147,0.003298434100663626,0.0,0.17408382718206067
30,0.11670279690094947,0.9768643860678173,2.2131900787353516,0.454443241943242,0.10348997674177107,0.03302004951951631,0.9339566207178284,0.03104699377400124,0.003302004993789013,0.0,0.1510517994220819
31,0.11536805788231388,0.9750635452536117,1.9302785396575928,0.4738876863876864,0.10166321120348322,0.03314786160720605,0.9289116126945219,0.030498964516462022,0.0033147862167442264,0.0,0.14918180866721575
32,0.10672345371490502,0.9779006772574105,2.023390054702759,0.5235269360269361,0.09985227882862091,0.03319023661764271,0.922947364809591,0.029955684513546105,0.00331902372884835,0.0,0.13999816100794354
33,0.09773703690188681,0.9802624155075136,1.946155309677124,0.4868506493506493,0.09647491040820715,0.034001355429729783,0.9183753866336842,0.0289424738675202,0.003400135625846261,0.0,0.1300796464393348
34,0.09141150687575955,0.9818358624425957,2.152000665664673,0.46916185666185667,0.09445403721472072,0.03452709151781364,0.9127831607800547,0.028336212452558764,0.0034527092235941896,0.0,0.12320042738816003
35,0.08617822104574481,0.9802624155075136,2.1351516246795654,0.5007395382395382,0.09198932978044073,0.03468458807791572,0.9070827004831548,0.02759679967919028,0.0034684588440987256,0.0,0.11724347907171397
36,0.08339163104453719,0.9834081894866209,1.9006863832473755,0.5237914862914863,0.0902655459235129,0.0352620490523706,0.9000974932554051,0.02707966464842556,0.0035262049304837562,0.0,0.1139974999602198
37,0.08246446350227124,0.9817415228199543,2.1083872318267822,0.5136063011063011,0.09076678045029894,0.03514809762857046,0.8853529133607927,0.027230035164193114,0.003514809794435454,0.0,0.11320931079722107
38,0.07818960402603302,0.9820828445338249,2.195282459259033,0.4897967772967773,0.08499974016221994,0.03552705616964325,0.882787322526134,0.025499922869383983,0.0035527056169643253,0.0,0.10724223456417632
39,0.0721893648323627,0.9851959387743702,2.0973455905914307,0.49938672438672443,0.08314557170908955,0.03600895677960883,0.8754542559231415,0.024943672623902097,0.0036008957189967833,0.0,0.10073393319129123
40,0.06823123921600144,0.9847021116138763,2.2107887268066406,0.5302368927368928,0.08104662970349628,0.03779338336775717,0.8678119016391275,0.024313990356923176,0.0037793384307094574,0.0,0.09632456818156317
