epoch,train_classification_loss,train_balanced_accuracy,val_classification_loss,val_balanced_accuracy,train_progress_loss,train_sticky_loss,train_confidence_loss,train_weighted_progress_loss,train_weighted_sticky_loss,train_weighted_confidence_loss,train_total_loss
0,6.418899687144925,0.06474362334032145,5.109982490539551,0.08730158730158728,,,,,,,
1,4.738315311028091,0.10794647289652838,2.5914883613586426,0.2587121212121212,0.19819938841559595,0.042099070066839404,0.9937674657613192,0.059459818671369305,0.0,0.0,4.79777510318001
2,1.86886708112674,0.4172483812835408,1.9065418243408203,0.3535894660894661,0.1956406290836876,0.04302544099969626,0.9915938760040138,0.058692190796136856,0.0,0.0,1.927559284047703
3,0.9931905277829983,0.6631236983125863,1.6680896282196045,0.4401936026936027,0.19117909195398505,0.044026839061160915,0.989350460277367,0.05735373022531683,0.0,0.0,1.0505442523915263
4,0.7172759601048061,0.7647019928246731,1.665769338607788,0.41571669071669076,0.1868381749280759,0.04521112839038934,0.9868356937385467,0.05605145472642066,0.0,0.0,0.7733274159661259
5,0.5944660700947405,0.8044218401340938,1.6429693698883057,0.44342833092833095,0.182209569031113,0.04598131228924413,0.9870349066187716,0.054662872868848134,0.0,0.0,0.6491289388599987
6,0.523386866418507,0.8247762008011671,1.6260007619857788,0.48851010101010095,0.178462067897882,0.046911478921027275,0.9847728160695652,0.053538622857166034,0.0,0.0,0.5769254784781018
7,0.44452492443912,0.8608854530206252,1.705159306526184,0.48404280904280905,0.17458761610385679,0.04760511418910322,0.9833724585950067,0.052376287798565554,0.0,0.0,0.49690119904207897
8,0.40048939353832896,0.8864412997053551,1.7182186841964722,0.49220779220779226,0.1704638371061335,0.04807505879724292,0.9829360657017325,0.05113915253347251,0.0,0.0,0.45162854562938315
9,0.3632676371095923,0.8998872881926884,1.7469868659973145,0.4528198653198654,0.16618769668465844,0.04837042162525059,0.9820535948272416,0.049856310495513645,0.0,0.0,0.4131239517728146
10,0.319561577551131,0.9095413031632048,1.7903555631637573,0.4935606060606061,0.1618165751075991,0.04863105840634766,0.9806512245417872,0.048544975840799164,0.0,0.0,0.36810656248394674
11,0.33309803397848353,0.9009383362951158,1.7479138374328613,0.4877044252044253,0.15736170669636093,0.048783409577536296,0.9802457915936402,0.04720851424408246,0.0,0.0,0.38030654525387514
12,0.30155330919460255,0.8992553179014982,1.6814979314804077,0.520021645021645,0.15317100868680597,0.04911575539489621,0.9791840327175882,0.04595130335109985,0.0,0.0,0.34750461298812074
13,0.2557842435504401,0.9334503711714218,1.6915241479873657,0.49587542087542086,0.14947357404457723,0.049388586269393436,0.9784385292132012,0.044842073716313005,0.0,0.0,0.3006263148045991
14,0.23938661557261587,0.9431179163596846,1.7897861003875732,0.5137085137085137,0.14553848968212862,0.04954670887062143,0.9790025918701224,0.04366154855889831,0.0,0.0,0.28304815825825097
15,0.25746337597526087,0.9270573261691926,1.6728436946868896,0.5289081289081289,0.14187371163996074,0.049920156412147206,0.9757120147629572,0.042562114148562626,0.0,0.0,0.30002549265009604
16,0.25306654722780864,0.9207943538356952,1.843735694885254,0.5101370851370851,0.13875412587044367,0.050225732056183574,0.9755516349756369,0.0416262389101383,0.0,0.0,0.2946927886001009
17,0.20988344746079174,0.9433606066331279,1.6231743097305298,0.5368085618085617,0.13653245788843416,0.050403004938579465,0.9745127691048968,0.040959738528359164,0.0,0.0,0.2508431834628783
18,0.2110181474695928,0.9366681706144804,1.7533761262893677,0.524488936988937,0.13396690632000233,0.05080883743533169,0.9721333451197193,0.040190072893686014,0.0,0.0,0.2512082244668688
19,0.17234169005732117,0.9542189385698912,1.636924147605896,0.5426707551707551,0.13170606589101883,0.050784791763647495,0.9703830498015819,0.03951182108045445,0.0,0.0,0.21185351561966534
20,0.157240501343691,0.9670710112379092,1.8911961317062378,0.5158609908609909,0.12992440646261028,0.05085146804171872,0.9712758056062839,0.038977323744362684,0.0,0.0,0.19621782351073627
21,0.15093539660338076,0.9670388901273567,1.649713397026062,0.5370791245791245,0.12690080912613827,0.051066416721284494,0.968920213014862,0.03807024407663772,0.0,0.0,0.18900563815374588
22,0.13950797856469574,0.969768624578789,1.8724769353866577,0.5237313612313613,0.12396283266928028,0.05125732320439385,0.963831191936992,0.03718885038169854,0.0,0.0,0.17669683058783028
23,0.14245321792702667,0.9703734118627292,1.76096773147583,0.5337421837421837,0.12097614146961402,0.05148831556796412,0.9642316445631333,0.03629284351422947,0.0,0.0,0.17874606181955582
24,0.12432440533182502,0.9750873231757896,1.7203577756881714,0.5350949975949976,0.11846191423228604,0.05181810434221606,0.9586736018193979,0.03553857568414199,0.0,0.0,0.15986298101596702
25,0.1312428841594985,0.9656418998148095,2.0652074813842773,0.49359668109668114,0.11573139422937022,0.05232321680643678,0.9549531269812133,0.03471941926649639,0.0,0.0,0.16596230418259428
26,0.10813474475619304,0.9771718422761246,1.86781907081604,0.4911135161135161,0.11395522380141916,0.0528266936886844,0.9559667608003403,0.03418656904731273,0.0,0.0,0.14232131254036948
27,0.10061017481574913,0.977107739712022,2.1926393508911133,0.4786255411255411,0.11044954119984336,0.05309650800775948,0.953651375388935,0.03313486377440919,0.0,0.0,0.13374503903257662
28,0.09769002675189414,0.9834070037196193,1.8129703998565674,0.5252104377104377,0.10828549963728286,0.053229465817779355,0.9484839283455669,0.032485650958118256,0.0,0.0,0.1301756777420717
29,0.08856419335390327,0.9846492876702366,2.0372142791748047,0.48572631072631073,0.10623049270521959,0.05359668257083622,0.9447627494339278,0.031869149390165656,0.0,0.0,0.12043334274406893
30,0.08023363254361637,0.9883666079316745,1.986637830734253,0.5218374218374218,0.10291487605610732,0.053909794791327494,0.9429404953055456,0.030874464237700232,0.0,0.0,0.1111080984548119
31,0.07651509636958577,0.9868975908376575,2.1116950511932373,0.5283309283309283,0.10014188126781105,0.05421212992010552,0.9364862091159657,0.030042565378028636,0.0,0.0,0.10655766048447811
32,0.0731067658753075,0.9883666079316745,2.119702100753784,0.5023929773929774,0.09717574091099215,0.054826212030628665,0.9311648930411741,0.029152723757001908,0.0,0.0,0.1022594900426684
33,0.07204785522413336,0.9846492876702366,2.036068916320801,0.5726370851370851,0.0947908135884395,0.05496056614485337,0.9285821733088994,0.028437245566647968,0.0,0.0,0.10048510161149933
34,0.06665280649820006,0.9882508671909337,2.4316253662109375,0.505964405964406,0.0927865305040256,0.055301912122513466,0.9235397175133947,0.027835960559252002,0.0,0.0,0.09448876538395677
35,0.061826249215873715,0.9916750460868108,1.9908695220947266,0.5372474747474748,0.09220153163868466,0.05581893796893077,0.9237579098051468,0.02766046093106783,0.0,0.0,0.0894867111888687
36,0.06575603825448918,0.9880870831238479,2.1993472576141357,0.533411495911496,0.09011958313788482,0.05609306657170675,0.9168346958193229,0.027035875970468873,0.0,0.0,0.0927919164659029
37,0.06051090055124485,0.9884699178816826,2.1814281940460205,0.5610569985569985,0.08874361446566507,0.056273655456181446,0.9134094149848886,0.026623085375214812,0.0,0.0,0.08713398819946382
38,0.053622741822839395,0.9916750460868108,2.3940911293029785,0.5315536315536317,0.08699388510953128,0.056288254336676787,0.9090339916913727,0.026098166561962816,0.0,0.0,0.07972090942672937
39,0.056706652288900594,0.9900724819842467,2.399317979812622,0.5388468013468014,0.09040688441203917,0.056810491896280936,0.9063983868403607,0.02712206666240799,0.0,0.0,0.08382871898336788
40,0.07027040561741273,0.9852647896765544,2.2478153705596924,0.5469997594997594,0.08913626099925444,0.05732163584273366,0.8957478856465902,0.026740879657166962,0.0,0.0,0.09701128751552454
41,0.05040264981133597,0.9916750460868108,2.4097509384155273,0.5446909571909572,0.08745454115834786,0.058940875999591025,0.9036696160311543,0.02623636396393411,0.0,0.0,0.07663901437477894
42,0.04749687158994748,0.9916750460868108,2.20097017288208,0.5754088504088504,0.0849510573632951,0.05920106977891183,0.9013384213340877,0.025485318490719222,0.0,0.0,0.07298219026981656
43,0.045465223068009146,0.9916750460868108,2.5455782413482666,0.5413179413179413,0.083016753119774,0.059831965451806836,0.8992323936981096,0.02490502692720566,0.0,0.0,0.0703702483858381
44,0.044374900307384495,0.9916750460868108,2.3142290115356445,0.5615199615199616,0.08185642996158535,0.060201291360358566,0.8943313992167093,0.024556930194546352,0.0,0.0,0.0689318290496447
