architecture,objective,profile,shift,valid_firing_rate_hz_mean,valid_firing_rate_hz_std,tail_stage1_firing_rate_hz_mean,tail_stage1_firing_rate_hz_std,tail_stage2_firing_rate_hz_mean,tail_stage2_firing_rate_hz_std,tail_stage3_firing_rate_hz_mean,tail_stage3_firing_rate_hz_std,tail_firing_rate_hz_mean,tail_firing_rate_hz_std,tail_to_valid_rate_ratio_mean,tail_to_valid_rate_ratio_std
mid_long,timestep_ce,a1_p2,6,2.447116244332944,3.219851722128495,4.6950674895880375,6.320096708880869,4.240654322846103,5.917040663858316,3.712111328549685,5.394603737054502,4.229203144848422,5.889739821279151,1.4329184901710075,0.4934529047795223
mid_long,timestep_ce,a1_p2,7,2.030820368792536,2.1682320435714177,4.21228695201298,4.074798156941743,4.0410122601903415,4.023711252889609,3.7376241211857653,3.875777509067563,4.003799452970326,3.994096085260112,1.9667983783092715,0.409052649619775
mid_long,timestep_ce,a1_tail,2,0.6879129264815149,0.7492556007721105,0.45572692148034616,0.5703679781753526,0.0393396557780119,0.06550147924299886,0.0,0.0,0.1693648816936488,0.21753300274818949,0.25780002580667166,0.15091952857297097
mid_long,timestep_ce,a1_tail,3,1.4897282968853542,1.6604233836647535,1.6997796723824121,2.072538041165804,0.4434652105884982,0.6806705007227174,0.0309948803099488,0.05368470747134751,0.7430032116405584,0.9587947802533731,0.41714207905472384,0.1158897779864481
mid_long,timestep_ce,a1_tail,4,2.884365763093397,3.195162799420025,4.435479284794353,5.47735026258158,2.3111378727817087,3.2467264062727232,0.7810393563818221,1.2579437700406733,2.5546972453965964,3.3817073279666556,0.7144377426522307,0.23281474688647566
mid_long,timestep_ce,a1_tail,5,2.439290184817024,1.6753328929876068,3.6144312308695867,2.6538834546453045,2.6579691237225482,2.2358759344236416,1.7569036747118938,1.6528178649473861,2.7006328606905385,2.194633585934883,1.046956893456456,0.13143951017293368
mid_long,timestep_ce,a1_tail,6,3.0509850947226695,2.7859623543244045,4.8823991837690475,5.086211650126928,4.412464248080686,4.867528975065175,3.90635645430166,4.57723064275489,4.413407949096485,4.850106988140941,1.22300101638511,0.39359532994821383
mid_long,timestep_ce,a1_tail,7,2.377270766932795,2.012291801772345,3.9216552093264423,3.106140816106165,3.711308478431766,3.065209132562258,3.4355294629267235,3.025738561499532,3.6961810919994047,3.0666299731071374,1.5497269771221411,0.11056028144257246
mid_long,timestep_ce,none,2,3.638130811093038,1.1483715880509011,3.2401571031708016,0.5600113616272854,0.5926493597726474,0.2134951757042054,0.0260135602601356,0.02981094896249117,1.3194380721417491,0.27385620922776316,0.37015817619703845,0.037408964463175855
mid_long,timestep_ce,none,3,8.045303933971926,3.835518261982687,10.803589104958967,6.710564077703973,4.498004278826197,4.212725413082895,0.9143489691434897,1.1524761576476057,5.523497411024448,4.089371398468366,0.6380524612036771,0.17551229942217433
mid_long,timestep_ce,none,4,9.251917069014484,2.7920906030570554,15.180825263017041,3.946557164282216,11.14998243765367,4.212747588010193,5.8702616510835695,3.2811855496262936,10.861674734782161,3.8271477318545175,1.164353045796101,0.07132062196152943
mid_long,timestep_ce,none,5,10.62837788086297,2.451314720761648,18.50087811731647,5.169166055510035,16.443440881797045,5.2282897472269285,13.147785750525477,4.910418101520872,16.106567789336356,5.073730852400643,1.4924658825223631,0.15200577570198823
mid_long,timestep_ce,none,6,11.940799646565054,1.9504285462956057,21.54153913058023,3.8158959639650547,20.714068275712112,3.740995315018507,19.365949119373777,3.7120057664291233,20.571428571428573,3.727147407833181,1.7243961518525015,0.15776489292740925
mid_long,timestep_ce,none,7,12.33706754183891,2.9814057472607565,22.192382959506247,6.036273767383238,21.9847123956713,6.0457943181092,21.375661375661377,5.891952690131132,21.863425687506435,5.99376263912051,1.7742086529073149,0.19477524423148648
mid_long,timestep_ce,tail,2,1.835291282607386,0.8921997974686477,1.1178593096401317,0.6950926364578516,0.10371363796021327,0.09490869844025009,0.0,0.0,0.41790653470538114,0.2700537263814006,0.21648669789928565,0.0823209805922116
mid_long,timestep_ce,tail,3,4.191577805891921,2.929274373607645,4.317654947791934,4.276491137143264,1.269597981926749,1.5080582944508796,0.1483326414833264,0.22465902736949242,1.958270520635337,2.0486054540425074,0.3858538919749184,0.17458776658506
mid_long,timestep_ce,tail,4,4.4515131433620505,2.6343267641678016,5.944837506481342,4.348704147409144,3.054577081974342,2.8506684773846214,0.9857215336667391,1.0434678766792413,3.390027580366441,2.792437537350242,0.6992907847327346,0.16277742321612879
mid_long,timestep_ce,tail,5,3.5673367204182314,1.9337970986001365,5.100239182430964,2.604922070315374,3.7407463160887815,2.500223423117289,2.485177937232731,2.074174412325104,3.8093407033565647,2.398549802000724,1.0400543718475124,0.09594609563210754
mid_long,timestep_ce,tail,6,4.214711729622267,4.0258870303982786,6.171776473146337,6.559581702175364,5.537524879990634,6.283992410812099,4.890918315575849,6.030811386290814,5.55031414151818,6.2976292073297655,1.1616393280546138,0.2529338686994439
mid_long,timestep_ce,tail,7,3.59047829425563,2.867229307473309,5.565892250823757,4.638290008107859,5.262414906250522,4.492800430037791,4.979053417409582,4.474974115345842,5.276753527654754,4.536635668874363,1.4224865494447014,0.0921260255561346
mid_long,whole_count_ce,a1,2,2.6938168966001967,1.2502860501776514,2.6183861800300154,1.3080007436432006,0.4123000287383849,0.28166510444514253,0.016604400166044,0.02073888916031016,1.042057197788993,0.5488479820055275,0.3750326369110008,0.04823134986205509
mid_long,whole_count_ce,a1,3,6.58031608329819,2.8816157103419626,9.686240699939331,5.515149260764228,3.8711243094804737,3.1206710409112435,0.666943406669434,0.7176565690979247,4.848659631644491,3.1796956643309255,0.694217865712115,0.1470208975136024
mid_long,whole_count_ce,a1,4,8.438259332891539,1.9479522838807146,14.945857795172865,2.6361094290744247,10.086473648117483,2.6026792761701474,4.693194172646227,1.6683900649432382,10.045753653540244,2.25675165876282,1.1915247522874939,0.008150657116054429
mid_long,whole_count_ce,a1,5,9.887174308645482,2.1536803383981806,18.055563918577615,3.826580186217054,16.08001739508589,3.284847235600676,12.628832354859753,2.954724701077284,15.666014350945858,3.323768744458445,1.5855701169057668,0.015850762654858148
mid_long,whole_count_ce,a1,6,11.360829730611044,0.46004247383010627,21.574188368708917,2.564463137859169,20.981149748273037,2.884644086095183,19.663984924258898,2.8576670886422817,20.768084595049267,2.7503161766970683,1.8254835257066138,0.19846040801573145
mid_long,whole_count_ce,a1,7,11.2642241787371,3.1349000580430157,20.776690584909762,3.8234458254758117,20.545469750949206,3.5443301622406667,20.0466768138001,3.5216884456532513,20.46705805609915,3.629361890757627,1.8630193083503332,0.25916084622863345
mid_long,whole_count_ce,a1_p2,2,2.7073116854428982,1.1430715630344879,2.577513810390523,1.1775515849988316,0.3709167544783983,0.25834754869166054,0.0143904801439048,0.017754548147054586,1.0132179764479694,0.4959886920281221,0.36789350805565996,0.03755463447020696
mid_long,whole_count_ce,a1_p2,3,6.58529630299014,3.093014720654993,9.900820640546668,5.901775244389618,3.6340645655714146,2.8598185850624205,0.578386605783866,0.5926290076550843,4.8130038670774065,3.1812969969672507,0.6885319228544354,0.13620508283950777
mid_long,whole_count_ce,a1_p2,4,8.631133831929061,2.1414708523859174,15.493401575593355,3.660567973767768,10.498068141903758,2.701130967048947,4.698992534608973,1.1593982425823863,10.375710966915003,2.518218390543117,1.2034645889640336,0.011440544042165405
mid_long,whole_count_ce,a1_p2,5,8.743812258722796,2.3214720144419623,16.626490708682493,5.032002295234167,14.468964825129207,4.493428962541671,11.160107269696312,3.924051215031996,14.162163399365996,4.4911392596708675,1.6079209167841784,0.09948038263214237
mid_long,whole_count_ce,a1_p2,6,11.867672273238874,0.11252302645974911,22.580962416578856,2.7463093408618438,22.047869938280897,2.720637658667138,20.758135826628976,2.3972311274941016,21.822959224545382,2.6261660190905105,1.838406410592299,0.213681351603117
mid_long,whole_count_ce,a1_p2,7,10.851041896767542,3.432552424903616,20.746182280428854,4.491106627039911,20.539582183417803,4.146631972044857,19.955642530985,4.101545468033056,20.425859168469117,4.2492905072669,1.9446800809560105,0.31901987640705054
mid_long,whole_count_ce,a1_tail,2,3.7444022732293107,1.4882774387765285,3.436344477440368,1.5985786755330342,0.5946929782546221,0.39872660720233166,0.0315483603154836,0.03829825685237292,1.3890017696794914,0.6946716386740777,0.3600192643171058,0.046358126106344405
mid_long,whole_count_ce,a1_tail,3,7.340924152057352,2.431444584584491,9.917680493022958,4.618107899613614,3.7525944375259446,2.4181821099542535,0.6542133665421337,0.5325769141742351,4.8832666972537195,2.5749142576751995,0.6405563271156162,0.1242537259025703
mid_long,whole_count_ce,a1_tail,4,8.955284168007827,2.1186351253791273,14.818472243129776,3.8356358548723164,9.886296352049778,3.2103537859735902,4.582445459157788,1.6757033333698377,9.898719401242834,2.916415113833593,1.0962531465650522,0.06703408700227911
mid_long,whole_count_ce,a1_tail,5,9.380668370728012,2.102171502447672,16.242193118905448,5.328945664127855,14.169234114439595,4.66605474310005,11.104442994853954,4.194260145674936,13.91057552557192,4.731559827946979,1.4595267303024348,0.15786157471414783
mid_long,whole_count_ce,a1_tail,6,11.30916090757045,1.5702729064852625,20.20773746801144,2.0446314955231277,19.533878602371754,2.2237831397462307,18.32688265564978,2.496020463946408,19.383252652178392,2.246202849363394,1.719821263970115,0.12058244160793112
mid_long,whole_count_ce,a1_tail,7,11.230479556523292,2.395549734653353,20.09854985197451,3.5360727531241802,19.72709786408417,3.3280919000249467,19.161846778285135,3.3413964763981134,19.675673201268012,3.403311470257822,1.7684998011304363,0.16204429732175119
mid_long,whole_count_ce,none,2,6.6418458943309835,2.08895869749686,6.5395791423188685,2.611199877989922,1.5041032027333399,0.984849860644674,0.132835201328352,0.16701253435031432,2.7937340237268136,1.2813658364512819,0.4130597165353475,0.07937724595633229
mid_long,whole_count_ce,none,3,10.080928569994176,1.6800217527673624,14.140818086023566,4.415485283317543,6.514544815914679,2.6052864147567267,1.333886813338868,0.7144318539320338,7.487535775927989,2.6186859930805686,0.7276887060036836,0.13703630801386668
mid_long,whole_count_ce,none,4,12.224136661512409,0.30765793669306213,19.442888922340977,0.9080037254189395,15.067891013096492,0.46418069435218057,8.401826484018265,0.5727739814698615,14.459527814971217,0.5308174520183528,1.1826950106559708,0.020275628597255978
mid_long,whole_count_ce,none,5,12.949940568230828,2.7941582705649943,20.786860019736732,5.196271315366482,19.482496194824964,5.025791036091554,16.556062912227294,4.755025662890086,19.00458909831657,4.9979427541382275,1.4606124322404366,0.11610851704000162
mid_long,whole_count_ce,none,6,15.89262309739447,0.3128617767581909,26.42179738070149,2.168509315037244,25.978088882198474,2.297838574040446,24.792636080307314,2.2490671103362105,25.75553037845756,2.2305325386631356,1.621514395223586,0.15111384309908985
mid_long,whole_count_ce,none,7,13.318522726077399,3.056439994769387,23.32814825965511,4.336956308248408,23.232341478916823,4.3191349567614985,22.79510038414148,4.322815108418507,23.127041347661393,4.323691766254362,1.7532739520014087,0.15842103902303784
mid_long,whole_count_ce,tail,2,4.761170351627609,1.7741097858245076,4.241019254717885,1.8855539117495825,0.7387680812338346,0.48684599642821885,0.052580600525805994,0.07111518110601264,1.7202158572021586,0.8318612924588678,0.3527207499476885,0.052803999128142536
mid_long,whole_count_ce,tail,3,8.48886479105167,2.342216735554486,10.802056391097487,4.642892703774798,4.033591978797459,2.488975513633624,0.6824408468244085,0.5551236146480384,5.290861025540189,2.6023540356136783,0.6012393518637622,0.13523159415346406
mid_long,whole_count_ce,tail,4,9.48139733030389,1.8062674143649184,14.891263987154398,3.439289587985173,10.121263819893956,2.968313252927062,4.602159889831123,1.5012929963044894,10.010231057094792,2.6460591831976736,1.044967740277469,0.08650951726681276
mid_long,whole_count_ce,tail,5,10.307256987177466,2.2339973766746444,16.897318815127036,5.131485431717565,14.846839613962901,4.479784331958598,11.593244908313402,3.754891705412199,14.520868380998158,4.467731087186436,1.3918908076471466,0.11780057297801742
mid_long,whole_count_ce,tail,6,12.109691059989272,0.8553003858996301,20.204526067539764,0.9991133443759544,19.431113787278175,1.1775206832522351,18.32166412988331,0.993441157605067,19.34534967555876,1.0572039518164946,1.606851521138154,0.20307681838367647
mid_long,whole_count_ce,tail,7,10.836988650109921,2.191097954934222,18.146553598608392,2.9155096440670767,17.867161757572717,2.635658178761463,17.35043850112343,2.5058104749606684,17.799567411679885,2.689640482263786,1.6613081575527848,0.18195707373911507
short_mid,timestep_ce,a1,2,0.05373315661586033,0.0673848520447364,0.0014049877063575667,0.002433510091420968,0.0,0.0,0.0,0.0,0.0004806536890170333,0.0008325166102229126,0.003714757576065267,0.00643414885954645
short_mid,timestep_ce,a1,3,0.21316545173404014,0.28943109769621417,0.018264840182648366,0.02894112687757568,0.0,0.0,0.0,0.0,0.006248497957221766,0.009900911826539042,0.014904572572712766,0.01639557590380556
short_mid,timestep_ce,a1,4,0.769991164126353,0.9931706022406092,0.4664559185107131,0.6835654151137037,0.05479452054794517,0.08682338063272715,0.002283105022831033,0.003954453898559052,0.179043499158856,0.264797789481945,0.1937639912009339,0.06779544164917035
short_mid,timestep_ce,a1,5,1.3980561077976585,1.542242466110829,1.3990165086055495,1.5861334278901285,0.649104320337197,0.8117655402210484,0.26712328767123283,0.37177300117734735,0.7850276375871182,0.9376094968919647,0.5398862611682659,0.08095422500769404
short_mid,timestep_ce,a1_p2,2,0.07996465650541194,0.11344515308161861,0.0038637161924833,0.006692152751407647,0.0,0.0,0.0,0.0,0.0013217976447969,0.0022894206781131107,0.006282181562200166,0.010881057648103109
short_mid,timestep_ce,a1_p2,3,0.2198475811795891,0.28334902442775917,0.012644889357218067,0.017410655049376486,0.0,0.0,0.0,0.0,0.0043258832011535,0.005956276727418322,0.027390364402287034,0.02746352078291424
short_mid,timestep_ce,a1_p2,4,0.8643141153081512,0.9643040484074983,0.4913944502985599,0.5901271379588199,0.054092026694766364,0.08274605288245537,0.0019025875190258666,0.0032953782487992194,0.18721461187214608,0.23123261249652124,0.21084415000811307,0.07675039645240299
short_mid,timestep_ce,a1_p2,5,1.718798321184007,1.7985031523439294,1.7622058306989814,1.8865292584693587,0.8598524762908325,1.0019833740138928,0.3576864535768645,0.45250763337266603,1.009973564047104,1.1310605066113906,0.5525296278583057,0.14186951610770684
short_mid,timestep_ce,a1_tail,2,0.12066489949193726,0.16496588263368916,0.0031612223393045,0.005475397705697135,0.0,0.0,0.0,0.0,0.0010814708002883668,0.0018731623730016255,0.003487050080417033,0.006039747907819441
short_mid,timestep_ce,a1_tail,3,0.3618842500552242,0.4521473002518276,0.03266596417281343,0.04564048014269277,0.0,0.0,0.0,0.0,0.011175198269646634,0.015613848469868574,0.03549447880228113,0.025868716503478842
short_mid,timestep_ce,a1_tail,4,1.1324828804948088,1.3267608202097083,0.5683175272216369,0.7321067083831316,0.06849315068493146,0.10680274911589516,0.0007610350076103332,0.0013181512995196645,0.21809661139149242,0.28740842474689354,0.1701076597217885,0.06343840822228358
short_mid,timestep_ce,a1_tail,5,1.9710625138060527,2.0463258485509517,1.9146469968387774,1.9834886576209318,0.8890059711977517,0.9785629057912866,0.3359969558599695,0.4286910940935351,1.0652487382840663,1.1484804071782972,0.5361288993659571,0.13384328093740225
short_mid,timestep_ce,none,2,0.6341948310139166,0.13231270180510038,0.039690902704601266,0.015957592822761598,0.0,0.0,0.0,0.0,0.013578466714732,0.005459176491997362,0.0223006735787795,0.011106046781574244
short_mid,timestep_ce,none,3,1.6931742876076872,0.5759892255072784,0.38777660695468913,0.1945400691404695,0.002107481559536333,0.003650265137131423,0.0,0.0,0.133381398702235,0.06749548515338691,0.0751535709630642,0.01681577106614343
short_mid,timestep_ce,none,4,3.5551137618732054,0.856489981485104,2.320337197049526,0.6887911033561936,0.5444327362135581,0.2980099896741197,0.07990867579908671,0.0897045299400783,1.0052871905791878,0.3644576802436924,0.2771899673969,0.03594005389080401
short_mid,timestep_ce,none,5,6.908272586702011,0.6618838350003725,7.191780821917809,0.7357714340733191,4.051282051282051,0.47416032414917064,2.0745814307458144,0.36761949454540616,4.501441961067051,0.4810430260453224,0.6514478151483195,0.02758827747679437
short_mid,timestep_ce,tail,2,0.1654517340402032,0.04986177402766383,0.0021074815595363335,0.00210748155953635,0.0,0.0,0.0,0.0,0.0007209805335255333,0.00072098053352555,0.0052970469727518,0.0053401896820353
short_mid,timestep_ce,tail,3,0.5709631102275238,0.274331132492803,0.06462943449244817,0.014383979788860737,0.0,0.0,0.0,0.0,0.022110069694784868,0.004920835190926078,0.0439156035125296,0.0180610683626994
short_mid,timestep_ce,tail,4,1.2191848906560636,0.35254061454403274,0.629434492448191,0.11667691202038963,0.06006322444678603,0.022673798515648054,0.0015220700152207,0.0026363025990393868,0.2363614515741408,0.042244065920347816,0.19931106335314772,0.028954069433206133
short_mid,timestep_ce,tail,5,2.1040976364037993,0.6594154977907889,1.9065683175272217,0.7852499575282871,0.9255356515630488,0.4249598650465009,0.384703196347032,0.19575878218546303,1.0903628935352079,0.4757621198048599,0.5086849130502299,0.07448727739349743
short_mid,whole_count_ce,a1,2,1.129279876297769,0.43658734736244315,0.12469265893923424,0.11485935620786425,0.0,0.0,0.0,0.0,0.0426580149002643,0.039293990281637756,0.03390566738941337,0.019544573990238477
short_mid,whole_count_ce,a1,3,3.005080627347029,1.2181595960495906,0.8328064629434492,0.3588298099764848,0.012996136283807467,0.012121836267465696,0.0,0.0,0.289353520788272,0.12688096667543675,0.09603667069432964,0.019237955936611845
short_mid,whole_count_ce,a1,4,6.641539650982989,2.717550270101684,4.92518440463646,2.951144549766277,1.5876361081840535,1.3472175116488936,0.37024353120243525,0.46243774200961135,2.344989185291997,1.6152852040531414,0.32960916777691734,0.09627352966939913
short_mid,whole_count_ce,a1,5,10.66208305721228,1.2410275067918803,12.93572181243414,0.965695217091096,8.474183350895679,0.7761521545330323,5.124048706240488,0.7670471237648732,8.94256188416246,0.7280624011667672,0.8426537191541194,0.06622617272282982
short_mid,whole_count_ce,a1_p2,2,1.140932184669759,0.4767935221602055,0.12258517737969792,0.11682907868678939,0.0,0.0,0.0,0.0,0.0419370343667387,0.03996784270863846,0.03220172135890433,0.021350165563184757
short_mid,whole_count_ce,a1_p2,3,2.5886900817318312,1.194103715908123,0.7105725324903407,0.48463981242535276,0.011591148577449901,0.0191711331914228,0.0,0.0,0.24705599615477045,0.17234237498550098,0.0899835556570087,0.022893062499905283
short_mid,whole_count_ce,a1_p2,4,8.06245858184228,2.478308198557706,6.054092026694765,3.008280319624114,1.9606603442219883,1.3770425997179403,0.4710806697108067,0.45721185137330267,2.8906512857486177,1.6438081973410728,0.34271289951450745,0.09051849796834228
short_mid,whole_count_ce,a1_p2,5,11.573282527059865,1.6442374233750425,14.042500878117316,1.6938804645892265,9.013347383210396,0.9911832907632752,5.2526636225266365,0.5186937925392425,9.546262917567892,1.0502713223522362,0.8276714794588971,0.031046125829843483
short_mid,whole_count_ce,a1_tail,2,1.2294013695604153,0.46751519958941845,0.1366350544432736,0.11229304365025536,0.0,0.0,0.0,0.0,0.04674357125690933,0.03841604124877154,0.0327714980754828,0.02074475714985229
short_mid,whole_count_ce,a1_tail,3,2.5262314998895516,0.9732519934289512,0.6220583069898139,0.34396580504436197,0.0084299262381454,0.014601060548525807,0.0,0.0,0.2156933429464071,0.1223078893992876,0.08119854705600989,0.016689155177309636
short_mid,whole_count_ce,a1_tail,4,7.315275016567263,2.3567694581659793,5.295749912188268,2.6572127846640274,1.6856340007024937,1.345513647785992,0.3789954337899543,0.47416771527123397,2.508050949291036,1.5163589467044991,0.3243553187053047,0.0872083933575048
short_mid,whole_count_ce,a1_tail,5,9.592666224872984,0.8745124306430174,10.935721812434144,0.9202216330137402,6.851773796979276,0.7893470360709379,3.963470319634703,0.8036626971183618,7.3368180725787076,0.6981035570226565,0.7687982496031367,0.09396895658429005
short_mid,whole_count_ce,none,2,2.8114093218466976,0.3023588755991969,0.42676501580611165,0.20629919433809318,0.0,0.0,0.0,0.0,0.14599855803893289,0.07057604016829501,0.05093053576130843,0.01988248533587597
short_mid,whole_count_ce,none,3,6.746410426330904,1.0726630585685004,2.299964875307341,0.5310282026107471,0.06041447137337543,0.04225925330353344,0.0,0.0,0.8074981975486663,0.19592670871375756,0.11869313247674085,0.00983563973849207
short_mid,whole_count_ce,none,4,13.830296001767175,2.4913367153129835,12.081138040042148,4.474300610903713,5.1176677204074466,3.6373265543239612,2.038812785388128,1.9729604333864026,6.527637587118481,3.395654870134925,0.4546940432147047,0.15483955590213588
short_mid,whole_count_ce,none,5,18.358073779544952,1.295234575874297,23.799086757990867,1.7294381774088223,17.421496311907273,2.3061287291671264,11.848173515981735,2.7164601451655273,17.84330689738044,2.233363743992967,0.9693919457166432,0.05611202633549171
short_mid,whole_count_ce,tail,2,1.4407444223547603,0.2251154766356011,0.14822620302072353,0.09205819434788841,0.0,0.0,0.0,0.0,0.05070896419130014,0.03149359280322494,0.03474113199513793,0.018235169497810268
short_mid,whole_count_ce,tail,3,3.6901921802518225,1.1199290816776166,1.035827186512118,0.2704831688172673,0.005619950825430199,0.007908907797118161,0.0,0.0,0.35628454698389805,0.0951382465496568,0.09746906755291303,0.006477930727672609
short_mid,whole_count_ce,tail,4,8.259222443119064,2.9229855864222,6.078679311556023,3.073677925049905,1.9336143308746048,1.3404580918619993,0.4101978691019787,0.3988910743865715,2.870583994232156,1.635213294577789,0.33275924463310264,0.09469571530182429
short_mid,whole_count_ce,tail,5,11.144356085707974,0.2050763076309709,13.321742184755882,1.3309581728501498,8.524060414471373,1.3876499175803916,5.000380517503805,1.293411908267777,9.052631578947368,1.3005985247718204,0.8120019141678122,0.11303886323312232
short_mid_long,timestep_ce,a1,2,0.245476635138663,0.314456124138858,0.3939074624006131,0.40771629210492866,0.10269182871922596,0.10425834696321021,0.0049813200498132005,0.004393111350875201,0.17146227960935959,0.17641535420579063,0.6658345563866722,0.6772916924211363
short_mid_long,timestep_ce,a1,3,0.4598670602646746,0.44206241564345977,0.9548807357026535,0.8254315201583344,0.5522878947536481,0.4790345906796731,0.149439601494396,0.15286873273868198,0.5628017740490704,0.4783450747704332,1.0640092999040325,0.9197723123899174
short_mid_long,timestep_ce,a1,4,0.573069519391587,0.5322286305517915,1.3321959623329487,1.2644890206794939,0.9837590111562715,0.9371366945697103,0.6134666956584764,0.5815693457078128,0.9860267106121468,0.9361162537318881,1.370190888291429,0.9061822334382227
short_mid_long,timestep_ce,a1,5,0.9459433872952759,0.5845837793618052,2.173582885911653,1.4731477831544215,1.8775988091056586,1.4311305734330717,1.5429441182865837,1.2638831768524212,1.8731760909122117,1.392616335441175,1.7241865913415009,0.6572776505735805
short_mid_long,timestep_ce,a1,6,0.9985378732893643,0.3930306942357732,2.4208607222305853,1.183130158049102,2.245839396524328,1.2617211286065257,2.0259476697832857,1.271123014111006,2.236275620558245,1.2377818312024989,2.1160343117702225,0.4759738864633109
short_mid_long,timestep_ce,a1,7,0.9762378112278709,0.44607624855251254,2.5316540385033535,1.229636532022363,2.414973154699182,1.2224504988289122,2.2874537943031097,1.2012903243642639,2.414621027454481,1.2180773725719791,2.4168765413841053,0.20633484126624638
short_mid_long,timestep_ce,a1_p2,2,0.11165331244854103,0.10379829275660528,0.16297857393747803,0.20444549171179163,0.03780694191653093,0.06548354427823704,0.002767400027674,0.004793277452798885,0.0695636975377422,0.09335237114714943,0.5372671411971731,0.7986017369596351
short_mid_long,timestep_ce,a1_p2,3,0.2551960961503704,0.20167787919923108,0.5318517099339016,0.6010974702924526,0.31522815084458916,0.46861039630784657,0.09685900096859001,0.166328799621169,0.3203775316248279,0.4152036773555794,0.888823825383195,0.965346071281794
short_mid_long,timestep_ce,a1_p2,4,0.381120683307562,0.2881710724876807,0.7776941475571612,0.6800786602862348,0.5496847140682757,0.4963414834671796,0.3189099079510038,0.335004847253802,0.5548116867511242,0.5017323158684438,1.0704011624060377,1.0195200484970794
short_mid_long,timestep_ce,a1_p2,5,0.6658041170963637,0.4982192269195012,1.5682338970010203,1.3399367232898056,1.3172094267984678,1.2029195597119475,1.057041385808509,1.0123526521429105,1.320927890502512,1.1889538446349341,1.521839563366127,0.9815352261389534
short_mid_long,timestep_ce,a1_p2,6,0.7167997307162318,0.3789776007638047,1.7004365497516183,1.0792897810291635,1.517386722866175,1.0884030324541139,1.368993259404218,1.0580717388844805,1.533147938338998,1.075197340393394,1.9073332992349765,0.7358313898116035
short_mid_long,timestep_ce,a1_p2,7,0.6687494083120326,0.5160194055558155,1.7079298175188586,1.3505354954744835,1.626574338903106,1.3260867663243807,1.540624773501486,1.257699996627843,1.62726450830272,1.3122861833397448,2.3002400249376955,0.4113947069650652
short_mid_long,timestep_ce,a1_tail,2,0.204429985742113,0.25800697281717444,0.26873583037966603,0.23358344694863376,0.0500686528083788,0.04837972720721946,0.0044278400442784,0.007669243924478215,0.11046295689410324,0.09569964573467697,0.5968447257160799,0.7664768770613335
