epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.466630446521017,2.4891438484191895,0.11015490533562823,0.06349206349206349,0.10596355426544106,0.07043650793650792,0.001,True,0
2,2.439343490206641,2.4896960258483887,0.1342512908777969,0.07142857142857142,0.1266626126610403,0.07380952380952381,0.001,True,0
3,2.401595111558031,2.4891486167907715,0.1566265060240964,0.07142857142857142,0.14742706149545773,0.07876984126984127,0.001,True,0
4,2.366494798824422,2.474684000015259,0.1721170395869191,0.06349206349206349,0.1617741650092279,0.06329365079365079,0.001,False,1
5,2.307072302150234,2.4214227199554443,0.1927710843373494,0.1111111111111111,0.18277072246411866,0.10992063492063493,0.001,True,0
6,2.2608393855431403,2.449605941772461,0.23580034423407917,0.12698412698412698,0.22344861491874077,0.12658730158730158,0.001,True,0
7,2.212101593690567,2.433136463165283,0.2512908777969019,0.11904761904761904,0.23825050619075783,0.1259920634920635,0.001,False,1
8,2.1695809216589605,2.4415009021759033,0.2719449225473322,0.12698412698412698,0.25897060733931804,0.1244047619047619,0.001,False,2
9,2.1124187623777404,2.4094085693359375,0.3080895008605852,0.14285714285714285,0.2917363574871437,0.14186507936507936,0.001,True,0
10,2.067394404321037,2.394990921020508,0.33562822719449226,0.1349206349206349,0.3174611397803222,0.13988095238095236,0.001,False,1
11,2.000983155532876,2.3884482383728027,0.3528399311531842,0.16666666666666666,0.33239572694368297,0.1704365079365079,0.001,True,0
12,1.9644240056791322,2.3655076026916504,0.387263339070568,0.1746031746031746,0.3657321287785124,0.1781746031746032,0.001,True,0
13,1.9263860691024597,2.3648576736450195,0.39414802065404475,0.1746031746031746,0.37314672588650577,0.17817460317460318,0.001,True,0
14,1.8700876908950674,2.343867063522339,0.41480206540447506,0.1746031746031746,0.39283030066835106,0.17460317460317462,0.001,False,1
15,1.820085177117904,2.3789637088775635,0.4388984509466437,0.15079365079365079,0.41963846557006934,0.15099206349206348,0.001,False,2
16,1.7727239667445986,2.371170997619629,0.4664371772805508,0.15079365079365079,0.44672836146499667,0.1488095238095238,0.001,False,3
17,1.7296062014394291,2.3447070121765137,0.4853700516351119,0.11904761904761904,0.46493543828056416,0.1232142857142857,0.001,False,4
18,1.7165878167866429,2.341428279876709,0.47332185886402756,0.16666666666666666,0.4544848389148704,0.17976190476190476,0.001,True,0
19,1.6792214060404214,2.3658769130706787,0.4905335628227194,0.15079365079365079,0.4710697983300185,0.15099206349206348,0.001,False,1
20,1.6451289534773965,2.330122232437134,0.5094664371772806,0.1746031746031746,0.48888104965148993,0.18544973544973545,0.001,True,0
