epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.581437614001013,2.5410759449005127,0.12908777969018934,0.07936507936507936,0.12723788686307183,0.08432539682539682,0.001,True,0
2,2.34814165422305,2.4231932163238525,0.16351118760757316,0.14285714285714285,0.15552200230196903,0.13412698412698412,0.001,True,0
3,2.1917453419526143,2.3581175804138184,0.24612736660929432,0.15873015873015872,0.23703412597904827,0.15297619047619046,0.001,True,0
4,2.125849779624742,2.339202880859375,0.2667814113597246,0.19047619047619047,0.2598250637942647,0.18214285714285713,0.001,True,0
5,2.061132938233998,2.304335594177246,0.31669535283993117,0.19047619047619047,0.3045445659987373,0.1863095238095238,0.001,True,0
6,1.9958396355995007,2.2935540676116943,0.35111876075731496,0.1984126984126984,0.3367151810060152,0.19186507936507935,0.001,True,0
7,1.9090710353112672,2.320784091949463,0.39414802065404475,0.1984126984126984,0.3787153136801676,0.19186507936507935,0.001,False,1
8,1.8493155173303337,2.282184600830078,0.43717728055077454,0.20634920634920634,0.4230023567777916,0.2044011544011544,0.001,True,0
9,1.7895725471017283,2.301347017288208,0.459552495697074,0.20634920634920634,0.441973626170352,0.19868326118326116,0.001,False,1
10,1.7563976835260704,2.276386022567749,0.46987951807228917,0.23015873015873015,0.4533808529459195,0.2222943722943723,0.001,True,0
11,1.7096705344375769,2.2556707859039307,0.49225473321858865,0.23015873015873015,0.4752425479814029,0.22460918710918712,0.001,True,0
12,1.6753018216298903,2.2657079696655273,0.5129087779690189,0.20634920634920634,0.496650957315176,0.20099807599807604,0.001,False,1
13,1.6490247561476112,2.2498791217803955,0.5301204819277109,0.21428571428571427,0.5154417662302941,0.20919913419913416,0.001,False,2
14,1.608246132346726,2.240823745727539,0.5593803786574871,0.20634920634920634,0.5443614481706939,0.2000721500721501,0.001,False,3
15,1.5609411850648576,2.210423231124878,0.5697074010327022,0.23809523809523808,0.5597418291770967,0.2400853775853776,0.001,True,0
16,1.5184851868427558,2.223478317260742,0.5834767641996558,0.25396825396825395,0.5714416814670789,0.2567520442520443,0.001,True,0
17,1.4984371688813227,2.2165050506591797,0.6041308089500861,0.2777777777777778,0.5904181029747605,0.27990019240019237,0.001,True,0
18,1.4628659677587565,2.2376482486724854,0.6282271944922547,0.24603174603174602,0.615923803041738,0.23542568542568543,0.001,False,1
19,1.42265705931002,2.194504976272583,0.6368330464716007,0.30952380952380953,0.6242167248194005,0.2979617604617604,0.001,True,0
20,1.401778881192823,2.1949868202209473,0.6557659208261618,0.25396825396825395,0.643519499793838,0.25367965367965367,0.001,False,1
21,1.382742019610643,2.201876640319824,0.6506024096385542,0.24603174603174602,0.6396935948955137,0.24829244829244831,0.001,False,2
22,1.3366980940462596,2.195082426071167,0.6746987951807228,0.2619047619047619,0.6612232863694799,0.26293891293891297,0.001,False,3
23,1.3135688395180103,2.1507227420806885,0.6901893287435457,0.2777777777777778,0.6786681047682861,0.27291967291967295,0.001,False,4
24,1.2812778372157256,2.1730241775512695,0.6987951807228916,0.25396825396825395,0.6863306846656066,0.25165945165945164,0.001,False,5
25,1.2562811038169925,2.1272475719451904,0.7091222030981067,0.2777777777777778,0.6955235679819176,0.26859066859066866,0.001,False,6
26,1.2442657919841051,2.1176671981811523,0.7160068846815835,0.2698412698412698,0.705739724168665,0.2629028379028379,0.001,False,7
27,1.2099733180310352,2.1062283515930176,0.7349397590361446,0.2777777777777778,0.7281905367471658,0.2775853775853776,0.001,False,8
28,1.1868467813104442,2.108039379119873,0.7469879518072289,0.2698412698412698,0.7418147572137389,0.2612193362193362,0.001,False,9
29,1.1709347880235432,2.0887789726257324,0.7555938037865749,0.2698412698412698,0.7486987110296188,0.26631192881192883,0.001,False,10
30,1.1600133714084986,2.088006019592285,0.7590361445783133,0.30158730158730157,0.7512740368358902,0.2877405002405003,0.001,False,11
31,1.1338514020849217,2.08402419090271,0.7607573149741824,0.25396825396825395,0.7559113042500303,0.24514790764790764,0.001,False,12
32,1.1191688415926213,2.0702602863311768,0.7641996557659209,0.3412698412698413,0.7609317271953544,0.3404220779220779,0.001,True,0
33,1.102030196103705,2.0800535678863525,0.7728055077452668,0.25396825396825395,0.7683776786179061,0.24683140933140932,0.001,False,1
34,1.0841192766228969,2.08583927154541,0.774526678141136,0.2698412698412698,0.7722024840892169,0.2693843193843194,0.001,False,2
35,1.0608046216931892,2.0741026401519775,0.7969018932874354,0.30952380952380953,0.7970623608126294,0.2977573352573352,0.001,False,3
36,1.051936600992068,2.077474355697632,0.7917383820998278,0.29365079365079366,0.7879710514876862,0.28125901875901876,0.001,False,4
37,1.037146276020142,2.0663857460021973,0.7900172117039587,0.29365079365079366,0.7873217860835188,0.2835738335738336,0.001,False,5
38,1.0268727947225258,2.065173864364624,0.8003442340791739,0.29365079365079366,0.7991290933654406,0.2821849446849447,0.001,False,6
39,1.014883821576885,2.0525527000427246,0.8055077452667814,0.2698412698412698,0.8048034087987753,0.26072029822029824,0.001,False,7
