epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.475631358085934,2.4900765419006348,0.09294320137693632,0.031746031746031744,0.08912467865714259,0.03273809523809524,0.001,True,0
2,2.4649240223758193,2.4821906089782715,0.12564543889845095,0.09523809523809523,0.11862398458819101,0.09960317460317462,0.001,True,0
3,2.4383885326976413,2.486171245574951,0.1342512908777969,0.06349206349206349,0.12640275906900952,0.060515873015873016,0.001,False,1
4,2.419113950762199,2.483994245529175,0.13769363166953527,0.07936507936507936,0.12992694291875756,0.09563492063492064,0.001,False,2
5,2.39954833483737,2.4861950874328613,0.14629948364888123,0.06349206349206349,0.13839912890921027,0.0661075036075036,0.001,False,3
6,2.3636231323938155,2.47806453704834,0.18416523235800344,0.10317460317460317,0.17579138484937598,0.09650072150072149,0.001,False,4
7,2.3159328438533975,2.446714162826538,0.19793459552495696,0.16666666666666666,0.1880688763302988,0.15268759018759018,0.001,True,0
8,2.274489145475903,2.4355154037475586,0.23407917383820998,0.11904761904761904,0.22358720275456304,0.10479797979797979,0.001,False,1
9,2.246682814599725,2.43434739112854,0.23924268502581755,0.11904761904761904,0.22737417299339235,0.10681818181818181,0.001,False,2
10,2.207604441913598,2.4040870666503906,0.28399311531841653,0.14285714285714285,0.2717556993232169,0.12916666666666668,0.001,False,3
11,2.186413256108453,2.4156606197357178,0.27882960413080893,0.1746031746031746,0.26752028386208004,0.15618686868686868,0.001,True,0
12,2.1483613660946976,2.372114658355713,0.2908777969018933,0.14285714285714285,0.277196384359259,0.12638888888888888,0.001,False,1
13,2.1101646484893695,2.3541717529296875,0.3270223752151463,0.19047619047619047,0.3118757628434376,0.1693181818181818,0.001,True,0
14,2.0758082669696383,2.3446438312530518,0.33907056798623064,0.1746031746031746,0.3230587907231914,0.1534090909090909,0.001,False,1
15,2.0439577465828846,2.379589557647705,0.3442340791738382,0.1746031746031746,0.32880553803255425,0.15757575757575756,0.001,False,2
16,2.0136794697191958,2.351378917694092,0.37521514629948366,0.19047619047619047,0.35934285649162634,0.1693181818181818,0.001,True,0
17,1.976142089256116,2.350560426712036,0.3838209982788296,0.19047619047619047,0.3675670491951013,0.1720959595959596,0.001,True,0
18,1.9345834259322097,2.3254003524780273,0.4165232358003442,0.19047619047619047,0.4018075515966748,0.1720959595959596,0.001,True,0
19,1.9112010213471116,2.3586859703063965,0.42168674698795183,0.18253968253968253,0.40701108327491203,0.16590909090909092,0.001,False,1
20,1.8639072717364602,2.324232578277588,0.4578313253012048,0.20634920634920634,0.44345691598901144,0.19154040404040404,0.001,True,0
21,1.8269961038267757,2.2931010723114014,0.4629948364888124,0.2777777777777778,0.4480694864265464,0.2582070707070707,0.001,True,0
22,1.7962832253894379,2.315783977508545,0.47676419965576594,0.23015873015873015,0.47056826068772173,0.21405723905723906,0.001,False,1
23,1.7525440487311752,2.256676197052002,0.4939759036144578,0.25396825396825395,0.4851078419387376,0.22996632996632996,0.001,False,2
24,1.7254326308655863,2.240997791290283,0.5129087779690189,0.2619047619047619,0.5077402375207756,0.24095117845117844,0.001,False,3
25,1.703358429229198,2.2551023960113525,0.5163511187607573,0.24603174603174602,0.5097090823300724,0.22672558922558925,0.001,False,4
26,1.6824702806193734,2.2842373847961426,0.5249569707401033,0.2619047619047619,0.5334519913796524,0.24796176046176044,0.001,False,5
27,1.644369050270514,2.247432231903076,0.5370051635111877,0.2619047619047619,0.5269484784110334,0.2404882154882155,0.001,False,6
28,1.6243128858622093,2.2605981826782227,0.5438898450946644,0.2857142857142857,0.5347927103966317,0.2645622895622896,0.001,True,0
29,1.5856524223715016,2.2047743797302246,0.5748709122203098,0.30952380952380953,0.5766820680374916,0.2905242905242905,0.001,True,0
30,1.5628327367227788,2.2049105167388916,0.5731497418244407,0.29365079365079366,0.5786899965559207,0.27477753727753723,0.001,False,1
31,1.5337585124624782,2.168001174926758,0.5903614457831325,0.2619047619047619,0.5894199478369622,0.2367845117845118,0.001,False,2
32,1.5073295872716197,2.1991004943847656,0.6075731497418244,0.30158730158730157,0.6064924960456585,0.27150673400673403,0.001,False,3
33,1.4742032166397305,2.1809604167938232,0.6196213425129088,0.3333333333333333,0.625649429137765,0.3115199615199615,0.001,True,0
34,1.4520885661218745,2.1854443550109863,0.6265060240963856,0.2777777777777778,0.6302213085356217,0.2556337181337181,0.001,False,1
35,1.4236640464418315,2.1605942249298096,0.6471600688468159,0.2777777777777778,0.655286064716596,0.2532828282828283,0.001,False,2
36,1.4096795720610888,2.160930633544922,0.6471600688468159,0.2857142857142857,0.6521509164848406,0.2625420875420875,0.001,False,3
37,1.3773074611739324,2.1349220275878906,0.6695352839931153,0.36507936507936506,0.6772298945809786,0.3414442039442039,0.001,True,0
38,1.3598120485443668,2.1020617485046387,0.6660929432013769,0.35714285714285715,0.6713254902836296,0.3337061087061087,0.001,False,1
39,1.3275397574840027,2.1584978103637695,0.6833046471600689,0.2857142857142857,0.6914525466203635,0.2606902356902357,0.001,False,2
40,1.3043896446129541,2.132143259048462,0.6919104991394148,0.30158730158730157,0.694909308204661,0.27457912457912453,0.001,False,3
41,1.2705201643059052,2.162696599960327,0.7022375215146299,0.29365079365079366,0.7080198465860604,0.27911255411255415,0.001,False,4
42,1.2489080656826395,2.127636432647705,0.7142857142857143,0.30952380952380953,0.7230797667714458,0.29468494468494466,0.001,False,5
43,1.2256424626056586,2.11950421333313,0.7246127366609294,0.31746031746031744,0.7308782256007488,0.3032227032227032,0.001,False,6
44,1.1962867302246225,2.134401559829712,0.7521514629948365,0.3333333333333333,0.7602177356368935,0.3226611351611352,0.001,False,7
45,1.1913163027952132,2.130357027053833,0.7469879518072289,0.3333333333333333,0.7517952628429785,0.32653318903318906,0.001,False,8
46,1.1700646389987506,2.154874324798584,0.7504302925989673,0.30158730158730157,0.758886318239531,0.2962722462722463,0.001,False,9
47,1.1489432573113303,2.138434886932373,0.7607573149741824,0.30158730158730157,0.7661923800750955,0.2896284271284272,0.001,False,10
48,1.1241159762244626,2.131542921066284,0.7710843373493976,0.2777777777777778,0.7792080682527825,0.27018398268398275,0.001,False,11
49,1.1036782694560525,2.090034246444702,0.7848537005163512,0.373015873015873,0.7937065969326867,0.35986652236652233,0.001,True,0
50,1.0916195663650763,2.157510757446289,0.7814113597246127,0.29365079365079366,0.787861355778619,0.2897907647907648,0.001,False,1
51,1.0942594608013068,2.148285388946533,0.7848537005163512,0.30158730158730157,0.790994713417201,0.2897607022607023,0.001,False,2
52,1.0527108267539544,2.164414167404175,0.7969018932874354,0.30952380952380953,0.8020179789562821,0.2951479076479076,0.001,False,3
53,1.0311191503644606,2.152787923812866,0.8072289156626506,0.30158730158730157,0.81409475310682,0.28605699855699857,0.001,False,4
54,1.0135585238929459,2.183960199356079,0.8089500860585198,0.2857142857142857,0.8161104549017023,0.2847342472342473,0.001,False,5
55,1.0082241745085396,2.172027826309204,0.8037865748709122,0.2857142857142857,0.810033192784668,0.2829785954785955,0.001,False,6
56,0.9981104110891765,2.1909492015838623,0.8089500860585198,0.2698412698412698,0.8153495844060911,0.26756854256854257,0.001,False,7
57,0.9716212940298137,2.201063394546509,0.8175559380378657,0.29365079365079366,0.8239362568593008,0.28546176046176047,0.001,False,8
58,0.9590458471885852,2.218954086303711,0.8227194492254734,0.2619047619047619,0.8286621424427983,0.25133477633477636,0.001,False,9
59,0.9259774325841881,2.1543240547180176,0.8399311531841652,0.30158730158730157,0.8449031372011812,0.29968133718133716,0.001,False,10
60,0.8879760470940201,2.149751901626587,0.8588640275387264,0.30158730158730157,0.863216309244192,0.3043470418470418,0.001,False,11
61,0.8786735483373094,2.1463489532470703,0.8657487091222031,0.2777777777777778,0.8695789814834365,0.27666546416546417,0.001,False,12
62,0.8485005847763482,2.094109058380127,0.8777969018932874,0.3253968253968254,0.8799874057519236,0.31942640692640695,0.001,False,13
63,0.8287226501307265,2.13728404045105,0.8864027538726333,0.30952380952380953,0.8874054777734902,0.31482683982683984,0.001,False,14
64,0.8134985102433551,2.0833747386932373,0.882960413080895,0.30952380952380953,0.8855892240070439,0.3104978354978355,0.001,False,15
65,0.8035074064120163,2.0987708568573,0.8864027538726333,0.29365079365079366,0.887913058513683,0.29677128427128424,0.001,False,16
66,0.7811925415327955,2.064607620239258,0.8950086058519794,0.3333333333333333,0.8955815896013317,0.3257395382395382,0.001,False,17
67,0.7766121902892593,2.095693826675415,0.8984509466437177,0.2777777777777778,0.8996177105674841,0.2717051467051467,0.001,False,18
68,0.7752025992242482,2.0490005016326904,0.9001721170395869,0.3253968253968254,0.9022779512100145,0.326070226070226,0.001,False,19
69,0.7639059632657522,2.053349256515503,0.9001721170395869,0.30952380952380953,0.9023437672074343,0.30196007696007693,0.001,False,20
70,0.738854023347418,2.0487477779388428,0.9036144578313253,0.30158730158730157,0.9054841993061998,0.2874098124098124,0.001,False,21
71,0.7276568037302277,2.1150832176208496,0.9104991394148021,0.2777777777777778,0.9122220897265727,0.2737193362193362,0.001,False,22
72,0.7199879092726978,2.0548884868621826,0.9122203098106713,0.30158730158730157,0.9136709599804743,0.2942580567580568,0.001,False,23
73,0.7095555729792163,2.002876043319702,0.9173838209982789,0.3333333333333333,0.9185729919108082,0.3156505531505532,0.001,False,24
74,0.6959899976823909,2.0764832496643066,0.9208261617900172,0.30952380952380953,0.9219407842919654,0.29994588744588746,0.001,False,25
75,0.687531155378601,2.0723204612731934,0.919104991394148,0.29365079365079366,0.9203393400804581,0.2810966810966811,0.001,False,26
76,0.6790004800908948,2.077497720718384,0.9173838209982789,0.31746031746031744,0.917526591356267,0.3081529581529581,0.001,False,27
77,0.6674009560512799,2.0769107341766357,0.9208261617900172,0.30158730158730157,0.9207958221254976,0.29131794131794136,0.001,False,28
78,0.6565732569169259,2.0523881912231445,0.9259896729776248,0.30952380952380953,0.9268226693821836,0.29763107263107264,0.001,False,29
79,0.6421953065259937,2.0358824729919434,0.9259896729776248,0.3253968253968254,0.9268226693821836,0.30609668109668114,0.001,False,30
