epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.4706531908754226,2.4905452728271484,0.10671256454388985,0.06349206349206349,0.10875599998102774,0.07103174603174603,0.001,True,0
2,2.4625358638993227,2.4872138500213623,0.12220309810671257,0.0873015873015873,0.12217922828702517,0.11031746031746031,0.001,True,0
3,2.4475647492170745,2.4800219535827637,0.11876075731497418,0.11904761904761904,0.11728333467720259,0.13174603174603175,0.001,True,0
4,2.424560054033841,2.4647181034088135,0.12908777969018934,0.15873015873015872,0.12620091517497176,0.16845238095238094,0.001,True,0
5,2.4067095967455288,2.4456217288970947,0.14457831325301204,0.14285714285714285,0.14041199672095897,0.14107142857142857,0.001,False,1
6,2.385007741734411,2.440781593322754,0.153184165232358,0.15873015873015872,0.1492956445197011,0.16130952380952382,0.001,False,2
7,2.357908280088651,2.4389476776123047,0.18244406196213425,0.16666666666666666,0.17752824365245753,0.16964285714285712,0.001,True,0
8,2.313850104501038,2.4212443828582764,0.2082616179001721,0.15873015873015872,0.20132974744216883,0.15866402116402117,0.001,False,1
9,2.2560039588383267,2.357325553894043,0.2512908777969019,0.18253968253968253,0.24212802686789925,0.17394179894179893,0.001,True,0
10,2.1862412849104547,2.2960894107818604,0.2857142857142857,0.20634920634920634,0.27997614632048595,0.19616402116402118,0.001,True,0
11,2.0934388863240176,2.2549166679382324,0.29604130808950085,0.21428571428571427,0.2848294043602497,0.20714285714285716,0.001,True,0
12,2.0196897540363303,2.215251922607422,0.35111876075731496,0.23015873015873015,0.34103301847266887,0.21825396825396828,0.001,True,0
13,1.9567461276423705,2.1936092376708984,0.39070567986230637,0.20634920634920634,0.37768850730906783,0.20019841269841268,0.001,False,1
14,1.908586067094655,2.208893060684204,0.387263339070568,0.21428571428571427,0.3725457547960323,0.20853174603174604,0.001,False,2
15,1.8656821946474034,2.1618268489837646,0.44922547332185886,0.2619047619047619,0.43316011451347186,0.2515873015873015,0.001,True,0
16,1.8041678094617677,2.160419464111328,0.4784853700516351,0.24603174603174602,0.4623777935353037,0.24047619047619048,0.001,False,1
17,1.768798702965505,2.124894380569458,0.48709122203098104,0.2777777777777778,0.47144889989807665,0.27321428571428574,0.001,True,0
18,1.7224219294710537,2.097536563873291,0.5094664371772806,0.2857142857142857,0.49230007046091023,0.273015873015873,0.001,False,1
19,1.6932543475123158,2.0815231800079346,0.5232358003442341,0.30952380952380953,0.50611549449646,0.2974206349206349,0.001,True,0
20,1.6493504927613853,2.0661158561706543,0.5456110154905336,0.31746031746031744,0.5282689316924426,0.298015873015873,0.001,True,0
21,1.6220980353281542,2.047572612762451,0.5542168674698795,0.25396825396825395,0.5377346751472722,0.24523809523809523,0.001,False,1
22,1.5915428570338659,2.0603580474853516,0.5645438898450946,0.2777777777777778,0.5459643388479404,0.27103174603174607,0.001,False,2
23,1.561789775469217,2.016218900680542,0.5817555938037866,0.30952380952380953,0.5637907870910553,0.2974206349206349,0.001,False,3
24,1.5358727548701012,2.0605952739715576,0.6058519793459552,0.2619047619047619,0.5866113980667255,0.2557539682539683,0.001,False,4
25,1.4994087120752122,2.0125010013580322,0.612736660929432,0.30158730158730157,0.5924600587560724,0.2904761904761905,0.001,False,5
26,1.4795703007719399,2.0253355503082275,0.6247848537005164,0.2777777777777778,0.6047332893809031,0.271957671957672,0.001,False,6
27,1.4564731679151472,2.002800226211548,0.6196213425129088,0.3253968253968254,0.598727965814074,0.3150132275132275,0.001,True,0
