epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_ba,val_ba,learning_rate,best_so_far,patience_counter
1,2.5082478917199036,2.520545244216919,0.12220309810671257,0.07936507936507936,0.11720968537121886,0.0884920634920635,0.001,True,0
2,2.447523492543915,2.463949203491211,0.12736660929432014,0.1349206349206349,0.12044796630419086,0.13214285714285715,0.001,True,0
3,2.406454072351505,2.4244606494903564,0.1686746987951807,0.1111111111111111,0.16193989768675304,0.09999999999999999,0.001,False,1
4,2.3737812711121498,2.4384047985076904,0.17900172117039587,0.10317460317460317,0.17210001971008257,0.09583333333333333,0.001,False,2
5,2.3243330645273965,2.407667875289917,0.20654044750430292,0.1746031746031746,0.19766332491175256,0.16607142857142856,0.001,True,0
6,2.284806256860546,2.360060453414917,0.22030981067125646,0.15079365079365079,0.21054263201275777,0.14246031746031745,0.001,False,1
7,2.2495081063597215,2.3501152992248535,0.2495697074010327,0.14285714285714285,0.23831104750129906,0.12916666666666668,0.001,False,2
8,2.2163587995322356,2.352463960647583,0.2667814113597246,0.14285714285714285,0.254906063538139,0.13055555555555556,0.001,False,3
9,2.1765640660120167,2.3591256141662598,0.2874354561101549,0.15079365079365079,0.27356087279829416,0.13472222222222222,0.001,False,4
10,2.124333266341953,2.32181978225708,0.31497418244406195,0.18253968253968253,0.3009780792524503,0.1638888888888889,0.001,False,5
11,2.085552251277405,2.280292272567749,0.3253012048192771,0.20634920634920634,0.3132658263004175,0.1898148148148148,0.001,True,0
12,2.036581574126488,2.2682812213897705,0.37865748709122204,0.21428571428571427,0.364282496998692,0.1967592592592593,0.001,True,0
13,1.9929046117910625,2.24308443069458,0.3958691910499139,0.18253968253968253,0.3799638275188589,0.1675925925925926,0.001,False,1
14,1.9444246296217849,2.2328808307647705,0.4113597246127367,0.20634920634920634,0.39586175616835995,0.1884259259259259,0.001,False,2
15,1.9070023041789175,2.2182703018188477,0.4027538726333907,0.23015873015873015,0.3891728260674801,0.2156084656084656,0.001,True,0
16,1.872883496103927,2.2101733684539795,0.41824440619621345,0.23809523809523808,0.40455781101614435,0.2289021164021164,0.001,True,0
17,1.836034105895103,2.2239816188812256,0.459552495697074,0.1984126984126984,0.44330312987152604,0.19186507936507938,0.001,False,1
18,1.7919517751404832,2.2111668586730957,0.4819277108433735,0.23809523809523808,0.46700868139547386,0.2265873015873016,0.001,False,2
19,1.7601450626287936,2.140669107437134,0.4853700516351119,0.2619047619047619,0.4704241587378379,0.24973544973544978,0.001,True,0
20,1.7258697662008815,2.19358229637146,0.5146299483648882,0.20634920634920634,0.4958077214248598,0.19880952380952385,0.001,False,1
21,1.698907760457615,2.1495156288146973,0.5352839931153184,0.25396825396825395,0.5215412724650146,0.2427910052910053,0.001,False,2
22,1.661496537893036,2.119279623031616,0.5438898450946644,0.29365079365079366,0.5264167293805659,0.2807539682539683,0.001,True,0
23,1.6393026798809662,2.144329309463501,0.5421686746987951,0.2698412698412698,0.5261117494490136,0.2557539682539683,0.001,False,1
24,1.6073747401393423,2.1041419506073,0.576592082616179,0.2698412698412698,0.5592054260961493,0.2557539682539683,0.001,False,2
25,1.5903764942632075,2.1276583671569824,0.5748709122203098,0.2857142857142857,0.5575363852604419,0.2724206349206349,0.001,False,3
26,1.5586544507136648,2.1061465740203857,0.5938037865748709,0.2777777777777778,0.5758721224069911,0.269973544973545,0.001,False,4
27,1.5174982763198486,2.1180360317230225,0.6179001721170396,0.2698412698412698,0.5998391480712051,0.25638528138528144,0.001,False,5
28,1.4983303791069122,2.145134925842285,0.6402753872633391,0.2619047619047619,0.6211060775301896,0.25453342953342956,0.001,False,6
29,1.4649360852889883,2.1209897994995117,0.6626506024096386,0.2777777777777778,0.6436488797663881,0.26703342953342957,0.001,False,7
30,1.437193883470742,2.1101512908935547,0.6609294320137694,0.2857142857142857,0.6412292497362327,0.2733465608465609,0.001,False,8
31,1.4198087267128818,2.1282899379730225,0.6660929432013769,0.25396825396825395,0.6444367507928829,0.2452741702741703,0.001,False,9
32,1.3981028440281775,2.1076815128326416,0.6764199655765921,0.2857142857142857,0.6572098111942729,0.2712000962000962,0.001,False,10
33,1.3742399868169053,2.102454900741577,0.6884681583476764,0.2619047619047619,0.6678638262540407,0.25112433862433864,0.001,False,11
34,1.3566207227115992,2.0917041301727295,0.6833046471600689,0.2619047619047619,0.6623147298348464,0.2525132275132275,0.001,False,12
35,1.337953828082848,2.089804172515869,0.7005163511187608,0.2698412698412698,0.6799155635080996,0.25945767195767194,0.001,False,13
36,1.3190501520022262,2.083742380142212,0.7039586919104991,0.2857142857142857,0.6822149785033617,0.26762866762866766,0.001,False,14
37,1.3053068624306052,2.074420690536499,0.7125645438898451,0.2857142857142857,0.6910866882634363,0.2725889850889851,0.001,False,15
38,1.2809771083923707,2.0803563594818115,0.7246127366609294,0.29365079365079366,0.704301265097789,0.28092231842231846,0.001,True,0
39,1.2581376906311246,2.0977916717529297,0.7314974182444062,0.29365079365079366,0.7136348081758795,0.28092231842231846,0.001,False,1
40,1.2437924567270198,2.0684776306152344,0.7383820998278829,0.2777777777777778,0.7220019214185492,0.26703342953342957,0.001,False,2
41,1.2194219130041677,2.0459821224212646,0.7487091222030982,0.30158730158730157,0.7338627146973532,0.2878667628667629,0.001,True,0
42,1.202038451028978,2.045835018157959,0.7418244406196214,0.2857142857142857,0.7239890804416853,0.2725889850889851,0.001,False,1
43,1.1871696125824973,2.0400078296661377,0.7555938037865749,0.2777777777777778,0.7435812934485854,0.26471861471861474,0.001,False,2
44,1.1687133233231235,2.0352303981781006,0.7590361445783133,0.30952380952380953,0.7519426552325407,0.290482202982203,0.001,True,0
45,1.1489038302237728,2.0453875064849854,0.7676419965576592,0.30158730158730157,0.7563715534428331,0.28290644540644544,0.001,False,1
46,1.1259200038474932,2.038071870803833,0.7831325301204819,0.3253968253968254,0.7789945856306186,0.30437109187109185,0.001,True,0
47,1.1140369937054673,2.0339243412017822,0.7710843373493976,0.3253968253968254,0.7680454984238563,0.30575998075998073,0.001,True,0
48,1.1033203122743025,2.0064942836761475,0.7848537005163512,0.35714285714285715,0.7801312539731695,0.3335377585377586,0.001,True,0
49,1.082957423184702,1.9860293865203857,0.7882960413080895,0.35714285714285715,0.7873915216571375,0.33416907166907167,0.001,True,0
50,1.0669551455830952,2.014021396636963,0.7951807228915663,0.3412698412698413,0.7971796159988341,0.32385161135161133,0.001,False,1
51,1.0517366422843606,1.9852817058563232,0.7986230636833046,0.3412698412698413,0.79846875017744,0.3238516113516114,0.001,False,2
52,1.0372409530227649,1.9895598888397217,0.8037865748709122,0.3492063492063492,0.8043620504255791,0.3328162578162578,0.001,False,3
53,1.0259323958275446,1.9756683111190796,0.8089500860585198,0.3888888888888889,0.8115902463634524,0.36753848003848,0.001,True,0
54,1.010974316096347,1.9839036464691162,0.8175559380378657,0.3492063492063492,0.817526119472001,0.33017075517075517,0.001,False,1
55,0.986364721431174,1.9965343475341797,0.8261617900172117,0.3333333333333333,0.827523713767508,0.31753848003848,0.001,False,2
56,0.974579473062965,1.9832804203033447,0.8330464716006885,0.3412698412698413,0.8349276811755927,0.3239838864838865,0.001,False,3
57,0.9656996137098683,1.987676978111267,0.8278829604130808,0.3492063492063492,0.8305354012565832,0.33142736892736896,0.001,False,4
58,0.9447216927081911,1.9994418621063232,0.8416523235800344,0.35714285714285715,0.844632641307811,0.3361892736892737,0.001,False,5
59,0.9349015790090709,2.0198662281036377,0.8416523235800344,0.3412698412698413,0.8446278929697294,0.32726070226070225,0.001,False,6
60,0.9252029996935964,2.0043461322784424,0.8485370051635112,0.35714285714285715,0.8507947957357813,0.3385040885040885,0.001,False,7
61,0.9108004422278084,1.990180492401123,0.8399311531841652,0.3888888888888889,0.8427783467759361,0.3712421837421838,0.001,True,0
62,0.8992987393101809,1.9653767347335815,0.8485370051635112,0.38095238095238093,0.8509510007754492,0.36568662818662817,0.001,False,1
63,0.8889845048498984,1.9792696237564087,0.8450946643717728,0.373015873015873,0.8473932748710252,0.357984607984608,0.001,False,2
64,0.8774858991168247,1.996111273765564,0.8554216867469879,0.36507936507936506,0.8579967690101742,0.3525974025974026,0.001,False,3
65,0.8649477803768677,1.988614797592163,0.8571428571428571,0.3492063492063492,0.8596320128513003,0.3331168831168831,0.001,False,4
66,0.8555625266749765,1.9749890565872192,0.8588640275387264,0.3888888888888889,0.8613378869038725,0.3662818662818663,0.001,False,5
