epoch,train_loss,val_balanced_accuracy,val_accuracy,view,group,sampling_rate_hz,variant,seed
85,2.073732852935791,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
86,2.071943521499634,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
87,2.0701801776885986,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
88,2.068441867828369,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
89,2.0667288303375244,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
90,2.065040111541748,0.223015873015873,0.23943661971830985,common_grid,sr_200,200.0,cnn_s,11
91,2.0633749961853027,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
92,2.0617334842681885,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
93,2.0601143836975098,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
94,2.0585176944732666,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
95,2.05694317817688,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
96,2.055389404296875,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
97,2.05385684967041,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
98,2.052344799041748,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
99,2.0508527755737305,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
100,2.0493805408477783,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
101,2.0479273796081543,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
102,2.0464932918548584,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
103,2.0450775623321533,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
104,2.043680191040039,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
105,2.0423004627227783,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
106,2.040938377380371,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
107,2.03959321975708,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
108,2.038264751434326,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
109,2.0369529724121094,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
110,2.0356571674346924,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
111,2.034377336502075,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
112,2.0331127643585205,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
113,2.0318636894226074,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
114,2.0306296348571777,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
115,2.0294103622436523,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
116,2.028205394744873,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
117,2.0270144939422607,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
118,2.0258376598358154,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
119,2.024674415588379,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
120,2.023524761199951,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
121,2.022388219833374,0.2349206349206349,0.2535211267605634,common_grid,sr_200,200.0,cnn_s,11
1,2.556893825531006,0.06547619047619047,0.07042253521126761,common_grid,sr_64,64.0,cnn_s,11
2,2.531611680984497,0.06547619047619047,0.07042253521126761,common_grid,sr_64,64.0,cnn_s,11
3,2.5086281299591064,0.06547619047619047,0.07042253521126761,common_grid,sr_64,64.0,cnn_s,11
4,2.487863779067993,0.07738095238095237,0.08450704225352113,common_grid,sr_64,64.0,cnn_s,11
5,2.4692771434783936,0.06349206349206349,0.07042253521126761,common_grid,sr_64,64.0,cnn_s,11
6,2.452693462371826,0.06349206349206349,0.07042253521126761,common_grid,sr_64,64.0,cnn_s,11
7,2.4378230571746826,0.07539682539682539,0.08450704225352113,common_grid,sr_64,64.0,cnn_s,11
8,2.424351930618286,0.07539682539682539,0.08450704225352113,common_grid,sr_64,64.0,cnn_s,11
9,2.411998987197876,0.07539682539682539,0.08450704225352113,common_grid,sr_64,64.0,cnn_s,11
10,2.4005355834960938,0.08730158730158728,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
11,2.389787435531616,0.09920634920634919,0.11267605633802817,common_grid,sr_64,64.0,cnn_s,11
12,2.379622220993042,0.09206349206349206,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
13,2.3699395656585693,0.09206349206349206,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
14,2.3606624603271484,0.09206349206349206,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
15,2.3517324924468994,0.09206349206349206,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
16,2.343106508255005,0.09206349206349206,0.09859154929577464,common_grid,sr_64,64.0,cnn_s,11
17,2.3347558975219727,0.10595238095238095,0.11267605633802817,common_grid,sr_64,64.0,cnn_s,11
18,2.3266613483428955,0.12976190476190474,0.14084507042253522,common_grid,sr_64,64.0,cnn_s,11
19,2.3188095092773438,0.14642857142857144,0.15492957746478872,common_grid,sr_64,64.0,cnn_s,11
20,2.311189889907837,0.13452380952380952,0.14084507042253522,common_grid,sr_64,64.0,cnn_s,11
21,2.30379319190979,0.13452380952380952,0.14084507042253522,common_grid,sr_64,64.0,cnn_s,11
22,2.2966108322143555,0.13452380952380952,0.14084507042253522,common_grid,sr_64,64.0,cnn_s,11
23,2.28963565826416,0.1484126984126984,0.15492957746478872,common_grid,sr_64,64.0,cnn_s,11
24,2.2828612327575684,0.1484126984126984,0.15492957746478872,common_grid,sr_64,64.0,cnn_s,11
25,2.276282787322998,0.1484126984126984,0.15492957746478872,common_grid,sr_64,64.0,cnn_s,11
26,2.2698943614959717,0.1484126984126984,0.15492957746478872,common_grid,sr_64,64.0,cnn_s,11
27,2.263690233230591,0.1345238095238095,0.14084507042253522,common_grid,sr_64,64.0,cnn_s,11
28,2.2576653957366943,0.1603174603174603,0.16901408450704225,common_grid,sr_64,64.0,cnn_s,11
29,2.2518136501312256,0.1722222222222222,0.18309859154929578,common_grid,sr_64,64.0,cnn_s,11
30,2.2461297512054443,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
31,2.2406091690063477,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
32,2.235246181488037,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
33,2.230036735534668,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
34,2.2249763011932373,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
35,2.220059633255005,0.17023809523809522,0.18309859154929578,common_grid,sr_64,64.0,cnn_s,11
36,2.215282917022705,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
37,2.210641622543335,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
38,2.2061307430267334,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
39,2.201744794845581,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
40,2.197479009628296,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
41,2.193326711654663,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
42,2.1892828941345215,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
43,2.1853413581848145,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
44,2.1814966201782227,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
45,2.177743434906006,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
46,2.1740777492523193,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
47,2.1704955101013184,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
48,2.1669933795928955,0.1841269841269841,0.19718309859154928,common_grid,sr_64,64.0,cnn_s,11
49,2.163569211959839,0.198015873015873,0.2112676056338028,common_grid,sr_64,64.0,cnn_s,11
50,2.160220146179199,0.198015873015873,0.2112676056338028,common_grid,sr_64,64.0,cnn_s,11
51,2.1569437980651855,0.20992063492063492,0.22535211267605634,common_grid,sr_64,64.0,cnn_s,11
52,2.153738498687744,0.22182539682539681,0.23943661971830985,common_grid,sr_64,64.0,cnn_s,11
53,2.150601863861084,0.22182539682539681,0.23943661971830985,common_grid,sr_64,64.0,cnn_s,11
54,2.147531747817993,0.20992063492063492,0.22535211267605634,common_grid,sr_64,64.0,cnn_s,11
55,2.1445260047912598,0.2238095238095238,0.23943661971830985,common_grid,sr_64,64.0,cnn_s,11
56,2.141582727432251,0.2238095238095238,0.23943661971830985,common_grid,sr_64,64.0,cnn_s,11
57,2.138699531555176,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
58,2.1358747482299805,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
59,2.133105993270874,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
60,2.13039231300354,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
61,2.1277310848236084,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
62,2.1251213550567627,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
63,2.1225616931915283,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
64,2.1200506687164307,0.23769841269841266,0.2535211267605634,common_grid,sr_64,64.0,cnn_s,11
65,2.117586851119995,0.24960317460317458,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
66,2.115168571472168,0.26349206349206344,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
67,2.112794876098633,0.26349206349206344,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
68,2.110464334487915,0.26349206349206344,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
69,2.108175277709961,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
70,2.105926752090454,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
71,2.10371732711792,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
72,2.101546049118042,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
73,2.099411725997925,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
74,2.097313642501831,0.26071428571428573,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
75,2.0952508449554443,0.26071428571428573,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
76,2.093222141265869,0.26071428571428573,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
77,2.0912272930145264,0.26071428571428573,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
78,2.0892653465270996,0.26071428571428573,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
79,2.0873355865478516,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
80,2.085437059402466,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
81,2.0835697650909424,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
82,2.0817317962646484,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
83,2.079923391342163,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
84,2.0781428813934326,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
85,2.0763907432556152,0.25873015873015875,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
86,2.0746653079986572,0.25873015873015875,0.28169014084507044,common_grid,sr_64,64.0,cnn_s,11
87,2.0729663372039795,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
88,2.071293354034424,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
89,2.069645404815674,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
90,2.0680220127105713,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
91,2.066422700881958,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
92,2.064846992492676,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
93,2.0632941722869873,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
94,2.0617637634277344,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
95,2.060255527496338,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
96,2.0587687492370605,0.2468253968253968,0.2676056338028169,common_grid,sr_64,64.0,cnn_s,11
1,2.6754508018493652,0.10615079365079365,0.11267605633802817,common_grid,sr_200,200.0,cnn_m,11
2,2.5029079914093018,0.11587301587301586,0.1267605633802817,common_grid,sr_200,200.0,cnn_m,11
3,2.3969063758850098,0.12976190476190477,0.14084507042253522,common_grid,sr_200,200.0,cnn_m,11
4,2.3136110305786133,0.14365079365079367,0.15492957746478872,common_grid,sr_200,200.0,cnn_m,11
5,2.2430384159088135,0.18134920634920637,0.19718309859154928,common_grid,sr_200,200.0,cnn_m,11
6,2.18459153175354,0.13888888888888887,0.15492957746478872,common_grid,sr_200,200.0,cnn_m,11
7,2.136953830718994,0.16468253968253968,0.18309859154929578,common_grid,sr_200,200.0,cnn_m,11
8,2.0957019329071045,0.15079365079365079,0.16901408450704225,common_grid,sr_200,200.0,cnn_m,11
9,2.0562219619750977,0.16468253968253968,0.18309859154929578,common_grid,sr_200,200.0,cnn_m,11
10,2.016273260116577,0.19246031746031744,0.2112676056338028,common_grid,sr_200,200.0,cnn_m,11
11,1.9760571718215942,0.21329365079365079,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
12,1.9372050762176514,0.21805555555555553,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
13,1.9014118909835815,0.21607142857142855,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
14,1.8693758249282837,0.23690476190476187,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
15,1.8408162593841553,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
16,1.815126895904541,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
17,1.7917218208312988,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
18,1.7699710130691528,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
19,1.749229073524475,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
20,1.7291407585144043,0.223015873015873,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
21,1.7096836566925049,0.2111111111111111,0.2112676056338028,common_grid,sr_200,200.0,cnn_m,11
22,1.6908103227615356,0.2111111111111111,0.2112676056338028,common_grid,sr_200,200.0,cnn_m,11
23,1.672300934791565,0.2111111111111111,0.2112676056338028,common_grid,sr_200,200.0,cnn_m,11
24,1.6540546417236328,0.22499999999999998,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
25,1.63628351688385,0.22499999999999998,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
26,1.6192928552627563,0.22499999999999998,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
27,1.6032114028930664,0.2388888888888889,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
28,1.5880236625671387,0.2388888888888889,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
29,1.57371985912323,0.2388888888888889,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
30,1.5602494478225708,0.2388888888888889,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
31,1.5474140644073486,0.22698412698412698,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
32,1.5349568128585815,0.22698412698412698,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
33,1.5227550268173218,0.22698412698412698,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
34,1.510847568511963,0.22698412698412698,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
35,1.4992876052856445,0.22698412698412698,0.22535211267605634,common_grid,sr_200,200.0,cnn_m,11
36,1.4880667924880981,0.24087301587301588,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
37,1.4771728515625,0.24087301587301588,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
38,1.4666345119476318,0.24087301587301588,0.23943661971830985,common_grid,sr_200,200.0,cnn_m,11
39,1.4564745426177979,0.25476190476190474,0.2535211267605634,common_grid,sr_200,200.0,cnn_m,11
40,1.4466736316680908,0.26666666666666666,0.2676056338028169,common_grid,sr_200,200.0,cnn_m,11
41,1.437200903892517,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
42,1.4280381202697754,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
43,1.4191547632217407,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
44,1.4104998111724854,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
45,1.402043342590332,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
46,1.3937982320785522,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
47,1.385779619216919,0.2785714285714285,0.28169014084507044,common_grid,sr_200,200.0,cnn_m,11
48,1.3779739141464233,0.2924603174603175,0.29577464788732394,common_grid,sr_200,200.0,cnn_m,11
49,1.370360016822815,0.2924603174603175,0.29577464788732394,common_grid,sr_200,200.0,cnn_m,11
50,1.3629409074783325,0.2924603174603175,0.29577464788732394,common_grid,sr_200,200.0,cnn_m,11
51,1.355725884437561,0.2924603174603175,0.29577464788732394,common_grid,sr_200,200.0,cnn_m,11
52,1.3487060070037842,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
53,1.3418610095977783,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
54,1.3351746797561646,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
55,1.3286337852478027,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
56,1.322223424911499,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
57,1.3159353733062744,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
58,1.3097703456878662,0.3063492063492063,0.30985915492957744,common_grid,sr_200,200.0,cnn_m,11
