epoch,train_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,view,group,sampling_rate_hz,variant,seed
7,2.5093094022650466,0.08611111111111112,0.08450704225352113,0.02525832376578645,common_grid,sr_64,64.0,cnn_s,11
8,2.5077139979914613,0.08611111111111112,0.08450704225352113,0.02525832376578645,common_grid,sr_64,64.0,cnn_s,11
9,2.5060876946700246,0.07222222222222223,0.07042253521126761,0.022161172161172162,common_grid,sr_64,64.0,cnn_s,11
10,2.5044586558091013,0.07222222222222223,0.07042253521126761,0.021527777777777774,common_grid,sr_64,64.0,cnn_s,11
11,2.5029241536792957,0.07222222222222223,0.07042253521126761,0.021527777777777774,common_grid,sr_64,64.0,cnn_s,11
1,2.5039835252259905,0.11607142857142856,0.08450704225352113,0.0379610177404295,common_grid,sr_200,200.0,cnn_m,11
2,2.495518290369134,0.09523809523809523,0.07042253521126761,0.02185501066098081,common_grid,sr_200,200.0,cnn_m,11
3,2.4899090842196814,0.09523809523809523,0.07042253521126761,0.026470588235294117,common_grid,sr_200,200.0,cnn_m,11
4,2.4853695041254946,0.13888888888888887,0.11267605633802817,0.04782608695652174,common_grid,sr_200,200.0,cnn_m,11
5,2.4807626147019235,0.125,0.11267605633802817,0.04563492063492063,common_grid,sr_200,200.0,cnn_m,11
6,2.4775455198789897,0.10416666666666667,0.09859154929577464,0.05493104345563362,common_grid,sr_200,200.0,cnn_m,11
7,2.474404959929617,0.1111111111111111,0.11267605633802817,0.048484848484848485,common_grid,sr_200,200.0,cnn_m,11
8,2.4714795614543714,0.13888888888888887,0.14084507042253522,0.0548406862745098,common_grid,sr_200,200.0,cnn_m,11
9,2.46785599557977,0.16666666666666666,0.16901408450704225,0.07108036890645586,common_grid,sr_200,200.0,cnn_m,11
10,2.4651146336605674,0.16666666666666666,0.16901408450704225,0.06404555518030695,common_grid,sr_200,200.0,cnn_m,11
11,2.4621855083264803,0.16666666666666666,0.16901408450704225,0.06145025839793281,common_grid,sr_200,200.0,cnn_m,11
12,2.4598478091390508,0.1527777777777778,0.15492957746478872,0.05695611577964519,common_grid,sr_200,200.0,cnn_m,11
13,2.4569252214933694,0.1111111111111111,0.11267605633802817,0.04577367077367076,common_grid,sr_200,200.0,cnn_m,11
14,2.454022226835552,0.08611111111111112,0.08450704225352113,0.04076485693323551,common_grid,sr_200,200.0,cnn_m,11
15,2.451618947480854,0.08611111111111112,0.08450704225352113,0.032009752699407874,common_grid,sr_200,200.0,cnn_m,11
16,2.449194089989913,0.08611111111111112,0.08450704225352113,0.03161963972580902,common_grid,sr_200,200.0,cnn_m,11
17,2.446368724421451,0.08611111111111112,0.08450704225352113,0.030821030821030822,common_grid,sr_200,200.0,cnn_m,11
18,2.443520094219007,0.08611111111111112,0.08450704225352113,0.030821030821030822,common_grid,sr_200,200.0,cnn_m,11
19,2.44053561561986,0.08611111111111112,0.08450704225352113,0.030616605616605615,common_grid,sr_200,200.0,cnn_m,11
1,2.5040043103067497,0.11607142857142856,0.08450704225352113,0.038825757575757576,common_grid,sr_64,64.0,cnn_m,11
2,2.4954788659748277,0.10714285714285714,0.08450704225352113,0.04268834399431415,common_grid,sr_64,64.0,cnn_m,11
3,2.489810067728946,0.09523809523809523,0.07042253521126761,0.026328502415458938,common_grid,sr_64,64.0,cnn_m,11
4,2.4852363737005936,0.10416666666666667,0.08450704225352113,0.03602053140096618,common_grid,sr_64,64.0,cnn_m,11
5,2.480601268065603,0.10416666666666667,0.09859154929577464,0.037530003871467287,common_grid,sr_64,64.0,cnn_m,11
6,2.4773707891765393,0.11805555555555557,0.11267605633802817,0.06159003831417625,common_grid,sr_64,64.0,cnn_m,11
7,2.4742221807178697,0.1111111111111111,0.11267605633802817,0.053768154057450106,common_grid,sr_64,64.0,cnn_m,11
8,2.4712533147711504,0.1527777777777778,0.15492957746478872,0.060526315789473685,common_grid,sr_64,64.0,cnn_m,11
9,2.467605011086715,0.16666666666666666,0.16901408450704225,0.06874166190203927,common_grid,sr_64,64.0,cnn_m,11
10,2.4648345344945004,0.1527777777777778,0.15492957746478872,0.05835992907801418,common_grid,sr_64,64.0,cnn_m,11
11,2.46188228506791,0.1527777777777778,0.15492957746478872,0.05634071810542399,common_grid,sr_64,64.0,cnn_m,11
12,2.4595425128936768,0.1527777777777778,0.15492957746478872,0.05718954248366013,common_grid,sr_64,64.0,cnn_m,11
13,2.456614647413555,0.1111111111111111,0.11267605633802817,0.04510135135135135,common_grid,sr_64,64.0,cnn_m,11
14,2.4537102598893017,0.08611111111111112,0.08450704225352113,0.04057328605200946,common_grid,sr_64,64.0,cnn_m,11
15,2.451290572317023,0.08611111111111112,0.08450704225352113,0.033527583527583525,common_grid,sr_64,64.0,cnn_m,11
16,2.448830185438457,0.09999999999999999,0.09859154929577464,0.03800904977375566,common_grid,sr_64,64.0,cnn_m,11
17,2.4459820822665566,0.10000000000000002,0.09859154929577464,0.034732696497402384,common_grid,sr_64,64.0,cnn_m,11
18,2.443107798225001,0.10000000000000002,0.09859154929577464,0.034444444444444444,common_grid,sr_64,64.0,cnn_m,11
19,2.4401270615427118,0.11666666666666668,0.11267605633802817,0.04214338507021434,common_grid,sr_64,64.0,cnn_m,11
1,2.481203232313457,0.17460317460317462,0.18309859154929578,0.12876595082477435,common_grid,sr_200,200.0,cnn_l,11
2,2.2644293107484517,0.15476190476190477,0.16901408450704225,0.07728278717783965,common_grid,sr_200,200.0,cnn_l,11
3,2.1607804223110803,0.1865079365079365,0.2112676056338028,0.09296650717703349,common_grid,sr_200,200.0,cnn_l,11
4,2.0789838514829935,0.1865079365079365,0.2112676056338028,0.0864247311827957,common_grid,sr_200,200.0,cnn_l,11
5,2.006034386785407,0.22817460317460317,0.2535211267605634,0.16365578865578864,common_grid,sr_200,200.0,cnn_l,11
6,1.9446861593346847,0.23015873015873012,0.2535211267605634,0.18426250136776456,common_grid,sr_200,200.0,cnn_l,11
7,1.8939979465384231,0.22817460317460317,0.2535211267605634,0.18019469909175792,common_grid,sr_200,200.0,cnn_l,11
8,1.8251147634104679,0.2400793650793651,0.2676056338028169,0.19453463203463203,common_grid,sr_200,200.0,cnn_l,11
9,1.7651895397587827,0.29166666666666663,0.323943661971831,0.2461560044893378,common_grid,sr_200,200.0,cnn_l,11
10,1.7117191917017887,0.29861111111111105,0.323943661971831,0.26140736578236584,common_grid,sr_200,200.0,cnn_l,11
11,1.648285931035092,0.26388888888888884,0.29577464788732394,0.2417444371248719,common_grid,sr_200,200.0,cnn_l,11
12,1.5961126666319998,0.31547619047619047,0.352112676056338,0.2564562752062752,common_grid,sr_200,200.0,cnn_l,11
13,1.5351905195336593,0.32242063492063494,0.352112676056338,0.2792328042328042,common_grid,sr_200,200.0,cnn_l,11
14,1.4794325866197284,0.33134920634920634,0.352112676056338,0.3116471491471492,common_grid,sr_200,200.0,cnn_l,11
15,1.414317720814755,0.32242063492063494,0.352112676056338,0.2780569327909145,common_grid,sr_200,200.0,cnn_l,11
16,1.3646341675206235,0.3053571428571428,0.323943661971831,0.2699592074592075,common_grid,sr_200,200.0,cnn_l,11
17,1.3055352963899312,0.3438492063492063,0.36619718309859156,0.30661745661745665,common_grid,sr_200,200.0,cnn_l,11
18,1.263530401179665,0.3597222222222222,0.38028169014084506,0.30746591299996867,common_grid,sr_200,200.0,cnn_l,11
19,1.207224460652,0.33888888888888885,0.352112676056338,0.30764652014652016,common_grid,sr_200,200.0,cnn_l,11
20,1.1429234015314202,0.3359126984126984,0.352112676056338,0.321739663844927,common_grid,sr_200,200.0,cnn_l,11
21,1.0983753241990741,0.32003968253968257,0.3380281690140845,0.27807337589946285,common_grid,sr_200,200.0,cnn_l,11
22,1.0429464892337197,0.40218253968253964,0.4084507042253521,0.3409632637893507,common_grid,sr_200,200.0,cnn_l,11
23,1.005982736537331,0.34027777777777773,0.36619718309859156,0.30663420113884504,common_grid,sr_200,200.0,cnn_l,11
24,0.9584359363505714,0.36944444444444446,0.38028169014084506,0.3242126294757874,common_grid,sr_200,200.0,cnn_l,11
25,0.9127505396541796,0.31805555555555554,0.3380281690140845,0.2755869130869131,common_grid,sr_200,200.0,cnn_l,11
26,0.8793274277134946,0.3837301587301587,0.39436619718309857,0.35685036640918993,common_grid,sr_200,200.0,cnn_l,11
27,0.8422471291140506,0.4388888888888889,0.43661971830985913,0.41978715728715726,common_grid,sr_200,200.0,cnn_l,11
28,0.7905023355233042,0.3436507936507936,0.352112676056338,0.2949015717398071,common_grid,sr_200,200.0,cnn_l,11
29,0.747078443828382,0.44027777777777777,0.4507042253521127,0.42664147446756145,common_grid,sr_200,200.0,cnn_l,11
30,0.7123067611142209,0.3242063492063492,0.3380281690140845,0.32971102971102967,common_grid,sr_200,200.0,cnn_l,11
31,0.6838151348264594,0.33194444444444443,0.352112676056338,0.2997472191551139,common_grid,sr_200,200.0,cnn_l,11
32,0.6398231117348921,0.4001984126984126,0.4225352112676056,0.37916786372668726,common_grid,sr_200,200.0,cnn_l,11
33,0.6048573939423812,0.4083333333333334,0.4084507042253521,0.36414647730437205,common_grid,sr_200,200.0,cnn_l,11
34,0.583846570316114,0.38630952380952377,0.4084507042253521,0.36397657353539703,common_grid,sr_200,200.0,cnn_l,11
35,0.55153985148982,0.4140873015873016,0.4225352112676056,0.3721902775163644,common_grid,sr_200,200.0,cnn_l,11
36,0.5147862371645475,0.3825396825396825,0.39436619718309857,0.3391011564924608,common_grid,sr_200,200.0,cnn_l,11
37,0.4914458481889022,0.4619047619047619,0.4647887323943662,0.4184710635368531,common_grid,sr_200,200.0,cnn_l,11
38,0.45878775966794866,0.2821428571428571,0.29577464788732394,0.22411428440840206,common_grid,sr_200,200.0,cnn_l,11
39,0.4394423716946652,0.3972222222222222,0.4084507042253521,0.386282807606337,common_grid,sr_200,200.0,cnn_l,11
40,0.4034449938096498,0.43392857142857144,0.43661971830985913,0.39996161837594063,common_grid,sr_200,200.0,cnn_l,11
41,0.3757999975430338,0.4222222222222222,0.4225352112676056,0.37306854365677894,common_grid,sr_200,200.0,cnn_l,11
42,0.35585954314784,0.43888888888888883,0.43661971830985913,0.4068341587842867,common_grid,sr_200,200.0,cnn_l,11
43,0.33114489756132426,0.39444444444444443,0.4084507042253521,0.36382302882302886,common_grid,sr_200,200.0,cnn_l,11
44,0.32014487448491546,0.42896825396825394,0.43661971830985913,0.39854497354497354,common_grid,sr_200,200.0,cnn_l,11
45,0.299372146631542,0.39186507936507936,0.39436619718309857,0.33863425846184464,common_grid,sr_200,200.0,cnn_l,11
46,0.2841120995973286,0.31190476190476185,0.323943661971831,0.28181216931216935,common_grid,sr_200,200.0,cnn_l,11
47,0.2692179140291716,0.448015873015873,0.4647887323943662,0.40069115252938775,common_grid,sr_200,200.0,cnn_l,11
1,2.48222595766971,0.17261904761904764,0.18309859154929578,0.13130502971604666,common_grid,sr_64,64.0,cnn_l,11
2,2.2625364077718633,0.16666666666666666,0.18309859154929578,0.10186925647451962,common_grid,sr_64,64.0,cnn_l,11
3,2.158123558445981,0.1865079365079365,0.2112676056338028,0.09326892109500805,common_grid,sr_64,64.0,cnn_l,11
4,2.0768402099609373,0.17460317460317457,0.19718309859154928,0.08360594641600066,common_grid,sr_64,64.0,cnn_l,11
5,2.0050219084087173,0.1884920634920635,0.2112676056338028,0.1248015873015873,common_grid,sr_64,64.0,cnn_l,11
6,1.9415106672989695,0.22817460317460314,0.2535211267605634,0.1849142784497476,common_grid,sr_64,64.0,cnn_l,11
7,1.890791039717825,0.24007936507936503,0.2676056338028169,0.18961218632103002,common_grid,sr_64,64.0,cnn_l,11
8,1.8181144099486501,0.1884920634920635,0.2112676056338028,0.15151821862348178,common_grid,sr_64,64.0,cnn_l,11
9,1.7575663579137701,0.2797619047619047,0.30985915492957744,0.2322907647907648,common_grid,sr_64,64.0,cnn_l,11
10,1.7025375617177863,0.2519841269841269,0.28169014084507044,0.20203719891219887,common_grid,sr_64,64.0,cnn_l,11
11,1.637920800008272,0.31547619047619047,0.352112676056338,0.2760253635253635,common_grid,sr_64,64.0,cnn_l,11
12,1.5867453437102468,0.30357142857142855,0.3380281690140845,0.2526203328834908,common_grid,sr_64,64.0,cnn_l,11
13,1.5209146211021825,0.29662698412698413,0.323943661971831,0.26022588522588525,common_grid,sr_64,64.0,cnn_l,11
14,1.4630521586066798,0.3142857142857142,0.323943661971831,0.28283780489662846,common_grid,sr_64,64.0,cnn_l,11
15,1.396683020340769,0.35575396825396827,0.38028169014084506,0.31033206506604677,common_grid,sr_64,64.0,cnn_l,11
16,1.3449414692426982,0.35674603174603176,0.36619718309859156,0.3182079032079032,common_grid,sr_64,64.0,cnn_l,11
17,1.28734483969839,0.33095238095238094,0.3380281690140845,0.29782754010695184,common_grid,sr_64,64.0,cnn_l,11
18,1.2412402190660174,0.3964285714285715,0.4084507042253521,0.3343403794061688,common_grid,sr_64,64.0,cnn_l,11
19,1.186305426296435,0.32896825396825397,0.3380281690140845,0.30175148925148926,common_grid,sr_64,64.0,cnn_l,11
20,1.1259414936366834,0.3289682539682539,0.3380281690140845,0.3155594405594406,common_grid,sr_64,64.0,cnn_l,11
21,1.075911149225737,0.36666666666666664,0.38028169014084506,0.3227353664853665,common_grid,sr_64,64.0,cnn_l,11
22,1.0201856048483597,0.36448412698412697,0.36619718309859156,0.3031526344026344,common_grid,sr_64,64.0,cnn_l,11
23,0.9867333280412774,0.34920634920634913,0.36619718309859156,0.3143621485726749,common_grid,sr_64,64.0,cnn_l,11
24,0.9380579866861042,0.32996031746031745,0.352112676056338,0.28259591285907076,common_grid,sr_64,64.0,cnn_l,11
25,0.8873441507941798,0.40416666666666673,0.4084507042253521,0.363205916466786,common_grid,sr_64,64.0,cnn_l,11
26,0.8593986461037084,0.38650793650793647,0.39436619718309857,0.36171675546675547,common_grid,sr_64,64.0,cnn_l,11
27,0.8116812599332709,0.3694444444444444,0.39436619718309857,0.3302521008403361,common_grid,sr_64,64.0,cnn_l,11
28,0.7739935410650153,0.3597222222222222,0.36619718309859156,0.31709236326109397,common_grid,sr_64,64.0,cnn_l,11
29,0.7253729857896504,0.40059523809523806,0.4084507042253521,0.36879527879527885,common_grid,sr_64,64.0,cnn_l,11
30,0.6911124179237768,0.38055555555555554,0.39436619718309857,0.37320368471684257,common_grid,sr_64,64.0,cnn_l,11
31,0.6647635541464153,0.385515873015873,0.39436619718309857,0.3595238095238095,common_grid,sr_64,64.0,cnn_l,11
32,0.6131843221815009,0.3438492063492064,0.36619718309859156,0.32038359244241593,common_grid,sr_64,64.0,cnn_l,11
33,0.5832681869205676,0.36190476190476195,0.38028169014084506,0.29885814668423366,common_grid,sr_64,64.0,cnn_l,11
34,0.5630794525146484,0.3724206349206349,0.39436619718309857,0.3536019536019536,common_grid,sr_64,64.0,cnn_l,11
35,0.5286984631889745,0.37361111111111106,0.38028169014084506,0.35573870573870575,common_grid,sr_64,64.0,cnn_l,11
1,2.4945295509539154,0.10476190476190476,0.11267605633802817,0.03083804143126177,common_grid,sr_200,200.0,cnn_s,23
2,2.4933103009274133,0.10476190476190476,0.11267605633802817,0.031159420289855074,common_grid,sr_200,200.0,cnn_s,23
3,2.492262652045802,0.10476190476190476,0.11267605633802817,0.03083804143126177,common_grid,sr_200,200.0,cnn_s,23
4,2.491300587905081,0.12142857142857143,0.1267605633802817,0.03677462887989204,common_grid,sr_200,200.0,cnn_s,23
5,2.490397455817775,0.12142857142857143,0.1267605633802817,0.03677462887989204,common_grid,sr_200,200.0,cnn_s,23
6,2.4894309244657817,0.12142857142857143,0.1267605633802817,0.03677462887989204,common_grid,sr_200,200.0,cnn_s,23
7,2.4886215987958407,0.12142857142857143,0.1267605633802817,0.036375661375661374,common_grid,sr_200,200.0,cnn_s,23
8,2.487756761751677,0.12142857142857143,0.1267605633802817,0.036375661375661374,common_grid,sr_200,200.0,cnn_s,23
9,2.486931226128026,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
10,2.486210735220658,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
11,2.485416003277427,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
12,2.4845922244222542,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
13,2.4838556364962927,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
14,2.483071683582507,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_200,200.0,cnn_s,23
1,2.4946804573661403,0.09285714285714286,0.09859154929577464,0.028381642512077292,common_grid,sr_64,64.0,cnn_s,23
2,2.4934452885075618,0.09285714285714286,0.09859154929577464,0.028381642512077292,common_grid,sr_64,64.0,cnn_s,23
3,2.4923918924833597,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
4,2.4914152396352667,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
5,2.4905048696618333,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
6,2.489520667728625,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
7,2.488690918370297,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
8,2.48781082504674,0.10476190476190476,0.11267605633802817,0.03154495777446597,common_grid,sr_64,64.0,cnn_s,23
9,2.4869677819703755,0.10476190476190476,0.11267605633802817,0.031159420289855074,common_grid,sr_64,64.0,cnn_s,23
10,2.486232745020013,0.10476190476190476,0.11267605633802817,0.03057471264367816,common_grid,sr_64,64.0,cnn_s,23
11,2.4854209573645343,0.10476190476190476,0.11267605633802817,0.030364372469635626,common_grid,sr_64,64.0,cnn_s,23
12,2.4845814780185096,0.10476190476190476,0.11267605633802817,0.030202821869488538,common_grid,sr_64,64.0,cnn_s,23
13,2.4838242430435984,0.12142857142857143,0.1267605633802817,0.03603896103896104,common_grid,sr_64,64.0,cnn_s,23
14,2.483019811228702,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
15,2.4822707427175423,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
16,2.481579966294138,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
17,2.4808054196207148,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
18,2.4800948017521907,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
19,2.479373886710719,0.12142857142857143,0.1267605633802817,0.035759897828863345,common_grid,sr_64,64.0,cnn_s,23
20,2.478632502806814,0.12142857142857143,0.1267605633802817,0.03553459119496855,common_grid,sr_64,64.0,cnn_s,23
21,2.4779826139148913,0.12142857142857143,0.1267605633802817,0.03553459119496855,common_grid,sr_64,64.0,cnn_s,23
22,2.477261583428634,0.12142857142857143,0.1267605633802817,0.03553459119496855,common_grid,sr_64,64.0,cnn_s,23
23,2.476542445232994,0.10952380952380952,0.11267605633802817,0.03215467328370555,common_grid,sr_64,64.0,cnn_s,23
1,2.486345710252461,0.06944444444444445,0.07042253521126761,0.014619883040935672,common_grid,sr_200,200.0,cnn_m,23
2,2.4804157457853617,0.06944444444444445,0.07042253521126761,0.012820512820512822,common_grid,sr_200,200.0,cnn_m,23
3,2.476753952628688,0.06944444444444445,0.07042253521126761,0.013888888888888888,common_grid,sr_200,200.0,cnn_m,23
4,2.473510383304797,0.13749999999999998,0.11267605633802817,0.04912008281573499,common_grid,sr_200,200.0,cnn_m,23
5,2.470269004922164,0.11805555555555554,0.09859154929577464,0.04904492870594565,common_grid,sr_200,200.0,cnn_m,23
6,2.468239568409167,0.09722222222222222,0.08450704225352113,0.03273809523809524,common_grid,sr_200,200.0,cnn_m,23
7,2.4659597221173737,0.1111111111111111,0.09859154929577464,0.04204011950490824,common_grid,sr_200,200.0,cnn_m,23
8,2.463283644224468,0.1111111111111111,0.09859154929577464,0.04204011950490824,common_grid,sr_200,200.0,cnn_m,23
9,2.4612882162395278,0.125,0.11267605633802817,0.05357142857142857,common_grid,sr_200,200.0,cnn_m,23
10,2.459147162186472,0.12222222222222223,0.11267605633802817,0.045669729880256194,common_grid,sr_200,200.0,cnn_m,23
11,2.457196511720356,0.11944444444444445,0.11267605633802817,0.03902116402116402,common_grid,sr_200,200.0,cnn_m,23
12,2.455172380648161,0.11944444444444445,0.11267605633802817,0.032995428344265554,common_grid,sr_200,200.0,cnn_m,23
13,2.4529570479142038,0.11666666666666665,0.11267605633802817,0.030362177401865104,common_grid,sr_200,200.0,cnn_m,23
14,2.450645449287013,0.11666666666666665,0.11267605633802817,0.030877192982456142,common_grid,sr_200,200.0,cnn_m,23
1,2.486301206287585,0.06944444444444445,0.07042253521126761,0.014124293785310734,common_grid,sr_64,64.0,cnn_m,23
2,2.480331260279605,0.08333333333333333,0.08450704225352113,0.014705882352941178,common_grid,sr_64,64.0,cnn_m,23
3,2.476627412595247,0.06944444444444445,0.07042253521126761,0.013888888888888888,common_grid,sr_64,64.0,cnn_m,23
4,2.473334739082738,0.11666666666666665,0.09859154929577464,0.04178921568627451,common_grid,sr_64,64.0,cnn_m,23
5,2.4700408458709715,0.11805555555555554,0.09859154929577464,0.05051892551892551,common_grid,sr_64,64.0,cnn_m,23
6,2.4679446672138416,0.1111111111111111,0.09859154929577464,0.045771144278606964,common_grid,sr_64,64.0,cnn_m,23
7,2.465592763298436,0.1111111111111111,0.09859154929577464,0.04204011950490824,common_grid,sr_64,64.0,cnn_m,23
8,2.4627931419171785,0.125,0.11267605633802817,0.0505388331475288,common_grid,sr_64,64.0,cnn_m,23
9,2.460735918346204,0.12222222222222223,0.11267605633802817,0.04141414141414141,common_grid,sr_64,64.0,cnn_m,23
10,2.4585375384280557,0.11944444444444445,0.11267605633802817,0.03902116402116402,common_grid,sr_64,64.0,cnn_m,23
11,2.456541997507999,0.11944444444444445,0.11267605633802817,0.036041666666666666,common_grid,sr_64,64.0,cnn_m,23
12,2.454466872466238,0.10277777777777779,0.09859154929577464,0.027254305977710235,common_grid,sr_64,64.0,cnn_m,23
13,2.4522030654706453,0.11666666666666665,0.11267605633802817,0.030877192982456142,common_grid,sr_64,64.0,cnn_m,23
14,2.449846373106304,0.09999999999999999,0.09859154929577464,0.024195529353967085,common_grid,sr_64,64.0,cnn_m,23
15,2.4475756118172094,0.09999999999999999,0.09859154929577464,0.02452491011813046,common_grid,sr_64,64.0,cnn_m,23
16,2.4452006038866547,0.12380952380952381,0.1267605633802817,0.055783397888661046,common_grid,sr_64,64.0,cnn_m,23
17,2.442741850802773,0.1357142857142857,0.14084507042253522,0.06477732793522267,common_grid,sr_64,64.0,cnn_m,23
18,2.4401006573124935,0.1357142857142857,0.14084507042253522,0.06234335839598998,common_grid,sr_64,64.0,cnn_m,23
19,2.4373555283797415,0.1357142857142857,0.14084507042253522,0.06251740462266778,common_grid,sr_64,64.0,cnn_m,23
20,2.4341784276460348,0.1357142857142857,0.14084507042253522,0.06477732793522267,common_grid,sr_64,64.0,cnn_m,23
21,2.431094071739598,0.1357142857142857,0.14084507042253522,0.06477732793522267,common_grid,sr_64,64.0,cnn_m,23
22,2.428087568283081,0.1357142857142857,0.14084507042253522,0.05854044834307992,common_grid,sr_64,64.0,cnn_m,23
23,2.4242908502879894,0.1357142857142857,0.14084507042253522,0.06251740462266778,common_grid,sr_64,64.0,cnn_m,23
24,2.420640970531263,0.1357142857142857,0.14084507042253522,0.0589110644257703,common_grid,sr_64,64.0,cnn_m,23
25,2.4167510057750503,0.1357142857142857,0.14084507042253522,0.0606811145510836,common_grid,sr_64,64.0,cnn_m,23
26,2.412329656199405,0.1357142857142857,0.14084507042253522,0.0606811145510836,common_grid,sr_64,64.0,cnn_m,23
27,2.407827964581941,0.14761904761904762,0.15492957746478872,0.066005291005291,common_grid,sr_64,64.0,cnn_m,23
28,2.4038760335821854,0.1357142857142857,0.14084507042253522,0.06275958659325799,common_grid,sr_64,64.0,cnn_m,23
29,2.398520969089709,0.14761904761904762,0.15492957746478872,0.07210249042145593,common_grid,sr_64,64.0,cnn_m,23
30,2.3932778810199937,0.14761904761904762,0.15492957746478872,0.06484962406015037,common_grid,sr_64,64.0,cnn_m,23
31,2.3875036440397563,0.14761904761904762,0.15492957746478872,0.0626179245283019,common_grid,sr_64,64.0,cnn_m,23
32,2.3819422671669406,0.16428571428571428,0.16901408450704225,0.06969805466046068,common_grid,sr_64,64.0,cnn_m,23
33,2.3758233697790847,0.16428571428571428,0.16901408450704225,0.06968929415737926,common_grid,sr_64,64.0,cnn_m,23
34,2.3698349601344058,0.19285714285714287,0.19718309859154928,0.0857142857142857,common_grid,sr_64,64.0,cnn_m,23
35,2.3623025392231187,0.18095238095238098,0.18309859154929578,0.08430180582871445,common_grid,sr_64,64.0,cnn_m,23
36,2.3564765101984926,0.16904761904761903,0.16901408450704225,0.08704974271012006,common_grid,sr_64,64.0,cnn_m,23
37,2.348141090493453,0.18095238095238095,0.18309859154929578,0.10445632798573974,common_grid,sr_64,64.0,cnn_m,23
38,2.340492936184532,0.18095238095238095,0.18309859154929578,0.10214285714285715,common_grid,sr_64,64.0,cnn_m,23
39,2.33191059263129,0.20476190476190478,0.2112676056338028,0.11018518518518518,common_grid,sr_64,64.0,cnn_m,23
40,2.3235166298715693,0.20476190476190478,0.2112676056338028,0.10825358851674642,common_grid,sr_64,64.0,cnn_m,23
