variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3250977034,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5392964674214674,3817858282,"[{""C"": 0.001, ""val_ba"": 0.3448336385836386}, {""C"": 0.01, ""val_ba"": 0.43437673437673435}, {""C"": 0.1, ""val_ba"": 0.5038073038073038}, {""C"": 1.0, ""val_ba"": 0.5384417665667666}, {""C"": 10.0, ""val_ba"": 0.5392964674214674}]",0.8901960784313725,0.891706390569362,0.892384106496176,0.5502958579881657,0.5392964674214674,0.54332243568845,0.4942528735632184,0.48696152703505646,0.4826016633203956,0.49473684210526314,0.4905092592592592,0.48530782083413665,0.4936708860759494,0.48730158730158735,0.4746262509420403
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6768002830502832,3219945234,"[{""C"": 0.001, ""val_ba"": 0.636077811077811}, {""C"": 0.01, ""val_ba"": 0.6768002830502832}, {""C"": 0.1, ""val_ba"": 0.6545780608280608}, {""C"": 1.0, ""val_ba"": 0.6425380175380175}, {""C"": 10.0, ""val_ba"": 0.6306828588078587}]",0.9705882352941176,0.9687484878210043,0.969739150265431,0.6863905325443787,0.6768002830502832,0.6766996496037326,0.6781609195402298,0.680190907948261,0.6717217172379665,0.6105263157894737,0.60625,0.5949817353842122,0.759493670886076,0.7705357142857142,0.7579439351498175
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,0.1,0.5372453934953935,1405384964,"[{""C"": 0.001, ""val_ba"": 0.3880740786990788}, {""C"": 0.01, ""val_ba"": 0.49920392107892103}, {""C"": 0.1, ""val_ba"": 0.5372453934953935}, {""C"": 1.0, ""val_ba"": 0.5095841658341658}, {""C"": 10.0, ""val_ba"": 0.49836240148740146}]",0.903921568627451,0.9053903734359694,0.9075817200421993,0.5443786982248521,0.5372453934953935,0.5321165618890593,0.4885057471264368,0.47655771516065637,0.4759151431252881,0.47368421052631576,0.4546296296296297,0.44517015392015397,0.5063291139240507,0.5041666666666667,0.48501683501683496
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,10.0,0.7013136169386169,3527665401,"[{""C"": 0.001, ""val_ba"": 0.6104215229215229}, {""C"": 0.01, ""val_ba"": 0.6764166389166388}, {""C"": 0.1, ""val_ba"": 0.689347804972805}, {""C"": 1.0, ""val_ba"": 0.6900918525918526}, {""C"": 10.0, ""val_ba"": 0.7013136169386169}]",1.0,1.0,1.0,0.7041420118343196,0.7013136169386169,0.697691636639607,0.7471264367816092,0.7422059966177614,0.7350129557899131,0.6736842105263158,0.6636574074074074,0.6489835779115963,0.8354430379746836,0.8417658730158731,0.8303545991045992
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,10.0,0.5089868464868464,3127822513,"[{""C"": 0.001, ""val_ba"": 0.3604090354090354}, {""C"": 0.01, ""val_ba"": 0.4420995670995671}, {""C"": 0.1, ""val_ba"": 0.4787920412920413}, {""C"": 1.0, ""val_ba"": 0.5075847763347763}, {""C"": 10.0, ""val_ba"": 0.5089868464868464}]",1.0,1.0,1.0,0.5266272189349113,0.5089868464868464,0.5081312152240823,0.47701149425287354,0.46231874742904155,0.46967444029779254,0.4105263157894737,0.3912037037037037,0.39043593282723715,0.5569620253164557,0.5490079365079364,0.5387117512117512
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.6855207292707294,1788346329,"[{""C"": 0.001, ""val_ba"": 0.5762470168720168}, {""C"": 0.01, ""val_ba"": 0.6855207292707294}, {""C"": 0.1, ""val_ba"": 0.6695981102231102}, {""C"": 1.0, ""val_ba"": 0.64887543012543}, {""C"": 10.0, ""val_ba"": 0.6828764985014986}]",0.9862745098039216,0.9851823708206687,0.9861496913580248,0.6923076923076923,0.6855207292707294,0.6869267985814705,0.7126436781609196,0.7029868823986472,0.6939727442647355,0.6631578947368421,0.6409722222222223,0.6270147661611856,0.7721518987341772,0.7872023809523809,0.7641206016206016
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.552588036963037,3231047109,"[{""C"": 0.001, ""val_ba"": 0.3663860445110445}, {""C"": 0.01, ""val_ba"": 0.5319264069264068}, {""C"": 0.1, ""val_ba"": 0.552588036963037}, {""C"": 1.0, ""val_ba"": 0.5141875485625484}, {""C"": 10.0, ""val_ba"": 0.49747127872127866}]",0.9431372549019608,0.9455962095344534,0.9455779445092269,0.5562130177514792,0.552588036963037,0.541099391592392,0.45977011494252873,0.4495796482928836,0.4443268508671827,0.42105263157894735,0.40717592592592594,0.39137034674792104,0.5063291139240507,0.49474206349206357,0.484642330107736
postencode_mask,frozen_replay,4,0.9375,242.10347130039656,bb,l2_wcce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6784236596736597,1615841375,"[{""C"": 0.001, ""val_ba"": 0.5701936951936952}, {""C"": 0.01, ""val_ba"": 0.6732153263403263}, {""C"": 0.1, ""val_ba"": 0.6784236596736597}, {""C"": 1.0, ""val_ba"": 0.6675491175491176}, {""C"": 10.0, ""val_ba"": 0.6735625485625486}]",1.0,1.0,1.0,0.6863905325443787,0.6784236596736597,0.6841801126609002,0.735632183908046,0.7300532188399834,0.728210842816306,0.7052631578947368,0.6972222222222223,0.6943741744438339,0.7721518987341772,0.7723214285714287,0.7720570687482452
