variant,stage,l1_mem_shift,l1_beta,l1_tau_mem_ms,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3854372766,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,1863387974,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5246160089910089,857369416,"[{""C"": 0.001, ""val_ba"": 0.31499923687423687}, {""C"": 0.01, ""val_ba"": 0.41453754578754576}, {""C"": 0.1, ""val_ba"": 0.4691142191142191}, {""C"": 1.0, ""val_ba"": 0.5213782745032745}, {""C"": 10.0, ""val_ba"": 0.5246160089910089}]",0.8725490196078431,0.8750898447023637,0.8766628687409544,0.5325443786982249,0.5246160089910089,0.5250825320591483,0.4942528735632184,0.4837988196444079,0.4813040476155926,0.47368421052631576,0.4650462962962963,0.4617118175941705,0.5189873417721519,0.5096230158730158,0.49990652622231574
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6956630175380175,3842935889,"[{""C"": 0.001, ""val_ba"": 0.5787407037407037}, {""C"": 0.01, ""val_ba"": 0.6956630175380175}, {""C"": 0.1, ""val_ba"": 0.6621198246198247}, {""C"": 1.0, ""val_ba"": 0.6405920468420468}, {""C"": 10.0, ""val_ba"": 0.6127646658896658}]",0.9745098039215686,0.972769038450309,0.974075954518313,0.7100591715976331,0.6956630175380175,0.6938467567123473,0.6781609195402298,0.678170705928059,0.6676099047151679,0.6421052631578947,0.6340277777777779,0.620547385620915,0.7215189873417721,0.7338293650793649,0.7235486735486735
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,0.1,0.5347829254079254,874957324,"[{""C"": 0.001, ""val_ba"": 0.33778998778998776}, {""C"": 0.01, ""val_ba"": 0.4727810384060384}, {""C"": 0.1, ""val_ba"": 0.5347829254079254}, {""C"": 1.0, ""val_ba"": 0.5147924991674991}, {""C"": 10.0, ""val_ba"": 0.4719395188145188}]",0.8215686274509804,0.8238819477558595,0.824922911513783,0.5502958579881657,0.5347829254079254,0.5297832697321514,0.4827586206896552,0.4823690810823164,0.4767966904406306,0.45263157894736844,0.4465277777777778,0.4317124542124542,0.5189873417721519,0.5259920634920635,0.5144610155639567
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.6763424075924077,426594477,"[{""C"": 0.001, ""val_ba"": 0.5883886946386946}, {""C"": 0.01, ""val_ba"": 0.6763424075924077}, {""C"": 0.1, ""val_ba"": 0.6481678044178044}, {""C"": 1.0, ""val_ba"": 0.6601336163836163}, {""C"": 10.0, ""val_ba"": 0.607396076146076}]",0.9941176470588236,0.994002920317063,0.9942369731520052,0.6923076923076923,0.6763424075924077,0.6806739663135607,0.6896551724137931,0.6911514751588282,0.6819638752515561,0.6526315789473685,0.6525462962962963,0.6457396089749031,0.7341772151898734,0.7422619047619047,0.7338761592438064
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__spike__whole_mean,l1,spike,whole_mean,128,0.01,0.4672997141747141,630004072,"[{""C"": 0.001, ""val_ba"": 0.34779838217338216}, {""C"": 0.01, ""val_ba"": 0.4672997141747141}, {""C"": 0.1, ""val_ba"": 0.4516136641136641}, {""C"": 1.0, ""val_ba"": 0.4527791652791653}, {""C"": 10.0, ""val_ba"": 0.433966033966034}]",0.6235294117647059,0.6096175765267863,0.6238389762133553,0.48520710059171596,0.4672997141747141,0.45774872517493814,0.4942528735632184,0.47710318684583397,0.46106648034565656,0.4421052631578947,0.41712962962962963,0.4073192284626041,0.5569620253164557,0.5525793650793651,0.5150805077275665
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.6638822982572983,3195806523,"[{""C"": 0.001, ""val_ba"": 0.5891573704073704}, {""C"": 0.01, ""val_ba"": 0.6575084637584637}, {""C"": 0.1, ""val_ba"": 0.6638822982572983}, {""C"": 1.0, ""val_ba"": 0.6232708263958263}, {""C"": 10.0, ""val_ba"": 0.6112515956265956}]",1.0,1.0,1.0,0.6804733727810651,0.6638822982572983,0.660183217112593,0.6954022988505747,0.6964427933177934,0.6844993439745263,0.6526315789473685,0.6490740740740741,0.6286637947822159,0.7468354430379747,0.7648809523809524,0.7380963943463943
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,1.0,0.5088036963036963,3446306864,"[{""C"": 0.001, ""val_ba"": 0.327560286935287}, {""C"": 0.01, ""val_ba"": 0.4743145743145743}, {""C"": 0.1, ""val_ba"": 0.4944170412920413}, {""C"": 1.0, ""val_ba"": 0.5088036963036963}, {""C"": 10.0, ""val_ba"": 0.48960934898434894}]",0.996078431372549,0.9960294951786727,0.9961557538701887,0.5207100591715976,0.5088036963036963,0.4984759710203075,0.4367816091954023,0.4337629690570867,0.4323201886022359,0.3894736842105263,0.3719907407407408,0.36966440422322777,0.4936708860759494,0.5041666666666667,0.48970577352930295
postencode_mask,frozen_replay,2,0.75,54.31342963722199,bb,l2_wcce,0,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6721736596736597,3143840455,"[{""C"": 0.001, ""val_ba"": 0.5785537379287379}, {""C"": 0.01, ""val_ba"": 0.6709717365967366}, {""C"": 0.1, ""val_ba"": 0.6721736596736597}, {""C"": 1.0, ""val_ba"": 0.6614461926961926}, {""C"": 10.0, ""val_ba"": 0.663432400932401}]",1.0,1.0,1.0,0.6804733727810651,0.6721736596736597,0.669328199466022,0.735632183908046,0.7389220256867316,0.7260359222377204,0.7052631578947368,0.705787037037037,0.6870998826881181,0.7721518987341772,0.7832341269841271,0.7759520572020572
