epoch,train_objective_loss,val_native_ba,val_native_loss
1,2.6204633503485466,0.10416666666666667,2.476306676864624
2,2.4970543203994042,0.08333333333333333,2.485059976577759
3,2.4779960871153155,0.08333333333333333,2.484956979751587
4,2.4704621031034013,0.08333333333333333,2.484546661376953
5,2.4653451163674385,0.09027777777777778,2.483081579208374
6,2.459109243960881,0.09722222222222222,2.4777395725250244
7,2.455955611654075,0.10416666666666667,2.4727914333343506
8,2.449861688170704,0.1111111111111111,2.47538685798645
9,2.4445161015154366,0.10416666666666667,2.469865322113037
10,2.4394486804016693,0.11805555555555557,2.4625885486602783
11,2.4381881408560093,0.10416666666666667,2.4648447036743164
12,2.430936845362494,0.10416666666666667,2.4673123359680176
13,2.4262125352573887,0.1111111111111111,2.4657514095306396
14,2.419958988688694,0.1111111111111111,2.4634389877319336
15,2.416473179799144,0.10416666666666667,2.463200569152832
16,2.41185828576605,0.10416666666666667,2.4650866985321045
17,2.4006122270672745,0.10416666666666667,2.469102382659912
18,2.3966566408357606,0.125,2.4613943099975586
19,2.394305505768978,0.11805555555555557,2.4624435901641846
20,2.382619662867561,0.11805555555555554,2.463641881942749
21,2.3868311095771197,0.1388888888888889,2.4540300369262695
22,2.372072754136051,0.1388888888888889,2.447186231613159
23,2.363061538866998,0.11309523809523808,2.451692581176758
24,2.3520735520709195,0.13194444444444445,2.444016218185425
25,2.34758580367044,0.13194444444444445,2.4329144954681396
26,2.350271647234997,0.12003968253968254,2.433051347732544
27,2.336658136774874,0.13392857142857142,2.42165207862854
28,2.337289002183793,0.15277777777777776,2.4265971183776855
29,2.326906592833606,0.14583333333333334,2.4227213859558105
30,2.3182386358920968,0.14583333333333334,2.430185556411743
31,2.3092716101319777,0.15277777777777776,2.4213645458221436
32,2.3006959888898155,0.15277777777777776,2.399534225463867
33,2.2936173158340325,0.15972222222222224,2.4071085453033447
34,2.2928034935063217,0.14583333333333331,2.4175102710723877
35,2.2822487506111395,0.1388888888888889,2.4285643100738525
36,2.280576416219163,0.15277777777777776,2.4104015827178955
37,2.2739387440804566,0.14583333333333331,2.40183424949646
38,2.266537681093725,0.14583333333333331,2.405513286590576
39,2.2590387019356024,0.14087301587301587,2.4101595878601074
40,2.2516796888459774,0.15277777777777776,2.404707193374634
41,2.250107857528529,0.15972222222222224,2.392385482788086
42,2.2523675785622785,0.15277777777777776,2.389714479446411
43,2.246103798460837,0.15972222222222224,2.3994503021240234
44,2.241044246391257,0.15277777777777776,2.388676881790161
45,2.2408877215163843,0.14087301587301587,2.3996078968048096
46,2.232964184526322,0.13392857142857142,2.400397539138794
47,2.2260708743241486,0.14583333333333331,2.395125150680542
48,2.2146819068724852,0.14583333333333331,2.391906499862671
49,2.2104579983808086,0.14583333333333331,2.3962180614471436
50,2.207256311804005,0.14583333333333331,2.3997902870178223
51,2.2111454551683645,0.14583333333333331,2.400102376937866
52,2.2036453233118105,0.14583333333333331,2.401442050933838
53,2.201639588236193,0.15277777777777776,2.3910703659057617
54,2.2001921707914947,0.15416666666666665,2.397080659866333
55,2.196770944201392,0.14583333333333331,2.3988356590270996
56,2.1929407989712058,0.13392857142857142,2.400162935256958
57,2.1916378414364157,0.13392857142857142,2.404503583908081
58,2.1874523815312608,0.13392857142857142,2.4083139896392822
59,2.18963824163821,0.13392857142857142,2.4081335067749023
60,2.183856111385326,0.15277777777777776,2.396165609359741
61,2.183920246803822,0.13392857142857142,2.39959454536438
62,2.1788084277187485,0.14583333333333334,2.3997929096221924
63,2.176625451204494,0.14583333333333331,2.3963663578033447
64,2.1775054061679544,0.13888888888888887,2.3956050872802734
65,2.1738714781972917,0.14583333333333331,2.390052556991577
66,2.1738076054085553,0.15277777777777776,2.403569221496582
67,2.1734720786549344,0.14583333333333331,2.4052648544311523
68,2.1732332316610368,0.16666666666666666,2.3955042362213135
69,2.169507293816072,0.15277777777777776,2.396868944168091
70,2.163728544510991,0.14781746031746032,2.39483904838562
71,2.1668924624661363,0.15277777777777776,2.389655590057373
72,2.164316169981702,0.14781746031746032,2.3868279457092285
73,2.164063015821263,0.13392857142857142,2.403212785720825
74,2.1581061161323585,0.13392857142857142,2.4108316898345947
75,2.1547740461904294,0.14087301587301587,2.406681776046753
76,2.1495913330741265,0.15277777777777776,2.3953611850738525
77,2.147289341370128,0.13392857142857142,2.396556854248047
78,2.1429427909358645,0.13392857142857142,2.396411180496216
79,2.1372153139360597,0.14583333333333331,2.398719310760498
80,2.131823303367103,0.13392857142857142,2.401008129119873
81,2.125496835593718,0.13392857142857142,2.3959360122680664
82,2.126180600381349,0.13392857142857142,2.3952763080596924
