epoch,train_objective_loss,val_native_ba,val_native_loss
1,2.485013142715428,0.08333333333333333,2.4849069118499756
2,2.4784258684069687,0.08333333333333333,2.4849069118499756
3,2.47549627487918,0.08333333333333333,2.4849069118499756
4,2.4741619708410845,0.08333333333333333,2.4849069118499756
5,2.4707462155675315,0.08333333333333333,2.4849069118499756
6,2.468267047671976,0.08333333333333333,2.4849069118499756
7,2.4664198958319763,0.08333333333333333,2.4849069118499756
8,2.463553368737488,0.08333333333333333,2.4849069118499756
9,2.4614109734454788,0.08333333333333333,2.4849677085876465
10,2.457428450428475,0.08333333333333333,2.484947443008423
11,2.450737679886941,0.08333333333333333,2.4849958419799805
12,2.441459960658456,0.08333333333333333,2.48346209526062
13,2.428563480738313,0.09027777777777778,2.479130983352661
14,2.4117062231349453,0.09027777777777778,2.4773929119110107
15,2.399440343942166,0.08333333333333333,2.473057508468628
16,2.389012398695166,0.08333333333333333,2.4733545780181885
17,2.378561218100858,0.09722222222222221,2.471280813217163
18,2.3668815498713167,0.10416666666666667,2.4710395336151123
19,2.3526342953338886,0.1125,2.465954542160034
20,2.3389909846031727,0.09226190476190477,2.45463490486145
21,2.3168531272579593,0.1353174603174603,2.426532745361328
22,2.2879248395844294,0.12771164021164022,2.3984241485595703
23,2.2722183074064795,0.11937830687830688,2.3856334686279297
24,2.2263748461120922,0.14748677248677247,2.3733346462249756
25,2.1850392781518617,0.13128306878306878,2.3387012481689453
26,2.1566622938428606,0.14854497354497354,2.335158109664917
27,2.1142723418759397,0.16183862433862434,2.3112924098968506
28,2.0826971005654786,0.19563492063492063,2.2664706707000732
29,2.052473757230066,0.18280423280423277,2.2575483322143555
30,2.0354301408317945,0.2078042328042328,2.2475991249084473
31,2.0087456491851152,0.18326719576719575,2.227511405944824
32,1.9752235084310457,0.20687830687830688,2.2043793201446533
33,1.9457159075187118,0.21197089947089945,2.1746926307678223
34,1.9212545899228672,0.24146825396825397,2.144296884536743
35,1.892216435397964,0.23154761904761909,2.14229154586792
36,1.8684745895677919,0.2892857142857143,2.1096444129943848
37,1.8423601828015406,0.25932539682539685,2.1006124019622803
38,1.8241414356970336,0.29484126984126985,2.0948517322540283
39,1.8050344014947468,0.30873015873015874,2.0590226650238037
40,1.776302613612912,0.29345238095238096,2.0859832763671875
41,1.7557932507766094,0.31011904761904757,2.0713796615600586
42,1.738306886357818,0.30304232804232806,2.0463852882385254
43,1.7186648100871023,0.3019179894179894,2.0404224395751953
44,1.6972158498895353,0.3141534391534392,2.0840871334075928
45,1.677193228636264,0.29742063492063486,2.0427544116973877
46,1.6586996323065175,0.2698412698412698,2.0709266662597656
47,1.6444322008274097,0.2957010582010582,2.040959358215332
48,1.6297102647476065,0.3152116402116402,2.0175957679748535
49,1.6032079343336174,0.3078042328042328,2.02496075630188
50,1.5767971747097993,0.3058201058201058,2.0015249252319336
51,1.5551050550556018,0.3059523809523809,1.995039463043213
52,1.5446154804525194,0.3251322751322751,1.991042971611023
53,1.533329963273723,0.33095238095238094,1.9780800342559814
54,1.5218272203012095,0.2920634920634921,1.961763858795166
55,1.504427246300571,0.3161375661375661,1.9574285745620728
56,1.4759199512599872,0.3516534391534391,1.9667084217071533
57,1.463419239615409,0.3630952380952381,1.941168189048767
58,1.4477007249546543,0.32281746031746034,1.937139630317688
59,1.4440406169004982,0.4163359788359789,1.8943132162094116
60,1.4145859557872384,0.37526455026455025,1.905746340751648
61,1.4004517793655396,0.41759259259259257,1.867186427116394
62,1.3893583625195973,0.41064814814814815,1.8854334354400635
63,1.3726446657295686,0.3464285714285715,1.887278437614441
64,1.3600738707179663,0.39332010582010585,1.8938096761703491
65,1.3462564186056798,0.35767195767195764,1.885044813156128
66,1.3282996446868844,0.4001322751322751,1.867836833000183
67,1.3102844432381058,0.4154100529100529,1.884658932685852
68,1.2907896606113742,0.4093915343915344,1.8990201950073242
69,1.2810914171747414,0.405489417989418,1.8595632314682007
70,1.2735876657466265,0.35767195767195764,1.8842989206314087
71,1.2590666968317739,0.3786375661375662,1.8615165948867798
72,1.2488265745405895,0.3739117364117364,1.867276906967163
73,1.2490774561328855,0.3835016835016835,1.8590694665908813
74,1.2223192237945923,0.4015632515632516,1.8540103435516357
75,1.2098261025604407,0.40496632996633,1.8458058834075928
76,1.2065718381212007,0.3771164021164021,1.8664162158966064
77,1.190481226128268,0.3675625300625301,1.8601737022399902
78,1.1795487270502953,0.3651214526214526,1.8518555164337158
79,1.1671339230365063,0.3958754208754209,1.859078049659729
