epoch,train_objective_loss,val_native_ba,val_native_loss
1,2.566659883459751,0.08333333333333333,2.4832651615142822
2,2.4983701229916178,0.09027777777777778,2.4772703647613525
3,2.470841417624495,0.09027777777777778,2.473566770553589
4,2.454075974154185,0.09722222222222221,2.4766530990600586
5,2.4382677533745563,0.10416666666666667,2.4691011905670166
6,2.4218131630022635,0.10416666666666667,2.46805739402771
7,2.4063147070485837,0.10416666666666667,2.4749794006347656
8,2.3984205419143176,0.09722222222222222,2.475951910018921
9,2.388467580644276,0.10416666666666667,2.4698126316070557
10,2.376530194651855,0.1111111111111111,2.46490478515625
11,2.3677655124007733,0.1111111111111111,2.464271068572998
12,2.3586067324456166,0.1111111111111111,2.459097146987915
13,2.3521913809127937,0.10416666666666667,2.4603428840637207
14,2.3442303461380134,0.10416666666666667,2.464202642440796
15,2.334718410406589,0.11805555555555554,2.4557623863220215
16,2.324557363884379,0.11805555555555554,2.4503870010375977
17,2.314957603119737,0.125,2.446955919265747
18,2.3006030520145333,0.13425925925925927,2.439340591430664
19,2.291336833507387,0.0992063492063492,2.4480676651000977
20,2.2910492892109384,0.13425925925925927,2.4270389080047607
21,2.279864428991295,0.13425925925925927,2.4256064891815186
22,2.266254831714597,0.12235449735449737,2.414111852645874
23,2.24964970155345,0.12235449735449737,2.410496950149536
24,2.242205705166684,0.1292989417989418,2.419795274734497
25,2.2302060328334212,0.13624338624338625,2.4192006587982178
26,2.2211612292698453,0.1292989417989418,2.4192774295806885
27,2.2051360570214906,0.11541005291005292,2.419400453567505
28,2.20652162638876,0.11878306878306878,2.392341375350952
29,2.194652927927224,0.1306878306878307,2.3997304439544678
30,2.1808597737868762,0.11878306878306878,2.4171688556671143
31,2.1745962505701693,0.11878306878306878,2.389730930328369
32,2.162670573761459,0.11878306878306878,2.407148599624634
33,2.1373210942273295,0.11183862433862435,2.3979156017303467
34,2.127489142902131,0.1326719576719577,2.3724684715270996
35,2.1010354669081774,0.13961640211640214,2.3689591884613037
36,2.088572026940508,0.15152116402116403,2.365673303604126
37,2.0729778629572175,0.16541005291005292,2.3614726066589355
38,2.0633748743086797,0.16203703703703703,2.366665840148926
39,2.0662664341228965,0.15846560846560848,2.3547866344451904
40,2.060155046581196,0.16402116402116404,2.360217809677124
41,2.0454981195742006,0.15707671957671956,2.3419671058654785
42,2.0304718600287903,0.16203703703703706,2.3509693145751953
43,2.0149854942771532,0.16898148148148148,2.3637566566467285
44,2.0206741927618004,0.1550925925925926,2.362361431121826
45,2.009069372372455,0.14318783068783067,2.3788089752197266
46,2.0016597681734933,0.1550925925925926,2.3734652996063232
47,1.986824282885829,0.16203703703703703,2.3460774421691895
48,1.988713107297835,0.16898148148148148,2.350029706954956
49,1.969505060355142,0.1570767195767196,2.3650882244110107
50,1.9581845834620437,0.16898148148148148,2.3586151599884033
51,1.9502545047339803,0.1570767195767196,2.35270094871521
52,1.9460563686341303,0.16203703703703703,2.3538548946380615
53,1.9377769482115255,0.16203703703703703,2.3649544715881348
54,1.9379618412040802,0.1550925925925926,2.374650239944458
55,1.93007439672434,0.16898148148148148,2.360530138015747
56,1.9185364246368408,0.1570767195767196,2.3626368045806885
57,1.9123167388410454,0.16898148148148148,2.3744120597839355
58,1.9092820324709001,0.16203703703703703,2.357147455215454
59,1.895072657762419,0.16898148148148148,2.352599859237671
60,1.8875179893999214,0.14814814814814814,2.3579392433166504
61,1.8887940745755851,0.13624338624338625,2.363982677459717
62,1.8725971305637064,0.16203703703703706,2.3638508319854736
63,1.8683960823512118,0.14814814814814814,2.372568368911743
64,1.8528145284948168,0.14814814814814814,2.366720199584961
65,1.847483902297619,0.16203703703703703,2.3510794639587402
66,1.846602414438113,0.16898148148148148,2.3431928157806396
67,1.8373782380312527,0.14814814814814814,2.3575689792633057
68,1.830308100442673,0.16342592592592592,2.350154161453247
69,1.8238681612244572,0.16111111111111112,2.345341920852661
70,1.817044730030526,0.16805555555555554,2.3321332931518555
71,1.8114977992955665,0.17361111111111108,2.323180913925171
72,1.8090926763728234,0.1472222222222222,2.366685628890991
73,1.8059228857700262,0.14583333333333334,2.353062868118286
74,1.797033423400787,0.14583333333333334,2.351407527923584
75,1.7923905890492686,0.14583333333333334,2.364952802658081
76,1.7829572848732007,0.15416666666666667,2.3631041049957275
77,1.7716702473143087,0.14583333333333334,2.381542921066284
78,1.7581566849181656,0.16898148148148148,2.3748481273651123
79,1.7641058950949453,0.18564814814814812,2.386354684829712
80,1.7439774523093245,0.18194444444444444,2.34179949760437
81,1.7345398081764707,0.18194444444444444,2.344848394393921
82,1.7269339216760842,0.15753968253968256,2.338000535964966
83,1.7146841515362161,0.15753968253968256,2.356048107147217
84,1.71474163893373,0.1505952380952381,2.348921060562134
85,1.7040682159069278,0.1630952380952381,2.3430991172790527
86,1.6978892682956952,0.1505952380952381,2.3381247520446777
87,1.6978004750204168,0.1353174603174603,2.3458151817321777
88,1.6753087115575032,0.1492063492063492,2.357285737991333
89,1.6772916126169148,0.1548941798941799,2.341921329498291
90,1.6712828277515668,0.15119047619047618,2.3482866287231445
91,1.6820109052625252,0.1359126984126984,2.368623971939087
92,1.6650702107999082,0.1630952380952381,2.367415189743042
93,1.6554849219609455,0.1492063492063492,2.373000144958496
94,1.6425689389086016,0.13670634920634922,2.361262798309326
95,1.6337628145020924,0.17050264550264552,2.3441052436828613
96,1.6239153130329413,0.1326719576719577,2.3742516040802
