epoch,train_objective_loss,val_native_ba,val_native_loss
1,3.1976843639413173,0.08267195767195767,2.4967732429504395
2,2.5462187247514314,0.09953703703703703,2.482074499130249
3,2.486515514206353,0.08333333333333333,2.4851934909820557
4,2.478511589119233,0.08333333333333333,2.4851443767547607
5,2.4764978298837264,0.09027777777777778,2.485222339630127
6,2.4766813424286047,0.09027777777777778,2.48537015914917
7,2.471100324197398,0.09027777777777778,2.4832701683044434
8,2.4710587224123195,0.09027777777777778,2.4816441535949707
9,2.4656690324235084,0.0992063492063492,2.4808709621429443
10,2.465443749025644,0.09027777777777778,2.481449842453003
11,2.4602336021791023,0.09027777777777778,2.481713056564331
12,2.4599119254520962,0.09027777777777778,2.480242967605591
13,2.45578967232302,0.09027777777777778,2.4800608158111572
14,2.4513969039752848,0.09861111111111111,2.4800195693969727
15,2.4506921489144355,0.09861111111111111,2.480307102203369
16,2.449067816676864,0.10555555555555556,2.480828046798706
17,2.445315338453204,0.11448412698412697,2.478628158569336
18,2.4457102154290205,0.12083333333333333,2.480544090270996
19,2.4419758713799378,0.12083333333333333,2.4728963375091553
20,2.441456108208162,0.11785714285714287,2.472180128097534
21,2.44049736759954,0.12281746031746031,2.4759726524353027
22,2.43236583563629,0.10456349206349207,2.474843978881836
23,2.4238638295158874,0.11289682539682538,2.4711484909057617
24,2.4207322297941594,0.12976190476190477,2.468916893005371
25,2.4248341356825707,0.10793650793650793,2.460407018661499
26,2.4055439720055323,0.15257936507936506,2.455371379852295
27,2.423052843589586,0.14503968253968252,2.4656167030334473
28,2.403033910643008,0.1351190476190476,2.458787679672241
29,2.412273584667869,0.11289682539682538,2.464111089706421
30,2.398716502263501,0.12123015873015873,2.452838182449341
31,2.3857247205691574,0.11984126984126985,2.4551727771759033
32,2.3872038370155426,0.1281746031746032,2.446842908859253
33,2.384665261447532,0.15257936507936506,2.4513795375823975
34,2.3823927548584143,0.14702380952380953,2.4572880268096924
35,2.364274709442191,0.15396825396825398,2.441769599914551
36,2.367175487971347,0.15595238095238093,2.4350433349609375
37,2.3548053599470866,0.1232142857142857,2.44014048576355
38,2.351391999118299,0.17976190476190476,2.4366884231567383
39,2.3429121991648323,0.15595238095238095,2.4280402660369873
40,2.336468276796981,0.14761904761904762,2.433424949645996
41,2.3261682724583377,0.16587301587301587,2.4269206523895264
42,2.324461080941809,0.16150793650793652,2.4133260250091553
43,2.3180674304239925,0.16646825396825396,2.4303009510040283
44,2.323478648256312,0.19563492063492063,2.390598773956299
45,2.3190693165882523,0.19226190476190477,2.408456325531006
46,2.3024502485836638,0.16845238095238094,2.3946642875671387
47,2.297637723193932,0.1579365079365079,2.380295515060425
48,2.291332134486476,0.1634920634920635,2.4011127948760986
49,2.282569729317486,0.1906746031746032,2.3884339332580566
50,2.2667795733617626,0.15158730158730158,2.3838844299316406
51,2.2524311464542777,0.15654761904761905,2.4033515453338623
52,2.2380360067403666,0.17380952380952383,2.399305820465088
53,2.2292978361428504,0.16547619047619047,2.406616449356079
54,2.220873736268272,0.14464285714285713,2.3853976726531982
55,2.2101567456316005,0.17440476190476192,2.377413272857666
56,2.207024109343038,0.16746031746031745,2.370081663131714
57,2.200929301536022,0.17936507936507937,2.37619948387146
58,2.1857080028717775,0.158531746031746,2.3667562007904053
59,2.169868117970977,0.20158730158730157,2.34356689453125
60,2.1674059229340283,0.1890873015873016,2.3421709537506104
61,2.170566864555346,0.19325396825396826,2.3599393367767334
62,2.164551003254219,0.2343253968253968,2.301952838897705
63,2.1577860730445324,0.21349206349206348,2.327501058578491
64,2.1391639824373176,0.1793650793650794,2.3527519702911377
65,2.133571122886802,0.1876984126984127,2.3305504322052
66,2.121823218110917,0.19464285714285715,2.3315558433532715
67,2.111790881099471,0.19464285714285712,2.3444015979766846
68,2.1007276886301485,0.20992063492063495,2.322089672088623
69,2.0918313545942717,0.2154761904761905,2.3236000537872314
70,2.0768195819526447,0.17936507936507937,2.339838981628418
71,2.071469993886767,0.16051587301587303,2.327254295349121
72,2.0612598864839327,0.23234126984126982,2.336961269378662
73,2.0556974640811783,0.21150793650793653,2.347276449203491
74,2.042703880090106,0.22817460317460317,2.325498580932617
75,2.0347468134868576,0.17380952380952383,2.336280107498169
76,2.039659324898777,0.21150793650793653,2.33560848236084
77,2.027079831097089,0.19464285714285715,2.334505319595337
78,2.0249177186706597,0.22539682539682537,2.3225135803222656
79,2.027807568724102,0.23035714285714284,2.327218770980835
80,2.019256792052067,0.22678571428571426,2.3166871070861816
81,2.0077505419463586,0.22678571428571426,2.3225481510162354
82,2.0029830099588417,0.21845238095238095,2.308192253112793
83,1.9952878828918668,0.26785714285714285,2.2930991649627686
84,1.9873642141765653,0.2253968253968254,2.2899956703186035
85,1.987370533294809,0.1876984126984127,2.3000595569610596
86,1.973270309361246,0.24682539682539684,2.296006202697754
87,1.9708337533494487,0.27619047619047615,2.286085367202759
88,1.9581752315856094,0.2642857142857143,2.2898120880126953
89,1.9530348301754556,0.26845238095238094,2.3017778396606445
90,1.9450121896402355,0.26865079365079364,2.3109474182128906
91,1.9501296880938714,0.2337301587301587,2.29978084564209
92,1.9411710328366383,0.24067460317460318,2.3153181076049805
93,1.938393074345876,0.2148809523809524,2.280792713165283
94,1.9268198813505715,0.28650793650793654,2.29150652885437
95,1.9156862901533327,0.29603174603174603,2.2577779293060303
96,1.9015466900167284,0.2845238095238095,2.2887237071990967
97,1.9069826584469636,0.26845238095238094,2.2714805603027344
98,1.8950825211513473,0.2698412698412698,2.2809033393859863
99,1.8996229128665234,0.2496031746031746,2.2570407390594482
100,1.8960728035941592,0.3255952380952381,2.2699291706085205
