seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
11,a2,500,32,train,phase,0.25,L1,spike50,0.9924043932580946,0.02904193595430291,0.9927298398440925,0.02832695516561542,0.04399884702577328,0.13018741954418275,546
11,a2,500,32,train,phase,0.25,L1,syn_current,0.9996853366447527,0.0013779221218391613,0.9997206992473647,0.0012170090634127633,0.00860574317168704,0.02408419584506683,581
11,a2,500,32,train,phase,0.25,L1,pre_reset,0.998753232889862,0.003535209603911601,0.9989028724687113,0.003105710711231809,0.01851869277993079,0.04387091209338785,581
11,a2,500,32,train,phase,0.25,L2,spike50,0.9815909663898755,0.056036961780923746,0.9875804016385069,0.04372123773071106,0.06056299346528756,0.15613523367844637,534
11,a2,500,32,train,phase,0.25,L2,syn_current,0.988661098646853,0.06169630248489003,0.9908903885993778,0.05030980850769943,0.04727236557224194,0.12600831161399983,558
11,a2,500,32,train,phase,0.25,L2,pre_reset,0.9866258472291882,0.06524052636373542,0.989316085732689,0.051570409846296114,0.051646005605096044,0.13390912660543575,558
11,a2,500,32,train,phase,0.5,L1,spike50,0.953002471204928,0.057183455116689284,0.9559130214805807,0.056320168395536885,0.27078577593813563,0.18755369271782577,559
11,a2,500,32,train,phase,0.5,L1,syn_current,0.9968072275649841,0.00478481393559116,0.9972133651448,0.004234991024374323,0.07718457373023548,0.050483088343621516,581
11,a2,500,32,train,phase,0.5,L1,pre_reset,0.9907833180812514,0.007231143414639607,0.9919839638605468,0.006277879386920314,0.12007151071364852,0.05685594435840181,581
11,a2,500,32,train,phase,0.5,L2,spike50,0.8469506859138205,0.14424802779993928,0.9154994846837032,0.1021140848391629,0.3499176293021562,0.21814959925955488,557
11,a2,500,32,train,phase,0.5,L2,syn_current,0.9068705176659281,0.12018207485969166,0.9351087589909716,0.07981724944319253,0.3401415999670407,0.21484932020232186,565
11,a2,500,32,train,phase,0.5,L2,pre_reset,0.8969978122137491,0.12999522361397772,0.9237538649182769,0.08970396892508822,0.3639055178345678,0.22424853092870295,565
11,a2,500,32,train,phase,0.75,L1,spike50,0.9367859515892537,0.06055111426368138,0.9405425741173341,0.060111645643666674,0.34711306111011164,0.19105848246471635,545
11,a2,500,32,train,phase,0.75,L1,syn_current,0.9953152249796281,0.004866242761440229,0.995845902266358,0.00435480848019126,0.10877806434021993,0.04622646479852035,581
11,a2,500,32,train,phase,0.75,L1,pre_reset,0.9876056152502972,0.0067585396299768554,0.9890610627727319,0.005935426798668495,0.15273609953495196,0.040593379033536874,581
11,a2,500,32,train,phase,0.75,L2,spike50,0.7770463645631961,0.1723656826782288,0.8713499481099579,0.13145435547939588,0.46150313690273304,0.2143173503478973,549
11,a2,500,32,train,phase,0.75,L2,syn_current,0.8659973301062288,0.1462333828526968,0.9038932943791161,0.09330252218666327,0.4493410439731918,0.19539345174907158,562
11,a2,500,32,train,phase,0.75,L2,pre_reset,0.8473981603221323,0.15934213880881581,0.8851667217071927,0.10649163814987683,0.4803006309925982,0.19657107610518362,562
11,a2,500,32,train,phase,1.0,L1,spike50,0.9505320353394525,0.041998632573292415,0.9539785219037537,0.04146531660971114,0.30122964705630645,0.13072201887855625,574
11,a2,500,32,train,phase,1.0,L1,syn_current,0.9956373998508773,0.0038585596183632787,0.9962954838108621,0.003288902035456558,0.10560166983340785,0.041448825913817995,581
11,a2,500,32,train,phase,1.0,L1,pre_reset,0.9871902932189311,0.0069258954359328485,0.9891224036197153,0.005774499394503753,0.15197416747133421,0.04051266512727382,581
11,a2,500,32,train,phase,1.0,L2,spike50,0.7582003415363461,0.17727066519556559,0.8705893545991139,0.11122832638036408,0.4728390280428302,0.19104246747026868,561
11,a2,500,32,train,phase,1.0,L2,syn_current,0.8424562605331479,0.16086661140332673,0.8860256871096154,0.1023289790573545,0.46441319571185624,0.17624658272939775,575
11,a2,500,32,train,phase,1.0,L2,pre_reset,0.8253999654990687,0.17044259872435025,0.8663883757148018,0.11713866361240058,0.4972528376255808,0.18406364244973838,575
11,a2,500,32,val,phase,0.25,L1,spike50,0.9988905586524454,0.006994897406957187,0.9989395054980902,0.006703760028812195,0.008106480524678217,0.05483800930112254,113
11,a2,500,32,val,phase,0.25,L1,syn_current,0.9999063818495134,0.0008851679305749433,0.9999204534505208,0.0007491767307010677,0.002096790017218402,0.013479220326672165,126
11,a2,500,32,val,phase,0.25,L1,pre_reset,0.9995256658653902,0.00281908857080192,0.9995979268018477,0.0023896205938944474,0.005391587619170468,0.028073740402409897,126
11,a2,500,32,val,phase,0.25,L2,spike50,0.9958024089817762,0.02112979802782377,0.9969847569184812,0.016064904209656,0.014026946923653751,0.0725189466611771,108
11,a2,500,32,val,phase,0.25,L2,syn_current,0.9976982354475221,0.012723316391833056,0.9987168697320054,0.007371984003681316,0.009820260195718826,0.05186426517940104,115
11,a2,500,32,val,phase,0.25,L2,pre_reset,0.9966506552428022,0.019340760070824352,0.9981931534095291,0.010269124287422236,0.0113267705840939,0.058872977478792575,115
11,a2,500,32,val,phase,0.5,L1,spike50,0.9648941298563254,0.037394347736385676,0.9670188748296482,0.036123460611016796,0.20367455872959722,0.16351941128996797,118
11,a2,500,32,val,phase,0.5,L1,syn_current,0.9982401855192546,0.0019245212645412108,0.9984886353919742,0.0016487244733481014,0.05685677948267405,0.04324499984481905,126
11,a2,500,32,val,phase,0.5,L1,pre_reset,0.9925922782929752,0.006328806258643871,0.993705288364096,0.0053133395001615305,0.10030494154978732,0.061399288039120654,126
11,a2,500,32,val,phase,0.5,L2,spike50,0.8801701673736756,0.1428438943496762,0.9293565128407527,0.1096435432791307,0.28079710354504317,0.22643384018421228,120
11,a2,500,32,val,phase,0.5,L2,syn_current,0.9370211857020241,0.07378927323958569,0.9535385024164539,0.054111654531798545,0.2731932470806391,0.21413993613597554,122
11,a2,500,32,val,phase,0.5,L2,pre_reset,0.9313215060619111,0.08074196619834652,0.9462442302464691,0.059738665459372134,0.2942737767620511,0.22211209382371183,122
11,a2,500,32,val,phase,0.75,L1,spike50,0.943954218030206,0.06056806726535344,0.9471817488537605,0.06013349963031585,0.3226951469372054,0.18681899313575517,120
11,a2,500,32,val,phase,0.75,L1,syn_current,0.9961100281980827,0.005310967813591012,0.9966024821974065,0.004708569566154268,0.09892901590216382,0.04890966753819302,126
11,a2,500,32,val,phase,0.75,L1,pre_reset,0.9891596105938407,0.006348691628286605,0.9905610288920842,0.005551467726935302,0.14351706625684588,0.04351741284698241,126
11,a2,500,32,val,phase,0.75,L2,spike50,0.7753871764069343,0.16706649249013575,0.8649656361436213,0.13048258710352803,0.4962871098283602,0.22182837483804876,118
11,a2,500,32,val,phase,0.75,L2,syn_current,0.8675374309829781,0.12669859430737257,0.9101349653705494,0.07671722929276799,0.4393588886285122,0.17734139880069638,124
11,a2,500,32,val,phase,0.75,L2,pre_reset,0.8495037113848194,0.14374001120267446,0.8939153723266273,0.08963246555587603,0.4649046741194854,0.1778275372963435,124
11,a2,500,32,val,phase,1.0,L1,spike50,0.9283838655292542,0.06641325325872009,0.9313145141546548,0.06597552835445866,0.3960619687275339,0.20718976389894386,117
11,a2,500,32,val,phase,1.0,L1,syn_current,0.9943795813536759,0.004556034707731036,0.9952022690967885,0.0039097574196075855,0.12768238770757243,0.04859092065755856,126
11,a2,500,32,val,phase,1.0,L1,pre_reset,0.9860665195554293,0.00715781504186459,0.9881893293227214,0.006089264975902618,0.1639436796464743,0.03894005006134227,126
11,a2,500,32,val,phase,1.0,L2,spike50,0.6806150026794768,0.21707347829950663,0.8117693345470596,0.1749019599636045,0.5697405068653214,0.22844300533458323,116
11,a2,500,32,val,phase,1.0,L2,syn_current,0.7923423179628417,0.19253458422046643,0.86672505870261,0.11535608907947008,0.529017680342862,0.1789080307328148,124
11,a2,500,32,val,phase,1.0,L2,pre_reset,0.7608691387549333,0.19951638369572783,0.8436723195270507,0.12546223978233184,0.5539759892350182,0.17522643009355146,124
11,a2,500,32,test,phase,0.25,L1,spike50,0.9997817591795507,0.0025263201430504667,0.9998037172210451,0.0022721374360069597,0.00164515226512053,0.019810256596963238,135
11,a2,500,32,test,phase,0.25,L1,syn_current,0.999999451002464,6.610805753061932e-06,0.9999995356924827,5.591002882351809e-06,8.526902837980374e-05,0.001026775069877131,146
11,a2,500,32,test,phase,0.25,L1,pre_reset,0.9999778718458435,0.00026645826112903025,0.9999808709834571,0.00023034386190014616,0.0005188965483768189,0.006248341863888336,146
11,a2,500,32,test,phase,0.25,L2,spike50,0.9997130387277656,0.0031954654901186026,0.9998608557247368,0.0015494450742043417,0.0013219228417041468,0.015918058924246362,125
11,a2,500,32,test,phase,0.25,L2,syn_current,0.999902271973434,0.001135497058042287,0.9999272581560739,0.0008451838502957726,0.001162394102323847,0.013997078520962972,136
11,a2,500,32,test,phase,0.25,L2,pre_reset,0.9999014010898845,0.001145615810493688,0.9999179298859353,0.0009535685549821208,0.0012409761129316963,0.014943331233889051,136
11,a2,500,32,test,phase,0.5,L1,spike50,0.9740078685208616,0.029844295161466226,0.9763989411649908,0.028247452395137606,0.17528960107186098,0.13901500263363226,145
11,a2,500,32,test,phase,0.5,L1,syn_current,0.9988142765749788,0.0017308683343497378,0.9989734987143059,0.0014993590180673113,0.04181580277042536,0.03820332714155337,146
11,a2,500,32,test,phase,0.5,L1,pre_reset,0.9942367911089075,0.005165603523363446,0.9949895375524996,0.004471318443664003,0.08490522177430904,0.05921535233807997,146
11,a2,500,32,test,phase,0.5,L2,spike50,0.9117147302465517,0.10302599700261407,0.9558786047392268,0.06054755336172589,0.23338877815625994,0.19045807046035826,144
11,a2,500,32,test,phase,0.5,L2,syn_current,0.9531412442596912,0.06630744383469547,0.9665882344187705,0.04336844719496472,0.21176612176214862,0.17542666110454577,146
11,a2,500,32,test,phase,0.5,L2,pre_reset,0.9490274611879187,0.07398911375662241,0.9614305630696327,0.052591142192478825,0.22555002489942325,0.18946066763218697,146
11,a2,500,32,test,phase,0.75,L1,spike50,0.949013810816449,0.04012023512633502,0.9528174677838914,0.03972377723369473,0.30140446463584336,0.13740847284490934,145
11,a2,500,32,test,phase,0.75,L1,syn_current,0.9968719629226319,0.0030241221659921555,0.9972714361046232,0.002671504115363073,0.08975649147715821,0.04491520402276098,146
11,a2,500,32,test,phase,0.75,L1,pre_reset,0.9891202082878349,0.005757278672512109,0.9904899591826436,0.004956873768709958,0.13997569348471045,0.04213864584085738,146
11,a2,500,32,test,phase,0.75,L2,spike50,0.8011816894877953,0.14425814704974765,0.8948071901634937,0.09713639930434237,0.412864847118895,0.16296825543494187,146
11,a2,500,32,test,phase,0.75,L2,syn_current,0.8774782117053413,0.12792543241588888,0.9090610685705975,0.08228043624755287,0.4071427023069122,0.16857155323745424,146
11,a2,500,32,test,phase,0.75,L2,pre_reset,0.8637004420303958,0.13753569930835335,0.8907983989746581,0.10022584280402494,0.44115539515693575,0.18096602533417983,146
11,a2,500,32,test,phase,1.0,L1,spike50,0.9415507227100152,0.04111177540276292,0.9451133372399814,0.040597487975650194,0.33745822929040836,0.11163015824450746,146
11,a2,500,32,test,phase,1.0,L1,syn_current,0.9952626334728714,0.002982991647434459,0.9959462298565431,0.0025803623724278057,0.11858413556552092,0.037170111852358245,146
11,a2,500,32,test,phase,1.0,L1,pre_reset,0.9863019371066157,0.005337852202272891,0.9883460419440273,0.004398770956407696,0.16100825477247854,0.03214929916258897,146
11,a2,500,32,test,phase,1.0,L2,spike50,0.7243744861751253,0.17722582320691682,0.8569224457606271,0.11734615072196651,0.48887259909120373,0.15896742963598856,146
11,a2,500,32,test,phase,1.0,L2,syn_current,0.8077483014096172,0.1777014381024995,0.8673633494435399,0.11134391754306036,0.4975088422723503,0.1558891301265899,146
11,a2,500,32,test,phase,1.0,L2,pre_reset,0.788079782093013,0.188279026290799,0.8406168204898191,0.12700019983074223,0.5386873489561336,0.16199216073364114,146
11,a2,500,32,test,stroke,mid_stroke,L1,spike50,0.977303999807142,0.036234595878120016,0.979414837985352,0.03486730990298682,0.14588504350614098,0.16212452652516518,292
11,a2,500,32,test,stroke,stroke_end,L1,spike50,0.9619538734076292,0.04708624395667575,0.9646646321369036,0.04594282269953772,0.22391305355372165,0.17681645200622634,295
11,a2,500,32,test,stroke,mid_stroke,L1,syn_current,0.9986669795816383,0.0019218095135808573,0.9988343598640196,0.0016887019193580727,0.04461059876634037,0.048516305800682794,296
11,a2,500,32,test,stroke,stroke_end,L1,syn_current,0.997801756701782,0.002558471808604162,0.9980921965062527,0.0022331126153728115,0.06618631765735447,0.054611580068362815,296
11,a2,500,32,test,stroke,mid_stroke,L1,pre_reset,0.9949475786563811,0.00571687496391569,0.9955423627692144,0.005032936093654186,0.07123595844450697,0.06939991809356115,296
11,a2,500,32,test,stroke,stroke_end,L1,pre_reset,0.9921859523903509,0.006833140520948332,0.9932051752061718,0.005889857111869535,0.10278891628476272,0.0698228375679462,296
11,a2,500,32,test,stroke,mid_stroke,L2,spike50,0.902706033940828,0.13205900270945503,0.9511161551523651,0.0731160019483059,0.20889443695243504,0.21840505152554948,292
11,a2,500,32,test,stroke,stroke_end,L2,spike50,0.8514030085229455,0.14690562943391905,0.9240829115239121,0.08105066390220715,0.3129644463842445,0.23122094783915148,294
11,a2,500,32,test,stroke,mid_stroke,L2,syn_current,0.9452150847494959,0.09574422500771355,0.9566299284308445,0.0724239830342011,0.20445528511920621,0.22159820145195736,294
11,a2,500,32,test,stroke,stroke_end,L2,syn_current,0.9020355610777657,0.1392341014779503,0.9290844242386711,0.09816458998901433,0.30790663926821327,0.2390414618667182,296
11,a2,500,32,test,stroke,mid_stroke,L2,pre_reset,0.9396312263157343,0.10281050888739128,0.9486312152348731,0.08517788884983651,0.22086994848676358,0.2387346607169763,294
11,a2,500,32,test,stroke,stroke_end,L2,pre_reset,0.892609390352531,0.1498677728056078,0.9167057900034613,0.11143187384437904,0.3335910829478563,0.25840168456727847,296
