seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,c2,500,32,train,phase,0.25,L1,spike50,0.9911667009705298,0.05108057104688788,0.9914740972702953,0.05039996670807862,0.041287432116759656,0.13034874289920365,543
23,c2,500,32,train,phase,0.25,L1,syn_current,0.9997602660387327,0.0010657842953897977,0.9997707244425286,0.0010223304426566742,0.008069128931393976,0.022706446516534588,581
23,c2,500,32,train,phase,0.25,L1,pre_reset,0.999254338612365,0.0022233704618583156,0.9992873540330304,0.0021247185190437752,0.01503137758948413,0.03648228558255412,581
23,c2,500,32,train,phase,0.25,L2,spike50,0.9837621636212145,0.048017887863521916,0.988867941477572,0.035231071644080576,0.05788652924910116,0.14724479551546527,537
23,c2,500,32,train,phase,0.25,L2,syn_current,0.9916527757083895,0.04356840114147442,0.9938786885313177,0.029212299796085486,0.04202380563395603,0.11154901604645484,557
23,c2,500,32,train,phase,0.25,L2,pre_reset,0.9900189588869645,0.050614370689714874,0.9924824849259768,0.03428303375899981,0.045965070695144626,0.11888591042877573,557
23,c2,500,32,train,phase,0.25,L3,spike50,0.963560195126187,0.1077155983359849,0.9789994500773777,0.06916861723854424,0.07596448194165745,0.18868368219524803,528
23,c2,500,32,train,phase,0.25,L3,syn_current,0.9851234812346038,0.05354055331498376,0.9855388305778694,0.05212342592586045,0.06524181156435696,0.1707829488002091,538
23,c2,500,32,train,phase,0.25,L3,pre_reset,0.9846594524176879,0.055722537454925565,0.9848409325099555,0.055066451105711386,0.06684058232727336,0.1745372296999193,538
23,c2,500,32,train,phase,0.5,L1,spike50,0.9533986950644725,0.07397223270492723,0.9559567279329055,0.07324072637238466,0.26155831290723724,0.2069251960496092,560
23,c2,500,32,train,phase,0.5,L1,syn_current,0.9976404229494513,0.0036749555964369247,0.9977557250473251,0.0034956342113510288,0.07533486703330756,0.04962998389055121,581
23,c2,500,32,train,phase,0.5,L1,pre_reset,0.9933539116425123,0.0056504753723057854,0.9936480069460135,0.005379040286464461,0.11204326246236382,0.05576320514079261,581
23,c2,500,32,train,phase,0.5,L2,spike50,0.8589348910402229,0.12011824238007807,0.9195359385328323,0.08581045464681587,0.3590903810006517,0.21707760705866375,553
23,c2,500,32,train,phase,0.5,L2,syn_current,0.9206761401937136,0.10953965661995871,0.9387995641385394,0.08485632165213021,0.32604985116683316,0.20241192822461324,571
23,c2,500,32,train,phase,0.5,L2,pre_reset,0.9108490251665473,0.11579652757798732,0.9279555311219644,0.09026290213417437,0.35059137647447725,0.2090345009969103,571
23,c2,500,32,train,phase,0.5,L3,spike50,0.7277720253700939,0.19777447226652353,0.8635387710394553,0.11045378206894313,0.46751944203324824,0.2389025180159873,552
23,c2,500,32,train,phase,0.5,L3,syn_current,0.8723617089653716,0.13879689114726962,0.8756754915655568,0.13467377291344665,0.43809080712219545,0.255218259040378,555
23,c2,500,32,train,phase,0.5,L3,pre_reset,0.8662136463688093,0.14300229571502834,0.8676866626287032,0.14119140628142826,0.45249343716123014,0.2599531947359589,555
23,c2,500,32,train,phase,0.75,L1,spike50,0.9376444937623197,0.07550105951542009,0.9410266194295239,0.07486665529820756,0.3368098364912864,0.19758157751024857,547
23,c2,500,32,train,phase,0.75,L1,syn_current,0.9964802367120954,0.0034654728890996414,0.9966228934352545,0.0033593712344420533,0.11082699423562617,0.0465783125461798,581
23,c2,500,32,train,phase,0.75,L1,pre_reset,0.9915087200440248,0.004811322403308319,0.9917782447415904,0.004645806883120389,0.14489578056293173,0.041456407505618666,581
23,c2,500,32,train,phase,0.75,L2,spike50,0.7745507221861084,0.16958825334907973,0.8606907842507487,0.14285925803629318,0.4758660704139661,0.21609503677863737,551
23,c2,500,32,train,phase,0.75,L2,syn_current,0.8692019972661614,0.14104068802436928,0.8991049520954101,0.1008012972591185,0.45475412193238207,0.1939919847449762,562
23,c2,500,32,train,phase,0.75,L2,pre_reset,0.8545305844654834,0.14594948688901668,0.8817767794390756,0.10774836407620318,0.4858782261173075,0.19385456473470938,562
23,c2,500,32,train,phase,0.75,L3,spike50,0.6071693066273985,0.2414490692788221,0.7957140311577983,0.15144151979833684,0.5927620512383963,0.20984010277469625,546
23,c2,500,32,train,phase,0.75,L3,syn_current,0.7737140045800038,0.2088757581954854,0.7784848187908431,0.20488495152628777,0.5965316150961534,0.22708214391083542,555
23,c2,500,32,train,phase,0.75,L3,pre_reset,0.7634979293980213,0.21217212266070581,0.7653417873343635,0.21088728552840472,0.6150672918746759,0.22567100431031184,555
23,c2,500,32,train,phase,1.0,L1,spike50,0.9408883946552156,0.05946041301988047,0.9448434050620816,0.058693504227223504,0.321924561556967,0.16151525041569129,570
23,c2,500,32,train,phase,1.0,L1,syn_current,0.9969398720224686,0.0025362440255225277,0.9970547616601854,0.0025140530165888458,0.1074223045848054,0.041472704000185524,581
23,c2,500,32,train,phase,1.0,L1,pre_reset,0.9916859452763398,0.004164360867108625,0.9918896298349374,0.0041190131536699955,0.14258676897773137,0.03749735304467959,581
23,c2,500,32,train,phase,1.0,L2,spike50,0.748442461374517,0.16751031838534794,0.8554706997339455,0.11512428621132195,0.4945617358657369,0.18649900435045136,562
23,c2,500,32,train,phase,1.0,L2,syn_current,0.840698778637059,0.15346729013632018,0.8730519530127603,0.10841282592601943,0.4849269572613814,0.1810328217351144,574
23,c2,500,32,train,phase,1.0,L2,pre_reset,0.8249796176743857,0.16760684013086552,0.8516861884140479,0.12622575697669203,0.5158622113472281,0.191068494620696,574
23,c2,500,32,train,phase,1.0,L3,spike50,0.5545619208037105,0.24081384468601544,0.7743589543610415,0.14125826588043333,0.6271392950214472,0.18692908359518892,561
23,c2,500,32,train,phase,1.0,L3,syn_current,0.7465557380887692,0.19337474774608382,0.7524569374648511,0.188408923066953,0.6333509537489512,0.2029057067059259,563
23,c2,500,32,train,phase,1.0,L3,pre_reset,0.7343691915241601,0.19860804581530084,0.7369397533252643,0.19652053775007017,0.6524634818582427,0.20118071658605297,563
23,c2,500,32,val,phase,0.25,L1,spike50,0.9979048133882308,0.017886825473943588,0.9979549760076348,0.017557695337597833,0.008227454978846867,0.05844274235933418,111
23,c2,500,32,val,phase,0.25,L1,syn_current,0.999947693348004,0.0004809670182797154,0.9999496930502505,0.0004658142886504375,0.0018330313974176144,0.01146554061848112,126
23,c2,500,32,val,phase,0.25,L1,pre_reset,0.9997592019213143,0.0013342135356235057,0.9997725827163744,0.0012687368765888498,0.0042015670264916654,0.02156757993325974,126
23,c2,500,32,val,phase,0.25,L2,spike50,0.9953502769179063,0.021580757407009044,0.9968431162446882,0.01557272221335318,0.014343017936112512,0.07350582485616948,105
23,c2,500,32,val,phase,0.25,L2,syn_current,0.9975185254562299,0.014961911293240393,0.9981461314661998,0.012277775467752676,0.010017975792412299,0.056575095035833155,111
23,c2,500,32,val,phase,0.25,L2,pre_reset,0.9961409068185297,0.021610704499354497,0.9972889305677936,0.016557820676251004,0.01231458844295393,0.06678395067931005,111
23,c2,500,32,val,phase,0.25,L3,spike50,0.9881810678055508,0.05513570363647438,0.9933367870793035,0.03130148436566374,0.018987281788065535,0.09649982737507334,97
23,c2,500,32,val,phase,0.25,L3,syn_current,0.9949002324600282,0.025002071847112846,0.9950147462107778,0.024460227181845876,0.01804548667334709,0.09360344881797973,105
