seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
11,c2,500,32,train,phase,0.25,L1,spike50,0.9924043932580946,0.02904193595430291,0.9927298398440925,0.02832695516561542,0.04399884702577328,0.13018741954418275,546
11,c2,500,32,train,phase,0.25,L1,syn_current,0.9996853366382915,0.0013779221789364305,0.9997206992417849,0.0012170091109288531,0.008605747320573433,0.024084194542224376,581
11,c2,500,32,train,phase,0.25,L1,pre_reset,0.9987532328838548,0.003535209634796218,0.9989028724637158,0.0031057107365621162,0.018518697666925613,0.04387091015634971,581
11,c2,500,32,train,phase,0.25,L2,spike50,0.9815909663898755,0.056036961780923746,0.9875804016385069,0.04372123773071106,0.06056299346528756,0.15613523367844637,534
11,c2,500,32,train,phase,0.25,L2,syn_current,0.9886610986087928,0.06169630260154239,0.9908903885810465,0.05030980856103278,0.04727237821100338,0.12600830696394502,558
11,c2,500,32,train,phase,0.25,L2,pre_reset,0.9866258471577861,0.06524052660008953,0.9893160856921853,0.051570409968483166,0.051646020664925144,0.13390912097108185,558
11,c2,500,32,train,phase,0.25,L3,spike50,0.9720070588437949,0.08689915588840437,0.9819418536800122,0.05971240582745763,0.07514224377235794,0.19042044314176534,527
11,c2,500,32,train,phase,0.25,L3,syn_current,0.9901639677271383,0.040110687368618704,0.9903413536696162,0.03957573903864439,0.056289517514924704,0.16004182355708038,536
11,c2,500,32,train,phase,0.25,L3,pre_reset,0.9896572083274938,0.042246113634901494,0.9899537069617438,0.04150249465306787,0.05745674174162525,0.1643575869093858,536
11,c2,500,32,train,phase,0.5,L1,spike50,0.953002471204928,0.057183455116689284,0.9559130214805807,0.056320168395536885,0.27078577593813563,0.18755369271782577,559
11,c2,500,32,train,phase,0.5,L1,syn_current,0.9968072275685399,0.004784813949245949,0.9972133651481628,0.00423499103521582,0.07718457406289797,0.05048308761700431,581
11,c2,500,32,train,phase,0.5,L1,pre_reset,0.9907833181006392,0.007231143388307088,0.9919839638775357,0.006277879363108736,0.12007151122019735,0.05685594299296864,581
11,c2,500,32,train,phase,0.5,L2,spike50,0.8469506859138205,0.14424802779993928,0.9154994846837032,0.1021140848391629,0.3499176293021562,0.21814959925955488,557
11,c2,500,32,train,phase,0.5,L2,syn_current,0.9068705175236873,0.12018207483216836,0.9351087589130681,0.07981724937426575,0.34014160166594976,0.2148493177793258,565
11,c2,500,32,train,phase,0.5,L2,pre_reset,0.8969978119791581,0.12999522354589857,0.9237538647669135,0.08970396878643114,0.3639055200573504,0.2242485278808132,565
11,c2,500,32,train,phase,0.5,L3,spike50,0.8055421673724716,0.15596778108944573,0.884382023882099,0.10177872646296032,0.4287423061818055,0.23230209847096048,554
11,c2,500,32,train,phase,0.5,L3,syn_current,0.9316027414928726,0.0941013246025998,0.9330625166958226,0.09205074340241112,0.3651533293283078,0.2418785135849149,557
11,c2,500,32,train,phase,0.5,L3,pre_reset,0.9291099874178479,0.09524551917456006,0.9314544164571402,0.09202744571832343,0.3765895334605045,0.24624896830197915,557
11,c2,500,32,train,phase,0.75,L1,spike50,0.9367859515892537,0.06055111426368138,0.9405425741173341,0.060111645643666674,0.34711306111011164,0.19105848246471635,545
11,c2,500,32,train,phase,0.75,L1,syn_current,0.9953152249796171,0.004866242760423419,0.9958459022658971,0.004354808479651458,0.10877806439524539,0.04622646480620644,581
11,c2,500,32,train,phase,0.75,L1,pre_reset,0.9876056152343815,0.006758539645134321,0.989061062757349,0.005935426814353741,0.15273609963102394,0.04059337913222537,581
11,c2,500,32,train,phase,0.75,L2,spike50,0.7770463645631961,0.1723656826782288,0.8713499481099579,0.13145435547939588,0.46150313690273304,0.2143173503478973,549
11,c2,500,32,train,phase,0.75,L2,syn_current,0.865997329888194,0.14623338290302368,0.9038932942614387,0.09330252223606626,0.4493410443192687,0.19539345166129618,562
11,c2,500,32,train,phase,0.75,L2,pre_reset,0.8473981599860766,0.15934213895811292,0.8851667214729357,0.106491638179757,0.48030063160554526,0.1965710759776523,562
11,c2,500,32,train,phase,0.75,L3,spike50,0.7022734071590944,0.19073731588552664,0.8189334062492672,0.133053647159208,0.5619936655491128,0.20654370251232398,549
11,c2,500,32,train,phase,0.75,L3,syn_current,0.8742200361096878,0.13710046098501957,0.876407157633058,0.13539917284954203,0.5138127034634786,0.22562169853281505,555
11,c2,500,32,train,phase,0.75,L3,pre_reset,0.8685215097301319,0.13918912078857043,0.8724286947456068,0.13572388158489612,0.5301683919887833,0.22610956513065117,555
11,c2,500,32,train,phase,1.0,L1,spike50,0.9505320353394525,0.041998632573292415,0.9539785219037537,0.04146531660971114,0.30122964705630645,0.13072201887855625,574
11,c2,500,32,train,phase,1.0,L1,syn_current,0.9956373998615503,0.003858559605235329,0.9962954838199255,0.0032889020244850045,0.10560166969346557,0.04144882578086927,581
11,c2,500,32,train,phase,1.0,L1,pre_reset,0.9871902932319043,0.006925895413860863,0.9891224036312345,0.005774499374513347,0.15197416739617842,0.04051266502078477,581
11,c2,500,32,train,phase,1.0,L2,spike50,0.7582003415363461,0.17727066519556559,0.8705893545991139,0.11122832638036408,0.4728390280428302,0.19104246747026868,561
11,c2,500,32,train,phase,1.0,L2,syn_current,0.8424562604478345,0.16086661119850781,0.8860256870752509,0.10232897882904363,0.4644131959446286,0.17624658235641988,575
11,c2,500,32,train,phase,1.0,L2,pre_reset,0.8253999652166779,0.17044259863075914,0.866388375593357,0.11713866329752128,0.4972528380739087,0.18406364193153477,575
11,c2,500,32,train,phase,1.0,L3,spike50,0.6623506176941365,0.2068588116330516,0.7988829852823639,0.1341926104511071,0.5987540016283994,0.19964979673045388,557
11,c2,500,32,train,phase,1.0,L3,syn_current,0.8519257682737684,0.14419564993777717,0.8550907691272877,0.1406372956388621,0.5431808078975684,0.19997699779821015,563
11,c2,500,32,train,phase,1.0,L3,pre_reset,0.8439881946317728,0.14829269641336967,0.8490414100298186,0.1429608855591294,0.5607924262588737,0.19969004345205732,563
11,c2,500,32,val,phase,0.25,L1,spike50,0.9988905586524454,0.006994897406957187,0.9989395054980902,0.006703760028812195,0.008106480524678217,0.05483800930112254,113
11,c2,500,32,val,phase,0.25,L1,syn_current,0.9999063818496449,0.0008851679305096954,0.9999204534505867,0.0007491767306743618,0.002096793145299419,0.013479219794786586,126
11,c2,500,32,val,phase,0.25,L1,pre_reset,0.9995256658673294,0.0028190885566176885,0.9995979268033042,0.0023896205832079635,0.00539159106288872,0.028073739711183647,126
11,c2,500,32,val,phase,0.25,L2,spike50,0.9958024089817762,0.02112979802782377,0.9969847569184812,0.016064904209656,0.014026946923653751,0.0725189466611771,108
11,c2,500,32,val,phase,0.25,L2,syn_current,0.9976982354293038,0.01272331643199305,0.9987168697212017,0.007371984032077081,0.009820270326692306,0.05186426349941694,115
11,c2,500,32,val,phase,0.25,L2,pre_reset,0.9966506552069051,0.019340760168265712,0.9981931533862338,0.010269124356091714,0.01132678250238493,0.0588729756255328,115
11,c2,500,32,val,phase,0.25,L3,spike50,0.9932260041115665,0.0340125208107766,0.9954570926462037,0.023263836077966345,0.016045981061818038,0.08232586177059298,101
11,c2,500,32,val,phase,0.25,L3,syn_current,0.9982089361768034,0.010879960814142439,0.9982682303429329,0.010491690961815337,0.013701381711848471,0.0757661889902615,108
11,c2,500,32,val,phase,0.25,L3,pre_reset,0.9981993696050722,0.010902669615036338,0.9983127471823883,0.010179489119278873,0.014403746925253614,0.08044125168953323,108
11,c2,500,32,val,phase,0.5,L1,spike50,0.9648941298563254,0.037394347736385676,0.9670188748296482,0.036123460611016796,0.20367455872959722,0.16351941128996797,118
11,c2,500,32,val,phase,0.5,L1,syn_current,0.998240185513878,0.001924521282448594,0.9984886353867163,0.0016487244893295813,0.05685678037453524,0.04324499842438965,126
11,c2,500,32,val,phase,0.5,L1,pre_reset,0.992592278278029,0.006328806276477616,0.9937052883509337,0.0053133395158394174,0.10030494272821154,0.06139928617936171,126
11,c2,500,32,val,phase,0.5,L2,spike50,0.8801701673736756,0.1428438943496762,0.9293565128407527,0.1096435432791307,0.28079710354504317,0.22643384018421228,120
11,c2,500,32,val,phase,0.5,L2,syn_current,0.9370211856353383,0.07378927320863853,0.9535385023846228,0.054111654512307705,0.2731932498748129,0.2141399329825961,122
11,c2,500,32,val,phase,0.5,L2,pre_reset,0.9313215060244212,0.08074196627813045,0.9462442301944202,0.059738665562217554,0.2942737800656143,0.2221120900835406,122
11,c2,500,32,val,phase,0.5,L3,spike50,0.8477394809218691,0.16739811264431903,0.9067454242332204,0.12075992092257992,0.35409170681903934,0.2586916987877799,118
11,c2,500,32,val,phase,0.5,L3,syn_current,0.9299070322207057,0.1450425853259227,0.9308843612771603,0.14442583601142475,0.29564422147701647,0.2547222395992675,121
11,c2,500,32,val,phase,0.5,L3,pre_reset,0.9265677954780437,0.15041868049208934,0.9282876708999768,0.14922054778588573,0.30708559341392994,0.2613500459332954,121
11,c2,500,32,val,phase,0.75,L1,spike50,0.943954218030206,0.06056806726535344,0.9471817488537605,0.06013349963031585,0.3226951469372054,0.18681899313575517,120
11,c2,500,32,val,phase,0.75,L1,syn_current,0.9961100282033398,0.005310967811032811,0.9966024822012027,0.004708569564149795,0.09892901579176047,0.04890966766056965,126
11,c2,500,32,val,phase,0.75,L1,pre_reset,0.9891596105670328,0.006348691637664226,0.9905610288683793,0.00555146773247232,0.1435170664423863,0.04351741292268392,126
11,c2,500,32,val,phase,0.75,L2,spike50,0.7753871764069343,0.16706649249013575,0.8649656361436213,0.13048258710352803,0.4962871098283602,0.22182837483804876,118
11,c2,500,32,val,phase,0.75,L2,syn_current,0.8675374306828477,0.12669859451364446,0.9101349652573661,0.07671722929117279,0.4393588891259961,0.17734139878531935,124
11,c2,500,32,val,phase,0.75,L2,pre_reset,0.8495037108504714,0.14374001160596878,0.893915372095706,0.08963246553675154,0.46490467505112343,0.1778275372423108,124
11,c2,500,32,val,phase,0.75,L3,spike50,0.6901771561792118,0.19634911041860315,0.8096687196327519,0.13762527436785796,0.5809407412954316,0.20755654656483497,118
11,c2,500,32,val,phase,0.75,L3,syn_current,0.8643572929405926,0.14342088621199917,0.8670245619935835,0.1414613550706019,0.5271466716774592,0.23748102146556455,121
11,c2,500,32,val,phase,0.75,L3,pre_reset,0.859434308548798,0.1459981800045829,0.8642101157117418,0.1417483605833908,0.5418084075500986,0.2383409038269578,121
11,c2,500,32,val,phase,1.0,L1,spike50,0.9283838655292542,0.06641325325872009,0.9313145141546548,0.06597552835445866,0.3960619687275339,0.20718976389894386,117
11,c2,500,32,val,phase,1.0,L1,syn_current,0.9943795813516875,0.004556034696302407,0.9952022690945836,0.003909757411412506,0.12768238776955568,0.04859092054710121,126
11,c2,500,32,val,phase,1.0,L1,pre_reset,0.9860665195479982,0.007157815025809011,0.9881893293143929,0.006089264965888557,0.16394367972991572,0.03894004987331066,126
11,c2,500,32,val,phase,1.0,L2,spike50,0.6806150026794768,0.21707347829950663,0.8117693345470596,0.1749019599636045,0.5697405068653214,0.22844300533458323,116
11,c2,500,32,val,phase,1.0,L2,syn_current,0.7923423177442424,0.1925345837759792,0.866725058588573,0.11535608872299691,0.5290176807362126,0.1789080305246268,124
