seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
23,c2,50,3,train,phase,0.25,L1,spike50,0.3361871239925378,0.19787496474950067,0.36790025366600443,0.19672678110722686,0.9254402774174381,0.24780865864040802,70
23,c2,50,3,train,phase,0.25,L1,syn_current,0.6697335214858178,0.16309349647156024,0.6854153297075493,0.15605652517850044,0.7533340477807442,0.1527573417804036,555
23,c2,50,3,train,phase,0.25,L1,pre_reset,0.596889602168287,0.15763851927986092,0.6145952873891811,0.1523116984431973,0.8160314982959888,0.12444607343738695,555
23,c2,50,3,train,phase,0.25,L2,spike50,0.21505664508250646,0.18082027345473828,0.3468377056824193,0.18010148458374295,0.9242254149169797,0.2590232938792991,32
23,c2,50,3,train,phase,0.25,L2,syn_current,0.3423071741616588,0.28506576393457006,0.3637242614757391,0.26570063459780385,0.9506772890583229,0.20061165484239546,70
23,c2,50,3,train,phase,0.25,L2,pre_reset,0.31713450669003507,0.2812334100802777,0.33520555455084,0.2666113594485968,0.9524669440426514,0.20015121707978495,70
23,c2,50,3,train,phase,0.25,L3,spike50,0.1230199765365914,0.14720142695538938,0.2567339512696064,0.18562289579440663,0.9124665876983594,0.28033337798738955,20
23,c2,50,3,train,phase,0.25,L3,syn_current,0.26424484821096406,0.18215429195816046,0.2765975966327056,0.1818390162765879,0.9290138367958674,0.2531735966198599,32
23,c2,50,3,train,phase,0.25,L3,pre_reset,0.252493149173845,0.17522764432258,0.26029918641656125,0.17469255394562863,0.9294883880179741,0.2531679515359524,32
23,c2,50,3,train,phase,0.5,L1,spike50,0.2989340413253712,0.15463401707785376,0.33872356065107256,0.15434496353822,0.966887875528561,0.15947840296529117,80
23,c2,50,3,train,phase,0.5,L1,syn_current,0.6463002445829017,0.16055494785936641,0.6636486085550758,0.15459360860698426,0.7871473163609569,0.1309980186419124,555
