seed,model_kind,history_ms,history_steps,split,anchor_type,anchor_value,layer,state,corr_mean,corr_std,cosine_mean,cosine_std,normalized_l2_mean,normalized_l2_std,count
37,c2,500,32,train,phase,0.25,L1,spike50,0.9923149170400776,0.029633598513607508,0.9926136129037784,0.029012303947959193,0.04304076756479022,0.12409033743215145,547
37,c2,500,32,train,phase,0.25,L1,syn_current,0.9996584377144215,0.0015117213405654766,0.9996930926923523,0.001350357266649345,0.00897311508697491,0.025269237183182035,581
37,c2,500,32,train,phase,0.25,L1,pre_reset,0.9987854613320213,0.0034514074924696845,0.9989041143939662,0.0030968579275792514,0.018833413619490643,0.0439821379738281,581
37,c2,500,32,train,phase,0.25,L2,spike50,0.982612607162202,0.04964293888287581,0.9883696579459966,0.03555650919332574,0.059776887422232465,0.15147998626096637,538
37,c2,500,32,train,phase,0.25,L2,syn_current,0.9888849736924661,0.057549030586738575,0.9907603735694056,0.04732987177995684,0.04749217069057478,0.1284065536290692,554
37,c2,500,32,train,phase,0.25,L2,pre_reset,0.9882165865521335,0.059335997315750254,0.9899849854643183,0.048136896403157076,0.049900695343751425,0.13280676293732166,554
37,c2,500,32,train,phase,0.25,L3,spike50,0.958044154499112,0.11697977993348048,0.9770952554382998,0.06823167879944406,0.08150210009609478,0.20040842964779693,535
37,c2,500,32,train,phase,0.25,L3,syn_current,0.9787366873796562,0.07381499968044802,0.979194335306166,0.07259303416401995,0.07405047576898403,0.19026814630849967,539
37,c2,500,32,train,phase,0.25,L3,pre_reset,0.9782816955131818,0.07610910443679669,0.9783999810894819,0.07594551080554014,0.0755325743882439,0.1943279597943451,539
37,c2,500,32,train,phase,0.5,L1,spike50,0.954701379980764,0.05378543712091728,0.9575075486738412,0.05288758329486513,0.2701451024275804,0.19201158787206213,558
37,c2,500,32,train,phase,0.5,L1,syn_current,0.9968161943033124,0.0054636240811935435,0.9971588064515999,0.004794092841566729,0.07900001596405419,0.052459421640467366,581
37,c2,500,32,train,phase,0.5,L1,pre_reset,0.9908994150546884,0.0073006416752880495,0.9918096328137859,0.006460934872863623,0.12250276048799005,0.057829543282312414,581
37,c2,500,32,train,phase,0.5,L2,spike50,0.8396632248744055,0.14250120472750824,0.9053169305664452,0.10485327019079789,0.38183220075866847,0.22611598174595307,556
37,c2,500,32,train,phase,0.5,L2,syn_current,0.9108023313750568,0.12398634193691249,0.929336230491945,0.09615901855849207,0.3490082815858003,0.21442001179578307,569
37,c2,500,32,train,phase,0.5,L2,pre_reset,0.9016730836555623,0.13297664795988026,0.9176541060708224,0.10708971402356468,0.37216248736619006,0.22642918954133223,569
37,c2,500,32,train,phase,0.5,L3,spike50,0.6839962197717179,0.23517088233418412,0.8423188654294544,0.1288714937641222,0.4972655533655283,0.2528577168579244,555
37,c2,500,32,train,phase,0.5,L3,syn_current,0.8102384257081358,0.20250712595179285,0.817989220980008,0.19438596341994024,674711154.0452688,16249196337.506514,560
